🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_applr_w51.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_51.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.03 (m), y: 3.24 (m)
Time: 0.12 (s), x: -2.05 (m), y: 3.32 (m)
Time: 0.22 (s), x: -2.06 (m), y: 3.36 (m)
Time: 0.33 (s), x: -2.07 (m), y: 3.39 (m)
Time: 0.43 (s), x: -2.07 (m), y: 3.41 (m)
Time: 0.53 (s), x: -2.07 (m), y: 3.43 (m)
Time: 0.64 (s), x: -2.07 (m), y: 3.46 (m)
Time: 0.74 (s), x: -2.07 (m), y: 3.49 (m)
Time: 0.84 (s), x: -2.08 (m), y: 3.53 (m)
Time: 0.95 (s), x: -2.09 (m), y: 3.60 (m)
Time: 1.05 (s), x: -2.10 (m), y: 3.66 (m)
Time: 1.16 (s), x: -2.11 (m), y: 3.70 (m)
Time: 1.26 (s), x: -2.12 (m), y: 3.73 (m)
Time: 1.36 (s), x: -2.12 (m), y: 3.76 (m)
Time: 1.47 (s), x: -2.13 (m), y: 3.80 (m)
Time: 1.58 (s), x: -2.15 (m), y: 3.87 (m)
Time: 1.68 (s), x: -2.17 (m), y: 3.93 (m)
Time: 1.79 (s), x: -2.19 (m), y: 3.99 (m)
Time: 1.89 (s), x: -2.20 (m), y: 4.04 (m)
Time: 1.99 (s), x: -2.22 (m), y: 4.09 (m)
Time: 2.09 (s), x: -2.25 (m), y: 4.16 (m)
Time: 2.20 (s), x: -2.28 (m), y: 4.23 (m)
Time: 2.30 (s), x: -2.31 (m), y: 4.31 (m)
Time: 2.40 (s), x: -2.36 (m), y: 4.39 (m)
Time: 2.51 (s), x: -2.43 (m), y: 4.48 (m)
Time: 2.61 (s), x: -2.51 (m), y: 4.57 (m)
Time: 2.71 (s), x: -2.60 (m), y: 4.64 (m)
Time: 2.81 (s), x: -2.69 (m), y: 4.70 (m)
Time: 2.91 (s), x: -2.82 (m), y: 4.73 (m)
Time: 3.01 (s), x: -2.93 (m), y: 4.73 (m)
Time: 3.12 (s), x: -3.03 (m), y: 4.71 (m)
Time: 3.22 (s), x: -3.13 (m), y: 4.68 (m)
Time: 3.33 (s), x: -3.23 (m), y: 4.64 (m)
Time: 3.43 (s), x: -3.32 (m), y: 4.61 (m)
Time: 3.54 (s), x: -3.40 (m), y: 4.56 (m)
Time: 3.64 (s), x: -3.49 (m), y: 4.50 (m)
Time: 3.75 (s), x: -3.55 (m), y: 4.44 (m)
Time: 3.85 (s), x: -3.59 (m), y: 4.39 (m)
Time: 3.95 (s), x: -3.65 (m), y: 4.31 (m)
Time: 4.05 (s), x: -3.70 (m), y: 4.24 (m)
Time: 4.16 (s), x: -3.74 (m), y: 4.18 (m)
Time: 4.26 (s), x: -3.75 (m), y: 4.16 (m)
Time: 4.36 (s), x: -3.75 (m), y: 4.16 (m)
Time: 4.46 (s), x: -3.75 (m), y: 4.16 (m)
Time: 4.57 (s), x: -3.75 (m), y: 4.16 (m)
Time: 4.67 (s), x: -3.75 (m), y: 4.16 (m)
Time: 4.78 (s), x: -3.75 (m), y: 4.16 (m)
Time: 4.89 (s), x: -3.75 (m), y: 4.16 (m)
Time: 4.99 (s), x: -3.75 (m), y: 4.16 (m)
Time: 5.10 (s), x: -3.75 (m), y: 4.16 (m)
Time: 5.20 (s), x: -3.75 (m), y: 4.16 (m)
Time: 5.30 (s), x: -3.75 (m), y: 4.16 (m)
Time: 5.41 (s), x: -3.75 (m), y: 4.16 (m)
Time: 5.51 (s), x: -3.75 (m), y: 4.16 (m)
