🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w265.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_265.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.20 (m)
Time: 0.21 (s), x: -2.25 (m), y: 3.33 (m)
Time: 0.32 (s), x: -2.26 (m), y: 3.49 (m)
Time: 0.42 (s), x: -2.26 (m), y: 3.64 (m)
Time: 0.52 (s), x: -2.27 (m), y: 3.79 (m)
Time: 0.62 (s), x: -2.28 (m), y: 3.93 (m)
Time: 0.72 (s), x: -2.28 (m), y: 4.09 (m)
Time: 0.83 (s), x: -2.28 (m), y: 4.25 (m)
Time: 0.93 (s), x: -2.27 (m), y: 4.40 (m)
Time: 1.04 (s), x: -2.26 (m), y: 4.56 (m)
Time: 1.14 (s), x: -2.24 (m), y: 4.71 (m)
Time: 1.24 (s), x: -2.21 (m), y: 4.85 (m)
Time: 1.34 (s), x: -2.17 (m), y: 5.00 (m)
Time: 1.45 (s), x: -2.11 (m), y: 5.15 (m)
Time: 1.55 (s), x: -2.04 (m), y: 5.28 (m)
Time: 1.66 (s), x: -1.97 (m), y: 5.42 (m)
Time: 1.77 (s), x: -1.89 (m), y: 5.56 (m)
Time: 1.87 (s), x: -1.82 (m), y: 5.70 (m)
Time: 1.98 (s), x: -1.74 (m), y: 5.84 (m)
Time: 2.08 (s), x: -1.65 (m), y: 5.97 (m)
Time: 2.19 (s), x: -1.57 (m), y: 6.08 (m)
Time: 2.29 (s), x: -1.47 (m), y: 6.22 (m)
Time: 2.40 (s), x: -1.39 (m), y: 6.35 (m)
Time: 2.51 (s), x: -1.31 (m), y: 6.49 (m)
Time: 2.61 (s), x: -1.25 (m), y: 6.64 (m)
Time: 2.72 (s), x: -1.23 (m), y: 6.78 (m)
Time: 2.82 (s), x: -1.22 (m), y: 6.86 (m)
Time: 2.93 (s), x: -1.24 (m), y: 6.89 (m)
Time: 3.03 (s), x: -1.27 (m), y: 6.93 (m)
Time: 3.13 (s), x: -1.30 (m), y: 6.96 (m)
Time: 3.24 (s), x: -1.33 (m), y: 6.99 (m)
Time: 3.34 (s), x: -1.35 (m), y: 7.00 (m)
Time: 3.45 (s), x: -1.36 (m), y: 7.02 (m)
Time: 3.55 (s), x: -1.37 (m), y: 7.03 (m)
Time: 3.65 (s), x: -1.38 (m), y: 7.04 (m)
Time: 3.75 (s), x: -1.38 (m), y: 7.03 (m)
Time: 3.86 (s), x: -1.38 (m), y: 7.01 (m)
Time: 3.96 (s), x: -1.38 (m), y: 6.98 (m)
Time: 4.06 (s), x: -1.37 (m), y: 6.95 (m)
Time: 4.16 (s), x: -1.37 (m), y: 6.92 (m)
Time: 4.27 (s), x: -1.37 (m), y: 6.92 (m)
Time: 4.37 (s), x: -1.38 (m), y: 6.95 (m)
Time: 4.48 (s), x: -1.41 (m), y: 7.02 (m)
Time: 4.58 (s), x: -1.43 (m), y: 7.09 (m)
Time: 4.68 (s), x: -1.47 (m), y: 7.19 (m)
Time: 4.78 (s), x: -1.52 (m), y: 7.33 (m)
Time: 4.89 (s), x: -1.57 (m), y: 7.47 (m)
Time: 5.00 (s), x: -1.62 (m), y: 7.61 (m)
Time: 5.10 (s), x: -1.67 (m), y: 7.73 (m)
Time: 5.20 (s), x: -1.71 (m), y: 7.82 (m)
Time: 5.30 (s), x: -1.77 (m), y: 7.90 (m)
Time: 5.40 (s), x: -1.85 (m), y: 7.97 (m)
