🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_applr_w75.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_75.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -1.99 (m), y: 3.13 (m)
Time: 0.11 (s), x: -1.99 (m), y: 3.14 (m)
Time: 0.21 (s), x: -1.99 (m), y: 3.16 (m)
Time: 0.32 (s), x: -2.00 (m), y: 3.17 (m)
Time: 0.42 (s), x: -2.01 (m), y: 3.19 (m)
Time: 0.53 (s), x: -2.01 (m), y: 3.20 (m)
Time: 0.63 (s), x: -2.02 (m), y: 3.21 (m)
Time: 0.73 (s), x: -2.02 (m), y: 3.23 (m)
Time: 0.84 (s), x: -2.03 (m), y: 3.25 (m)
Time: 0.95 (s), x: -2.03 (m), y: 3.27 (m)
Time: 1.05 (s), x: -2.03 (m), y: 3.30 (m)
Time: 1.16 (s), x: -2.04 (m), y: 3.32 (m)
Time: 1.26 (s), x: -2.04 (m), y: 3.34 (m)
Time: 1.36 (s), x: -2.04 (m), y: 3.36 (m)
Time: 1.47 (s), x: -2.04 (m), y: 3.38 (m)
Time: 1.58 (s), x: -2.03 (m), y: 3.40 (m)
Time: 1.68 (s), x: -2.03 (m), y: 3.42 (m)
Time: 1.78 (s), x: -2.03 (m), y: 3.44 (m)
Time: 1.89 (s), x: -2.02 (m), y: 3.47 (m)
Time: 2.00 (s), x: -2.01 (m), y: 3.49 (m)
Time: 2.10 (s), x: -2.01 (m), y: 3.52 (m)
Time: 2.20 (s), x: -2.00 (m), y: 3.54 (m)
Time: 2.30 (s), x: -2.00 (m), y: 3.56 (m)
Time: 2.40 (s), x: -1.99 (m), y: 3.59 (m)
Time: 2.50 (s), x: -1.99 (m), y: 3.61 (m)
Time: 2.61 (s), x: -1.99 (m), y: 3.63 (m)
Time: 2.71 (s), x: -1.98 (m), y: 3.64 (m)
Time: 2.82 (s), x: -1.98 (m), y: 3.66 (m)
Time: 2.92 (s), x: -1.97 (m), y: 3.68 (m)
Time: 3.02 (s), x: -1.97 (m), y: 3.70 (m)
Time: 3.13 (s), x: -1.96 (m), y: 3.72 (m)
Time: 3.23 (s), x: -1.96 (m), y: 3.74 (m)
Time: 3.33 (s), x: -1.95 (m), y: 3.76 (m)
Time: 3.43 (s), x: -1.94 (m), y: 3.79 (m)
Time: 3.54 (s), x: -1.94 (m), y: 3.81 (m)
Time: 3.64 (s), x: -1.93 (m), y: 3.83 (m)
Time: 3.75 (s), x: -1.92 (m), y: 3.85 (m)
Time: 3.85 (s), x: -1.91 (m), y: 3.87 (m)
Time: 3.96 (s), x: -1.91 (m), y: 3.89 (m)
Time: 4.06 (s), x: -1.91 (m), y: 3.91 (m)
Time: 4.17 (s), x: -1.90 (m), y: 3.94 (m)
Time: 4.27 (s), x: -1.89 (m), y: 3.96 (m)
Time: 4.38 (s), x: -1.89 (m), y: 3.96 (m)
Time: 4.49 (s), x: -1.89 (m), y: 3.96 (m)
Time: 4.59 (s), x: -1.89 (m), y: 3.96 (m)
Time: 4.70 (s), x: -1.89 (m), y: 3.96 (m)
Time: 4.80 (s), x: -1.89 (m), y: 3.96 (m)
Time: 4.90 (s), x: -1.89 (m), y: 3.96 (m)
Time: 5.01 (s), x: -1.89 (m), y: 3.96 (m)
Time: 5.11 (s), x: -1.89 (m), y: 3.96 (m)
Time: 5.22 (s), x: -1.89 (m), y: 3.96 (m)
Time: 5.32 (s), x: -1.89 (m), y: 3.96 (m)
Time: 5.42 (s), x: -1.89 (m), y: 3.96 (m)
Time: 5.52 (s), x: -1.89 (m), y: 3.96 (m)
Time: 5.63 (s), x: -1.89 (m), y: 3.96 (m)
Time: 5.73 (s), x: -1.89 (m), y: 3.96 (m)
Time: 5.84 (s), x: -1.89 (m), y: 3.96 (m)
Time: 5.94 (s), x: -1.89 (m), y: 3.96 (m)
Time: 6.04 (s), x: -1.89 (m), y: 3.96 (m)
Time: 6.14 (s), x: -1.89 (m), y: 3.96 (m)
Time: 6.25 (s), x: -1.89 (m), y: 3.96 (m)
Time: 6.35 (s), x: -1.89 (m), y: 3.96 (m)
Time: 6.45 (s), x: -1.89 (m), y: 3.96 (m)
Time: 6.56 (s), x: -1.89 (m), y: 3.96 (m)
Time: 6.66 (s), x: -1.89 (m), y: 3.96 (m)
Time: 6.76 (s), x: -1.89 (m), y: 3.96 (m)
Time: 6.86 (s), x: -1.89 (m), y: 3.96 (m)
Time: 6.97 (s), x: -1.89 (m), y: 3.96 (m)
Time: 7.08 (s), x: -1.89 (m), y: 3.96 (m)
Time: 7.18 (s), x: -1.89 (m), y: 3.96 (m)
Time: 7.29 (s), x: -1.89 (m), y: 3.96 (m)
Time: 7.39 (s), x: -1.89 (m), y: 3.96 (m)
Time: 7.50 (s), x: -1.89 (m), y: 3.96 (m)
Time: 7.60 (s), x: -1.89 (m), y: 3.96 (m)
Time: 7.71 (s), x: -1.89 (m), y: 3.96 (m)
Time: 7.81 (s), x: -1.89 (m), y: 3.96 (m)
