🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w102.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_102.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -1.99 (m), y: 3.39 (m)
Time: 0.11 (s), x: -1.99 (m), y: 3.44 (m)
Time: 0.21 (s), x: -1.99 (m), y: 3.49 (m)
Time: 0.31 (s), x: -1.99 (m), y: 3.54 (m)
Time: 0.42 (s), x: -1.98 (m), y: 3.59 (m)
Time: 0.52 (s), x: -1.98 (m), y: 3.64 (m)
Time: 0.63 (s), x: -1.98 (m), y: 3.70 (m)
Time: 0.73 (s), x: -1.97 (m), y: 3.75 (m)
Time: 0.84 (s), x: -1.97 (m), y: 3.80 (m)
Time: 0.94 (s), x: -1.97 (m), y: 3.84 (m)
Time: 1.04 (s), x: -1.97 (m), y: 3.85 (m)
Time: 1.15 (s), x: -1.97 (m), y: 3.85 (m)
Time: 1.25 (s), x: -1.97 (m), y: 3.85 (m)
Time: 1.36 (s), x: -1.96 (m), y: 3.89 (m)
Time: 1.46 (s), x: -1.96 (m), y: 3.95 (m)
Time: 1.57 (s), x: -1.96 (m), y: 4.00 (m)
Time: 1.67 (s), x: -1.95 (m), y: 4.05 (m)
Time: 1.77 (s), x: -1.95 (m), y: 4.10 (m)
Time: 1.88 (s), x: -1.94 (m), y: 4.15 (m)
Time: 1.98 (s), x: -1.94 (m), y: 4.20 (m)
Time: 2.09 (s), x: -1.94 (m), y: 4.26 (m)
Time: 2.19 (s), x: -1.93 (m), y: 4.31 (m)
Time: 2.30 (s), x: -1.93 (m), y: 4.38 (m)
Time: 2.40 (s), x: -1.92 (m), y: 4.50 (m)
Time: 2.51 (s), x: -1.91 (m), y: 4.64 (m)
Time: 2.61 (s), x: -1.90 (m), y: 4.78 (m)
Time: 2.72 (s), x: -1.89 (m), y: 4.92 (m)
Time: 2.82 (s), x: -1.88 (m), y: 5.05 (m)
Time: 2.92 (s), x: -1.87 (m), y: 5.21 (m)
Time: 3.03 (s), x: -1.86 (m), y: 5.36 (m)
Time: 3.14 (s), x: -1.85 (m), y: 5.53 (m)
Time: 3.24 (s), x: -1.84 (m), y: 5.68 (m)
Time: 3.35 (s), x: -1.83 (m), y: 5.86 (m)
Time: 3.45 (s), x: -1.82 (m), y: 6.01 (m)
Time: 3.55 (s), x: -1.81 (m), y: 6.17 (m)
Time: 3.66 (s), x: -1.80 (m), y: 6.34 (m)
Time: 3.77 (s), x: -1.79 (m), y: 6.51 (m)
Time: 3.87 (s), x: -1.78 (m), y: 6.66 (m)
Time: 3.98 (s), x: -1.77 (m), y: 6.80 (m)
Time: 4.08 (s), x: -1.76 (m), y: 6.91 (m)
Time: 4.18 (s), x: -1.76 (m), y: 7.01 (m)
Time: 4.29 (s), x: -1.75 (m), y: 7.10 (m)
Time: 4.39 (s), x: -1.75 (m), y: 7.18 (m)
Time: 4.50 (s), x: -1.75 (m), y: 7.25 (m)
Time: 4.60 (s), x: -1.74 (m), y: 7.33 (m)
