🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w228.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_228.world <<<<<<<<<<<<<<<<<<
Time: 0.00 (s), x: -1.98 (m), y: 3.39 (m)
Time: 0.10 (s), x: -1.98 (m), y: 3.44 (m)
Time: 0.21 (s), x: -1.97 (m), y: 3.49 (m)
Time: 0.31 (s), x: -1.97 (m), y: 3.54 (m)
Time: 0.41 (s), x: -1.97 (m), y: 3.59 (m)
Time: 0.51 (s), x: -1.96 (m), y: 3.66 (m)
Time: 0.61 (s), x: -1.96 (m), y: 3.70 (m)
Time: 0.72 (s), x: -1.95 (m), y: 3.75 (m)
Time: 0.83 (s), x: -1.95 (m), y: 3.78 (m)
Time: 0.93 (s), x: -1.96 (m), y: 3.79 (m)
Time: 1.03 (s), x: -1.96 (m), y: 3.81 (m)
Time: 1.13 (s), x: -1.96 (m), y: 3.85 (m)
Time: 1.24 (s), x: -1.95 (m), y: 3.90 (m)
Time: 1.34 (s), x: -1.95 (m), y: 3.95 (m)
Time: 1.45 (s), x: -1.94 (m), y: 4.00 (m)
Time: 1.55 (s), x: -1.93 (m), y: 4.05 (m)
Time: 1.65 (s), x: -1.93 (m), y: 4.10 (m)
Time: 1.76 (s), x: -1.93 (m), y: 4.16 (m)
Time: 1.86 (s), x: -1.92 (m), y: 4.22 (m)
Time: 1.97 (s), x: -1.92 (m), y: 4.32 (m)
Time: 2.08 (s), x: -1.92 (m), y: 4.46 (m)
Time: 2.18 (s), x: -1.91 (m), y: 4.62 (m)
Time: 2.29 (s), x: -1.91 (m), y: 4.79 (m)
Time: 2.39 (s), x: -1.90 (m), y: 4.95 (m)
Time: 2.49 (s), x: -1.90 (m), y: 5.10 (m)
Time: 2.59 (s), x: -1.90 (m), y: 5.23 (m)
Time: 2.69 (s), x: -1.91 (m), y: 5.34 (m)
Time: 2.79 (s), x: -1.91 (m), y: 5.42 (m)
Time: 2.90 (s), x: -1.92 (m), y: 5.50 (m)
Time: 3.01 (s), x: -1.92 (m), y: 5.57 (m)
Time: 3.11 (s), x: -1.92 (m), y: 5.65 (m)
Time: 3.21 (s), x: -1.93 (m), y: 5.75 (m)
Time: 3.31 (s), x: -1.93 (m), y: 5.88 (m)
Time: 3.41 (s), x: -1.93 (m), y: 6.00 (m)
Time: 3.51 (s), x: -1.94 (m), y: 6.12 (m)
Time: 3.61 (s), x: -1.94 (m), y: 6.24 (m)
Time: 3.71 (s), x: -1.93 (m), y: 6.36 (m)
Time: 3.82 (s), x: -1.91 (m), y: 6.46 (m)
Time: 3.92 (s), x: -1.89 (m), y: 6.55 (m)
Time: 4.03 (s), x: -1.87 (m), y: 6.66 (m)
Time: 4.13 (s), x: -1.85 (m), y: 6.76 (m)
Time: 4.24 (s), x: -1.82 (m), y: 6.88 (m)
Time: 4.34 (s), x: -1.79 (m), y: 6.99 (m)
Time: 4.45 (s), x: -1.76 (m), y: 7.11 (m)
Time: 4.55 (s), x: -1.73 (m), y: 7.21 (m)
Time: 4.66 (s), x: -1.71 (m), y: 7.29 (m)
Time: 4.76 (s), x: -1.69 (m), y: 7.37 (m)
Time: 4.86 (s), x: -1.68 (m), y: 7.42 (m)
Time: 4.97 (s), x: -1.67 (m), y: 7.44 (m)
Time: 5.07 (s), x: -1.66 (m), y: 7.48 (m)
Time: 5.17 (s), x: -1.65 (m), y: 7.51 (m)
Time: 5.28 (s), x: -1.64 (m), y: 7.55 (m)
Time: 5.38 (s), x: -1.64 (m), y: 7.58 (m)
Time: 5.49 (s), x: -1.64 (m), y: 7.60 (m)
Time: 5.59 (s), x: -1.63 (m), y: 7.64 (m)
Time: 5.70 (s), x: -1.61 (m), y: 7.67 (m)
Time: 5.80 (s), x: -1.60 (m), y: 7.68 (m)
Time: 5.90 (s), x: -1.60 (m), y: 7.71 (m)
Time: 6.01 (s), x: -1.58 (m), y: 7.75 (m)
Time: 6.11 (s), x: -1.57 (m), y: 7.80 (m)
Time: 6.21 (s), x: -1.55 (m), y: 7.84 (m)
Time: 6.31 (s), x: -1.54 (m), y: 7.87 (m)
Time: 6.41 (s), x: -1.54 (m), y: 7.90 (m)
Time: 6.52 (s), x: -1.53 (m), y: 7.93 (m)
Time: 6.62 (s), x: -1.53 (m), y: 7.97 (m)
Time: 6.73 (s), x: -1.53 (m), y: 8.01 (m)
Time: 6.83 (s), x: -1.53 (m), y: 8.06 (m)
Time: 6.93 (s), x: -1.53 (m), y: 8.11 (m)
Time: 7.03 (s), x: -1.53 (m), y: 8.16 (m)
Time: 7.13 (s), x: -1.53 (m), y: 8.22 (m)
Time: 7.24 (s), x: -1.53 (m), y: 8.28 (m)
Time: 7.34 (s), x: -1.54 (m), y: 8.36 (m)
Time: 7.44 (s), x: -1.55 (m), y: 8.42 (m)
Time: 7.55 (s), x: -1.55 (m), y: 8.49 (m)
Time: 7.65 (s), x: -1.57 (m), y: 8.56 (m)
Time: 7.76 (s), x: -1.57 (m), y: 8.61 (m)
Time: 7.86 (s), x: -1.55 (m), y: 8.64 (m)
Time: 7.97 (s), x: -1.53 (m), y: 8.66 (m)
Time: 8.07 (s), x: -1.51 (m), y: 8.67 (m)
Time: 8.17 (s), x: -1.49 (m), y: 8.66 (m)
Time: 8.27 (s), x: -1.48 (m), y: 8.67 (m)
Time: 8.38 (s), x: -1.46 (m), y: 8.67 (m)
Time: 8.48 (s), x: -1.46 (m), y: 8.68 (m)
Time: 8.58 (s), x: -1.46 (m), y: 8.68 (m)
Time: 8.69 (s), x: -1.48 (m), y: 8.69 (m)
Time: 8.79 (s), x: -1.53 (m), y: 8.68 (m)
Time: 8.89 (s), x: -1.59 (m), y: 8.67 (m)
Time: 8.99 (s), x: -1.64 (m), y: 8.65 (m)
Time: 9.10 (s), x: -1.69 (m), y: 8.64 (m)
Time: 9.20 (s), x: -1.74 (m), y: 8.63 (m)
Time: 9.30 (s), x: -1.81 (m), y: 8.63 (m)
Time: 9.41 (s), x: -1.89 (m), y: 8.64 (m)
Time: 9.51 (s), x: -1.99 (m), y: 8.66 (m)
Time: 9.61 (s), x: -2.08 (m), y: 8.69 (m)
Time: 9.72 (s), x: -2.17 (m), y: 8.73 (m)
Time: 9.82 (s), x: -2.24 (m), y: 8.77 (m)
Time: 9.93 (s), x: -2.29 (m), y: 8.81 (m)
Time: 10.03 (s), x: -2.32 (m), y: 8.85 (m)
Time: 10.13 (s), x: -2.35 (m), y: 8.88 (m)
