🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w114.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_114.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.00 (m), y: 3.14 (m)
Time: 0.22 (s), x: -2.01 (m), y: 3.18 (m)
Time: 0.32 (s), x: -2.04 (m), y: 3.22 (m)
Time: 0.43 (s), x: -2.08 (m), y: 3.27 (m)
Time: 0.54 (s), x: -2.12 (m), y: 3.32 (m)
Time: 0.64 (s), x: -2.16 (m), y: 3.36 (m)
Time: 0.75 (s), x: -2.21 (m), y: 3.40 (m)
Time: 0.85 (s), x: -2.27 (m), y: 3.44 (m)
Time: 0.95 (s), x: -2.33 (m), y: 3.47 (m)
Time: 1.05 (s), x: -2.39 (m), y: 3.50 (m)
Time: 1.15 (s), x: -2.44 (m), y: 3.52 (m)
Time: 1.25 (s), x: -2.48 (m), y: 3.54 (m)
Time: 1.35 (s), x: -2.50 (m), y: 3.55 (m)
Time: 1.45 (s), x: -2.52 (m), y: 3.56 (m)
Time: 1.55 (s), x: -2.52 (m), y: 3.56 (m)
Time: 1.66 (s), x: -2.52 (m), y: 3.56 (m)
Time: 1.76 (s), x: -2.53 (m), y: 3.56 (m)
Time: 1.86 (s), x: -2.55 (m), y: 3.55 (m)
Time: 1.97 (s), x: -2.59 (m), y: 3.53 (m)
Time: 2.07 (s), x: -2.63 (m), y: 3.52 (m)
Time: 2.17 (s), x: -2.68 (m), y: 3.50 (m)
Time: 2.28 (s), x: -2.73 (m), y: 3.48 (m)
Time: 2.38 (s), x: -2.78 (m), y: 3.45 (m)
Time: 2.49 (s), x: -2.82 (m), y: 3.42 (m)
Time: 2.59 (s), x: -2.87 (m), y: 3.39 (m)
Time: 2.69 (s), x: -2.91 (m), y: 3.35 (m)
Time: 2.79 (s), x: -2.94 (m), y: 3.32 (m)
Time: 2.90 (s), x: -2.98 (m), y: 3.29 (m)
Time: 3.00 (s), x: -3.02 (m), y: 3.25 (m)
Time: 3.10 (s), x: -3.05 (m), y: 3.21 (m)
Time: 3.21 (s), x: -3.08 (m), y: 3.17 (m)
Time: 3.31 (s), x: -3.12 (m), y: 3.12 (m)
Time: 3.41 (s), x: -3.18 (m), y: 3.04 (m)
Time: 3.52 (s), x: -3.26 (m), y: 2.94 (m)
Time: 3.63 (s), x: -3.32 (m), y: 2.86 (m)
Time: 3.73 (s), x: -3.37 (m), y: 2.79 (m)
Time: 3.83 (s), x: -3.42 (m), y: 2.72 (m)
Time: 3.94 (s), x: -3.46 (m), y: 2.64 (m)
Time: 4.04 (s), x: -3.50 (m), y: 2.56 (m)
Time: 4.14 (s), x: -3.55 (m), y: 2.47 (m)
Time: 4.25 (s), x: -3.59 (m), y: 2.39 (m)
Time: 4.35 (s), x: -3.61 (m), y: 2.33 (m)
Time: 4.46 (s), x: -3.63 (m), y: 2.27 (m)
Time: 4.56 (s), x: -3.66 (m), y: 2.20 (m)
Time: 4.67 (s), x: -3.67 (m), y: 2.14 (m)
Time: 4.77 (s), x: -3.69 (m), y: 2.08 (m)
Time: 4.87 (s), x: -3.72 (m), y: 2.03 (m)
Time: 4.97 (s), x: -3.74 (m), y: 1.97 (m)
Time: 5.08 (s), x: -3.78 (m), y: 1.93 (m)
Time: 5.19 (s), x: -3.82 (m), y: 1.92 (m)
Time: 5.29 (s), x: -3.85 (m), y: 1.93 (m)
Time: 5.39 (s), x: -3.86 (m), y: 1.94 (m)
Time: 5.49 (s), x: -3.85 (m), y: 1.95 (m)
Time: 5.60 (s), x: -3.84 (m), y: 1.98 (m)
Time: 5.71 (s), x: -3.83 (m), y: 2.00 (m)
Time: 5.81 (s), x: -3.83 (m), y: 2.01 (m)
Time: 5.91 (s), x: -3.82 (m), y: 2.03 (m)
Time: 6.02 (s), x: -3.81 (m), y: 2.05 (m)
Time: 6.12 (s), x: -3.80 (m), y: 2.07 (m)
Time: 6.23 (s), x: -3.79 (m), y: 2.09 (m)
Time: 6.33 (s), x: -3.79 (m), y: 2.10 (m)
Time: 6.44 (s), x: -3.78 (m), y: 2.11 (m)
Time: 6.54 (s), x: -3.78 (m), y: 2.11 (m)
Time: 6.64 (s), x: -3.77 (m), y: 2.11 (m)
Time: 6.75 (s), x: -3.76 (m), y: 2.11 (m)
Time: 6.86 (s), x: -3.75 (m), y: 2.11 (m)
Time: 6.96 (s), x: -3.75 (m), y: 2.12 (m)
Time: 7.06 (s), x: -3.74 (m), y: 2.18 (m)
Time: 7.16 (s), x: -3.73 (m), y: 2.28 (m)
Time: 7.27 (s), x: -3.72 (m), y: 2.40 (m)
