🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_sac_w280.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_280.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.26 (m)
Time: 0.42 (s), x: -2.25 (m), y: 3.31 (m)
Time: 0.52 (s), x: -2.25 (m), y: 3.36 (m)
Time: 0.62 (s), x: -2.25 (m), y: 3.41 (m)
Time: 0.73 (s), x: -2.25 (m), y: 3.46 (m)
Time: 0.83 (s), x: -2.25 (m), y: 3.52 (m)
Time: 0.94 (s), x: -2.25 (m), y: 3.57 (m)
Time: 1.04 (s), x: -2.25 (m), y: 3.62 (m)
Time: 1.14 (s), x: -2.25 (m), y: 3.67 (m)
Time: 1.25 (s), x: -2.24 (m), y: 3.72 (m)
Time: 1.35 (s), x: -2.24 (m), y: 3.78 (m)
Time: 1.45 (s), x: -2.24 (m), y: 3.83 (m)
Time: 1.55 (s), x: -2.23 (m), y: 3.87 (m)
Time: 1.66 (s), x: -2.23 (m), y: 3.92 (m)
Time: 1.76 (s), x: -2.22 (m), y: 3.96 (m)
Time: 1.86 (s), x: -2.22 (m), y: 4.01 (m)
Time: 1.96 (s), x: -2.21 (m), y: 4.06 (m)
Time: 2.07 (s), x: -2.21 (m), y: 4.11 (m)
Time: 2.17 (s), x: -2.20 (m), y: 4.15 (m)
Time: 2.27 (s), x: -2.20 (m), y: 4.19 (m)
Time: 2.38 (s), x: -2.19 (m), y: 4.23 (m)
Time: 2.48 (s), x: -2.19 (m), y: 4.27 (m)
Time: 2.58 (s), x: -2.19 (m), y: 4.31 (m)
Time: 2.69 (s), x: -2.18 (m), y: 4.35 (m)
Time: 2.79 (s), x: -2.18 (m), y: 4.39 (m)
Time: 2.89 (s), x: -2.18 (m), y: 4.42 (m)
Time: 2.99 (s), x: -2.18 (m), y: 4.45 (m)
Time: 3.10 (s), x: -2.17 (m), y: 4.48 (m)
Time: 3.20 (s), x: -2.18 (m), y: 4.50 (m)
Time: 3.30 (s), x: -2.18 (m), y: 4.52 (m)
Time: 3.41 (s), x: -2.17 (m), y: 4.55 (m)
Time: 3.51 (s), x: -2.17 (m), y: 4.57 (m)
Time: 3.61 (s), x: -2.17 (m), y: 4.60 (m)
Time: 3.72 (s), x: -2.17 (m), y: 4.63 (m)
Time: 3.82 (s), x: -2.17 (m), y: 4.65 (m)
Time: 3.92 (s), x: -2.16 (m), y: 4.67 (m)
Time: 4.03 (s), x: -2.16 (m), y: 4.68 (m)
Time: 4.13 (s), x: -2.17 (m), y: 4.70 (m)
Time: 4.23 (s), x: -2.17 (m), y: 4.71 (m)
Time: 4.34 (s), x: -2.17 (m), y: 4.72 (m)
