🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_sac_w228.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_228.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.27 (m)
Time: 0.42 (s), x: -2.25 (m), y: 3.32 (m)
Time: 0.53 (s), x: -2.25 (m), y: 3.37 (m)
Time: 0.63 (s), x: -2.25 (m), y: 3.42 (m)
Time: 0.74 (s), x: -2.25 (m), y: 3.47 (m)
Time: 0.84 (s), x: -2.25 (m), y: 3.53 (m)
Time: 0.94 (s), x: -2.25 (m), y: 3.58 (m)
Time: 1.05 (s), x: -2.25 (m), y: 3.63 (m)
Time: 1.15 (s), x: -2.25 (m), y: 3.68 (m)
Time: 1.25 (s), x: -2.25 (m), y: 3.73 (m)
Time: 1.36 (s), x: -2.25 (m), y: 3.79 (m)
Time: 1.46 (s), x: -2.25 (m), y: 3.84 (m)
Time: 1.57 (s), x: -2.25 (m), y: 3.89 (m)
Time: 1.67 (s), x: -2.25 (m), y: 3.94 (m)
Time: 1.77 (s), x: -2.25 (m), y: 3.99 (m)
Time: 1.88 (s), x: -2.25 (m), y: 4.04 (m)
Time: 1.98 (s), x: -2.25 (m), y: 4.10 (m)
Time: 2.08 (s), x: -2.25 (m), y: 4.15 (m)
Time: 2.19 (s), x: -2.25 (m), y: 4.20 (m)
Time: 2.29 (s), x: -2.25 (m), y: 4.25 (m)
Time: 2.40 (s), x: -2.25 (m), y: 4.30 (m)
Time: 2.50 (s), x: -2.25 (m), y: 4.35 (m)
Time: 2.60 (s), x: -2.25 (m), y: 4.40 (m)
Time: 2.71 (s), x: -2.25 (m), y: 4.44 (m)
Time: 2.81 (s), x: -2.25 (m), y: 4.48 (m)
Time: 2.91 (s), x: -2.25 (m), y: 4.53 (m)
Time: 3.01 (s), x: -2.24 (m), y: 4.57 (m)
Time: 3.11 (s), x: -2.24 (m), y: 4.61 (m)
Time: 3.22 (s), x: -2.24 (m), y: 4.65 (m)
Time: 3.32 (s), x: -2.24 (m), y: 4.69 (m)
Time: 3.42 (s), x: -2.23 (m), y: 4.74 (m)
Time: 3.53 (s), x: -2.23 (m), y: 4.78 (m)
Time: 3.63 (s), x: -2.23 (m), y: 4.81 (m)
Time: 3.73 (s), x: -2.23 (m), y: 4.86 (m)
Time: 3.84 (s), x: -2.22 (m), y: 4.91 (m)
Time: 3.94 (s), x: -2.22 (m), y: 4.96 (m)
Time: 4.04 (s), x: -2.22 (m), y: 4.99 (m)
Time: 4.14 (s), x: -2.21 (m), y: 5.03 (m)
Time: 4.25 (s), x: -2.20 (m), y: 5.08 (m)
Time: 4.35 (s), x: -2.19 (m), y: 5.13 (m)
Time: 4.45 (s), x: -2.19 (m), y: 5.18 (m)
Time: 4.55 (s), x: -2.18 (m), y: 5.22 (m)
Time: 4.65 (s), x: -2.17 (m), y: 5.26 (m)
Time: 4.76 (s), x: -2.17 (m), y: 5.30 (m)
Time: 4.86 (s), x: -2.15 (m), y: 5.35 (m)
Time: 4.96 (s), x: -2.13 (m), y: 5.39 (m)
Time: 5.07 (s), x: -2.11 (m), y: 5.44 (m)
Time: 5.17 (s), x: -2.09 (m), y: 5.49 (m)
Time: 5.27 (s), x: -2.07 (m), y: 5.53 (m)
Time: 5.38 (s), x: -2.05 (m), y: 5.58 (m)
Time: 5.48 (s), x: -2.02 (m), y: 5.63 (m)
Time: 5.58 (s), x: -2.00 (m), y: 5.68 (m)
Time: 5.69 (s), x: -1.98 (m), y: 5.72 (m)
Time: 5.79 (s), x: -1.96 (m), y: 5.77 (m)
Time: 5.89 (s), x: -1.95 (m), y: 5.82 (m)
Time: 6.00 (s), x: -1.93 (m), y: 5.87 (m)
Time: 6.10 (s), x: -1.91 (m), y: 5.92 (m)
Time: 6.21 (s), x: -1.89 (m), y: 5.97 (m)
Time: 6.31 (s), x: -1.88 (m), y: 6.02 (m)
Time: 6.42 (s), x: -1.86 (m), y: 6.07 (m)
Time: 6.52 (s), x: -1.84 (m), y: 6.12 (m)
Time: 6.62 (s), x: -1.83 (m), y: 6.17 (m)
Time: 6.73 (s), x: -1.81 (m), y: 6.22 (m)
Time: 6.83 (s), x: -1.80 (m), y: 6.27 (m)
Time: 6.94 (s), x: -1.78 (m), y: 6.32 (m)
Time: 7.04 (s), x: -1.77 (m), y: 6.36 (m)
Time: 7.15 (s), x: -1.75 (m), y: 6.40 (m)
Time: 7.25 (s), x: -1.74 (m), y: 6.44 (m)
Time: 7.36 (s), x: -1.73 (m), y: 6.48 (m)
Time: 7.46 (s), x: -1.71 (m), y: 6.52 (m)
Time: 7.57 (s), x: -1.70 (m), y: 6.56 (m)
Time: 7.67 (s), x: -1.69 (m), y: 6.59 (m)
Time: 7.77 (s), x: -1.68 (m), y: 6.63 (m)
Time: 7.88 (s), x: -1.67 (m), y: 6.65 (m)
Time: 7.99 (s), x: -1.66 (m), y: 6.68 (m)
Time: 8.09 (s), x: -1.65 (m), y: 6.70 (m)
Time: 8.20 (s), x: -1.64 (m), y: 6.73 (m)
Time: 8.30 (s), x: -1.63 (m), y: 6.76 (m)
Time: 8.41 (s), x: -1.62 (m), y: 6.78 (m)
Time: 8.51 (s), x: -1.62 (m), y: 6.80 (m)
Time: 8.61 (s), x: -1.61 (m), y: 6.82 (m)
Time: 8.72 (s), x: -1.60 (m), y: 6.84 (m)
Time: 8.82 (s), x: -1.60 (m), y: 6.85 (m)
Time: 8.93 (s), x: -1.59 (m), y: 6.87 (m)
Time: 9.03 (s), x: -1.58 (m), y: 6.89 (m)
Time: 9.14 (s), x: -1.58 (m), y: 6.91 (m)
Time: 9.25 (s), x: -1.57 (m), y: 6.92 (m)
Time: 9.35 (s), x: -1.57 (m), y: 6.94 (m)
Time: 9.46 (s), x: -1.56 (m), y: 6.96 (m)
Time: 9.57 (s), x: -1.56 (m), y: 6.97 (m)
Time: 9.67 (s), x: -1.55 (m), y: 6.99 (m)
Time: 9.78 (s), x: -1.55 (m), y: 7.00 (m)
Time: 9.89 (s), x: -1.54 (m), y: 7.01 (m)
Time: 9.99 (s), x: -1.54 (m), y: 7.02 (m)
Time: 10.10 (s), x: -1.53 (m), y: 7.03 (m)
Time: 10.21 (s), x: -1.53 (m), y: 7.04 (m)
Time: 10.31 (s), x: -1.53 (m), y: 7.05 (m)
Time: 10.42 (s), x: -1.52 (m), y: 7.06 (m)
Time: 10.53 (s), x: -1.52 (m), y: 7.07 (m)
Time: 10.63 (s), x: -1.52 (m), y: 7.08 (m)
Time: 10.74 (s), x: -1.51 (m), y: 7.08 (m)
Time: 10.85 (s), x: -1.50 (m), y: 7.09 (m)
Time: 10.95 (s), x: -1.50 (m), y: 7.10 (m)
Time: 11.06 (s), x: -1.50 (m), y: 7.11 (m)
Time: 11.17 (s), x: -1.49 (m), y: 7.12 (m)
Time: 11.28 (s), x: -1.49 (m), y: 7.11 (m)
Time: 11.38 (s), x: -1.48 (m), y: 7.12 (m)
Time: 11.49 (s), x: -1.48 (m), y: 7.12 (m)
Time: 11.60 (s), x: -1.47 (m), y: 7.12 (m)
Time: 11.70 (s), x: -1.47 (m), y: 7.12 (m)
Time: 11.81 (s), x: -1.47 (m), y: 7.12 (m)
Time: 11.92 (s), x: -1.47 (m), y: 7.11 (m)
Time: 12.03 (s), x: -1.47 (m), y: 7.10 (m)
Time: 12.13 (s), x: -1.47 (m), y: 7.11 (m)
Time: 12.24 (s), x: -1.47 (m), y: 7.12 (m)
Time: 12.35 (s), x: -1.47 (m), y: 7.13 (m)
Time: 12.45 (s), x: -1.47 (m), y: 7.15 (m)
Time: 12.56 (s), x: -1.47 (m), y: 7.15 (m)
Time: 12.66 (s), x: -1.47 (m), y: 7.15 (m)
Time: 12.77 (s), x: -1.46 (m), y: 7.14 (m)
Time: 12.88 (s), x: -1.46 (m), y: 7.15 (m)
Time: 12.98 (s), x: -1.45 (m), y: 7.15 (m)
Time: 13.09 (s), x: -1.45 (m), y: 7.15 (m)
Time: 13.20 (s), x: -1.43 (m), y: 7.14 (m)
Time: 13.30 (s), x: -1.42 (m), y: 7.14 (m)
Time: 13.41 (s), x: -1.40 (m), y: 7.15 (m)
Time: 13.51 (s), x: -1.39 (m), y: 7.15 (m)
Time: 13.62 (s), x: -1.38 (m), y: 7.16 (m)
Time: 13.72 (s), x: -1.36 (m), y: 7.17 (m)
Time: 13.82 (s), x: -1.36 (m), y: 7.18 (m)
Time: 13.93 (s), x: -1.35 (m), y: 7.19 (m)
Time: 14.03 (s), x: -1.34 (m), y: 7.19 (m)
Time: 14.14 (s), x: -1.34 (m), y: 7.20 (m)
Time: 14.24 (s), x: -1.33 (m), y: 7.20 (m)
Time: 14.35 (s), x: -1.33 (m), y: 7.20 (m)
Time: 14.45 (s), x: -1.33 (m), y: 7.20 (m)
Time: 14.55 (s), x: -1.32 (m), y: 7.20 (m)
Time: 14.66 (s), x: -1.32 (m), y: 7.21 (m)
Time: 14.76 (s), x: -1.31 (m), y: 7.21 (m)
Time: 14.87 (s), x: -1.31 (m), y: 7.22 (m)
Time: 14.97 (s), x: -1.32 (m), y: 7.23 (m)
Time: 15.07 (s), x: -1.34 (m), y: 7.24 (m)
Time: 15.18 (s), x: -1.39 (m), y: 7.24 (m)
Time: 15.28 (s), x: -1.42 (m), y: 7.25 (m)
Time: 15.38 (s), x: -1.44 (m), y: 7.26 (m)
Time: 15.49 (s), x: -1.46 (m), y: 7.26 (m)
Time: 15.59 (s), x: -1.50 (m), y: 7.26 (m)
Time: 15.70 (s), x: -1.55 (m), y: 7.26 (m)
Time: 15.80 (s), x: -1.60 (m), y: 7.27 (m)
