🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w4.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_4.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.11 (m)
Time: 0.11 (s), x: -1.99 (m), y: 3.15 (m)
Time: 0.21 (s), x: -2.00 (m), y: 3.21 (m)
Time: 0.31 (s), x: -2.01 (m), y: 3.26 (m)
Time: 0.41 (s), x: -2.02 (m), y: 3.31 (m)
Time: 0.52 (s), x: -2.03 (m), y: 3.36 (m)
Time: 0.62 (s), x: -2.05 (m), y: 3.41 (m)
Time: 0.72 (s), x: -2.08 (m), y: 3.45 (m)
Time: 0.82 (s), x: -2.11 (m), y: 3.50 (m)
Time: 0.92 (s), x: -2.14 (m), y: 3.53 (m)
Time: 1.02 (s), x: -2.17 (m), y: 3.57 (m)
Time: 1.12 (s), x: -2.20 (m), y: 3.61 (m)
Time: 1.23 (s), x: -2.21 (m), y: 3.61 (m)
Time: 1.33 (s), x: -2.21 (m), y: 3.61 (m)
Time: 1.44 (s), x: -2.21 (m), y: 3.61 (m)
Time: 1.54 (s), x: -2.21 (m), y: 3.61 (m)
Time: 1.64 (s), x: -2.22 (m), y: 3.62 (m)
Time: 1.75 (s), x: -2.24 (m), y: 3.64 (m)
Time: 1.85 (s), x: -2.26 (m), y: 3.66 (m)
Time: 1.95 (s), x: -2.27 (m), y: 3.69 (m)
Time: 2.05 (s), x: -2.29 (m), y: 3.72 (m)
Time: 2.15 (s), x: -2.32 (m), y: 3.75 (m)
Time: 2.25 (s), x: -2.35 (m), y: 3.78 (m)
Time: 2.35 (s), x: -2.38 (m), y: 3.81 (m)
Time: 2.45 (s), x: -2.38 (m), y: 3.81 (m)
Time: 2.55 (s), x: -2.39 (m), y: 3.81 (m)
Time: 2.66 (s), x: -2.43 (m), y: 3.82 (m)
Time: 2.76 (s), x: -2.46 (m), y: 3.82 (m)
Time: 2.86 (s), x: -2.48 (m), y: 3.83 (m)
Time: 2.97 (s), x: -2.48 (m), y: 3.83 (m)
Time: 3.07 (s), x: -2.48 (m), y: 3.83 (m)
Time: 3.17 (s), x: -2.48 (m), y: 3.83 (m)
Time: 3.28 (s), x: -2.51 (m), y: 3.83 (m)
Time: 3.38 (s), x: -2.54 (m), y: 3.84 (m)
Time: 3.48 (s), x: -2.57 (m), y: 3.84 (m)
Time: 3.58 (s), x: -2.58 (m), y: 3.84 (m)
Time: 3.69 (s), x: -2.59 (m), y: 3.83 (m)
Time: 3.79 (s), x: -2.64 (m), y: 3.83 (m)
Time: 3.89 (s), x: -2.71 (m), y: 3.82 (m)
Time: 3.99 (s), x: -2.79 (m), y: 3.82 (m)
Time: 4.10 (s), x: -2.88 (m), y: 3.81 (m)
Time: 4.21 (s), x: -2.98 (m), y: 3.80 (m)
Time: 4.31 (s), x: -3.07 (m), y: 3.79 (m)
Time: 4.42 (s), x: -3.15 (m), y: 3.76 (m)
Time: 4.52 (s), x: -3.21 (m), y: 3.73 (m)
Time: 4.62 (s), x: -3.26 (m), y: 3.70 (m)
Time: 4.73 (s), x: -3.30 (m), y: 3.66 (m)
Time: 4.83 (s), x: -3.35 (m), y: 3.61 (m)
Time: 4.94 (s), x: -3.39 (m), y: 3.56 (m)
Time: 5.04 (s), x: -3.43 (m), y: 3.51 (m)
Time: 5.15 (s), x: -3.46 (m), y: 3.47 (m)
Time: 5.25 (s), x: -3.49 (m), y: 3.41 (m)
Time: 5.36 (s), x: -3.53 (m), y: 3.34 (m)
Time: 5.46 (s), x: -3.55 (m), y: 3.28 (m)
Time: 5.56 (s), x: -3.58 (m), y: 3.21 (m)
Time: 5.67 (s), x: -3.59 (m), y: 3.15 (m)
Time: 5.77 (s), x: -3.62 (m), y: 3.06 (m)
Time: 5.87 (s), x: -3.65 (m), y: 2.94 (m)
Time: 5.97 (s), x: -3.68 (m), y: 2.79 (m)
Time: 6.07 (s), x: -3.71 (m), y: 2.68 (m)
Time: 6.17 (s), x: -3.73 (m), y: 2.58 (m)
Time: 6.28 (s), x: -3.76 (m), y: 2.51 (m)
Time: 6.39 (s), x: -3.77 (m), y: 2.43 (m)
Time: 6.49 (s), x: -3.79 (m), y: 2.37 (m)
Time: 6.59 (s), x: -3.79 (m), y: 2.32 (m)
Time: 6.70 (s), x: -3.77 (m), y: 2.30 (m)
Time: 6.81 (s), x: -3.75 (m), y: 2.28 (m)
Time: 6.92 (s), x: -3.74 (m), y: 2.24 (m)
Time: 7.02 (s), x: -3.70 (m), y: 2.21 (m)
Time: 7.12 (s), x: -3.69 (m), y: 2.17 (m)
Time: 7.23 (s), x: -3.70 (m), y: 2.14 (m)
Time: 7.34 (s), x: -3.71 (m), y: 2.12 (m)
Time: 7.44 (s), x: -3.72 (m), y: 2.12 (m)
Time: 7.54 (s), x: -3.74 (m), y: 2.13 (m)
Time: 7.64 (s), x: -3.76 (m), y: 2.14 (m)
Time: 7.74 (s), x: -3.76 (m), y: 2.15 (m)
Time: 7.84 (s), x: -3.75 (m), y: 2.18 (m)
Time: 7.95 (s), x: -3.73 (m), y: 2.20 (m)
Time: 8.06 (s), x: -3.72 (m), y: 2.23 (m)
Time: 8.16 (s), x: -3.70 (m), y: 2.25 (m)
Time: 8.26 (s), x: -3.69 (m), y: 2.26 (m)
Time: 8.37 (s), x: -3.68 (m), y: 2.26 (m)
Time: 8.47 (s), x: -3.66 (m), y: 2.25 (m)
Time: 8.57 (s), x: -3.65 (m), y: 2.28 (m)
Time: 8.68 (s), x: -3.65 (m), y: 2.35 (m)
Time: 8.78 (s), x: -3.64 (m), y: 2.45 (m)
Time: 8.88 (s), x: -3.63 (m), y: 2.59 (m)
Time: 8.99 (s), x: -3.61 (m), y: 2.74 (m)
Time: 9.09 (s), x: -3.60 (m), y: 2.87 (m)
Time: 9.20 (s), x: -3.60 (m), y: 3.01 (m)
Time: 9.30 (s), x: -3.60 (m), y: 3.17 (m)
Time: 9.41 (s), x: -3.61 (m), y: 3.33 (m)
Time: 9.51 (s), x: -3.64 (m), y: 3.49 (m)
Time: 9.61 (s), x: -3.68 (m), y: 3.66 (m)
Time: 9.72 (s), x: -3.71 (m), y: 3.79 (m)
Time: 9.82 (s), x: -3.73 (m), y: 3.88 (m)
Time: 9.93 (s), x: -3.75 (m), y: 3.96 (m)
Time: 10.04 (s), x: -3.77 (m), y: 4.05 (m)
Time: 10.15 (s), x: -3.79 (m), y: 4.13 (m)
Time: 10.25 (s), x: -3.81 (m), y: 4.21 (m)
Time: 10.36 (s), x: -3.82 (m), y: 4.29 (m)
Time: 10.47 (s), x: -3.84 (m), y: 4.36 (m)
Time: 10.58 (s), x: -3.85 (m), y: 4.43 (m)
Time: 10.68 (s), x: -3.86 (m), y: 4.48 (m)
Time: 10.78 (s), x: -3.87 (m), y: 4.52 (m)
Time: 10.88 (s), x: -3.88 (m), y: 4.57 (m)
Time: 10.99 (s), x: -3.88 (m), y: 4.61 (m)
Time: 11.10 (s), x: -3.88 (m), y: 4.66 (m)
Time: 11.21 (s), x: -3.87 (m), y: 4.71 (m)
Time: 11.31 (s), x: -3.86 (m), y: 4.75 (m)
Time: 11.41 (s), x: -3.85 (m), y: 4.79 (m)
Time: 11.52 (s), x: -3.85 (m), y: 4.83 (m)
Time: 11.62 (s), x: -3.85 (m), y: 4.86 (m)
Time: 11.73 (s), x: -3.85 (m), y: 4.89 (m)
Time: 11.83 (s), x: -3.84 (m), y: 4.92 (m)
Time: 11.93 (s), x: -3.84 (m), y: 4.95 (m)
Time: 12.04 (s), x: -3.83 (m), y: 4.98 (m)
Time: 12.14 (s), x: -3.82 (m), y: 5.01 (m)
Time: 12.24 (s), x: -3.81 (m), y: 5.04 (m)
Time: 12.35 (s), x: -3.78 (m), y: 5.07 (m)
Time: 12.45 (s), x: -3.75 (m), y: 5.11 (m)
Time: 12.56 (s), x: -3.71 (m), y: 5.17 (m)
Time: 12.66 (s), x: -3.67 (m), y: 5.23 (m)
Time: 12.77 (s), x: -3.63 (m), y: 5.28 (m)
Time: 12.87 (s), x: -3.59 (m), y: 5.32 (m)
Time: 12.97 (s), x: -3.54 (m), y: 5.36 (m)
Time: 13.08 (s), x: -3.45 (m), y: 5.42 (m)
Time: 13.18 (s), x: -3.34 (m), y: 5.50 (m)
Time: 13.28 (s), x: -3.25 (m), y: 5.56 (m)
Time: 13.38 (s), x: -3.16 (m), y: 5.62 (m)
Time: 13.49 (s), x: -3.09 (m), y: 5.67 (m)
Time: 13.59 (s), x: -3.03 (m), y: 5.71 (m)
Time: 13.69 (s), x: -2.96 (m), y: 5.75 (m)
Time: 13.79 (s), x: -2.90 (m), y: 5.80 (m)
Time: 13.90 (s), x: -2.80 (m), y: 5.87 (m)
Time: 14.00 (s), x: -2.70 (m), y: 5.94 (m)
Time: 14.11 (s), x: -2.63 (m), y: 5.99 (m)
Time: 14.21 (s), x: -2.57 (m), y: 6.04 (m)
Time: 14.31 (s), x: -2.51 (m), y: 6.10 (m)
Time: 14.42 (s), x: -2.45 (m), y: 6.19 (m)
Time: 14.53 (s), x: -2.41 (m), y: 6.26 (m)
