🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_e2e_w43.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_43.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.12 (m)
Time: 0.11 (s), x: -2.00 (m), y: 3.21 (m)
Time: 0.21 (s), x: -2.00 (m), y: 3.34 (m)
Time: 0.32 (s), x: -2.00 (m), y: 3.47 (m)
Time: 0.42 (s), x: -2.01 (m), y: 3.60 (m)
Time: 0.53 (s), x: -2.03 (m), y: 3.75 (m)
Time: 0.64 (s), x: -2.08 (m), y: 3.92 (m)
Time: 0.75 (s), x: -2.16 (m), y: 4.06 (m)
Time: 0.86 (s), x: -2.25 (m), y: 4.17 (m)
Time: 0.97 (s), x: -2.35 (m), y: 4.25 (m)
Time: 1.08 (s), x: -2.44 (m), y: 4.31 (m)
Time: 1.19 (s), x: -2.50 (m), y: 4.35 (m)
Time: 1.30 (s), x: -2.54 (m), y: 4.39 (m)
Time: 1.41 (s), x: -2.56 (m), y: 4.44 (m)
Time: 1.51 (s), x: -2.58 (m), y: 4.46 (m)
Time: 1.62 (s), x: -2.59 (m), y: 4.43 (m)
Time: 1.72 (s), x: -2.57 (m), y: 4.38 (m)
Time: 1.83 (s), x: -2.54 (m), y: 4.29 (m)
Time: 1.93 (s), x: -2.49 (m), y: 4.17 (m)
Time: 2.04 (s), x: -2.45 (m), y: 4.08 (m)
Time: 2.15 (s), x: -2.43 (m), y: 4.04 (m)
Time: 2.26 (s), x: -2.42 (m), y: 4.03 (m)
Time: 2.36 (s), x: -2.43 (m), y: 4.04 (m)
Time: 2.47 (s), x: -2.45 (m), y: 4.11 (m)
Time: 2.58 (s), x: -2.49 (m), y: 4.20 (m)
Time: 2.69 (s), x: -2.52 (m), y: 4.30 (m)
Time: 2.79 (s), x: -2.55 (m), y: 4.38 (m)
Time: 2.89 (s), x: -2.57 (m), y: 4.46 (m)
Time: 3.00 (s), x: -2.58 (m), y: 4.51 (m)
Time: 3.11 (s), x: -2.58 (m), y: 4.52 (m)
Time: 3.22 (s), x: -2.58 (m), y: 4.50 (m)
Time: 3.32 (s), x: -2.59 (m), y: 4.48 (m)
Time: 3.43 (s), x: -2.59 (m), y: 4.47 (m)
Time: 3.53 (s), x: -2.61 (m), y: 4.49 (m)
Time: 3.64 (s), x: -2.63 (m), y: 4.52 (m)
Time: 3.75 (s), x: -2.66 (m), y: 4.58 (m)
Time: 3.86 (s), x: -2.69 (m), y: 4.64 (m)
Time: 3.96 (s), x: -2.72 (m), y: 4.71 (m)
Time: 4.07 (s), x: -2.74 (m), y: 4.75 (m)
Time: 4.18 (s), x: -2.75 (m), y: 4.77 (m)
Time: 4.28 (s), x: -2.74 (m), y: 4.76 (m)
Time: 4.39 (s), x: -2.71 (m), y: 4.70 (m)
Time: 4.49 (s), x: -2.68 (m), y: 4.63 (m)
Time: 4.60 (s), x: -2.65 (m), y: 4.57 (m)
Time: 4.70 (s), x: -2.64 (m), y: 4.54 (m)
Time: 4.81 (s), x: -2.62 (m), y: 4.52 (m)
Time: 4.91 (s), x: -2.61 (m), y: 4.54 (m)
Time: 5.01 (s), x: -2.60 (m), y: 4.56 (m)
Time: 5.12 (s), x: -2.60 (m), y: 4.62 (m)
Time: 5.22 (s), x: -2.61 (m), y: 4.68 (m)
Time: 5.32 (s), x: -2.62 (m), y: 4.73 (m)
Time: 5.43 (s), x: -2.62 (m), y: 4.74 (m)
