🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w121.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_121.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -1.98 (m), y: 3.10 (m)
Time: 0.11 (s), x: -1.93 (m), y: 3.12 (m)
Time: 0.22 (s), x: -1.92 (m), y: 3.12 (m)
Time: 0.32 (s), x: -1.92 (m), y: 3.12 (m)
Time: 0.43 (s), x: -1.92 (m), y: 3.12 (m)
Time: 0.53 (s), x: -1.91 (m), y: 3.12 (m)
Time: 0.63 (s), x: -1.91 (m), y: 3.12 (m)
Time: 0.74 (s), x: -1.90 (m), y: 3.13 (m)
Time: 0.84 (s), x: -1.89 (m), y: 3.14 (m)
Time: 0.94 (s), x: -1.88 (m), y: 3.16 (m)
Time: 1.05 (s), x: -1.87 (m), y: 3.18 (m)
Time: 1.15 (s), x: -1.85 (m), y: 3.18 (m)
Time: 1.25 (s), x: -1.84 (m), y: 3.17 (m)
Time: 1.35 (s), x: -1.82 (m), y: 3.13 (m)
Time: 1.45 (s), x: -1.80 (m), y: 3.08 (m)
Time: 1.56 (s), x: -1.79 (m), y: 3.02 (m)
Time: 1.66 (s), x: -1.78 (m), y: 2.97 (m)
Time: 1.76 (s), x: -1.79 (m), y: 2.92 (m)
Time: 1.86 (s), x: -1.81 (m), y: 2.87 (m)
Time: 1.97 (s), x: -1.83 (m), y: 2.84 (m)
Time: 2.07 (s), x: -1.85 (m), y: 2.82 (m)
Time: 2.17 (s), x: -1.90 (m), y: 2.78 (m)
Time: 2.28 (s), x: -1.96 (m), y: 2.74 (m)
Time: 2.38 (s), x: -2.03 (m), y: 2.68 (m)
Time: 2.48 (s), x: -2.11 (m), y: 2.63 (m)
Time: 2.58 (s), x: -2.19 (m), y: 2.58 (m)
Time: 2.69 (s), x: -2.29 (m), y: 2.52 (m)
Time: 2.80 (s), x: -2.39 (m), y: 2.48 (m)
Time: 2.90 (s), x: -2.49 (m), y: 2.46 (m)
Time: 3.00 (s), x: -2.58 (m), y: 2.44 (m)
Time: 3.11 (s), x: -2.67 (m), y: 2.44 (m)
Time: 3.21 (s), x: -2.77 (m), y: 2.44 (m)
Time: 3.32 (s), x: -2.85 (m), y: 2.46 (m)
Time: 3.42 (s), x: -2.94 (m), y: 2.49 (m)
Time: 3.53 (s), x: -3.01 (m), y: 2.52 (m)
Time: 3.63 (s), x: -3.08 (m), y: 2.56 (m)
Time: 3.73 (s), x: -3.13 (m), y: 2.60 (m)
Time: 3.84 (s), x: -3.19 (m), y: 2.66 (m)
