🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_e2e_w78.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_78.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -1.98 (m), y: 2.89 (m)
Time: 0.11 (s), x: -1.95 (m), y: 2.85 (m)
Time: 0.21 (s), x: -1.92 (m), y: 2.80 (m)
Time: 0.33 (s), x: -1.87 (m), y: 2.73 (m)
Time: 0.43 (s), x: -1.82 (m), y: 2.67 (m)
Time: 0.53 (s), x: -1.75 (m), y: 2.59 (m)
Time: 0.64 (s), x: -1.69 (m), y: 2.54 (m)
Time: 0.74 (s), x: -1.67 (m), y: 2.54 (m)
Time: 0.85 (s), x: -1.69 (m), y: 2.54 (m)
Time: 0.95 (s), x: -1.72 (m), y: 2.54 (m)
Time: 1.05 (s), x: -1.73 (m), y: 2.53 (m)
Time: 1.17 (s), x: -1.72 (m), y: 2.49 (m)
Time: 1.27 (s), x: -1.71 (m), y: 2.45 (m)
Time: 1.38 (s), x: -1.71 (m), y: 2.45 (m)
Time: 1.49 (s), x: -1.74 (m), y: 2.48 (m)
Time: 1.59 (s), x: -1.79 (m), y: 2.54 (m)
Time: 1.70 (s), x: -1.87 (m), y: 2.62 (m)
Time: 1.80 (s), x: -1.97 (m), y: 2.73 (m)
Time: 1.91 (s), x: -2.09 (m), y: 2.86 (m)
Time: 2.01 (s), x: -2.21 (m), y: 2.99 (m)
Time: 2.11 (s), x: -2.32 (m), y: 3.10 (m)
Time: 2.22 (s), x: -2.44 (m), y: 3.21 (m)
Time: 2.32 (s), x: -2.53 (m), y: 3.30 (m)
Time: 2.43 (s), x: -2.62 (m), y: 3.39 (m)
Time: 2.53 (s), x: -2.69 (m), y: 3.46 (m)
Time: 2.64 (s), x: -2.75 (m), y: 3.52 (m)
Time: 2.75 (s), x: -2.77 (m), y: 3.61 (m)
Time: 2.86 (s), x: -2.76 (m), y: 3.71 (m)
Time: 2.96 (s), x: -2.71 (m), y: 3.83 (m)
Time: 3.06 (s), x: -2.63 (m), y: 3.97 (m)
Time: 3.17 (s), x: -2.55 (m), y: 4.08 (m)
Time: 3.27 (s), x: -2.51 (m), y: 4.13 (m)
Time: 3.38 (s), x: -2.48 (m), y: 4.15 (m)
Time: 3.48 (s), x: -2.47 (m), y: 4.15 (m)
Time: 3.59 (s), x: -2.51 (m), y: 4.13 (m)
Time: 3.69 (s), x: -2.54 (m), y: 4.11 (m)
Time: 3.80 (s), x: -2.60 (m), y: 4.08 (m)
Time: 3.91 (s), x: -2.68 (m), y: 4.05 (m)
Time: 4.01 (s), x: -2.77 (m), y: 4.02 (m)
Time: 4.12 (s), x: -2.88 (m), y: 3.99 (m)
Time: 4.22 (s), x: -3.01 (m), y: 3.98 (m)
Time: 4.33 (s), x: -3.12 (m), y: 4.00 (m)
Time: 4.44 (s), x: -3.23 (m), y: 4.06 (m)
Time: 4.55 (s), x: -3.30 (m), y: 4.12 (m)
Time: 4.66 (s), x: -3.34 (m), y: 4.15 (m)
Time: 4.76 (s), x: -3.35 (m), y: 4.16 (m)
Time: 4.87 (s), x: -3.33 (m), y: 4.18 (m)
Time: 4.97 (s), x: -3.30 (m), y: 4.20 (m)
Time: 5.08 (s), x: -3.27 (m), y: 4.24 (m)
Time: 5.18 (s), x: -3.23 (m), y: 4.28 (m)
Time: 5.28 (s), x: -3.19 (m), y: 4.35 (m)
Time: 5.38 (s), x: -3.14 (m), y: 4.43 (m)
Time: 5.49 (s), x: -3.09 (m), y: 4.52 (m)
Time: 5.60 (s), x: -3.06 (m), y: 4.58 (m)
Time: 5.70 (s), x: -3.04 (m), y: 4.60 (m)
Time: 5.80 (s), x: -3.02 (m), y: 4.58 (m)
Time: 5.91 (s), x: -2.97 (m), y: 4.52 (m)
Time: 6.02 (s), x: -2.91 (m), y: 4.44 (m)
Time: 6.12 (s), x: -2.84 (m), y: 4.34 (m)
Time: 6.22 (s), x: -2.76 (m), y: 4.24 (m)
Time: 6.32 (s), x: -2.69 (m), y: 4.12 (m)
Time: 6.43 (s), x: -2.66 (m), y: 4.09 (m)
Time: 6.53 (s), x: -2.65 (m), y: 4.07 (m)
Time: 6.64 (s), x: -2.66 (m), y: 4.09 (m)
Time: 6.74 (s), x: -2.68 (m), y: 4.12 (m)
Time: 6.85 (s), x: -2.69 (m), y: 4.16 (m)
Time: 6.95 (s), x: -2.70 (m), y: 4.21 (m)
Time: 7.05 (s), x: -2.71 (m), y: 4.24 (m)
Time: 7.16 (s), x: -2.73 (m), y: 4.23 (m)
Time: 7.27 (s), x: -2.74 (m), y: 4.21 (m)
Time: 7.37 (s), x: -2.75 (m), y: 4.20 (m)
Time: 7.47 (s), x: -2.75 (m), y: 4.20 (m)
Time: 7.57 (s), x: -2.74 (m), y: 4.21 (m)
Time: 7.68 (s), x: -2.74 (m), y: 4.21 (m)
Time: 7.79 (s), x: -2.74 (m), y: 4.20 (m)
Time: 7.89 (s), x: -2.75 (m), y: 4.16 (m)
Time: 7.99 (s), x: -2.78 (m), y: 4.10 (m)
Time: 8.10 (s), x: -2.82 (m), y: 3.99 (m)
Time: 8.20 (s), x: -2.87 (m), y: 3.87 (m)
Time: 8.31 (s), x: -2.92 (m), y: 3.76 (m)
Time: 8.42 (s), x: -2.96 (m), y: 3.66 (m)
Time: 8.52 (s), x: -2.99 (m), y: 3.61 (m)
Time: 8.63 (s), x: -3.02 (m), y: 3.56 (m)
Time: 8.73 (s), x: -3.04 (m), y: 3.50 (m)
Time: 8.84 (s), x: -3.07 (m), y: 3.43 (m)
Time: 8.94 (s), x: -3.10 (m), y: 3.31 (m)
Time: 9.05 (s), x: -3.13 (m), y: 3.19 (m)
Time: 9.16 (s), x: -3.17 (m), y: 3.05 (m)
Time: 9.26 (s), x: -3.19 (m), y: 2.96 (m)
Time: 9.36 (s), x: -3.20 (m), y: 2.90 (m)
Time: 9.47 (s), x: -3.21 (m), y: 2.87 (m)
Time: 9.57 (s), x: -3.23 (m), y: 2.86 (m)
Time: 9.68 (s), x: -3.24 (m), y: 2.84 (m)
Time: 9.79 (s), x: -3.25 (m), y: 2.83 (m)
Time: 9.89 (s), x: -3.25 (m), y: 2.82 (m)
Time: 10.00 (s), x: -3.26 (m), y: 2.81 (m)
Time: 10.10 (s), x: -3.28 (m), y: 2.81 (m)
Time: 10.21 (s), x: -3.31 (m), y: 2.85 (m)
Time: 10.31 (s), x: -3.34 (m), y: 2.90 (m)
Time: 10.41 (s), x: -3.37 (m), y: 2.98 (m)
Time: 10.51 (s), x: -3.40 (m), y: 3.06 (m)
Time: 10.62 (s), x: -3.43 (m), y: 3.15 (m)
Time: 10.72 (s), x: -3.47 (m), y: 3.24 (m)
Time: 10.82 (s), x: -3.51 (m), y: 3.33 (m)
Time: 10.93 (s), x: -3.55 (m), y: 3.42 (m)
Time: 11.03 (s), x: -3.59 (m), y: 3.51 (m)
Time: 11.14 (s), x: -3.62 (m), y: 3.58 (m)
Time: 11.25 (s), x: -3.65 (m), y: 3.64 (m)
Time: 11.36 (s), x: -3.67 (m), y: 3.69 (m)
Time: 11.46 (s), x: -3.69 (m), y: 3.73 (m)
Time: 11.57 (s), x: -3.70 (m), y: 3.76 (m)
Time: 11.67 (s), x: -3.71 (m), y: 3.80 (m)
Time: 11.78 (s), x: -3.73 (m), y: 3.83 (m)
Time: 11.88 (s), x: -3.74 (m), y: 3.86 (m)
Time: 11.98 (s), x: -3.75 (m), y: 3.89 (m)
Time: 12.09 (s), x: -3.76 (m), y: 3.90 (m)
Time: 12.20 (s), x: -3.76 (m), y: 3.91 (m)
Time: 12.30 (s), x: -3.75 (m), y: 3.89 (m)
Time: 12.41 (s), x: -3.74 (m), y: 3.86 (m)
Time: 12.51 (s), x: -3.72 (m), y: 3.82 (m)
Time: 12.62 (s), x: -3.70 (m), y: 3.77 (m)
Time: 12.73 (s), x: -3.68 (m), y: 3.74 (m)
Time: 12.83 (s), x: -3.67 (m), y: 3.71 (m)
Time: 12.94 (s), x: -3.65 (m), y: 3.68 (m)
Time: 13.04 (s), x: -3.64 (m), y: 3.66 (m)
Time: 13.14 (s), x: -3.64 (m), y: 3.66 (m)
Time: 13.25 (s), x: -3.64 (m), y: 3.67 (m)
Time: 13.35 (s), x: -3.65 (m), y: 3.70 (m)
Time: 13.45 (s), x: -3.67 (m), y: 3.75 (m)
Time: 13.56 (s), x: -3.69 (m), y: 3.78 (m)
Time: 13.66 (s), x: -3.70 (m), y: 3.81 (m)
Time: 13.76 (s), x: -3.71 (m), y: 3.83 (m)
