🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w230.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_230.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.22 (s), x: -2.26 (m), y: 3.34 (m)
Time: 0.33 (s), x: -2.26 (m), y: 3.50 (m)
Time: 0.43 (s), x: -2.27 (m), y: 3.65 (m)
Time: 0.53 (s), x: -2.28 (m), y: 3.80 (m)
Time: 0.64 (s), x: -2.30 (m), y: 3.95 (m)
Time: 0.74 (s), x: -2.33 (m), y: 4.10 (m)
Time: 0.84 (s), x: -2.35 (m), y: 4.26 (m)
Time: 0.95 (s), x: -2.37 (m), y: 4.41 (m)
Time: 1.06 (s), x: -2.37 (m), y: 4.57 (m)
Time: 1.16 (s), x: -2.35 (m), y: 4.72 (m)
Time: 1.26 (s), x: -2.32 (m), y: 4.81 (m)
Time: 1.37 (s), x: -2.29 (m), y: 4.89 (m)
Time: 1.47 (s), x: -2.26 (m), y: 4.98 (m)
Time: 1.57 (s), x: -2.22 (m), y: 5.05 (m)
Time: 1.67 (s), x: -2.19 (m), y: 5.13 (m)
Time: 1.78 (s), x: -2.16 (m), y: 5.20 (m)
Time: 1.89 (s), x: -2.13 (m), y: 5.29 (m)
Time: 1.99 (s), x: -2.13 (m), y: 5.33 (m)
Time: 2.09 (s), x: -2.13 (m), y: 5.35 (m)
Time: 2.20 (s), x: -2.15 (m), y: 5.34 (m)
Time: 2.31 (s), x: -2.15 (m), y: 5.32 (m)
Time: 2.42 (s), x: -2.16 (m), y: 5.30 (m)
Time: 2.52 (s), x: -2.16 (m), y: 5.28 (m)
Time: 2.62 (s), x: -2.16 (m), y: 5.25 (m)
Time: 2.73 (s), x: -2.17 (m), y: 5.23 (m)
Time: 2.84 (s), x: -2.17 (m), y: 5.20 (m)
Time: 2.95 (s), x: -2.17 (m), y: 5.18 (m)
Time: 3.05 (s), x: -2.18 (m), y: 5.16 (m)
Time: 3.16 (s), x: -2.18 (m), y: 5.14 (m)
Time: 3.26 (s), x: -2.19 (m), y: 5.12 (m)
Time: 3.36 (s), x: -2.19 (m), y: 5.10 (m)
Time: 3.47 (s), x: -2.20 (m), y: 5.07 (m)
Time: 3.58 (s), x: -2.20 (m), y: 5.05 (m)
Time: 3.68 (s), x: -2.21 (m), y: 5.02 (m)
Time: 3.79 (s), x: -2.21 (m), y: 5.01 (m)
Time: 3.90 (s), x: -2.21 (m), y: 5.02 (m)
Time: 4.00 (s), x: -2.21 (m), y: 5.04 (m)
Time: 4.10 (s), x: -2.20 (m), y: 5.09 (m)
Time: 4.21 (s), x: -2.19 (m), y: 5.13 (m)
Time: 4.31 (s), x: -2.18 (m), y: 5.17 (m)
Time: 4.41 (s), x: -2.17 (m), y: 5.25 (m)
Time: 4.52 (s), x: -2.17 (m), y: 5.35 (m)
Time: 4.63 (s), x: -2.15 (m), y: 5.47 (m)
Time: 4.73 (s), x: -2.15 (m), y: 5.57 (m)
Time: 4.84 (s), x: -2.15 (m), y: 5.67 (m)
Time: 4.94 (s), x: -2.15 (m), y: 5.79 (m)
Time: 5.05 (s), x: -2.16 (m), y: 5.88 (m)
Time: 5.15 (s), x: -2.16 (m), y: 5.93 (m)
Time: 5.26 (s), x: -2.18 (m), y: 5.98 (m)
Time: 5.36 (s), x: -2.21 (m), y: 6.07 (m)
Time: 5.47 (s), x: -2.25 (m), y: 6.17 (m)
Time: 5.57 (s), x: -2.28 (m), y: 6.25 (m)
Time: 5.68 (s), x: -2.30 (m), y: 6.31 (m)
Time: 5.78 (s), x: -2.33 (m), y: 6.37 (m)
Time: 5.89 (s), x: -2.35 (m), y: 6.44 (m)
Time: 6.00 (s), x: -2.37 (m), y: 6.52 (m)
Time: 6.10 (s), x: -2.37 (m), y: 6.58 (m)
Time: 6.21 (s), x: -2.37 (m), y: 6.67 (m)
Time: 6.31 (s), x: -2.36 (m), y: 6.75 (m)
Time: 6.41 (s), x: -2.35 (m), y: 6.82 (m)
Time: 6.52 (s), x: -2.35 (m), y: 6.85 (m)
Time: 6.62 (s), x: -2.35 (m), y: 6.85 (m)
Time: 6.73 (s), x: -2.37 (m), y: 6.84 (m)
Time: 6.83 (s), x: -2.39 (m), y: 6.83 (m)
Time: 6.93 (s), x: -2.41 (m), y: 6.82 (m)
Time: 7.03 (s), x: -2.43 (m), y: 6.82 (m)
Time: 7.14 (s), x: -2.44 (m), y: 6.82 (m)
Time: 7.24 (s), x: -2.46 (m), y: 6.83 (m)
Time: 7.34 (s), x: -2.46 (m), y: 6.83 (m)
Time: 7.45 (s), x: -2.47 (m), y: 6.83 (m)
Time: 7.55 (s), x: -2.47 (m), y: 6.84 (m)
Time: 7.66 (s), x: -2.45 (m), y: 6.85 (m)
Time: 7.76 (s), x: -2.41 (m), y: 6.86 (m)
Time: 7.87 (s), x: -2.37 (m), y: 6.87 (m)
Time: 7.97 (s), x: -2.30 (m), y: 6.87 (m)
Time: 8.08 (s), x: -2.20 (m), y: 6.88 (m)
Time: 8.18 (s), x: -2.13 (m), y: 6.88 (m)
Time: 8.29 (s), x: -2.08 (m), y: 6.88 (m)
Time: 8.39 (s), x: -2.03 (m), y: 6.88 (m)
Time: 8.50 (s), x: -1.99 (m), y: 6.88 (m)
Time: 8.60 (s), x: -1.98 (m), y: 6.88 (m)
Time: 8.71 (s), x: -1.98 (m), y: 6.88 (m)
Time: 8.82 (s), x: -1.98 (m), y: 6.88 (m)
Time: 8.92 (s), x: -1.98 (m), y: 6.88 (m)
Time: 9.02 (s), x: -1.97 (m), y: 6.88 (m)
Time: 9.12 (s), x: -1.94 (m), y: 6.88 (m)
Time: 9.23 (s), x: -1.94 (m), y: 6.88 (m)
Time: 9.34 (s), x: -1.95 (m), y: 6.87 (m)
Time: 9.44 (s), x: -1.96 (m), y: 6.84 (m)
