🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_sac_w166.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_166.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.21 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.26 (m)
Time: 0.42 (s), x: -2.25 (m), y: 3.31 (m)
Time: 0.53 (s), x: -2.25 (m), y: 3.37 (m)
Time: 0.63 (s), x: -2.25 (m), y: 3.42 (m)
Time: 0.74 (s), x: -2.25 (m), y: 3.47 (m)
Time: 0.84 (s), x: -2.25 (m), y: 3.52 (m)
Time: 0.94 (s), x: -2.25 (m), y: 3.57 (m)
Time: 1.04 (s), x: -2.25 (m), y: 3.62 (m)
Time: 1.14 (s), x: -2.26 (m), y: 3.67 (m)
Time: 1.25 (s), x: -2.26 (m), y: 3.72 (m)
Time: 1.35 (s), x: -2.25 (m), y: 3.78 (m)
Time: 1.46 (s), x: -2.25 (m), y: 3.83 (m)
Time: 1.56 (s), x: -2.25 (m), y: 3.88 (m)
Time: 1.66 (s), x: -2.24 (m), y: 3.93 (m)
Time: 1.76 (s), x: -2.23 (m), y: 3.98 (m)
Time: 1.86 (s), x: -2.23 (m), y: 4.03 (m)
Time: 1.96 (s), x: -2.22 (m), y: 4.08 (m)
Time: 2.06 (s), x: -2.21 (m), y: 4.13 (m)
Time: 2.17 (s), x: -2.20 (m), y: 4.18 (m)
Time: 2.27 (s), x: -2.19 (m), y: 4.23 (m)
Time: 2.38 (s), x: -2.18 (m), y: 4.28 (m)
Time: 2.48 (s), x: -2.17 (m), y: 4.34 (m)
Time: 2.58 (s), x: -2.16 (m), y: 4.38 (m)
Time: 2.69 (s), x: -2.15 (m), y: 4.44 (m)
Time: 2.79 (s), x: -2.14 (m), y: 4.49 (m)
Time: 2.90 (s), x: -2.12 (m), y: 4.55 (m)
Time: 3.01 (s), x: -2.11 (m), y: 4.59 (m)
Time: 3.11 (s), x: -2.10 (m), y: 4.64 (m)
Time: 3.22 (s), x: -2.09 (m), y: 4.68 (m)
Time: 3.32 (s), x: -2.07 (m), y: 4.74 (m)
Time: 3.42 (s), x: -2.06 (m), y: 4.77 (m)
Time: 3.52 (s), x: -2.05 (m), y: 4.81 (m)
Time: 3.63 (s), x: -2.04 (m), y: 4.84 (m)
Time: 3.73 (s), x: -2.03 (m), y: 4.88 (m)
Time: 3.83 (s), x: -2.02 (m), y: 4.91 (m)
Time: 3.94 (s), x: -2.01 (m), y: 4.95 (m)
Time: 4.04 (s), x: -2.00 (m), y: 4.98 (m)
Time: 4.14 (s), x: -1.99 (m), y: 5.02 (m)
Time: 4.24 (s), x: -1.97 (m), y: 5.05 (m)
Time: 4.34 (s), x: -1.96 (m), y: 5.08 (m)
