🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_e2e_w49.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_49.world <<<<<<<<<<<<<<<<<<
Time: 0.03 (s), x: -2.00 (m), y: 3.13 (m)
Time: 0.13 (s), x: -2.00 (m), y: 3.22 (m)
Time: 0.23 (s), x: -2.00 (m), y: 3.32 (m)
Time: 0.34 (s), x: -2.00 (m), y: 3.44 (m)
Time: 0.45 (s), x: -2.02 (m), y: 3.57 (m)
Time: 0.55 (s), x: -2.03 (m), y: 3.69 (m)
Time: 0.66 (s), x: -2.04 (m), y: 3.79 (m)
Time: 0.77 (s), x: -2.06 (m), y: 3.86 (m)
Time: 0.87 (s), x: -2.14 (m), y: 3.94 (m)
Time: 0.97 (s), x: -2.25 (m), y: 4.01 (m)
Time: 1.08 (s), x: -2.37 (m), y: 4.08 (m)
Time: 1.18 (s), x: -2.44 (m), y: 4.10 (m)
Time: 1.28 (s), x: -2.46 (m), y: 4.11 (m)
Time: 1.39 (s), x: -2.45 (m), y: 4.11 (m)
Time: 1.49 (s), x: -2.44 (m), y: 4.11 (m)
Time: 1.60 (s), x: -2.42 (m), y: 4.11 (m)
Time: 1.71 (s), x: -2.39 (m), y: 4.10 (m)
Time: 1.81 (s), x: -2.35 (m), y: 4.08 (m)
Time: 1.91 (s), x: -2.31 (m), y: 4.06 (m)
Time: 2.02 (s), x: -2.27 (m), y: 4.03 (m)
Time: 2.13 (s), x: -2.25 (m), y: 4.03 (m)
Time: 2.23 (s), x: -2.23 (m), y: 4.02 (m)
Time: 2.34 (s), x: -2.22 (m), y: 3.99 (m)
Time: 2.45 (s), x: -2.20 (m), y: 3.98 (m)
Time: 2.55 (s), x: -2.19 (m), y: 3.98 (m)
Time: 2.66 (s), x: -2.21 (m), y: 3.96 (m)
Time: 2.76 (s), x: -2.22 (m), y: 3.94 (m)
Time: 2.86 (s), x: -2.22 (m), y: 3.93 (m)
Time: 2.97 (s), x: -2.21 (m), y: 3.92 (m)
Time: 3.07 (s), x: -2.20 (m), y: 3.89 (m)
Time: 3.18 (s), x: -2.15 (m), y: 3.83 (m)
Time: 3.29 (s), x: -2.09 (m), y: 3.75 (m)
Time: 3.40 (s), x: -2.02 (m), y: 3.68 (m)
Time: 3.50 (s), x: -1.95 (m), y: 3.61 (m)
Time: 3.61 (s), x: -1.89 (m), y: 3.56 (m)
Time: 3.72 (s), x: -1.83 (m), y: 3.51 (m)
Time: 3.82 (s), x: -1.78 (m), y: 3.47 (m)
Time: 3.94 (s), x: -1.75 (m), y: 3.44 (m)
Time: 4.04 (s), x: -1.75 (m), y: 3.44 (m)
Time: 4.16 (s), x: -1.78 (m), y: 3.47 (m)
Time: 4.27 (s), x: -1.85 (m), y: 3.53 (m)
Time: 4.37 (s), x: -1.94 (m), y: 3.61 (m)
Time: 4.47 (s), x: -2.04 (m), y: 3.70 (m)
Time: 4.57 (s), x: -2.11 (m), y: 3.77 (m)
Time: 4.67 (s), x: -2.15 (m), y: 3.80 (m)
Time: 4.78 (s), x: -2.15 (m), y: 3.81 (m)
Time: 4.89 (s), x: -2.13 (m), y: 3.78 (m)
Time: 5.01 (s), x: -2.10 (m), y: 3.75 (m)
Time: 5.11 (s), x: -2.08 (m), y: 3.70 (m)
Time: 5.22 (s), x: -2.05 (m), y: 3.66 (m)
Time: 5.33 (s), x: -2.04 (m), y: 3.65 (m)
Time: 5.43 (s), x: -2.04 (m), y: 3.67 (m)
Time: 5.54 (s), x: -2.06 (m), y: 3.73 (m)
Time: 5.64 (s), x: -2.09 (m), y: 3.84 (m)
Time: 5.75 (s), x: -2.11 (m), y: 3.93 (m)
Time: 5.85 (s), x: -2.13 (m), y: 4.00 (m)
Time: 5.96 (s), x: -2.14 (m), y: 4.03 (m)
Time: 6.06 (s), x: -2.14 (m), y: 4.02 (m)
Time: 6.18 (s), x: -2.12 (m), y: 3.99 (m)
Time: 6.28 (s), x: -2.11 (m), y: 3.97 (m)
Time: 6.39 (s), x: -2.08 (m), y: 3.95 (m)
Time: 6.49 (s), x: -2.05 (m), y: 3.93 (m)
Time: 6.60 (s), x: -2.00 (m), y: 3.91 (m)
Time: 6.70 (s), x: -1.95 (m), y: 3.89 (m)
Time: 6.80 (s), x: -1.89 (m), y: 3.87 (m)
Time: 6.91 (s), x: -1.85 (m), y: 3.86 (m)
Time: 7.01 (s), x: -1.83 (m), y: 3.85 (m)
Time: 7.11 (s), x: -1.82 (m), y: 3.85 (m)
Time: 7.22 (s), x: -1.83 (m), y: 3.85 (m)
Time: 7.32 (s), x: -1.84 (m), y: 3.86 (m)
Time: 7.43 (s), x: -1.88 (m), y: 3.88 (m)
Time: 7.54 (s), x: -1.91 (m), y: 3.92 (m)
Time: 7.65 (s), x: -1.95 (m), y: 3.93 (m)
Time: 7.76 (s), x: -1.97 (m), y: 3.96 (m)
Time: 7.86 (s), x: -1.97 (m), y: 4.01 (m)
Time: 7.97 (s), x: -1.97 (m), y: 4.05 (m)
Time: 8.07 (s), x: -1.96 (m), y: 4.09 (m)
Time: 8.18 (s), x: -1.93 (m), y: 4.12 (m)
Time: 8.28 (s), x: -1.90 (m), y: 4.14 (m)
Time: 8.39 (s), x: -1.84 (m), y: 4.14 (m)
Time: 8.50 (s), x: -1.77 (m), y: 4.14 (m)
Time: 8.60 (s), x: -1.69 (m), y: 4.14 (m)
Time: 8.71 (s), x: -1.59 (m), y: 4.15 (m)
Time: 8.81 (s), x: -1.52 (m), y: 4.15 (m)
Time: 8.92 (s), x: -1.47 (m), y: 4.14 (m)
Time: 9.02 (s), x: -1.45 (m), y: 4.09 (m)
Time: 9.14 (s), x: -1.42 (m), y: 3.99 (m)
