🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_e2e_w52.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_52.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.00 (m), y: 3.22 (m)
Time: 0.22 (s), x: -2.00 (m), y: 3.33 (m)
Time: 0.32 (s), x: -2.00 (m), y: 3.47 (m)
Time: 0.42 (s), x: -2.01 (m), y: 3.61 (m)
Time: 0.53 (s), x: -2.03 (m), y: 3.75 (m)
Time: 0.63 (s), x: -2.07 (m), y: 3.91 (m)
Time: 0.74 (s), x: -2.15 (m), y: 4.06 (m)
Time: 0.84 (s), x: -2.30 (m), y: 4.23 (m)
Time: 0.94 (s), x: -2.44 (m), y: 4.34 (m)
Time: 1.05 (s), x: -2.57 (m), y: 4.42 (m)
Time: 1.15 (s), x: -2.61 (m), y: 4.45 (m)
Time: 1.25 (s), x: -2.61 (m), y: 4.48 (m)
Time: 1.36 (s), x: -2.59 (m), y: 4.52 (m)
Time: 1.47 (s), x: -2.56 (m), y: 4.56 (m)
Time: 1.58 (s), x: -2.54 (m), y: 4.57 (m)
Time: 1.69 (s), x: -2.52 (m), y: 4.59 (m)
Time: 1.80 (s), x: -2.48 (m), y: 4.61 (m)
Time: 1.91 (s), x: -2.40 (m), y: 4.67 (m)
Time: 2.01 (s), x: -2.32 (m), y: 4.73 (m)
Time: 2.12 (s), x: -2.25 (m), y: 4.81 (m)
Time: 2.22 (s), x: -2.18 (m), y: 4.87 (m)
Time: 2.33 (s), x: -2.13 (m), y: 4.91 (m)
Time: 2.44 (s), x: -2.10 (m), y: 4.94 (m)
Time: 2.54 (s), x: -2.07 (m), y: 4.94 (m)
Time: 2.65 (s), x: -2.05 (m), y: 4.89 (m)
Time: 2.75 (s), x: -2.03 (m), y: 4.81 (m)
Time: 2.86 (s), x: -2.01 (m), y: 4.73 (m)
Time: 2.96 (s), x: -2.00 (m), y: 4.69 (m)
Time: 3.06 (s), x: -2.00 (m), y: 4.67 (m)
Time: 3.18 (s), x: -2.00 (m), y: 4.60 (m)
Time: 3.28 (s), x: -1.99 (m), y: 4.52 (m)
Time: 3.39 (s), x: -1.97 (m), y: 4.45 (m)
Time: 3.49 (s), x: -1.96 (m), y: 4.40 (m)
Time: 3.60 (s), x: -1.95 (m), y: 4.35 (m)
Time: 3.70 (s), x: -1.96 (m), y: 4.28 (m)
Time: 3.81 (s), x: -1.97 (m), y: 4.21 (m)
Time: 3.91 (s), x: -1.99 (m), y: 4.14 (m)
Time: 4.01 (s), x: -2.02 (m), y: 4.07 (m)
Time: 4.12 (s), x: -2.08 (m), y: 3.99 (m)
Time: 4.22 (s), x: -2.16 (m), y: 3.91 (m)
Time: 4.32 (s), x: -2.23 (m), y: 3.83 (m)
Time: 4.43 (s), x: -2.29 (m), y: 3.78 (m)
Time: 4.54 (s), x: -2.34 (m), y: 3.75 (m)
Time: 4.65 (s), x: -2.36 (m), y: 3.74 (m)
Time: 4.76 (s), x: -2.37 (m), y: 3.73 (m)
Time: 4.86 (s), x: -2.34 (m), y: 3.74 (m)
Time: 4.96 (s), x: -2.28 (m), y: 3.76 (m)
Time: 5.07 (s), x: -2.22 (m), y: 3.79 (m)
Time: 5.18 (s), x: -2.15 (m), y: 3.82 (m)
Time: 5.29 (s), x: -2.08 (m), y: 3.85 (m)
Time: 5.40 (s), x: -1.99 (m), y: 3.88 (m)
Time: 5.50 (s), x: -1.91 (m), y: 3.92 (m)
Time: 5.60 (s), x: -1.82 (m), y: 3.96 (m)
Time: 5.70 (s), x: -1.76 (m), y: 3.99 (m)
Time: 5.81 (s), x: -1.70 (m), y: 4.02 (m)
Time: 5.91 (s), x: -1.66 (m), y: 4.04 (m)
Time: 6.02 (s), x: -1.64 (m), y: 4.03 (m)
Time: 6.13 (s), x: -1.64 (m), y: 3.98 (m)
Time: 6.23 (s), x: -1.66 (m), y: 3.90 (m)
Time: 6.34 (s), x: -1.67 (m), y: 3.84 (m)
Time: 6.44 (s), x: -1.67 (m), y: 3.83 (m)
Time: 6.55 (s), x: -1.66 (m), y: 3.84 (m)
Time: 6.65 (s), x: -1.65 (m), y: 3.85 (m)
Time: 6.76 (s), x: -1.63 (m), y: 3.87 (m)
Time: 6.87 (s), x: -1.62 (m), y: 3.87 (m)
Time: 6.97 (s), x: -1.61 (m), y: 3.86 (m)
Time: 7.07 (s), x: -1.59 (m), y: 3.85 (m)
Time: 7.17 (s), x: -1.57 (m), y: 3.84 (m)
Time: 7.28 (s), x: -1.54 (m), y: 3.82 (m)
Time: 7.38 (s), x: -1.51 (m), y: 3.80 (m)
Time: 7.49 (s), x: -1.50 (m), y: 3.78 (m)
Time: 7.59 (s), x: -1.50 (m), y: 3.82 (m)
Time: 7.70 (s), x: -1.53 (m), y: 3.88 (m)
Time: 7.81 (s), x: -1.57 (m), y: 3.98 (m)
Time: 7.91 (s), x: -1.63 (m), y: 4.10 (m)
Time: 8.03 (s), x: -1.70 (m), y: 4.23 (m)
Time: 8.14 (s), x: -1.74 (m), y: 4.30 (m)
Time: 8.25 (s), x: -1.75 (m), y: 4.32 (m)
Time: 8.36 (s), x: -1.74 (m), y: 4.29 (m)
Time: 8.47 (s), x: -1.71 (m), y: 4.25 (m)
Time: 8.57 (s), x: -1.67 (m), y: 4.19 (m)
Time: 8.68 (s), x: -1.61 (m), y: 4.12 (m)
Time: 8.78 (s), x: -1.55 (m), y: 4.05 (m)
Time: 8.89 (s), x: -1.48 (m), y: 3.97 (m)
Time: 9.00 (s), x: -1.40 (m), y: 3.90 (m)
Time: 9.11 (s), x: -1.31 (m), y: 3.82 (m)
Time: 9.22 (s), x: -1.23 (m), y: 3.76 (m)
Time: 9.32 (s), x: -1.15 (m), y: 3.73 (m)
Time: 9.42 (s), x: -1.07 (m), y: 3.71 (m)
Time: 9.53 (s), x: -1.03 (m), y: 3.68 (m)
Time: 9.64 (s), x: -1.01 (m), y: 3.61 (m)
Time: 9.74 (s), x: -1.00 (m), y: 3.52 (m)
Time: 9.84 (s), x: -1.00 (m), y: 3.41 (m)
Time: 9.96 (s), x: -1.00 (m), y: 3.28 (m)
Time: 10.06 (s), x: -1.00 (m), y: 3.14 (m)
Time: 10.16 (s), x: -1.00 (m), y: 3.04 (m)
Time: 10.27 (s), x: -1.00 (m), y: 2.95 (m)
Time: 10.38 (s), x: -1.00 (m), y: 2.89 (m)
Time: 10.48 (s), x: -0.98 (m), y: 2.84 (m)
Time: 10.59 (s), x: -0.95 (m), y: 2.81 (m)
Time: 10.70 (s), x: -0.87 (m), y: 2.78 (m)
Time: 10.80 (s), x: -0.82 (m), y: 2.77 (m)
Time: 10.90 (s), x: -0.81 (m), y: 2.77 (m)
Time: 11.01 (s), x: -0.82 (m), y: 2.77 (m)
Time: 11.12 (s), x: -0.87 (m), y: 2.79 (m)
Time: 11.22 (s), x: -0.96 (m), y: 2.82 (m)
Time: 11.33 (s), x: -1.09 (m), y: 2.86 (m)
Time: 11.44 (s), x: -1.23 (m), y: 2.91 (m)
Time: 11.54 (s), x: -1.36 (m), y: 2.96 (m)
Time: 11.65 (s), x: -1.47 (m), y: 3.00 (m)
Time: 11.76 (s), x: -1.59 (m), y: 3.04 (m)
Time: 11.86 (s), x: -1.67 (m), y: 3.07 (m)
Time: 11.96 (s), x: -1.71 (m), y: 3.08 (m)
Time: 12.07 (s), x: -1.72 (m), y: 3.09 (m)
Time: 12.17 (s), x: -1.71 (m), y: 3.08 (m)
Time: 12.27 (s), x: -1.68 (m), y: 3.06 (m)
Time: 12.38 (s), x: -1.63 (m), y: 3.03 (m)
Time: 12.48 (s), x: -1.58 (m), y: 3.00 (m)
Time: 12.58 (s), x: -1.53 (m), y: 2.98 (m)
Time: 12.68 (s), x: -1.50 (m), y: 2.96 (m)
Time: 12.78 (s), x: -1.51 (m), y: 2.96 (m)
Time: 12.88 (s), x: -1.54 (m), y: 2.98 (m)
Time: 12.99 (s), x: -1.61 (m), y: 3.02 (m)
Time: 13.09 (s), x: -1.71 (m), y: 3.08 (m)
Time: 13.20 (s), x: -1.85 (m), y: 3.15 (m)
Time: 13.31 (s), x: -1.97 (m), y: 3.22 (m)
Time: 13.41 (s), x: -2.06 (m), y: 3.27 (m)
Time: 13.51 (s), x: -2.11 (m), y: 3.30 (m)
Time: 13.62 (s), x: -2.13 (m), y: 3.31 (m)
Time: 13.73 (s), x: -2.12 (m), y: 3.31 (m)
Time: 13.83 (s), x: -2.11 (m), y: 3.30 (m)
Time: 13.94 (s), x: -2.10 (m), y: 3.29 (m)
Time: 14.05 (s), x: -2.08 (m), y: 3.27 (m)
Time: 14.16 (s), x: -2.06 (m), y: 3.24 (m)
Time: 14.27 (s), x: -2.03 (m), y: 3.21 (m)
Time: 14.37 (s), x: -2.00 (m), y: 3.18 (m)
Time: 14.47 (s), x: -1.98 (m), y: 3.16 (m)
Time: 14.58 (s), x: -1.98 (m), y: 3.16 (m)
Time: 14.69 (s), x: -2.01 (m), y: 3.19 (m)
Time: 14.80 (s), x: -2.07 (m), y: 3.25 (m)
Time: 14.90 (s), x: -2.16 (m), y: 3.32 (m)
Time: 15.00 (s), x: -2.27 (m), y: 3.43 (m)
Time: 15.11 (s), x: -2.40 (m), y: 3.56 (m)
Time: 15.21 (s), x: -2.51 (m), y: 3.66 (m)
Time: 15.32 (s), x: -2.61 (m), y: 3.75 (m)
Time: 15.43 (s), x: -2.68 (m), y: 3.82 (m)
Time: 15.54 (s), x: -2.72 (m), y: 3.87 (m)
Time: 15.64 (s), x: -2.74 (m), y: 3.89 (m)
Time: 15.75 (s), x: -2.75 (m), y: 3.90 (m)
Time: 15.85 (s), x: -2.77 (m), y: 3.91 (m)
Time: 15.96 (s), x: -2.80 (m), y: 3.93 (m)
Time: 16.07 (s), x: -2.83 (m), y: 3.95 (m)
Time: 16.17 (s), x: -2.85 (m), y: 3.99 (m)
Time: 16.27 (s), x: -2.84 (m), y: 4.07 (m)
Time: 16.38 (s), x: -2.84 (m), y: 4.19 (m)
Time: 16.49 (s), x: -2.83 (m), y: 4.32 (m)
Time: 16.59 (s), x: -2.82 (m), y: 4.46 (m)
Time: 16.70 (s), x: -2.82 (m), y: 4.61 (m)
Time: 16.81 (s), x: -2.83 (m), y: 4.77 (m)
Time: 16.92 (s), x: -2.87 (m), y: 4.94 (m)
Time: 17.02 (s), x: -2.94 (m), y: 5.09 (m)
Time: 17.12 (s), x: -3.03 (m), y: 5.21 (m)
Time: 17.23 (s), x: -3.10 (m), y: 5.32 (m)
Time: 17.33 (s), x: -3.16 (m), y: 5.42 (m)
Time: 17.43 (s), x: -3.19 (m), y: 5.48 (m)
Time: 17.54 (s), x: -3.19 (m), y: 5.50 (m)
Time: 17.64 (s), x: -3.19 (m), y: 5.47 (m)
Time: 17.75 (s), x: -3.18 (m), y: 5.45 (m)
Time: 17.85 (s), x: -3.19 (m), y: 5.40 (m)
Time: 17.96 (s), x: -3.19 (m), y: 5.35 (m)
Time: 18.06 (s), x: -3.19 (m), y: 5.32 (m)
Time: 18.16 (s), x: -3.19 (m), y: 5.32 (m)
Time: 18.26 (s), x: -3.19 (m), y: 5.37 (m)
Time: 18.37 (s), x: -3.19 (m), y: 5.45 (m)
Time: 18.47 (s), x: -3.19 (m), y: 5.54 (m)
Time: 18.58 (s), x: -3.19 (m), y: 5.58 (m)
Time: 18.68 (s), x: -3.20 (m), y: 5.59 (m)
Time: 18.79 (s), x: -3.21 (m), y: 5.55 (m)
Time: 18.89 (s), x: -3.23 (m), y: 5.47 (m)
Time: 19.00 (s), x: -3.25 (m), y: 5.37 (m)
Time: 19.11 (s), x: -3.28 (m), y: 5.27 (m)
Time: 19.22 (s), x: -3.31 (m), y: 5.19 (m)
Time: 19.32 (s), x: -3.33 (m), y: 5.13 (m)
Time: 19.43 (s), x: -3.35 (m), y: 5.10 (m)
Time: 19.53 (s), x: -3.36 (m), y: 5.11 (m)
Time: 19.63 (s), x: -3.36 (m), y: 5.14 (m)
Time: 19.74 (s), x: -3.36 (m), y: 5.16 (m)
Time: 19.84 (s), x: -3.36 (m), y: 5.13 (m)
Time: 19.95 (s), x: -3.37 (m), y: 5.08 (m)
Time: 20.06 (s), x: -3.38 (m), y: 5.01 (m)
Time: 20.17 (s), x: -3.41 (m), y: 4.93 (m)
Time: 20.28 (s), x: -3.43 (m), y: 4.85 (m)
Time: 20.38 (s), x: -3.45 (m), y: 4.74 (m)
Time: 20.48 (s), x: -3.46 (m), y: 4.65 (m)
Time: 20.59 (s), x: -3.48 (m), y: 4.57 (m)
Time: 20.69 (s), x: -3.49 (m), y: 4.50 (m)
Time: 20.80 (s), x: -3.49 (m), y: 4.44 (m)
Time: 20.90 (s), x: -3.50 (m), y: 4.40 (m)
Time: 21.01 (s), x: -3.49 (m), y: 4.38 (m)
Time: 21.12 (s), x: -3.48 (m), y: 4.40 (m)
Time: 21.23 (s), x: -3.45 (m), y: 4.46 (m)
Time: 21.33 (s), x: -3.41 (m), y: 4.55 (m)
Time: 21.44 (s), x: -3.35 (m), y: 4.68 (m)
Time: 21.55 (s), x: -3.29 (m), y: 4.82 (m)
Time: 21.65 (s), x: -3.25 (m), y: 4.90 (m)
Time: 21.76 (s), x: -3.23 (m), y: 4.96 (m)
Time: 21.86 (s), x: -3.21 (m), y: 5.00 (m)
Time: 21.98 (s), x: -3.22 (m), y: 4.99 (m)
Time: 22.08 (s), x: -3.25 (m), y: 4.95 (m)
Time: 22.18 (s), x: -3.30 (m), y: 4.90 (m)
Time: 22.28 (s), x: -3.36 (m), y: 4.84 (m)
Time: 22.39 (s), x: -3.42 (m), y: 4.78 (m)
Time: 22.49 (s), x: -3.49 (m), y: 4.73 (m)
Time: 22.60 (s), x: -3.58 (m), y: 4.67 (m)
Time: 22.70 (s), x: -3.67 (m), y: 4.62 (m)
Time: 22.81 (s), x: -3.77 (m), y: 4.58 (m)
Time: 22.92 (s), x: -3.88 (m), y: 4.57 (m)
Time: 23.03 (s), x: -3.98 (m), y: 4.59 (m)
Time: 23.13 (s), x: -4.04 (m), y: 4.63 (m)
Time: 23.23 (s), x: -4.05 (m), y: 4.67 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation collided with time 23.2330 (s)
Navigation metric: 0.0000
