🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w182.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_182.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.10 (m)
Time: 0.11 (s), x: -2.00 (m), y: 3.14 (m)
Time: 0.21 (s), x: -2.01 (m), y: 3.18 (m)
Time: 0.32 (s), x: -2.02 (m), y: 3.22 (m)
Time: 0.42 (s), x: -2.05 (m), y: 3.27 (m)
Time: 0.52 (s), x: -2.08 (m), y: 3.31 (m)
Time: 0.62 (s), x: -2.11 (m), y: 3.34 (m)
Time: 0.72 (s), x: -2.11 (m), y: 3.34 (m)
Time: 0.82 (s), x: -2.11 (m), y: 3.34 (m)
Time: 0.92 (s), x: -2.11 (m), y: 3.34 (m)
Time: 1.02 (s), x: -2.11 (m), y: 3.34 (m)
Time: 1.13 (s), x: -2.12 (m), y: 3.34 (m)
Time: 1.23 (s), x: -2.15 (m), y: 3.35 (m)
Time: 1.33 (s), x: -2.20 (m), y: 3.36 (m)
Time: 1.43 (s), x: -2.24 (m), y: 3.37 (m)
Time: 1.53 (s), x: -2.26 (m), y: 3.37 (m)
Time: 1.63 (s), x: -2.26 (m), y: 3.37 (m)
Time: 1.74 (s), x: -2.26 (m), y: 3.37 (m)
Time: 1.84 (s), x: -2.26 (m), y: 3.37 (m)
Time: 1.94 (s), x: -2.26 (m), y: 3.37 (m)
Time: 2.04 (s), x: -2.26 (m), y: 3.37 (m)
Time: 2.15 (s), x: -2.26 (m), y: 3.37 (m)
Time: 2.25 (s), x: -2.26 (m), y: 3.37 (m)
Time: 2.35 (s), x: -2.26 (m), y: 3.37 (m)
Time: 2.45 (s), x: -2.26 (m), y: 3.37 (m)
Time: 2.55 (s), x: -2.26 (m), y: 3.37 (m)
Time: 2.65 (s), x: -2.26 (m), y: 3.37 (m)
Time: 2.76 (s), x: -2.26 (m), y: 3.37 (m)
Time: 2.87 (s), x: -2.26 (m), y: 3.37 (m)
Time: 2.97 (s), x: -2.26 (m), y: 3.37 (m)
Time: 3.07 (s), x: -2.26 (m), y: 3.37 (m)
Time: 3.17 (s), x: -2.26 (m), y: 3.37 (m)
Time: 3.27 (s), x: -2.26 (m), y: 3.37 (m)
Time: 3.37 (s), x: -2.28 (m), y: 3.37 (m)
Time: 3.47 (s), x: -2.34 (m), y: 3.37 (m)
Time: 3.58 (s), x: -2.44 (m), y: 3.38 (m)
Time: 3.69 (s), x: -2.55 (m), y: 3.39 (m)
Time: 3.79 (s), x: -2.66 (m), y: 3.39 (m)
Time: 3.89 (s), x: -2.76 (m), y: 3.39 (m)
Time: 4.00 (s), x: -2.86 (m), y: 3.37 (m)
Time: 4.10 (s), x: -2.96 (m), y: 3.34 (m)
Time: 4.20 (s), x: -3.04 (m), y: 3.30 (m)
Time: 4.30 (s), x: -3.11 (m), y: 3.26 (m)
Time: 4.40 (s), x: -3.16 (m), y: 3.22 (m)
Time: 4.50 (s), x: -3.20 (m), y: 3.17 (m)
Time: 4.61 (s), x: -3.24 (m), y: 3.11 (m)
Time: 4.71 (s), x: -3.27 (m), y: 3.05 (m)
Time: 4.81 (s), x: -3.30 (m), y: 2.98 (m)
Time: 4.92 (s), x: -3.31 (m), y: 2.90 (m)
Time: 5.02 (s), x: -3.31 (m), y: 2.81 (m)
Time: 5.12 (s), x: -3.30 (m), y: 2.71 (m)
Time: 5.22 (s), x: -3.27 (m), y: 2.60 (m)
Time: 5.32 (s), x: -3.23 (m), y: 2.50 (m)
Time: 5.42 (s), x: -3.18 (m), y: 2.42 (m)
Time: 5.53 (s), x: -3.11 (m), y: 2.34 (m)
Time: 5.63 (s), x: -3.06 (m), y: 2.25 (m)
