🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w13.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_13.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.10 (m)
Time: 0.11 (s), x: -2.00 (m), y: 3.13 (m)
Time: 0.21 (s), x: -2.00 (m), y: 3.17 (m)
Time: 0.31 (s), x: -2.01 (m), y: 3.21 (m)
Time: 0.41 (s), x: -2.03 (m), y: 3.25 (m)
Time: 0.52 (s), x: -2.04 (m), y: 3.27 (m)
Time: 0.62 (s), x: -2.04 (m), y: 3.27 (m)
Time: 0.72 (s), x: -2.04 (m), y: 3.27 (m)
Time: 0.82 (s), x: -2.04 (m), y: 3.27 (m)
Time: 0.93 (s), x: -2.04 (m), y: 3.28 (m)
Time: 1.03 (s), x: -2.06 (m), y: 3.29 (m)
Time: 1.13 (s), x: -2.09 (m), y: 3.31 (m)
Time: 1.23 (s), x: -2.13 (m), y: 3.33 (m)
Time: 1.34 (s), x: -2.18 (m), y: 3.36 (m)
Time: 1.44 (s), x: -2.23 (m), y: 3.38 (m)
Time: 1.54 (s), x: -2.28 (m), y: 3.40 (m)
Time: 1.65 (s), x: -2.34 (m), y: 3.41 (m)
Time: 1.75 (s), x: -2.38 (m), y: 3.42 (m)
Time: 1.85 (s), x: -2.41 (m), y: 3.42 (m)
Time: 1.95 (s), x: -2.45 (m), y: 3.41 (m)
Time: 2.06 (s), x: -2.49 (m), y: 3.40 (m)
Time: 2.16 (s), x: -2.49 (m), y: 3.40 (m)
Time: 2.26 (s), x: -2.49 (m), y: 3.40 (m)
Time: 2.36 (s), x: -2.49 (m), y: 3.40 (m)
Time: 2.46 (s), x: -2.49 (m), y: 3.40 (m)
Time: 2.56 (s), x: -2.49 (m), y: 3.40 (m)
Time: 2.67 (s), x: -2.49 (m), y: 3.40 (m)
Time: 2.77 (s), x: -2.50 (m), y: 3.40 (m)
Time: 2.87 (s), x: -2.55 (m), y: 3.38 (m)
Time: 2.98 (s), x: -2.62 (m), y: 3.34 (m)
Time: 3.08 (s), x: -2.73 (m), y: 3.29 (m)
Time: 3.19 (s), x: -2.83 (m), y: 3.24 (m)
Time: 3.30 (s), x: -2.94 (m), y: 3.19 (m)
Time: 3.40 (s), x: -3.02 (m), y: 3.14 (m)
Time: 3.50 (s), x: -3.09 (m), y: 3.10 (m)
Time: 3.60 (s), x: -3.15 (m), y: 3.06 (m)
Time: 3.71 (s), x: -3.19 (m), y: 3.02 (m)
Time: 3.81 (s), x: -3.24 (m), y: 2.97 (m)
Time: 3.92 (s), x: -3.27 (m), y: 2.92 (m)
Time: 4.02 (s), x: -3.31 (m), y: 2.87 (m)
Time: 4.12 (s), x: -3.34 (m), y: 2.83 (m)
Time: 4.22 (s), x: -3.36 (m), y: 2.78 (m)
Time: 4.32 (s), x: -3.38 (m), y: 2.73 (m)
Time: 4.42 (s), x: -3.40 (m), y: 2.68 (m)
Time: 4.53 (s), x: -3.41 (m), y: 2.61 (m)
Time: 4.64 (s), x: -3.42 (m), y: 2.52 (m)
Time: 4.74 (s), x: -3.43 (m), y: 2.40 (m)
Time: 4.84 (s), x: -3.44 (m), y: 2.27 (m)
Time: 4.95 (s), x: -3.45 (m), y: 2.17 (m)
Time: 5.06 (s), x: -3.46 (m), y: 2.07 (m)
Time: 5.16 (s), x: -3.46 (m), y: 1.99 (m)
Time: 5.26 (s), x: -3.47 (m), y: 1.92 (m)
Time: 5.37 (s), x: -3.47 (m), y: 1.85 (m)
Time: 5.47 (s), x: -3.48 (m), y: 1.79 (m)
Time: 5.58 (s), x: -3.49 (m), y: 1.73 (m)
Time: 5.68 (s), x: -3.50 (m), y: 1.67 (m)
Time: 5.78 (s), x: -3.54 (m), y: 1.64 (m)
Time: 5.89 (s), x: -3.59 (m), y: 1.62 (m)
Time: 5.99 (s), x: -3.63 (m), y: 1.62 (m)
Time: 6.09 (s), x: -3.66 (m), y: 1.63 (m)
Time: 6.19 (s), x: -3.68 (m), y: 1.62 (m)
Time: 6.30 (s), x: -3.69 (m), y: 1.61 (m)
Time: 6.40 (s), x: -3.69 (m), y: 1.60 (m)
Time: 6.50 (s), x: -3.69 (m), y: 1.59 (m)
Time: 6.61 (s), x: -3.68 (m), y: 1.59 (m)
Time: 6.71 (s), x: -3.67 (m), y: 1.58 (m)
Time: 6.82 (s), x: -3.65 (m), y: 1.58 (m)
Time: 6.92 (s), x: -3.63 (m), y: 1.58 (m)
