🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_applr_w117.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_117.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.01 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.01 (m), y: 3.16 (m)
Time: 0.21 (s), x: -2.02 (m), y: 3.20 (m)
Time: 0.32 (s), x: -2.03 (m), y: 3.24 (m)
Time: 0.43 (s), x: -2.03 (m), y: 3.28 (m)
Time: 0.53 (s), x: -2.05 (m), y: 3.33 (m)
Time: 0.63 (s), x: -2.07 (m), y: 3.41 (m)
Time: 0.74 (s), x: -2.09 (m), y: 3.49 (m)
Time: 0.84 (s), x: -2.12 (m), y: 3.58 (m)
Time: 0.95 (s), x: -2.16 (m), y: 3.68 (m)
Time: 1.05 (s), x: -2.21 (m), y: 3.80 (m)
Time: 1.16 (s), x: -2.27 (m), y: 3.92 (m)
Time: 1.26 (s), x: -2.35 (m), y: 4.04 (m)
Time: 1.36 (s), x: -2.44 (m), y: 4.15 (m)
Time: 1.47 (s), x: -2.54 (m), y: 4.22 (m)
Time: 1.57 (s), x: -2.65 (m), y: 4.27 (m)
Time: 1.67 (s), x: -2.78 (m), y: 4.29 (m)
Time: 1.77 (s), x: -2.88 (m), y: 4.30 (m)
Time: 1.87 (s), x: -3.00 (m), y: 4.28 (m)
Time: 1.98 (s), x: -3.11 (m), y: 4.25 (m)
Time: 2.08 (s), x: -3.21 (m), y: 4.20 (m)
Time: 2.18 (s), x: -3.30 (m), y: 4.15 (m)
Time: 2.29 (s), x: -3.39 (m), y: 4.09 (m)
Time: 2.39 (s), x: -3.47 (m), y: 4.02 (m)
Time: 2.50 (s), x: -3.54 (m), y: 3.95 (m)
Time: 2.60 (s), x: -3.61 (m), y: 3.86 (m)
Time: 2.71 (s), x: -3.68 (m), y: 3.76 (m)
Time: 2.81 (s), x: -3.74 (m), y: 3.65 (m)
Time: 2.92 (s), x: -3.79 (m), y: 3.57 (m)
Time: 3.03 (s), x: -3.82 (m), y: 3.52 (m)
Time: 3.13 (s), x: -3.84 (m), y: 3.48 (m)
Time: 3.24 (s), x: -3.88 (m), y: 3.38 (m)
Time: 3.35 (s), x: -3.92 (m), y: 3.28 (m)
Time: 3.45 (s), x: -3.95 (m), y: 3.20 (m)
Time: 3.55 (s), x: -3.99 (m), y: 3.12 (m)
Time: 3.65 (s), x: -4.01 (m), y: 3.04 (m)
Time: 3.76 (s), x: -4.02 (m), y: 2.97 (m)
Time: 3.86 (s), x: -4.02 (m), y: 2.95 (m)
Time: 3.97 (s), x: -4.03 (m), y: 2.93 (m)
Time: 4.07 (s), x: -4.03 (m), y: 2.91 (m)
Time: 4.17 (s), x: -4.03 (m), y: 2.89 (m)
Time: 4.28 (s), x: -4.04 (m), y: 2.87 (m)
Time: 4.38 (s), x: -4.04 (m), y: 2.85 (m)
Time: 4.49 (s), x: -4.04 (m), y: 2.83 (m)
Time: 4.59 (s), x: -4.04 (m), y: 2.81 (m)
Time: 4.69 (s), x: -4.04 (m), y: 2.79 (m)
Time: 4.80 (s), x: -4.05 (m), y: 2.77 (m)
Time: 4.90 (s), x: -4.05 (m), y: 2.75 (m)
Time: 5.00 (s), x: -4.05 (m), y: 2.74 (m)
Time: 5.11 (s), x: -4.05 (m), y: 2.76 (m)
Time: 5.21 (s), x: -4.04 (m), y: 2.80 (m)
Time: 5.32 (s), x: -4.04 (m), y: 2.86 (m)
Time: 5.42 (s), x: -4.04 (m), y: 2.91 (m)
Time: 5.52 (s), x: -4.03 (m), y: 2.96 (m)
Time: 5.63 (s), x: -4.03 (m), y: 3.01 (m)
Time: 5.73 (s), x: -4.03 (m), y: 3.06 (m)
Time: 5.84 (s), x: -4.02 (m), y: 3.11 (m)
Time: 5.94 (s), x: -4.02 (m), y: 3.16 (m)
Time: 6.04 (s), x: -4.02 (m), y: 3.21 (m)
Time: 6.14 (s), x: -4.01 (m), y: 3.26 (m)
Time: 6.24 (s), x: -4.01 (m), y: 3.28 (m)
Time: 6.34 (s), x: -4.00 (m), y: 3.28 (m)
Time: 6.44 (s), x: -4.00 (m), y: 3.25 (m)
Time: 6.54 (s), x: -3.99 (m), y: 3.24 (m)
Time: 6.65 (s), x: -3.99 (m), y: 3.21 (m)
Time: 6.76 (s), x: -3.99 (m), y: 3.19 (m)
Time: 6.86 (s), x: -3.99 (m), y: 3.17 (m)
Time: 6.96 (s), x: -3.99 (m), y: 3.14 (m)
Time: 7.06 (s), x: -3.99 (m), y: 3.12 (m)
Time: 7.17 (s), x: -3.99 (m), y: 3.10 (m)
Time: 7.28 (s), x: -3.99 (m), y: 3.08 (m)
Time: 7.38 (s), x: -3.99 (m), y: 3.06 (m)
Time: 7.49 (s), x: -3.99 (m), y: 3.03 (m)
Time: 7.59 (s), x: -3.99 (m), y: 3.00 (m)
Time: 7.69 (s), x: -3.99 (m), y: 2.95 (m)
Time: 7.79 (s), x: -3.98 (m), y: 2.91 (m)
Time: 7.90 (s), x: -3.98 (m), y: 2.85 (m)
Time: 8.00 (s), x: -3.98 (m), y: 2.80 (m)
Time: 8.10 (s), x: -3.98 (m), y: 2.75 (m)
Time: 8.21 (s), x: -3.98 (m), y: 2.70 (m)
Time: 8.32 (s), x: -3.98 (m), y: 2.66 (m)
Time: 8.42 (s), x: -3.98 (m), y: 2.60 (m)
Time: 8.52 (s), x: -3.98 (m), y: 2.56 (m)
Time: 8.63 (s), x: -3.98 (m), y: 2.51 (m)
Time: 8.73 (s), x: -3.98 (m), y: 2.46 (m)
Time: 8.83 (s), x: -3.96 (m), y: 2.38 (m)
Time: 8.94 (s), x: -3.94 (m), y: 2.28 (m)
Time: 9.04 (s), x: -3.91 (m), y: 2.16 (m)
Time: 9.14 (s), x: -3.89 (m), y: 2.04 (m)
Time: 9.24 (s), x: -3.86 (m), y: 1.91 (m)
Time: 9.35 (s), x: -3.81 (m), y: 1.79 (m)
Time: 9.45 (s), x: -3.76 (m), y: 1.67 (m)
Time: 9.55 (s), x: -3.71 (m), y: 1.57 (m)
Time: 9.66 (s), x: -3.64 (m), y: 1.46 (m)
Time: 9.76 (s), x: -3.57 (m), y: 1.36 (m)
Time: 9.86 (s), x: -3.49 (m), y: 1.27 (m)
Time: 9.96 (s), x: -3.39 (m), y: 1.18 (m)
Time: 10.07 (s), x: -3.28 (m), y: 1.09 (m)
Time: 10.18 (s), x: -3.17 (m), y: 1.01 (m)
Time: 10.28 (s), x: -3.07 (m), y: 0.95 (m)
Time: 10.38 (s), x: -2.95 (m), y: 0.89 (m)
Time: 10.48 (s), x: -2.83 (m), y: 0.84 (m)
Time: 10.58 (s), x: -2.71 (m), y: 0.79 (m)
Time: 10.69 (s), x: -2.59 (m), y: 0.75 (m)
Time: 10.79 (s), x: -2.47 (m), y: 0.72 (m)
Time: 10.89 (s), x: -2.35 (m), y: 0.69 (m)
Time: 11.00 (s), x: -2.24 (m), y: 0.66 (m)
Time: 11.10 (s), x: -2.11 (m), y: 0.64 (m)
Time: 11.21 (s), x: -1.96 (m), y: 0.64 (m)
Time: 11.31 (s), x: -1.80 (m), y: 0.66 (m)
Time: 11.41 (s), x: -1.65 (m), y: 0.69 (m)
Time: 11.51 (s), x: -1.50 (m), y: 0.72 (m)
Time: 11.62 (s), x: -1.38 (m), y: 0.76 (m)
Time: 11.72 (s), x: -1.28 (m), y: 0.81 (m)
Time: 11.83 (s), x: -1.20 (m), y: 0.85 (m)
Time: 11.93 (s), x: -1.13 (m), y: 0.89 (m)
Time: 12.03 (s), x: -1.07 (m), y: 0.92 (m)
Time: 12.14 (s), x: -1.01 (m), y: 0.96 (m)
Time: 12.25 (s), x: -0.97 (m), y: 1.00 (m)
Time: 12.35 (s), x: -0.93 (m), y: 1.03 (m)
Time: 12.46 (s), x: -0.90 (m), y: 1.07 (m)
Time: 12.56 (s), x: -0.88 (m), y: 1.11 (m)
Time: 12.67 (s), x: -0.85 (m), y: 1.16 (m)
Time: 12.77 (s), x: -0.83 (m), y: 1.22 (m)
Time: 12.88 (s), x: -0.81 (m), y: 1.29 (m)
Time: 12.98 (s), x: -0.79 (m), y: 1.39 (m)
Time: 13.09 (s), x: -0.77 (m), y: 1.52 (m)
Time: 13.19 (s), x: -0.75 (m), y: 1.67 (m)
Time: 13.29 (s), x: -0.73 (m), y: 1.84 (m)
Time: 13.39 (s), x: -0.71 (m), y: 2.00 (m)
Time: 13.50 (s), x: -0.70 (m), y: 2.20 (m)
Time: 13.60 (s), x: -0.71 (m), y: 2.37 (m)
Time: 13.71 (s), x: -0.73 (m), y: 2.53 (m)
Time: 13.81 (s), x: -0.77 (m), y: 2.70 (m)
Time: 13.91 (s), x: -0.82 (m), y: 2.86 (m)
Time: 14.01 (s), x: -0.88 (m), y: 3.03 (m)
Time: 14.12 (s), x: -0.92 (m), y: 3.16 (m)
Time: 14.22 (s), x: -0.97 (m), y: 3.29 (m)
Time: 14.32 (s), x: -1.02 (m), y: 3.42 (m)
Time: 14.43 (s), x: -1.07 (m), y: 3.53 (m)
Time: 14.53 (s), x: -1.13 (m), y: 3.65 (m)
Time: 14.63 (s), x: -1.19 (m), y: 3.76 (m)
Time: 14.73 (s), x: -1.25 (m), y: 3.86 (m)
Time: 14.83 (s), x: -1.33 (m), y: 3.97 (m)
Time: 14.94 (s), x: -1.41 (m), y: 4.07 (m)
Time: 15.05 (s), x: -1.49 (m), y: 4.16 (m)
Time: 15.15 (s), x: -1.59 (m), y: 4.25 (m)
Time: 15.25 (s), x: -1.67 (m), y: 4.32 (m)
Time: 15.36 (s), x: -1.76 (m), y: 4.38 (m)
Time: 15.46 (s), x: -1.86 (m), y: 4.44 (m)
Time: 15.57 (s), x: -1.95 (m), y: 4.49 (m)
Time: 15.67 (s), x: -2.04 (m), y: 4.54 (m)
Time: 15.77 (s), x: -2.11 (m), y: 4.57 (m)
Time: 15.88 (s), x: -2.19 (m), y: 4.60 (m)
Time: 15.98 (s), x: -2.25 (m), y: 4.63 (m)
Time: 16.09 (s), x: -2.30 (m), y: 4.64 (m)
Time: 16.19 (s), x: -2.33 (m), y: 4.65 (m)
Time: 16.29 (s), x: -2.36 (m), y: 4.65 (m)
Time: 16.39 (s), x: -2.40 (m), y: 4.66 (m)
Time: 16.49 (s), x: -2.45 (m), y: 4.67 (m)
Time: 16.60 (s), x: -2.49 (m), y: 4.68 (m)
Time: 16.71 (s), x: -2.52 (m), y: 4.69 (m)
Time: 16.81 (s), x: -2.55 (m), y: 4.70 (m)
Time: 16.91 (s), x: -2.58 (m), y: 4.70 (m)
Time: 17.01 (s), x: -2.60 (m), y: 4.71 (m)
Time: 17.11 (s), x: -2.62 (m), y: 4.72 (m)
Time: 17.22 (s), x: -2.64 (m), y: 4.74 (m)
Time: 17.33 (s), x: -2.65 (m), y: 4.76 (m)
Time: 17.43 (s), x: -2.66 (m), y: 4.78 (m)
Time: 17.53 (s), x: -2.66 (m), y: 4.80 (m)
Time: 17.63 (s), x: -2.66 (m), y: 4.82 (m)
Time: 17.73 (s), x: -2.67 (m), y: 4.83 (m)
Time: 17.84 (s), x: -2.67 (m), y: 4.85 (m)
Time: 17.94 (s), x: -2.67 (m), y: 4.87 (m)
Time: 18.04 (s), x: -2.67 (m), y: 4.87 (m)
Time: 18.15 (s), x: -2.67 (m), y: 4.88 (m)
Time: 18.25 (s), x: -2.67 (m), y: 4.88 (m)
Time: 18.35 (s), x: -2.67 (m), y: 4.89 (m)
Time: 18.45 (s), x: -2.66 (m), y: 4.89 (m)
Time: 18.55 (s), x: -2.63 (m), y: 4.90 (m)
Time: 18.65 (s), x: -2.59 (m), y: 4.92 (m)
Time: 18.75 (s), x: -2.54 (m), y: 4.94 (m)
Time: 18.85 (s), x: -2.49 (m), y: 4.97 (m)
Time: 18.96 (s), x: -2.45 (m), y: 5.00 (m)
Time: 19.06 (s), x: -2.40 (m), y: 5.02 (m)
Time: 19.17 (s), x: -2.35 (m), y: 5.04 (m)
Time: 19.27 (s), x: -2.30 (m), y: 5.05 (m)
Time: 19.37 (s), x: -2.26 (m), y: 5.06 (m)
Time: 19.48 (s), x: -2.24 (m), y: 5.07 (m)
Time: 19.58 (s), x: -2.20 (m), y: 5.08 (m)
Time: 19.69 (s), x: -2.19 (m), y: 5.09 (m)
Time: 19.79 (s), x: -2.17 (m), y: 5.10 (m)
Time: 19.89 (s), x: -2.16 (m), y: 5.10 (m)
Time: 19.99 (s), x: -2.11 (m), y: 5.12 (m)
Time: 20.10 (s), x: -2.03 (m), y: 5.14 (m)
Time: 20.20 (s), x: -1.97 (m), y: 5.16 (m)
Time: 20.31 (s), x: -1.95 (m), y: 5.17 (m)
Time: 20.41 (s), x: -1.93 (m), y: 5.17 (m)
Time: 20.51 (s), x: -1.94 (m), y: 5.17 (m)
Time: 20.62 (s), x: -1.95 (m), y: 5.16 (m)
Time: 20.73 (s), x: -1.94 (m), y: 5.17 (m)
Time: 20.83 (s), x: -1.92 (m), y: 5.18 (m)
Time: 20.93 (s), x: -1.90 (m), y: 5.19 (m)
Time: 21.04 (s), x: -1.88 (m), y: 5.20 (m)
Time: 21.14 (s), x: -1.86 (m), y: 5.21 (m)
Time: 21.24 (s), x: -1.84 (m), y: 5.22 (m)
Time: 21.35 (s), x: -1.82 (m), y: 5.23 (m)
Time: 21.46 (s), x: -1.79 (m), y: 5.25 (m)
Time: 21.56 (s), x: -1.78 (m), y: 5.28 (m)
Time: 21.66 (s), x: -1.76 (m), y: 5.30 (m)
Time: 21.77 (s), x: -1.73 (m), y: 5.32 (m)
Time: 21.87 (s), x: -1.72 (m), y: 5.34 (m)
Time: 21.97 (s), x: -1.70 (m), y: 5.37 (m)
Time: 22.07 (s), x: -1.67 (m), y: 5.39 (m)
Time: 22.17 (s), x: -1.65 (m), y: 5.42 (m)
Time: 22.27 (s), x: -1.63 (m), y: 5.44 (m)
Time: 22.37 (s), x: -1.61 (m), y: 5.46 (m)
Time: 22.48 (s), x: -1.58 (m), y: 5.48 (m)
Time: 22.59 (s), x: -1.56 (m), y: 5.50 (m)
Time: 22.69 (s), x: -1.54 (m), y: 5.52 (m)
Time: 22.79 (s), x: -1.52 (m), y: 5.54 (m)
Time: 22.89 (s), x: -1.49 (m), y: 5.55 (m)
Time: 22.99 (s), x: -1.48 (m), y: 5.56 (m)
Time: 23.09 (s), x: -1.47 (m), y: 5.55 (m)
Time: 23.20 (s), x: -1.45 (m), y: 5.55 (m)
Time: 23.31 (s), x: -1.44 (m), y: 5.54 (m)
Time: 23.41 (s), x: -1.43 (m), y: 5.54 (m)
Time: 23.51 (s), x: -1.43 (m), y: 5.53 (m)
Time: 23.61 (s), x: -1.42 (m), y: 5.53 (m)
Time: 23.71 (s), x: -1.42 (m), y: 5.52 (m)
Time: 23.81 (s), x: -1.41 (m), y: 5.52 (m)
Time: 23.92 (s), x: -1.40 (m), y: 5.51 (m)
Time: 24.02 (s), x: -1.39 (m), y: 5.51 (m)
Time: 24.12 (s), x: -1.39 (m), y: 5.51 (m)
Time: 24.22 (s), x: -1.38 (m), y: 5.51 (m)
Time: 24.33 (s), x: -1.37 (m), y: 5.51 (m)
Time: 24.43 (s), x: -1.36 (m), y: 5.51 (m)
Time: 24.53 (s), x: -1.36 (m), y: 5.51 (m)
Time: 24.63 (s), x: -1.35 (m), y: 5.51 (m)
Time: 24.73 (s), x: -1.35 (m), y: 5.51 (m)
Time: 24.83 (s), x: -1.34 (m), y: 5.51 (m)
Time: 24.93 (s), x: -1.34 (m), y: 5.51 (m)
Time: 25.04 (s), x: -1.33 (m), y: 5.52 (m)
Time: 25.15 (s), x: -1.32 (m), y: 5.52 (m)
Time: 25.25 (s), x: -1.32 (m), y: 5.52 (m)
Time: 25.35 (s), x: -1.31 (m), y: 5.52 (m)
Time: 25.45 (s), x: -1.31 (m), y: 5.53 (m)
Time: 25.55 (s), x: -1.30 (m), y: 5.53 (m)
Time: 25.65 (s), x: -1.30 (m), y: 5.53 (m)
Time: 25.76 (s), x: -1.29 (m), y: 5.54 (m)
Time: 25.86 (s), x: -1.29 (m), y: 5.54 (m)
Time: 25.96 (s), x: -1.29 (m), y: 5.55 (m)
Time: 26.06 (s), x: -1.29 (m), y: 5.56 (m)
Time: 26.17 (s), x: -1.28 (m), y: 5.57 (m)
Time: 26.27 (s), x: -1.26 (m), y: 5.58 (m)
Time: 26.38 (s), x: -1.25 (m), y: 5.60 (m)
Time: 26.48 (s), x: -1.25 (m), y: 5.61 (m)
Time: 26.58 (s), x: -1.26 (m), y: 5.63 (m)
Time: 26.68 (s), x: -1.26 (m), y: 5.64 (m)
