🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_sac_w194.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_194.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.21 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.31 (s), x: -2.25 (m), y: 3.26 (m)
Time: 0.42 (s), x: -2.25 (m), y: 3.31 (m)
Time: 0.52 (s), x: -2.25 (m), y: 3.36 (m)
Time: 0.62 (s), x: -2.25 (m), y: 3.42 (m)
Time: 0.72 (s), x: -2.25 (m), y: 3.47 (m)
Time: 0.83 (s), x: -2.25 (m), y: 3.52 (m)
Time: 0.94 (s), x: -2.25 (m), y: 3.57 (m)
Time: 1.04 (s), x: -2.25 (m), y: 3.62 (m)
Time: 1.14 (s), x: -2.25 (m), y: 3.68 (m)
Time: 1.25 (s), x: -2.25 (m), y: 3.73 (m)
Time: 1.36 (s), x: -2.24 (m), y: 3.78 (m)
Time: 1.47 (s), x: -2.24 (m), y: 3.84 (m)
Time: 1.57 (s), x: -2.24 (m), y: 3.89 (m)
Time: 1.68 (s), x: -2.24 (m), y: 3.94 (m)
Time: 1.78 (s), x: -2.23 (m), y: 3.99 (m)
Time: 1.89 (s), x: -2.22 (m), y: 4.05 (m)
Time: 2.00 (s), x: -2.22 (m), y: 4.10 (m)
Time: 2.10 (s), x: -2.21 (m), y: 4.15 (m)
Time: 2.21 (s), x: -2.20 (m), y: 4.21 (m)
Time: 2.31 (s), x: -2.19 (m), y: 4.26 (m)
Time: 2.42 (s), x: -2.19 (m), y: 4.31 (m)
Time: 2.52 (s), x: -2.18 (m), y: 4.35 (m)
Time: 2.62 (s), x: -2.17 (m), y: 4.39 (m)
Time: 2.73 (s), x: -2.17 (m), y: 4.44 (m)
Time: 2.84 (s), x: -2.16 (m), y: 4.48 (m)
Time: 2.94 (s), x: -2.15 (m), y: 4.53 (m)
Time: 3.05 (s), x: -2.15 (m), y: 4.56 (m)
Time: 3.16 (s), x: -2.14 (m), y: 4.60 (m)
Time: 3.26 (s), x: -2.13 (m), y: 4.63 (m)
Time: 3.36 (s), x: -2.13 (m), y: 4.66 (m)
Time: 3.47 (s), x: -2.12 (m), y: 4.69 (m)
Time: 3.58 (s), x: -2.12 (m), y: 4.72 (m)
Time: 3.69 (s), x: -2.11 (m), y: 4.75 (m)
Time: 3.80 (s), x: -2.11 (m), y: 4.78 (m)
Time: 3.90 (s), x: -2.10 (m), y: 4.80 (m)
Time: 4.00 (s), x: -2.10 (m), y: 4.83 (m)
Time: 4.11 (s), x: -2.09 (m), y: 4.85 (m)
Time: 4.22 (s), x: -2.09 (m), y: 4.86 (m)
Time: 4.32 (s), x: -2.09 (m), y: 4.88 (m)
