🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_sac_w244.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_244.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.21 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.31 (s), x: -2.25 (m), y: 3.26 (m)
Time: 0.42 (s), x: -2.26 (m), y: 3.31 (m)
Time: 0.53 (s), x: -2.26 (m), y: 3.37 (m)
Time: 0.64 (s), x: -2.27 (m), y: 3.42 (m)
Time: 0.74 (s), x: -2.28 (m), y: 3.47 (m)
Time: 0.85 (s), x: -2.29 (m), y: 3.52 (m)
Time: 0.96 (s), x: -2.30 (m), y: 3.58 (m)
Time: 1.07 (s), x: -2.31 (m), y: 3.63 (m)
Time: 1.17 (s), x: -2.32 (m), y: 3.69 (m)
Time: 1.28 (s), x: -2.34 (m), y: 3.74 (m)
Time: 1.39 (s), x: -2.35 (m), y: 3.78 (m)
Time: 1.49 (s), x: -2.37 (m), y: 3.83 (m)
Time: 1.60 (s), x: -2.38 (m), y: 3.88 (m)
Time: 1.70 (s), x: -2.39 (m), y: 3.92 (m)
Time: 1.81 (s), x: -2.41 (m), y: 3.96 (m)
Time: 1.91 (s), x: -2.42 (m), y: 4.00 (m)
Time: 2.01 (s), x: -2.43 (m), y: 4.04 (m)
Time: 2.12 (s), x: -2.45 (m), y: 4.08 (m)
Time: 2.22 (s), x: -2.46 (m), y: 4.10 (m)
Time: 2.33 (s), x: -2.48 (m), y: 4.14 (m)
Time: 2.43 (s), x: -2.49 (m), y: 4.18 (m)
Time: 2.54 (s), x: -2.51 (m), y: 4.22 (m)
Time: 2.64 (s), x: -2.52 (m), y: 4.25 (m)
Time: 2.74 (s), x: -2.53 (m), y: 4.26 (m)
Time: 2.85 (s), x: -2.53 (m), y: 4.28 (m)
Time: 2.96 (s), x: -2.54 (m), y: 4.30 (m)
Time: 3.07 (s), x: -2.55 (m), y: 4.32 (m)
Time: 3.17 (s), x: -2.55 (m), y: 4.33 (m)
Time: 3.28 (s), x: -2.56 (m), y: 4.34 (m)
Time: 3.39 (s), x: -2.57 (m), y: 4.37 (m)
Time: 3.50 (s), x: -2.58 (m), y: 4.38 (m)
Time: 3.61 (s), x: -2.58 (m), y: 4.39 (m)
Time: 3.72 (s), x: -2.59 (m), y: 4.41 (m)
Time: 3.83 (s), x: -2.60 (m), y: 4.42 (m)
Time: 3.93 (s), x: -2.60 (m), y: 4.43 (m)
Time: 4.04 (s), x: -2.61 (m), y: 4.44 (m)
Time: 4.15 (s), x: -2.62 (m), y: 4.45 (m)
Time: 4.26 (s), x: -2.62 (m), y: 4.46 (m)
Time: 4.37 (s), x: -2.63 (m), y: 4.46 (m)
Time: 4.48 (s), x: -2.64 (m), y: 4.48 (m)
Time: 4.58 (s), x: -2.64 (m), y: 4.49 (m)
Time: 4.68 (s), x: -2.65 (m), y: 4.50 (m)
Time: 4.79 (s), x: -2.66 (m), y: 4.51 (m)
Time: 4.89 (s), x: -2.67 (m), y: 4.52 (m)
Time: 4.99 (s), x: -2.67 (m), y: 4.53 (m)
Time: 5.09 (s), x: -2.68 (m), y: 4.54 (m)
Time: 5.20 (s), x: -2.69 (m), y: 4.55 (m)
Time: 5.31 (s), x: -2.70 (m), y: 4.56 (m)
Time: 5.42 (s), x: -2.71 (m), y: 4.57 (m)
Time: 5.53 (s), x: -2.71 (m), y: 4.58 (m)
Time: 5.64 (s), x: -2.72 (m), y: 4.59 (m)
Time: 5.74 (s), x: -2.73 (m), y: 4.60 (m)
Time: 5.85 (s), x: -2.73 (m), y: 4.60 (m)
Time: 5.96 (s), x: -2.74 (m), y: 4.61 (m)
Time: 6.07 (s), x: -2.74 (m), y: 4.62 (m)
Time: 6.18 (s), x: -2.75 (m), y: 4.63 (m)
Time: 6.29 (s), x: -2.76 (m), y: 4.64 (m)
Time: 6.40 (s), x: -2.76 (m), y: 4.64 (m)
Time: 6.50 (s), x: -2.77 (m), y: 4.65 (m)
Time: 6.61 (s), x: -2.78 (m), y: 4.66 (m)
Time: 6.71 (s), x: -2.78 (m), y: 4.67 (m)
Time: 6.82 (s), x: -2.79 (m), y: 4.68 (m)
Time: 6.93 (s), x: -2.80 (m), y: 4.69 (m)
Time: 7.04 (s), x: -2.80 (m), y: 4.69 (m)
Time: 7.15 (s), x: -2.81 (m), y: 4.70 (m)
Time: 7.25 (s), x: -2.81 (m), y: 4.71 (m)
Time: 7.36 (s), x: -2.82 (m), y: 4.72 (m)
Time: 7.47 (s), x: -2.83 (m), y: 4.73 (m)
Time: 7.57 (s), x: -2.83 (m), y: 4.74 (m)
Time: 7.68 (s), x: -2.84 (m), y: 4.74 (m)
Time: 7.78 (s), x: -2.85 (m), y: 4.75 (m)
Time: 7.89 (s), x: -2.85 (m), y: 4.76 (m)
Time: 7.99 (s), x: -2.86 (m), y: 4.77 (m)
Time: 8.10 (s), x: -2.87 (m), y: 4.78 (m)
Time: 8.21 (s), x: -2.87 (m), y: 4.79 (m)
Time: 8.31 (s), x: -2.88 (m), y: 4.80 (m)
