🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w295.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_295.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.22 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.35 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.48 (m)
Time: 0.43 (s), x: -2.26 (m), y: 3.62 (m)
Time: 0.54 (s), x: -2.27 (m), y: 3.76 (m)
Time: 0.64 (s), x: -2.28 (m), y: 3.92 (m)
Time: 0.75 (s), x: -2.29 (m), y: 4.07 (m)
Time: 0.85 (s), x: -2.33 (m), y: 4.22 (m)
Time: 0.96 (s), x: -2.37 (m), y: 4.32 (m)
Time: 1.07 (s), x: -2.42 (m), y: 4.41 (m)
Time: 1.17 (s), x: -2.47 (m), y: 4.50 (m)
Time: 1.27 (s), x: -2.55 (m), y: 4.62 (m)
Time: 1.38 (s), x: -2.62 (m), y: 4.74 (m)
Time: 1.49 (s), x: -2.69 (m), y: 4.85 (m)
Time: 1.59 (s), x: -2.74 (m), y: 4.97 (m)
Time: 1.70 (s), x: -2.79 (m), y: 5.09 (m)
Time: 1.80 (s), x: -2.82 (m), y: 5.20 (m)
Time: 1.91 (s), x: -2.83 (m), y: 5.30 (m)
Time: 2.01 (s), x: -2.82 (m), y: 5.38 (m)
Time: 2.12 (s), x: -2.79 (m), y: 5.42 (m)
Time: 2.22 (s), x: -2.76 (m), y: 5.43 (m)
Time: 2.32 (s), x: -2.74 (m), y: 5.43 (m)
Time: 2.43 (s), x: -2.74 (m), y: 5.42 (m)
Time: 2.53 (s), x: -2.74 (m), y: 5.39 (m)
Time: 2.63 (s), x: -2.74 (m), y: 5.38 (m)
Time: 2.73 (s), x: -2.73 (m), y: 5.38 (m)
Time: 2.84 (s), x: -2.71 (m), y: 5.42 (m)
Time: 2.94 (s), x: -2.67 (m), y: 5.49 (m)
Time: 3.05 (s), x: -2.62 (m), y: 5.58 (m)
