🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_e2e_w2.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_2.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -1.99 (m), y: 2.89 (m)
Time: 0.12 (s), x: -1.98 (m), y: 2.86 (m)
Time: 0.22 (s), x: -1.98 (m), y: 2.84 (m)
Time: 0.33 (s), x: -2.01 (m), y: 2.85 (m)
Time: 0.43 (s), x: -2.07 (m), y: 2.88 (m)
Time: 0.54 (s), x: -2.13 (m), y: 2.92 (m)
Time: 0.65 (s), x: -2.19 (m), y: 2.97 (m)
Time: 0.75 (s), x: -2.27 (m), y: 3.02 (m)
Time: 0.86 (s), x: -2.36 (m), y: 3.09 (m)
Time: 0.97 (s), x: -2.44 (m), y: 3.14 (m)
Time: 1.08 (s), x: -2.53 (m), y: 3.23 (m)
Time: 1.18 (s), x: -2.60 (m), y: 3.36 (m)
Time: 1.29 (s), x: -2.66 (m), y: 3.53 (m)
Time: 1.40 (s), x: -2.69 (m), y: 3.73 (m)
Time: 1.51 (s), x: -2.71 (m), y: 3.94 (m)
Time: 1.61 (s), x: -2.75 (m), y: 4.15 (m)
Time: 1.72 (s), x: -2.80 (m), y: 4.32 (m)
Time: 1.83 (s), x: -2.85 (m), y: 4.43 (m)
Time: 1.94 (s), x: -2.87 (m), y: 4.50 (m)
Time: 2.04 (s), x: -2.89 (m), y: 4.54 (m)
Time: 2.15 (s), x: -2.89 (m), y: 4.54 (m)
Time: 2.26 (s), x: -2.87 (m), y: 4.50 (m)
Time: 2.37 (s), x: -2.87 (m), y: 4.45 (m)
Time: 2.47 (s), x: -2.86 (m), y: 4.39 (m)
Time: 2.58 (s), x: -2.87 (m), y: 4.32 (m)
Time: 2.69 (s), x: -2.87 (m), y: 4.26 (m)
Time: 2.79 (s), x: -2.88 (m), y: 4.20 (m)
Time: 2.90 (s), x: -2.90 (m), y: 4.15 (m)
Time: 3.01 (s), x: -2.90 (m), y: 4.15 (m)
Time: 3.12 (s), x: -2.89 (m), y: 4.17 (m)
Time: 3.22 (s), x: -2.88 (m), y: 4.19 (m)
Time: 3.33 (s), x: -2.87 (m), y: 4.23 (m)
Time: 3.44 (s), x: -2.86 (m), y: 4.31 (m)
Time: 3.54 (s), x: -2.86 (m), y: 4.39 (m)
Time: 3.65 (s), x: -2.85 (m), y: 4.42 (m)
Time: 3.76 (s), x: -2.85 (m), y: 4.39 (m)
Time: 3.87 (s), x: -2.86 (m), y: 4.34 (m)
Time: 3.97 (s), x: -2.88 (m), y: 4.25 (m)
Time: 4.08 (s), x: -2.89 (m), y: 4.14 (m)
Time: 4.19 (s), x: -2.90 (m), y: 4.04 (m)
Time: 4.29 (s), x: -2.90 (m), y: 3.95 (m)
Time: 4.40 (s), x: -2.90 (m), y: 3.86 (m)
Time: 4.50 (s), x: -2.90 (m), y: 3.76 (m)
Time: 4.61 (s), x: -2.90 (m), y: 3.66 (m)
Time: 4.71 (s), x: -2.90 (m), y: 3.56 (m)
Time: 4.82 (s), x: -2.90 (m), y: 3.48 (m)
Time: 4.92 (s), x: -2.90 (m), y: 3.44 (m)
Time: 5.03 (s), x: -2.90 (m), y: 3.43 (m)
Time: 5.13 (s), x: -2.91 (m), y: 3.47 (m)
Time: 5.24 (s), x: -2.93 (m), y: 3.54 (m)
Time: 5.35 (s), x: -2.97 (m), y: 3.65 (m)
Time: 5.46 (s), x: -3.01 (m), y: 3.79 (m)
Time: 5.56 (s), x: -3.06 (m), y: 3.95 (m)
Time: 5.67 (s), x: -3.12 (m), y: 4.13 (m)
Time: 5.78 (s), x: -3.16 (m), y: 4.28 (m)
Time: 5.88 (s), x: -3.16 (m), y: 4.38 (m)
Time: 5.99 (s), x: -3.15 (m), y: 4.45 (m)
Time: 6.09 (s), x: -3.15 (m), y: 4.46 (m)
Time: 6.20 (s), x: -3.15 (m), y: 4.43 (m)
Time: 6.31 (s), x: -3.15 (m), y: 4.39 (m)
Time: 6.41 (s), x: -3.15 (m), y: 4.32 (m)
Time: 6.52 (s), x: -3.16 (m), y: 4.23 (m)
Time: 6.63 (s), x: -3.17 (m), y: 4.14 (m)
Time: 6.74 (s), x: -3.20 (m), y: 4.04 (m)
Time: 6.84 (s), x: -3.22 (m), y: 3.92 (m)
Time: 6.95 (s), x: -3.24 (m), y: 3.81 (m)
Time: 7.06 (s), x: -3.25 (m), y: 3.73 (m)
Time: 7.17 (s), x: -3.26 (m), y: 3.65 (m)
Time: 7.28 (s), x: -3.27 (m), y: 3.56 (m)
Time: 7.38 (s), x: -3.27 (m), y: 3.47 (m)
Time: 7.49 (s), x: -3.26 (m), y: 3.38 (m)
Time: 7.60 (s), x: -3.26 (m), y: 3.32 (m)
Time: 7.70 (s), x: -3.26 (m), y: 3.29 (m)
Time: 7.80 (s), x: -3.27 (m), y: 3.30 (m)
Time: 7.91 (s), x: -3.27 (m), y: 3.35 (m)
Time: 8.02 (s), x: -3.28 (m), y: 3.42 (m)
Time: 8.12 (s), x: -3.30 (m), y: 3.54 (m)
