🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_applr_w10.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_10.world <<<<<<<<<<<<<<<<<<
Time: 0.03 (s), x: -2.00 (m), y: 3.12 (m)
Time: 0.13 (s), x: -2.00 (m), y: 3.18 (m)
Time: 0.24 (s), x: -2.00 (m), y: 3.26 (m)
Time: 0.35 (s), x: -2.01 (m), y: 3.40 (m)
Time: 0.45 (s), x: -2.01 (m), y: 3.52 (m)
Time: 0.55 (s), x: -2.02 (m), y: 3.65 (m)
Time: 0.65 (s), x: -2.03 (m), y: 3.78 (m)
Time: 0.76 (s), x: -2.04 (m), y: 3.87 (m)
Time: 0.87 (s), x: -2.05 (m), y: 3.97 (m)
Time: 0.97 (s), x: -2.05 (m), y: 4.04 (m)
Time: 1.07 (s), x: -2.06 (m), y: 4.11 (m)
Time: 1.18 (s), x: -2.07 (m), y: 4.19 (m)
Time: 1.29 (s), x: -2.08 (m), y: 4.26 (m)
Time: 1.39 (s), x: -2.09 (m), y: 4.33 (m)
Time: 1.49 (s), x: -2.11 (m), y: 4.40 (m)
Time: 1.60 (s), x: -2.12 (m), y: 4.46 (m)
Time: 1.70 (s), x: -2.13 (m), y: 4.52 (m)
Time: 1.81 (s), x: -2.14 (m), y: 4.58 (m)
Time: 1.91 (s), x: -2.15 (m), y: 4.63 (m)
Time: 2.02 (s), x: -2.16 (m), y: 4.69 (m)
Time: 2.12 (s), x: -2.17 (m), y: 4.74 (m)
Time: 2.23 (s), x: -2.19 (m), y: 4.78 (m)
Time: 2.33 (s), x: -2.19 (m), y: 4.83 (m)
Time: 2.44 (s), x: -2.20 (m), y: 4.87 (m)
Time: 2.54 (s), x: -2.21 (m), y: 4.91 (m)
Time: 2.65 (s), x: -2.22 (m), y: 4.95 (m)
Time: 2.75 (s), x: -2.23 (m), y: 4.98 (m)
Time: 2.86 (s), x: -2.24 (m), y: 5.01 (m)
Time: 2.97 (s), x: -2.25 (m), y: 5.03 (m)
Time: 3.07 (s), x: -2.26 (m), y: 5.05 (m)
Time: 3.17 (s), x: -2.27 (m), y: 5.08 (m)
Time: 3.28 (s), x: -2.27 (m), y: 5.10 (m)
Time: 3.38 (s), x: -2.28 (m), y: 5.12 (m)
Time: 3.49 (s), x: -2.29 (m), y: 5.14 (m)
Time: 3.59 (s), x: -2.29 (m), y: 5.15 (m)
Time: 3.70 (s), x: -2.29 (m), y: 5.16 (m)
Time: 3.81 (s), x: -2.30 (m), y: 5.17 (m)
Time: 3.91 (s), x: -2.32 (m), y: 5.22 (m)
Time: 4.01 (s), x: -2.36 (m), y: 5.30 (m)
Time: 4.11 (s), x: -2.41 (m), y: 5.41 (m)
