🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w119.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_119.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.10 (m)
Time: 0.12 (s), x: -2.01 (m), y: 3.11 (m)
Time: 0.23 (s), x: -2.01 (m), y: 3.13 (m)
Time: 0.33 (s), x: -2.01 (m), y: 3.14 (m)
Time: 0.43 (s), x: -2.01 (m), y: 3.15 (m)
Time: 0.54 (s), x: -2.00 (m), y: 3.14 (m)
Time: 0.64 (s), x: -1.99 (m), y: 3.14 (m)
Time: 0.74 (s), x: -1.97 (m), y: 3.13 (m)
Time: 0.85 (s), x: -1.97 (m), y: 3.13 (m)
Time: 0.96 (s), x: -1.97 (m), y: 3.15 (m)
Time: 1.06 (s), x: -1.96 (m), y: 3.16 (m)
Time: 1.16 (s), x: -1.96 (m), y: 3.15 (m)
Time: 1.26 (s), x: -1.94 (m), y: 3.15 (m)
Time: 1.36 (s), x: -1.92 (m), y: 3.14 (m)
Time: 1.46 (s), x: -1.90 (m), y: 3.13 (m)
Time: 1.57 (s), x: -1.87 (m), y: 3.12 (m)
Time: 1.67 (s), x: -1.84 (m), y: 3.11 (m)
Time: 1.77 (s), x: -1.83 (m), y: 3.09 (m)
Time: 1.88 (s), x: -1.83 (m), y: 3.06 (m)
Time: 1.98 (s), x: -1.84 (m), y: 3.05 (m)
Time: 2.08 (s), x: -1.89 (m), y: 3.05 (m)
Time: 2.18 (s), x: -1.97 (m), y: 3.06 (m)
Time: 2.28 (s), x: -2.10 (m), y: 3.08 (m)
Time: 2.39 (s), x: -2.25 (m), y: 3.11 (m)
Time: 2.49 (s), x: -2.42 (m), y: 3.14 (m)
Time: 2.59 (s), x: -2.57 (m), y: 3.16 (m)
Time: 2.69 (s), x: -2.71 (m), y: 3.18 (m)
Time: 2.80 (s), x: -2.83 (m), y: 3.21 (m)
Time: 2.90 (s), x: -2.93 (m), y: 3.24 (m)
Time: 3.01 (s), x: -3.02 (m), y: 3.28 (m)
Time: 3.11 (s), x: -3.07 (m), y: 3.31 (m)
Time: 3.21 (s), x: -3.12 (m), y: 3.35 (m)
Time: 3.32 (s), x: -3.18 (m), y: 3.38 (m)
Time: 3.42 (s), x: -3.22 (m), y: 3.42 (m)
Time: 3.53 (s), x: -3.26 (m), y: 3.46 (m)
Time: 3.64 (s), x: -3.30 (m), y: 3.49 (m)
Time: 3.74 (s), x: -3.33 (m), y: 3.50 (m)
Time: 3.85 (s), x: -3.34 (m), y: 3.48 (m)
Time: 3.95 (s), x: -3.36 (m), y: 3.42 (m)
Time: 4.06 (s), x: -3.37 (m), y: 3.33 (m)
Time: 4.16 (s), x: -3.39 (m), y: 3.19 (m)
Time: 4.27 (s), x: -3.42 (m), y: 3.03 (m)
Time: 4.37 (s), x: -3.45 (m), y: 2.87 (m)
Time: 4.48 (s), x: -3.48 (m), y: 2.70 (m)
Time: 4.58 (s), x: -3.53 (m), y: 2.53 (m)
Time: 4.69 (s), x: -3.58 (m), y: 2.35 (m)
Time: 4.79 (s), x: -3.63 (m), y: 2.19 (m)
Time: 4.90 (s), x: -3.67 (m), y: 2.06 (m)
Time: 5.00 (s), x: -3.70 (m), y: 1.97 (m)
Time: 5.10 (s), x: -3.73 (m), y: 1.91 (m)
Time: 5.20 (s), x: -3.75 (m), y: 1.87 (m)
Time: 5.31 (s), x: -3.77 (m), y: 1.82 (m)
Time: 5.42 (s), x: -3.79 (m), y: 1.76 (m)
Time: 5.52 (s), x: -3.82 (m), y: 1.72 (m)
Time: 5.62 (s), x: -3.85 (m), y: 1.67 (m)
Time: 5.72 (s), x: -3.87 (m), y: 1.62 (m)
Time: 5.83 (s), x: -3.89 (m), y: 1.56 (m)
Time: 5.93 (s), x: -3.88 (m), y: 1.54 (m)
Time: 6.04 (s), x: -3.86 (m), y: 1.52 (m)
Time: 6.14 (s), x: -3.84 (m), y: 1.51 (m)
Time: 6.24 (s), x: -3.82 (m), y: 1.53 (m)
Time: 6.35 (s), x: -3.82 (m), y: 1.58 (m)
Time: 6.45 (s), x: -3.85 (m), y: 1.65 (m)
Time: 6.55 (s), x: -3.89 (m), y: 1.74 (m)
Time: 6.66 (s), x: -3.91 (m), y: 1.80 (m)
Time: 6.76 (s), x: -3.94 (m), y: 1.85 (m)
Time: 6.87 (s), x: -3.96 (m), y: 1.89 (m)
Time: 6.97 (s), x: -3.98 (m), y: 1.94 (m)
Time: 7.07 (s), x: -4.00 (m), y: 1.99 (m)
Time: 7.18 (s), x: -4.02 (m), y: 2.04 (m)
Time: 7.28 (s), x: -4.04 (m), y: 2.09 (m)
Time: 7.38 (s), x: -4.06 (m), y: 2.14 (m)
Time: 7.49 (s), x: -4.07 (m), y: 2.17 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation collided with time 7.4870 (s)
Navigation metric: 0.0000
