🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w50.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_50.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.00 (m), y: 3.15 (m)
Time: 0.22 (s), x: -2.00 (m), y: 3.18 (m)
Time: 0.32 (s), x: -2.00 (m), y: 3.19 (m)
Time: 0.42 (s), x: -2.00 (m), y: 3.19 (m)
Time: 0.53 (s), x: -2.00 (m), y: 3.19 (m)
Time: 0.64 (s), x: -2.00 (m), y: 3.19 (m)
Time: 0.74 (s), x: -2.00 (m), y: 3.19 (m)
Time: 0.84 (s), x: -2.02 (m), y: 3.20 (m)
Time: 0.94 (s), x: -2.04 (m), y: 3.23 (m)
Time: 1.04 (s), x: -2.06 (m), y: 3.26 (m)
Time: 1.14 (s), x: -2.08 (m), y: 3.30 (m)
Time: 1.24 (s), x: -2.12 (m), y: 3.34 (m)
Time: 1.35 (s), x: -2.16 (m), y: 3.38 (m)
Time: 1.45 (s), x: -2.19 (m), y: 3.41 (m)
Time: 1.55 (s), x: -2.21 (m), y: 3.41 (m)
Time: 1.66 (s), x: -2.24 (m), y: 3.42 (m)
Time: 1.76 (s), x: -2.29 (m), y: 3.42 (m)
Time: 1.86 (s), x: -2.33 (m), y: 3.43 (m)
Time: 1.96 (s), x: -2.37 (m), y: 3.44 (m)
Time: 2.06 (s), x: -2.42 (m), y: 3.44 (m)
Time: 2.17 (s), x: -2.47 (m), y: 3.45 (m)
Time: 2.27 (s), x: -2.51 (m), y: 3.45 (m)
Time: 2.37 (s), x: -2.54 (m), y: 3.45 (m)
Time: 2.47 (s), x: -2.54 (m), y: 3.45 (m)
Time: 2.58 (s), x: -2.54 (m), y: 3.45 (m)
Time: 2.68 (s), x: -2.54 (m), y: 3.45 (m)
Time: 2.79 (s), x: -2.54 (m), y: 3.45 (m)
Time: 2.88 (s), x: -2.54 (m), y: 3.45 (m)
Time: 2.99 (s), x: -2.58 (m), y: 3.43 (m)
Time: 3.09 (s), x: -2.65 (m), y: 3.41 (m)
Time: 3.19 (s), x: -2.74 (m), y: 3.37 (m)
Time: 3.30 (s), x: -2.83 (m), y: 3.34 (m)
Time: 3.40 (s), x: -2.94 (m), y: 3.30 (m)
Time: 3.50 (s), x: -3.02 (m), y: 3.26 (m)
Time: 3.60 (s), x: -3.08 (m), y: 3.23 (m)
Time: 3.70 (s), x: -3.14 (m), y: 3.19 (m)
Time: 3.80 (s), x: -3.19 (m), y: 3.15 (m)
Time: 3.90 (s), x: -3.23 (m), y: 3.12 (m)
Time: 4.01 (s), x: -3.27 (m), y: 3.07 (m)
Time: 4.11 (s), x: -3.30 (m), y: 3.03 (m)
Time: 4.21 (s), x: -3.33 (m), y: 2.98 (m)
Time: 4.31 (s), x: -3.36 (m), y: 2.94 (m)
Time: 4.41 (s), x: -3.38 (m), y: 2.89 (m)
Time: 4.51 (s), x: -3.39 (m), y: 2.84 (m)
Time: 4.61 (s), x: -3.40 (m), y: 2.79 (m)
Time: 4.71 (s), x: -3.41 (m), y: 2.73 (m)
Time: 4.82 (s), x: -3.41 (m), y: 2.66 (m)
Time: 4.92 (s), x: -3.41 (m), y: 2.58 (m)
Time: 5.02 (s), x: -3.39 (m), y: 2.49 (m)
Time: 5.13 (s), x: -3.35 (m), y: 2.40 (m)
Time: 5.23 (s), x: -3.30 (m), y: 2.29 (m)
Time: 5.33 (s), x: -3.25 (m), y: 2.16 (m)
Time: 5.43 (s), x: -3.20 (m), y: 2.05 (m)
Time: 5.53 (s), x: -3.18 (m), y: 1.93 (m)
Time: 5.64 (s), x: -3.15 (m), y: 1.77 (m)
Time: 5.74 (s), x: -3.15 (m), y: 1.63 (m)
Time: 5.85 (s), x: -3.16 (m), y: 1.51 (m)
Time: 5.95 (s), x: -3.17 (m), y: 1.40 (m)
Time: 6.06 (s), x: -3.20 (m), y: 1.30 (m)
Time: 6.17 (s), x: -3.21 (m), y: 1.23 (m)
Time: 6.27 (s), x: -3.23 (m), y: 1.16 (m)
Time: 6.37 (s), x: -3.25 (m), y: 1.09 (m)
Time: 6.48 (s), x: -3.26 (m), y: 1.03 (m)
Time: 6.58 (s), x: -3.28 (m), y: 0.98 (m)
Time: 6.69 (s), x: -3.32 (m), y: 0.95 (m)
Time: 6.80 (s), x: -3.36 (m), y: 0.93 (m)
Time: 6.90 (s), x: -3.39 (m), y: 0.92 (m)
Time: 7.01 (s), x: -3.41 (m), y: 0.94 (m)
Time: 7.11 (s), x: -3.41 (m), y: 0.97 (m)
Time: 7.21 (s), x: -3.39 (m), y: 1.03 (m)
Time: 7.31 (s), x: -3.35 (m), y: 1.12 (m)
Time: 7.42 (s), x: -3.29 (m), y: 1.24 (m)
Time: 7.53 (s), x: -3.24 (m), y: 1.37 (m)
Time: 7.63 (s), x: -3.19 (m), y: 1.48 (m)
Time: 7.73 (s), x: -3.15 (m), y: 1.60 (m)
Time: 7.83 (s), x: -3.13 (m), y: 1.76 (m)
Time: 7.94 (s), x: -3.14 (m), y: 1.92 (m)
Time: 8.04 (s), x: -3.17 (m), y: 2.05 (m)
Time: 8.15 (s), x: -3.22 (m), y: 2.19 (m)
Time: 8.25 (s), x: -3.27 (m), y: 2.36 (m)
Time: 8.36 (s), x: -3.33 (m), y: 2.52 (m)
Time: 8.46 (s), x: -3.39 (m), y: 2.66 (m)
Time: 8.56 (s), x: -3.45 (m), y: 2.80 (m)
Time: 8.67 (s), x: -3.50 (m), y: 2.94 (m)
Time: 8.78 (s), x: -3.57 (m), y: 3.09 (m)
Time: 8.88 (s), x: -3.62 (m), y: 3.22 (m)
Time: 8.99 (s), x: -3.66 (m), y: 3.32 (m)
Time: 9.09 (s), x: -3.70 (m), y: 3.40 (m)
Time: 9.19 (s), x: -3.73 (m), y: 3.48 (m)
Time: 9.30 (s), x: -3.76 (m), y: 3.56 (m)
Time: 9.40 (s), x: -3.78 (m), y: 3.62 (m)
Time: 9.50 (s), x: -3.80 (m), y: 3.68 (m)
Time: 9.60 (s), x: -3.82 (m), y: 3.74 (m)
Time: 9.71 (s), x: -3.84 (m), y: 3.79 (m)
Time: 9.81 (s), x: -3.85 (m), y: 3.84 (m)
Time: 9.92 (s), x: -3.86 (m), y: 3.89 (m)
Time: 10.03 (s), x: -3.87 (m), y: 3.95 (m)
Time: 10.13 (s), x: -3.89 (m), y: 3.99 (m)
Time: 10.23 (s), x: -3.90 (m), y: 4.03 (m)
Time: 10.34 (s), x: -3.91 (m), y: 4.08 (m)
Time: 10.44 (s), x: -3.92 (m), y: 4.13 (m)
Time: 10.55 (s), x: -3.93 (m), y: 4.18 (m)
Time: 10.65 (s), x: -3.93 (m), y: 4.23 (m)
Time: 10.76 (s), x: -3.94 (m), y: 4.28 (m)
Time: 10.86 (s), x: -3.95 (m), y: 4.33 (m)
Time: 10.96 (s), x: -3.95 (m), y: 4.38 (m)
Time: 11.07 (s), x: -3.95 (m), y: 4.44 (m)
Time: 11.17 (s), x: -3.95 (m), y: 4.50 (m)
Time: 11.28 (s), x: -3.95 (m), y: 4.59 (m)
Time: 11.39 (s), x: -3.94 (m), y: 4.71 (m)
Time: 11.49 (s), x: -3.93 (m), y: 4.80 (m)
Time: 11.60 (s), x: -3.93 (m), y: 4.91 (m)
Time: 11.70 (s), x: -3.93 (m), y: 5.00 (m)
Time: 11.81 (s), x: -3.92 (m), y: 5.11 (m)
Time: 11.91 (s), x: -3.92 (m), y: 5.20 (m)
Time: 12.01 (s), x: -3.91 (m), y: 5.29 (m)
Time: 12.12 (s), x: -3.91 (m), y: 5.37 (m)
Time: 12.22 (s), x: -3.90 (m), y: 5.45 (m)
