🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w233.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_233.world <<<<<<<<<<<<<<<<<<
Time: 0.00 (s), x: -1.96 (m), y: 3.31 (m)
Time: 0.11 (s), x: -1.95 (m), y: 3.35 (m)
Time: 0.21 (s), x: -1.94 (m), y: 3.40 (m)
Time: 0.31 (s), x: -1.92 (m), y: 3.45 (m)
Time: 0.42 (s), x: -1.91 (m), y: 3.50 (m)
Time: 0.53 (s), x: -1.89 (m), y: 3.55 (m)
Time: 0.63 (s), x: -1.87 (m), y: 3.62 (m)
Time: 0.73 (s), x: -1.86 (m), y: 3.65 (m)
Time: 0.83 (s), x: -1.85 (m), y: 3.70 (m)
Time: 0.94 (s), x: -1.84 (m), y: 3.73 (m)
Time: 1.05 (s), x: -1.84 (m), y: 3.73 (m)
Time: 1.15 (s), x: -1.84 (m), y: 3.74 (m)
Time: 1.26 (s), x: -1.83 (m), y: 3.78 (m)
Time: 1.37 (s), x: -1.81 (m), y: 3.83 (m)
Time: 1.47 (s), x: -1.80 (m), y: 3.88 (m)
Time: 1.58 (s), x: -1.79 (m), y: 3.93 (m)
Time: 1.69 (s), x: -1.78 (m), y: 3.99 (m)
Time: 1.79 (s), x: -1.77 (m), y: 4.04 (m)
Time: 1.89 (s), x: -1.76 (m), y: 4.09 (m)
Time: 2.00 (s), x: -1.75 (m), y: 4.16 (m)
Time: 2.10 (s), x: -1.73 (m), y: 4.26 (m)
Time: 2.21 (s), x: -1.71 (m), y: 4.41 (m)
Time: 2.32 (s), x: -1.69 (m), y: 4.56 (m)
Time: 2.42 (s), x: -1.67 (m), y: 4.69 (m)
Time: 2.53 (s), x: -1.66 (m), y: 4.82 (m)
Time: 2.63 (s), x: -1.64 (m), y: 4.96 (m)
Time: 2.74 (s), x: -1.63 (m), y: 5.10 (m)
Time: 2.85 (s), x: -1.62 (m), y: 5.24 (m)
Time: 2.96 (s), x: -1.60 (m), y: 5.40 (m)
Time: 3.06 (s), x: -1.59 (m), y: 5.54 (m)
Time: 3.16 (s), x: -1.58 (m), y: 5.69 (m)
Time: 3.27 (s), x: -1.56 (m), y: 5.83 (m)
Time: 3.38 (s), x: -1.55 (m), y: 5.94 (m)
Time: 3.49 (s), x: -1.54 (m), y: 6.02 (m)
Time: 3.60 (s), x: -1.54 (m), y: 6.09 (m)
Time: 3.70 (s), x: -1.53 (m), y: 6.17 (m)
Time: 3.81 (s), x: -1.52 (m), y: 6.24 (m)
Time: 3.91 (s), x: -1.51 (m), y: 6.33 (m)
Time: 4.02 (s), x: -1.51 (m), y: 6.41 (m)
Time: 4.13 (s), x: -1.50 (m), y: 6.48 (m)
Time: 4.24 (s), x: -1.49 (m), y: 6.56 (m)
Time: 4.35 (s), x: -1.48 (m), y: 6.67 (m)
Time: 4.45 (s), x: -1.47 (m), y: 6.78 (m)
Time: 4.56 (s), x: -1.45 (m), y: 6.91 (m)
Time: 4.67 (s), x: -1.44 (m), y: 7.02 (m)
Time: 4.78 (s), x: -1.43 (m), y: 7.12 (m)
Time: 4.89 (s), x: -1.42 (m), y: 7.21 (m)
Time: 5.00 (s), x: -1.41 (m), y: 7.31 (m)
Time: 5.10 (s), x: -1.40 (m), y: 7.41 (m)
Time: 5.21 (s), x: -1.38 (m), y: 7.52 (m)
Time: 5.31 (s), x: -1.37 (m), y: 7.62 (m)
Time: 5.41 (s), x: -1.35 (m), y: 7.73 (m)
Time: 5.52 (s), x: -1.34 (m), y: 7.83 (m)
Time: 5.62 (s), x: -1.32 (m), y: 7.94 (m)
Time: 5.72 (s), x: -1.31 (m), y: 8.06 (m)
Time: 5.83 (s), x: -1.29 (m), y: 8.18 (m)
Time: 5.94 (s), x: -1.28 (m), y: 8.31 (m)
Time: 6.05 (s), x: -1.26 (m), y: 8.44 (m)
Time: 6.15 (s), x: -1.24 (m), y: 8.56 (m)
Time: 6.26 (s), x: -1.23 (m), y: 8.67 (m)
Time: 6.37 (s), x: -1.21 (m), y: 8.78 (m)
Time: 6.47 (s), x: -1.20 (m), y: 8.89 (m)
Time: 6.58 (s), x: -1.19 (m), y: 9.01 (m)
Time: 6.69 (s), x: -1.17 (m), y: 9.15 (m)
Time: 6.79 (s), x: -1.15 (m), y: 9.30 (m)
Time: 6.90 (s), x: -1.13 (m), y: 9.46 (m)
Time: 7.01 (s), x: -1.11 (m), y: 9.61 (m)
Time: 7.12 (s), x: -1.09 (m), y: 9.78 (m)
Time: 7.22 (s), x: -1.07 (m), y: 9.96 (m)
Time: 7.33 (s), x: -1.06 (m), y: 10.13 (m)
Time: 7.44 (s), x: -1.04 (m), y: 10.32 (m)
Time: 7.55 (s), x: -1.03 (m), y: 10.49 (m)
Time: 7.65 (s), x: -1.02 (m), y: 10.66 (m)
Time: 7.76 (s), x: -1.01 (m), y: 10.84 (m)
Time: 7.87 (s), x: -1.00 (m), y: 11.01 (m)
Time: 7.98 (s), x: -1.00 (m), y: 11.20 (m)
Time: 8.08 (s), x: -0.99 (m), y: 11.36 (m)
Time: 8.19 (s), x: -0.99 (m), y: 11.54 (m)
Time: 8.30 (s), x: -0.99 (m), y: 11.71 (m)
Time: 8.41 (s), x: -0.99 (m), y: 11.89 (m)
Time: 8.51 (s), x: -0.99 (m), y: 12.05 (m)
Time: 8.61 (s), x: -1.00 (m), y: 12.21 (m)
Time: 8.72 (s), x: -1.01 (m), y: 12.37 (m)
Time: 8.82 (s), x: -1.01 (m), y: 12.53 (m)
Time: 8.93 (s), x: -1.02 (m), y: 12.71 (m)
Time: 9.03 (s), x: -1.03 (m), y: 12.88 (m)
