🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_applr_w166.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_166.world <<<<<<<<<<<<<<<<<<
Time: 0.02 (s), x: -2.01 (m), y: 3.10 (m)
Time: 0.12 (s), x: -2.01 (m), y: 3.13 (m)
Time: 0.22 (s), x: -2.01 (m), y: 3.16 (m)
Time: 0.32 (s), x: -2.01 (m), y: 3.19 (m)
Time: 0.43 (s), x: -2.02 (m), y: 3.24 (m)
Time: 0.53 (s), x: -2.03 (m), y: 3.28 (m)
Time: 0.64 (s), x: -2.03 (m), y: 3.30 (m)
Time: 0.74 (s), x: -2.04 (m), y: 3.33 (m)
Time: 0.84 (s), x: -2.05 (m), y: 3.36 (m)
Time: 0.95 (s), x: -2.07 (m), y: 3.42 (m)
Time: 1.05 (s), x: -2.08 (m), y: 3.46 (m)
Time: 1.16 (s), x: -2.09 (m), y: 3.49 (m)
Time: 1.26 (s), x: -2.11 (m), y: 3.53 (m)
Time: 1.37 (s), x: -2.13 (m), y: 3.58 (m)
Time: 1.47 (s), x: -2.16 (m), y: 3.65 (m)
Time: 1.58 (s), x: -2.19 (m), y: 3.72 (m)
Time: 1.68 (s), x: -2.23 (m), y: 3.80 (m)
Time: 1.78 (s), x: -2.30 (m), y: 3.91 (m)
Time: 1.89 (s), x: -2.37 (m), y: 4.00 (m)
Time: 2.00 (s), x: -2.45 (m), y: 4.10 (m)
Time: 2.10 (s), x: -2.54 (m), y: 4.19 (m)
Time: 2.20 (s), x: -2.66 (m), y: 4.27 (m)
Time: 2.30 (s), x: -2.77 (m), y: 4.32 (m)
Time: 2.41 (s), x: -2.90 (m), y: 4.33 (m)
Time: 2.52 (s), x: -3.01 (m), y: 4.33 (m)
Time: 2.62 (s), x: -3.11 (m), y: 4.31 (m)
Time: 2.72 (s), x: -3.20 (m), y: 4.27 (m)
Time: 2.82 (s), x: -3.29 (m), y: 4.24 (m)
Time: 2.93 (s), x: -3.38 (m), y: 4.19 (m)
Time: 3.03 (s), x: -3.44 (m), y: 4.15 (m)
Time: 3.13 (s), x: -3.48 (m), y: 4.11 (m)
Time: 3.23 (s), x: -3.49 (m), y: 4.11 (m)
Time: 3.34 (s), x: -3.49 (m), y: 4.11 (m)
Time: 3.44 (s), x: -3.49 (m), y: 4.11 (m)
Time: 3.54 (s), x: -3.49 (m), y: 4.11 (m)
Time: 3.65 (s), x: -3.49 (m), y: 4.11 (m)
Time: 3.75 (s), x: -3.49 (m), y: 4.11 (m)
Time: 3.85 (s), x: -3.49 (m), y: 4.11 (m)
Time: 3.96 (s), x: -3.49 (m), y: 4.11 (m)
Time: 4.06 (s), x: -3.49 (m), y: 4.11 (m)
Time: 4.17 (s), x: -3.49 (m), y: 4.11 (m)
Time: 4.28 (s), x: -3.49 (m), y: 4.11 (m)
Time: 4.38 (s), x: -3.49 (m), y: 4.11 (m)
Time: 4.48 (s), x: -3.49 (m), y: 4.11 (m)
Time: 4.58 (s), x: -3.49 (m), y: 4.11 (m)
Time: 4.69 (s), x: -3.49 (m), y: 4.11 (m)
Time: 4.79 (s), x: -3.49 (m), y: 4.11 (m)
Time: 4.90 (s), x: -3.49 (m), y: 4.11 (m)
Time: 5.01 (s), x: -3.49 (m), y: 4.11 (m)
Time: 5.11 (s), x: -3.49 (m), y: 4.11 (m)
Time: 5.21 (s), x: -3.49 (m), y: 4.11 (m)
Time: 5.31 (s), x: -3.49 (m), y: 4.11 (m)
Time: 5.42 (s), x: -3.49 (m), y: 4.11 (m)
Time: 5.52 (s), x: -3.49 (m), y: 4.11 (m)
Time: 5.62 (s), x: -3.49 (m), y: 4.11 (m)
Time: 5.73 (s), x: -3.49 (m), y: 4.11 (m)
Time: 5.83 (s), x: -3.49 (m), y: 4.11 (m)
Time: 5.94 (s), x: -3.49 (m), y: 4.11 (m)
Time: 6.04 (s), x: -3.49 (m), y: 4.11 (m)
Time: 6.14 (s), x: -3.49 (m), y: 4.11 (m)
Time: 6.25 (s), x: -3.49 (m), y: 4.11 (m)
Time: 6.35 (s), x: -3.49 (m), y: 4.11 (m)
Time: 6.46 (s), x: -3.49 (m), y: 4.11 (m)
Time: 6.55 (s), x: -3.49 (m), y: 4.11 (m)
Time: 6.66 (s), x: -3.49 (m), y: 4.11 (m)
Time: 6.77 (s), x: -3.49 (m), y: 4.11 (m)
Time: 6.88 (s), x: -3.49 (m), y: 4.11 (m)
Time: 6.98 (s), x: -3.49 (m), y: 4.11 (m)
Time: 7.09 (s), x: -3.49 (m), y: 4.11 (m)
Time: 7.19 (s), x: -3.49 (m), y: 4.11 (m)
