🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w220.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_220.world <<<<<<<<<<<<<<<<<<
Time: 0.00 (s), x: -2.02 (m), y: 3.44 (m)
Time: 0.11 (s), x: -2.03 (m), y: 3.49 (m)
Time: 0.22 (s), x: -2.05 (m), y: 3.55 (m)
Time: 0.33 (s), x: -2.07 (m), y: 3.61 (m)
Time: 0.43 (s), x: -2.09 (m), y: 3.66 (m)
Time: 0.53 (s), x: -2.10 (m), y: 3.71 (m)
Time: 0.64 (s), x: -2.12 (m), y: 3.75 (m)
Time: 0.74 (s), x: -2.14 (m), y: 3.80 (m)
Time: 0.84 (s), x: -2.15 (m), y: 3.84 (m)
Time: 0.95 (s), x: -2.16 (m), y: 3.86 (m)
Time: 1.05 (s), x: -2.17 (m), y: 3.87 (m)
Time: 1.16 (s), x: -2.18 (m), y: 3.90 (m)
Time: 1.27 (s), x: -2.21 (m), y: 3.95 (m)
Time: 1.38 (s), x: -2.23 (m), y: 4.00 (m)
Time: 1.48 (s), x: -2.26 (m), y: 4.04 (m)
Time: 1.58 (s), x: -2.28 (m), y: 4.09 (m)
Time: 1.69 (s), x: -2.30 (m), y: 4.14 (m)
Time: 1.79 (s), x: -2.31 (m), y: 4.18 (m)
Time: 1.90 (s), x: -2.33 (m), y: 4.24 (m)
Time: 2.00 (s), x: -2.34 (m), y: 4.31 (m)
Time: 2.11 (s), x: -2.37 (m), y: 4.42 (m)
Time: 2.21 (s), x: -2.40 (m), y: 4.56 (m)
Time: 2.31 (s), x: -2.43 (m), y: 4.70 (m)
Time: 2.42 (s), x: -2.46 (m), y: 4.87 (m)
Time: 2.52 (s), x: -2.49 (m), y: 5.00 (m)
Time: 2.63 (s), x: -2.51 (m), y: 5.13 (m)
Time: 2.73 (s), x: -2.53 (m), y: 5.28 (m)
Time: 2.83 (s), x: -2.54 (m), y: 5.41 (m)
Time: 2.94 (s), x: -2.55 (m), y: 5.52 (m)
Time: 3.05 (s), x: -2.56 (m), y: 5.61 (m)
Time: 3.15 (s), x: -2.56 (m), y: 5.68 (m)
Time: 3.25 (s), x: -2.56 (m), y: 5.77 (m)
Time: 3.35 (s), x: -2.57 (m), y: 5.85 (m)
Time: 3.46 (s), x: -2.57 (m), y: 5.92 (m)
Time: 3.56 (s), x: -2.58 (m), y: 5.99 (m)
Time: 3.67 (s), x: -2.58 (m), y: 6.07 (m)
Time: 3.78 (s), x: -2.59 (m), y: 6.16 (m)
Time: 3.89 (s), x: -2.60 (m), y: 6.30 (m)
Time: 3.99 (s), x: -2.61 (m), y: 6.44 (m)
Time: 4.09 (s), x: -2.62 (m), y: 6.57 (m)
Time: 4.20 (s), x: -2.63 (m), y: 6.73 (m)
Time: 4.30 (s), x: -2.64 (m), y: 6.88 (m)
Time: 4.40 (s), x: -2.65 (m), y: 7.02 (m)
Time: 4.50 (s), x: -2.66 (m), y: 7.16 (m)
Time: 4.61 (s), x: -2.66 (m), y: 7.25 (m)
Time: 4.71 (s), x: -2.67 (m), y: 7.33 (m)
Time: 4.81 (s), x: -2.67 (m), y: 7.41 (m)
Time: 4.91 (s), x: -2.68 (m), y: 7.49 (m)
Time: 5.01 (s), x: -2.68 (m), y: 7.54 (m)
Time: 5.12 (s), x: -2.68 (m), y: 7.58 (m)
Time: 5.22 (s), x: -2.68 (m), y: 7.63 (m)
Time: 5.33 (s), x: -2.68 (m), y: 7.66 (m)
Time: 5.44 (s), x: -2.69 (m), y: 7.68 (m)
Time: 5.54 (s), x: -2.68 (m), y: 7.71 (m)
Time: 5.64 (s), x: -2.68 (m), y: 7.74 (m)
Time: 5.75 (s), x: -2.67 (m), y: 7.75 (m)
Time: 5.85 (s), x: -2.67 (m), y: 7.78 (m)
Time: 5.95 (s), x: -2.66 (m), y: 7.80 (m)
Time: 6.06 (s), x: -2.66 (m), y: 7.82 (m)
Time: 6.16 (s), x: -2.65 (m), y: 7.83 (m)
Time: 6.27 (s), x: -2.65 (m), y: 7.84 (m)
Time: 6.37 (s), x: -2.64 (m), y: 7.86 (m)
Time: 6.47 (s), x: -2.64 (m), y: 7.88 (m)
Time: 6.58 (s), x: -2.63 (m), y: 7.90 (m)
Time: 6.68 (s), x: -2.62 (m), y: 7.93 (m)
Time: 6.78 (s), x: -2.61 (m), y: 7.97 (m)
Time: 6.88 (s), x: -2.60 (m), y: 8.01 (m)
Time: 6.98 (s), x: -2.59 (m), y: 8.06 (m)
Time: 7.09 (s), x: -2.58 (m), y: 8.12 (m)
Time: 7.19 (s), x: -2.56 (m), y: 8.17 (m)
Time: 7.29 (s), x: -2.54 (m), y: 8.22 (m)
Time: 7.39 (s), x: -2.52 (m), y: 8.25 (m)
Time: 7.49 (s), x: -2.51 (m), y: 8.27 (m)
Time: 7.60 (s), x: -2.50 (m), y: 8.29 (m)
Time: 7.70 (s), x: -2.50 (m), y: 8.31 (m)
Time: 7.80 (s), x: -2.50 (m), y: 8.32 (m)
Time: 7.90 (s), x: -2.52 (m), y: 8.32 (m)
Time: 8.00 (s), x: -2.54 (m), y: 8.31 (m)
Time: 8.11 (s), x: -2.57 (m), y: 8.31 (m)
Time: 8.21 (s), x: -2.58 (m), y: 8.30 (m)
Time: 8.31 (s), x: -2.55 (m), y: 8.32 (m)
Time: 8.41 (s), x: -2.49 (m), y: 8.36 (m)
Time: 8.52 (s), x: -2.42 (m), y: 8.41 (m)
Time: 8.62 (s), x: -2.34 (m), y: 8.47 (m)
Time: 8.72 (s), x: -2.27 (m), y: 8.52 (m)
Time: 8.82 (s), x: -2.20 (m), y: 8.57 (m)
Time: 8.93 (s), x: -2.14 (m), y: 8.63 (m)
Time: 9.03 (s), x: -2.07 (m), y: 8.68 (m)
Time: 9.14 (s), x: -2.02 (m), y: 8.73 (m)
Time: 9.24 (s), x: -1.96 (m), y: 8.81 (m)
Time: 9.35 (s), x: -1.92 (m), y: 8.90 (m)
Time: 9.45 (s), x: -1.88 (m), y: 8.99 (m)
Time: 9.56 (s), x: -1.84 (m), y: 9.10 (m)
Time: 9.66 (s), x: -1.81 (m), y: 9.22 (m)
Time: 9.77 (s), x: -1.78 (m), y: 9.35 (m)
Time: 9.88 (s), x: -1.76 (m), y: 9.49 (m)
Time: 9.99 (s), x: -1.73 (m), y: 9.65 (m)
Time: 10.09 (s), x: -1.71 (m), y: 9.81 (m)
Time: 10.20 (s), x: -1.69 (m), y: 9.97 (m)
Time: 10.30 (s), x: -1.67 (m), y: 10.13 (m)
Time: 10.41 (s), x: -1.66 (m), y: 10.31 (m)
Time: 10.52 (s), x: -1.65 (m), y: 10.49 (m)
Time: 10.62 (s), x: -1.64 (m), y: 10.66 (m)
Time: 10.73 (s), x: -1.64 (m), y: 10.84 (m)
Time: 10.84 (s), x: -1.63 (m), y: 11.01 (m)
Time: 10.94 (s), x: -1.63 (m), y: 11.19 (m)
Time: 11.05 (s), x: -1.63 (m), y: 11.36 (m)
Time: 11.16 (s), x: -1.63 (m), y: 11.54 (m)
Time: 11.26 (s), x: -1.64 (m), y: 11.71 (m)
Time: 11.37 (s), x: -1.65 (m), y: 11.88 (m)
Time: 11.47 (s), x: -1.66 (m), y: 12.05 (m)
Time: 11.58 (s), x: -1.68 (m), y: 12.22 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation succeeded with time 11.5820 (s)
Navigation metric: 0.2500
