🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_applr_w70.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_70.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.00 (m), y: 3.16 (m)
Time: 0.22 (s), x: -2.00 (m), y: 3.22 (m)
Time: 0.32 (s), x: -2.00 (m), y: 3.32 (m)
Time: 0.42 (s), x: -2.00 (m), y: 3.46 (m)
Time: 0.52 (s), x: -2.00 (m), y: 3.65 (m)
Time: 0.63 (s), x: -2.00 (m), y: 3.85 (m)
Time: 0.73 (s), x: -2.00 (m), y: 3.99 (m)
Time: 0.84 (s), x: -2.00 (m), y: 4.12 (m)
Time: 0.94 (s), x: -2.00 (m), y: 4.24 (m)
Time: 1.04 (s), x: -2.00 (m), y: 4.31 (m)
Time: 1.14 (s), x: -2.00 (m), y: 4.35 (m)
Time: 1.25 (s), x: -2.00 (m), y: 4.39 (m)
Time: 1.35 (s), x: -2.00 (m), y: 4.43 (m)
Time: 1.45 (s), x: -2.00 (m), y: 4.48 (m)
Time: 1.56 (s), x: -2.00 (m), y: 4.52 (m)
Time: 1.67 (s), x: -2.00 (m), y: 4.57 (m)
Time: 1.78 (s), x: -2.01 (m), y: 4.62 (m)
Time: 1.88 (s), x: -2.01 (m), y: 4.66 (m)
Time: 1.98 (s), x: -2.01 (m), y: 4.70 (m)
Time: 2.09 (s), x: -2.02 (m), y: 4.73 (m)
Time: 2.19 (s), x: -2.02 (m), y: 4.77 (m)
Time: 2.30 (s), x: -2.02 (m), y: 4.81 (m)
Time: 2.40 (s), x: -2.03 (m), y: 4.84 (m)
Time: 2.51 (s), x: -2.03 (m), y: 4.87 (m)
Time: 2.61 (s), x: -2.04 (m), y: 4.90 (m)
Time: 2.71 (s), x: -2.05 (m), y: 4.93 (m)
Time: 2.82 (s), x: -2.05 (m), y: 4.96 (m)
Time: 2.92 (s), x: -2.05 (m), y: 4.98 (m)
Time: 3.03 (s), x: -2.05 (m), y: 5.00 (m)
Time: 3.13 (s), x: -2.06 (m), y: 5.03 (m)
Time: 3.23 (s), x: -2.07 (m), y: 5.08 (m)
Time: 3.34 (s), x: -2.08 (m), y: 5.16 (m)
Time: 3.44 (s), x: -2.10 (m), y: 5.26 (m)
Time: 3.54 (s), x: -2.12 (m), y: 5.37 (m)
Time: 3.65 (s), x: -2.15 (m), y: 5.49 (m)
Time: 3.75 (s), x: -2.17 (m), y: 5.61 (m)
Time: 3.85 (s), x: -2.18 (m), y: 5.73 (m)
Time: 3.96 (s), x: -2.19 (m), y: 5.82 (m)
Time: 4.06 (s), x: -2.20 (m), y: 5.88 (m)
Time: 4.17 (s), x: -2.20 (m), y: 5.95 (m)
Time: 4.27 (s), x: -2.20 (m), y: 6.03 (m)
Time: 4.38 (s), x: -2.19 (m), y: 6.12 (m)
Time: 4.48 (s), x: -2.18 (m), y: 6.20 (m)
Time: 4.59 (s), x: -2.17 (m), y: 6.26 (m)
Time: 4.69 (s), x: -2.16 (m), y: 6.34 (m)
Time: 4.80 (s), x: -2.15 (m), y: 6.42 (m)
Time: 4.90 (s), x: -2.13 (m), y: 6.48 (m)
Time: 5.00 (s), x: -2.13 (m), y: 6.52 (m)
Time: 5.11 (s), x: -2.13 (m), y: 6.54 (m)
Time: 5.21 (s), x: -2.13 (m), y: 6.57 (m)
Time: 5.31 (s), x: -2.13 (m), y: 6.59 (m)
Time: 5.41 (s), x: -2.13 (m), y: 6.61 (m)
Time: 5.52 (s), x: -2.12 (m), y: 6.63 (m)
Time: 5.62 (s), x: -2.12 (m), y: 6.65 (m)
Time: 5.73 (s), x: -2.12 (m), y: 6.66 (m)
Time: 5.83 (s), x: -2.11 (m), y: 6.68 (m)
Time: 5.93 (s), x: -2.11 (m), y: 6.70 (m)
Time: 6.04 (s), x: -2.11 (m), y: 6.72 (m)
Time: 6.14 (s), x: -2.10 (m), y: 6.73 (m)
Time: 6.24 (s), x: -2.10 (m), y: 6.74 (m)
Time: 6.35 (s), x: -2.10 (m), y: 6.74 (m)
Time: 6.45 (s), x: -2.10 (m), y: 6.74 (m)
Time: 6.55 (s), x: -2.09 (m), y: 6.75 (m)
Time: 6.66 (s), x: -2.07 (m), y: 6.76 (m)
Time: 6.76 (s), x: -2.05 (m), y: 6.78 (m)
Time: 6.87 (s), x: -2.04 (m), y: 6.80 (m)
Time: 6.97 (s), x: -2.02 (m), y: 6.82 (m)
Time: 7.07 (s), x: -2.00 (m), y: 6.84 (m)
Time: 7.17 (s), x: -2.00 (m), y: 6.86 (m)
Time: 7.28 (s), x: -1.99 (m), y: 6.89 (m)
Time: 7.38 (s), x: -1.98 (m), y: 6.91 (m)
Time: 7.49 (s), x: -1.97 (m), y: 6.92 (m)
Time: 7.59 (s), x: -1.97 (m), y: 6.94 (m)
Time: 7.70 (s), x: -1.97 (m), y: 6.94 (m)
Time: 7.80 (s), x: -1.96 (m), y: 6.94 (m)
Time: 7.90 (s), x: -1.92 (m), y: 6.92 (m)
Time: 8.01 (s), x: -1.91 (m), y: 6.91 (m)
Time: 8.11 (s), x: -1.90 (m), y: 6.90 (m)
Time: 8.22 (s), x: -1.89 (m), y: 6.90 (m)
Time: 8.32 (s), x: -1.89 (m), y: 6.89 (m)
Time: 8.42 (s), x: -1.88 (m), y: 6.89 (m)
Time: 8.52 (s), x: -1.88 (m), y: 6.89 (m)
Time: 8.63 (s), x: -1.88 (m), y: 6.89 (m)
Time: 8.73 (s), x: -1.87 (m), y: 6.90 (m)
Time: 8.83 (s), x: -1.88 (m), y: 6.91 (m)
Time: 8.93 (s), x: -1.92 (m), y: 6.92 (m)
Time: 9.04 (s), x: -1.95 (m), y: 6.93 (m)
Time: 9.14 (s), x: -1.98 (m), y: 6.94 (m)
Time: 9.24 (s), x: -2.01 (m), y: 6.96 (m)
Time: 9.35 (s), x: -2.03 (m), y: 6.97 (m)
Time: 9.45 (s), x: -2.05 (m), y: 6.98 (m)
Time: 9.56 (s), x: -2.07 (m), y: 6.98 (m)
Time: 9.66 (s), x: -2.09 (m), y: 6.99 (m)
Time: 9.76 (s), x: -2.11 (m), y: 6.99 (m)
Time: 9.87 (s), x: -2.14 (m), y: 7.00 (m)
Time: 9.97 (s), x: -2.16 (m), y: 7.00 (m)
Time: 10.08 (s), x: -2.18 (m), y: 7.00 (m)
Time: 10.18 (s), x: -2.19 (m), y: 7.01 (m)
Time: 10.28 (s), x: -2.21 (m), y: 7.01 (m)
Time: 10.39 (s), x: -2.22 (m), y: 7.01 (m)
Time: 10.49 (s), x: -2.23 (m), y: 7.02 (m)
Time: 10.59 (s), x: -2.24 (m), y: 7.02 (m)
Time: 10.69 (s), x: -2.21 (m), y: 7.01 (m)
Time: 10.79 (s), x: -2.16 (m), y: 7.00 (m)
Time: 10.90 (s), x: -2.12 (m), y: 6.99 (m)
Time: 11.00 (s), x: -2.12 (m), y: 6.99 (m)
Time: 11.11 (s), x: -2.14 (m), y: 7.00 (m)
Time: 11.21 (s), x: -2.17 (m), y: 7.00 (m)
Time: 11.31 (s), x: -2.19 (m), y: 7.01 (m)
Time: 11.41 (s), x: -2.21 (m), y: 7.01 (m)
Time: 11.51 (s), x: -2.22 (m), y: 7.01 (m)
Time: 11.61 (s), x: -2.23 (m), y: 7.01 (m)
Time: 11.72 (s), x: -2.24 (m), y: 7.02 (m)
Time: 11.82 (s), x: -2.25 (m), y: 7.02 (m)
Time: 11.93 (s), x: -2.24 (m), y: 7.02 (m)
Time: 12.03 (s), x: -2.19 (m), y: 7.01 (m)
Time: 12.13 (s), x: -2.14 (m), y: 7.00 (m)
Time: 12.23 (s), x: -2.12 (m), y: 7.00 (m)
Time: 12.34 (s), x: -2.14 (m), y: 7.00 (m)
Time: 12.45 (s), x: -2.15 (m), y: 7.00 (m)
Time: 12.55 (s), x: -2.18 (m), y: 7.01 (m)
