🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_sac_w78.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_78.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.10 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.15 (m)
Time: 0.21 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.31 (s), x: -2.25 (m), y: 3.26 (m)
Time: 0.42 (s), x: -2.24 (m), y: 3.31 (m)
Time: 0.52 (s), x: -2.24 (m), y: 3.36 (m)
Time: 0.62 (s), x: -2.23 (m), y: 3.41 (m)
Time: 0.72 (s), x: -2.22 (m), y: 3.46 (m)
Time: 0.83 (s), x: -2.21 (m), y: 3.51 (m)
Time: 0.94 (s), x: -2.21 (m), y: 3.57 (m)
Time: 1.04 (s), x: -2.20 (m), y: 3.62 (m)
Time: 1.15 (s), x: -2.19 (m), y: 3.67 (m)
Time: 1.25 (s), x: -2.18 (m), y: 3.72 (m)
Time: 1.36 (s), x: -2.17 (m), y: 3.78 (m)
Time: 1.46 (s), x: -2.15 (m), y: 3.83 (m)
Time: 1.56 (s), x: -2.14 (m), y: 3.88 (m)
Time: 1.67 (s), x: -2.13 (m), y: 3.93 (m)
Time: 1.78 (s), x: -2.12 (m), y: 3.98 (m)
Time: 1.88 (s), x: -2.10 (m), y: 4.03 (m)
Time: 1.99 (s), x: -2.09 (m), y: 4.08 (m)
Time: 2.09 (s), x: -2.07 (m), y: 4.13 (m)
Time: 2.19 (s), x: -2.06 (m), y: 4.18 (m)
Time: 2.30 (s), x: -2.04 (m), y: 4.23 (m)
Time: 2.41 (s), x: -2.02 (m), y: 4.27 (m)
Time: 2.51 (s), x: -2.01 (m), y: 4.32 (m)
Time: 2.61 (s), x: -2.00 (m), y: 4.35 (m)
Time: 2.72 (s), x: -1.98 (m), y: 4.39 (m)
Time: 2.82 (s), x: -1.96 (m), y: 4.44 (m)
Time: 2.92 (s), x: -1.94 (m), y: 4.48 (m)
Time: 3.02 (s), x: -1.92 (m), y: 4.52 (m)
Time: 3.13 (s), x: -1.91 (m), y: 4.55 (m)
Time: 3.23 (s), x: -1.90 (m), y: 4.59 (m)
Time: 3.34 (s), x: -1.88 (m), y: 4.62 (m)
Time: 3.45 (s), x: -1.87 (m), y: 4.65 (m)
Time: 3.55 (s), x: -1.86 (m), y: 4.68 (m)
Time: 3.66 (s), x: -1.85 (m), y: 4.70 (m)
Time: 3.76 (s), x: -1.83 (m), y: 4.73 (m)
Time: 3.87 (s), x: -1.82 (m), y: 4.75 (m)
Time: 3.97 (s), x: -1.81 (m), y: 4.77 (m)
