🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_applr_w123.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_123.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -1.99 (m), y: 3.10 (m)
Time: 0.11 (s), x: -1.99 (m), y: 3.12 (m)
Time: 0.21 (s), x: -1.99 (m), y: 3.14 (m)
Time: 0.31 (s), x: -2.00 (m), y: 3.16 (m)
Time: 0.41 (s), x: -2.00 (m), y: 3.18 (m)
Time: 0.52 (s), x: -2.01 (m), y: 3.21 (m)
Time: 0.62 (s), x: -2.02 (m), y: 3.23 (m)
Time: 0.72 (s), x: -2.03 (m), y: 3.26 (m)
Time: 0.83 (s), x: -2.04 (m), y: 3.28 (m)
Time: 0.93 (s), x: -2.05 (m), y: 3.31 (m)
Time: 1.03 (s), x: -2.05 (m), y: 3.33 (m)
Time: 1.13 (s), x: -2.06 (m), y: 3.35 (m)
Time: 1.23 (s), x: -2.06 (m), y: 3.37 (m)
Time: 1.34 (s), x: -2.07 (m), y: 3.39 (m)
Time: 1.45 (s), x: -2.08 (m), y: 3.41 (m)
Time: 1.55 (s), x: -2.08 (m), y: 3.43 (m)
Time: 1.65 (s), x: -2.09 (m), y: 3.45 (m)
Time: 1.75 (s), x: -2.10 (m), y: 3.47 (m)
Time: 1.85 (s), x: -2.11 (m), y: 3.49 (m)
Time: 1.95 (s), x: -2.11 (m), y: 3.51 (m)
Time: 2.05 (s), x: -2.12 (m), y: 3.53 (m)
Time: 2.15 (s), x: -2.13 (m), y: 3.55 (m)
Time: 2.26 (s), x: -2.15 (m), y: 3.57 (m)
Time: 2.36 (s), x: -2.16 (m), y: 3.59 (m)
Time: 2.46 (s), x: -2.17 (m), y: 3.61 (m)
Time: 2.57 (s), x: -2.17 (m), y: 3.63 (m)
Time: 2.67 (s), x: -2.18 (m), y: 3.65 (m)
Time: 2.77 (s), x: -2.19 (m), y: 3.67 (m)
Time: 2.87 (s), x: -2.20 (m), y: 3.69 (m)
Time: 2.98 (s), x: -2.21 (m), y: 3.71 (m)
Time: 3.08 (s), x: -2.22 (m), y: 3.73 (m)
Time: 3.19 (s), x: -2.22 (m), y: 3.73 (m)
Time: 3.29 (s), x: -2.22 (m), y: 3.73 (m)
Time: 3.39 (s), x: -2.22 (m), y: 3.73 (m)
Time: 3.49 (s), x: -2.22 (m), y: 3.73 (m)
Time: 3.60 (s), x: -2.22 (m), y: 3.73 (m)
Time: 3.70 (s), x: -2.22 (m), y: 3.73 (m)
Time: 3.81 (s), x: -2.22 (m), y: 3.73 (m)
Time: 3.91 (s), x: -2.22 (m), y: 3.73 (m)
Time: 4.01 (s), x: -2.22 (m), y: 3.73 (m)
Time: 4.11 (s), x: -2.22 (m), y: 3.73 (m)
Time: 4.21 (s), x: -2.22 (m), y: 3.73 (m)
Time: 4.32 (s), x: -2.22 (m), y: 3.73 (m)
Time: 4.42 (s), x: -2.22 (m), y: 3.73 (m)
Time: 4.52 (s), x: -2.22 (m), y: 3.73 (m)
Time: 4.63 (s), x: -2.22 (m), y: 3.73 (m)
Time: 4.73 (s), x: -2.22 (m), y: 3.73 (m)
Time: 4.83 (s), x: -2.22 (m), y: 3.73 (m)
Time: 4.94 (s), x: -2.22 (m), y: 3.73 (m)
Time: 5.04 (s), x: -2.22 (m), y: 3.73 (m)
Time: 5.14 (s), x: -2.22 (m), y: 3.73 (m)
Time: 5.24 (s), x: -2.22 (m), y: 3.73 (m)
Time: 5.35 (s), x: -2.22 (m), y: 3.73 (m)
Time: 5.45 (s), x: -2.22 (m), y: 3.73 (m)
Time: 5.56 (s), x: -2.22 (m), y: 3.73 (m)
Time: 5.66 (s), x: -2.22 (m), y: 3.73 (m)
Time: 5.76 (s), x: -2.22 (m), y: 3.73 (m)
Time: 5.87 (s), x: -2.22 (m), y: 3.73 (m)
Time: 5.97 (s), x: -2.22 (m), y: 3.73 (m)
Time: 6.08 (s), x: -2.22 (m), y: 3.73 (m)
Time: 6.18 (s), x: -2.22 (m), y: 3.73 (m)
Time: 6.28 (s), x: -2.22 (m), y: 3.73 (m)
Time: 6.38 (s), x: -2.22 (m), y: 3.73 (m)
Time: 6.49 (s), x: -2.22 (m), y: 3.73 (m)
Time: 6.60 (s), x: -2.22 (m), y: 3.73 (m)
Time: 6.70 (s), x: -2.22 (m), y: 3.73 (m)
Time: 6.80 (s), x: -2.22 (m), y: 3.73 (m)
Time: 6.90 (s), x: -2.22 (m), y: 3.73 (m)
Time: 7.00 (s), x: -2.22 (m), y: 3.73 (m)
Time: 7.11 (s), x: -2.22 (m), y: 3.73 (m)
Time: 7.21 (s), x: -2.22 (m), y: 3.73 (m)
Time: 7.32 (s), x: -2.22 (m), y: 3.73 (m)
Time: 7.42 (s), x: -2.22 (m), y: 3.73 (m)
Time: 7.53 (s), x: -2.22 (m), y: 3.73 (m)
Time: 7.63 (s), x: -2.22 (m), y: 3.73 (m)
Time: 7.74 (s), x: -2.22 (m), y: 3.73 (m)
Time: 7.85 (s), x: -2.22 (m), y: 3.73 (m)
Time: 7.95 (s), x: -2.22 (m), y: 3.73 (m)
Time: 8.05 (s), x: -2.22 (m), y: 3.73 (m)
Time: 8.16 (s), x: -2.22 (m), y: 3.73 (m)
Time: 8.27 (s), x: -2.22 (m), y: 3.73 (m)
Time: 8.37 (s), x: -2.22 (m), y: 3.73 (m)
Time: 8.47 (s), x: -2.22 (m), y: 3.73 (m)
Time: 8.58 (s), x: -2.22 (m), y: 3.73 (m)
Time: 8.68 (s), x: -2.22 (m), y: 3.73 (m)
Time: 8.78 (s), x: -2.22 (m), y: 3.73 (m)
Time: 8.89 (s), x: -2.22 (m), y: 3.73 (m)
Time: 8.99 (s), x: -2.22 (m), y: 3.73 (m)
Time: 9.10 (s), x: -2.22 (m), y: 3.73 (m)
Time: 9.21 (s), x: -2.22 (m), y: 3.73 (m)
Time: 9.31 (s), x: -2.22 (m), y: 3.73 (m)
Time: 9.41 (s), x: -2.22 (m), y: 3.73 (m)
Time: 9.52 (s), x: -2.22 (m), y: 3.73 (m)
Time: 9.62 (s), x: -2.22 (m), y: 3.73 (m)
Time: 9.72 (s), x: -2.22 (m), y: 3.73 (m)
Time: 9.83 (s), x: -2.23 (m), y: 3.76 (m)
Time: 9.93 (s), x: -2.25 (m), y: 3.78 (m)
Time: 10.03 (s), x: -2.26 (m), y: 3.80 (m)
Time: 10.13 (s), x: -2.29 (m), y: 3.85 (m)
Time: 10.23 (s), x: -2.34 (m), y: 3.90 (m)
Time: 10.33 (s), x: -2.40 (m), y: 3.96 (m)
Time: 10.44 (s), x: -2.46 (m), y: 4.03 (m)
Time: 10.54 (s), x: -2.53 (m), y: 4.10 (m)
Time: 10.64 (s), x: -2.63 (m), y: 4.17 (m)
Time: 10.75 (s), x: -2.73 (m), y: 4.23 (m)
Time: 10.85 (s), x: -2.82 (m), y: 4.26 (m)
Time: 10.95 (s), x: -2.89 (m), y: 4.29 (m)
Time: 11.06 (s), x: -2.94 (m), y: 4.29 (m)
Time: 11.16 (s), x: -2.97 (m), y: 4.28 (m)
Time: 11.27 (s), x: -3.00 (m), y: 4.28 (m)
Time: 11.37 (s), x: -3.04 (m), y: 4.27 (m)
Time: 11.48 (s), x: -3.08 (m), y: 4.26 (m)
Time: 11.58 (s), x: -3.13 (m), y: 4.26 (m)
Time: 11.69 (s), x: -3.18 (m), y: 4.26 (m)
Time: 11.79 (s), x: -3.22 (m), y: 4.27 (m)
Time: 11.89 (s), x: -3.27 (m), y: 4.28 (m)
Time: 12.00 (s), x: -3.32 (m), y: 4.31 (m)
Time: 12.10 (s), x: -3.35 (m), y: 4.33 (m)
Time: 12.21 (s), x: -3.38 (m), y: 4.36 (m)
Time: 12.31 (s), x: -3.41 (m), y: 4.40 (m)
Time: 12.41 (s), x: -3.45 (m), y: 4.43 (m)
Time: 12.51 (s), x: -3.47 (m), y: 4.46 (m)
Time: 12.62 (s), x: -3.49 (m), y: 4.49 (m)
