🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_applr_w44.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_44.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.01 (m), y: 3.10 (m)
Time: 0.12 (s), x: -2.02 (m), y: 3.14 (m)
Time: 0.23 (s), x: -2.03 (m), y: 3.18 (m)
Time: 0.33 (s), x: -2.04 (m), y: 3.23 (m)
Time: 0.43 (s), x: -2.06 (m), y: 3.30 (m)
Time: 0.53 (s), x: -2.09 (m), y: 3.37 (m)
Time: 0.64 (s), x: -2.13 (m), y: 3.47 (m)
Time: 0.75 (s), x: -2.17 (m), y: 3.56 (m)
Time: 0.85 (s), x: -2.21 (m), y: 3.66 (m)
Time: 0.96 (s), x: -2.29 (m), y: 3.78 (m)
Time: 1.06 (s), x: -2.38 (m), y: 3.88 (m)
Time: 1.17 (s), x: -2.47 (m), y: 3.95 (m)
Time: 1.27 (s), x: -2.57 (m), y: 4.01 (m)
Time: 1.37 (s), x: -2.69 (m), y: 4.04 (m)
Time: 1.48 (s), x: -2.81 (m), y: 4.04 (m)
Time: 1.58 (s), x: -2.92 (m), y: 4.03 (m)
Time: 1.68 (s), x: -3.02 (m), y: 4.00 (m)
Time: 1.79 (s), x: -3.12 (m), y: 3.96 (m)
Time: 1.89 (s), x: -3.22 (m), y: 3.91 (m)
Time: 2.00 (s), x: -3.33 (m), y: 3.84 (m)
Time: 2.11 (s), x: -3.40 (m), y: 3.78 (m)
Time: 2.21 (s), x: -3.47 (m), y: 3.72 (m)
Time: 2.31 (s), x: -3.54 (m), y: 3.65 (m)
Time: 2.42 (s), x: -3.60 (m), y: 3.59 (m)
Time: 2.52 (s), x: -3.64 (m), y: 3.53 (m)
Time: 2.63 (s), x: -3.68 (m), y: 3.50 (m)
Time: 2.73 (s), x: -3.72 (m), y: 3.45 (m)
Time: 2.83 (s), x: -3.76 (m), y: 3.40 (m)
Time: 2.94 (s), x: -3.79 (m), y: 3.34 (m)
Time: 3.05 (s), x: -3.82 (m), y: 3.28 (m)
Time: 3.15 (s), x: -3.84 (m), y: 3.22 (m)
Time: 3.26 (s), x: -3.86 (m), y: 3.16 (m)
Time: 3.36 (s), x: -3.88 (m), y: 3.13 (m)
Time: 3.46 (s), x: -3.88 (m), y: 3.09 (m)
Time: 3.57 (s), x: -3.89 (m), y: 3.04 (m)
Time: 3.67 (s), x: -3.90 (m), y: 2.97 (m)
Time: 3.78 (s), x: -3.91 (m), y: 2.89 (m)
Time: 3.88 (s), x: -3.92 (m), y: 2.84 (m)
Time: 3.99 (s), x: -3.92 (m), y: 2.79 (m)
Time: 4.09 (s), x: -3.92 (m), y: 2.75 (m)
Time: 4.19 (s), x: -3.93 (m), y: 2.71 (m)
Time: 4.30 (s), x: -3.93 (m), y: 2.66 (m)
Time: 4.40 (s), x: -3.94 (m), y: 2.61 (m)
Time: 4.51 (s), x: -3.95 (m), y: 2.55 (m)
Time: 4.61 (s), x: -3.95 (m), y: 2.51 (m)
Time: 4.71 (s), x: -3.96 (m), y: 2.46 (m)
Time: 4.81 (s), x: -3.97 (m), y: 2.42 (m)
Time: 4.91 (s), x: -3.97 (m), y: 2.38 (m)
Time: 5.01 (s), x: -3.97 (m), y: 2.34 (m)
Time: 5.12 (s), x: -3.96 (m), y: 2.29 (m)
Time: 5.22 (s), x: -3.95 (m), y: 2.23 (m)
Time: 5.32 (s), x: -3.91 (m), y: 2.14 (m)
Time: 5.42 (s), x: -3.88 (m), y: 2.03 (m)
Time: 5.53 (s), x: -3.84 (m), y: 1.91 (m)
Time: 5.63 (s), x: -3.81 (m), y: 1.79 (m)
Time: 5.74 (s), x: -3.76 (m), y: 1.68 (m)
Time: 5.84 (s), x: -3.69 (m), y: 1.55 (m)
Time: 5.94 (s), x: -3.63 (m), y: 1.44 (m)
Time: 6.05 (s), x: -3.55 (m), y: 1.34 (m)
Time: 6.15 (s), x: -3.47 (m), y: 1.24 (m)
Time: 6.26 (s), x: -3.38 (m), y: 1.16 (m)
Time: 6.36 (s), x: -3.27 (m), y: 1.07 (m)
Time: 6.47 (s), x: -3.15 (m), y: 0.99 (m)
Time: 6.57 (s), x: -3.03 (m), y: 0.93 (m)
Time: 6.67 (s), x: -2.90 (m), y: 0.89 (m)
Time: 6.78 (s), x: -2.77 (m), y: 0.85 (m)
Time: 6.88 (s), x: -2.65 (m), y: 0.82 (m)
