🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w142.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_142.world <<<<<<<<<<<<<<<<<<
Time: 0.02 (s), x: -2.00 (m), y: 3.10 (m)
Time: 0.12 (s), x: -1.99 (m), y: 3.15 (m)
Time: 0.23 (s), x: -2.00 (m), y: 3.21 (m)
Time: 0.33 (s), x: -2.01 (m), y: 3.26 (m)
Time: 0.44 (s), x: -2.01 (m), y: 3.31 (m)
Time: 0.54 (s), x: -2.02 (m), y: 3.36 (m)
Time: 0.64 (s), x: -2.04 (m), y: 3.42 (m)
Time: 0.74 (s), x: -2.07 (m), y: 3.47 (m)
Time: 0.84 (s), x: -2.10 (m), y: 3.49 (m)
Time: 0.95 (s), x: -2.15 (m), y: 3.52 (m)
Time: 1.05 (s), x: -2.20 (m), y: 3.54 (m)
Time: 1.15 (s), x: -2.24 (m), y: 3.55 (m)
Time: 1.26 (s), x: -2.26 (m), y: 3.57 (m)
Time: 1.36 (s), x: -2.26 (m), y: 3.57 (m)
Time: 1.46 (s), x: -2.26 (m), y: 3.57 (m)
Time: 1.56 (s), x: -2.26 (m), y: 3.57 (m)
Time: 1.67 (s), x: -2.27 (m), y: 3.57 (m)
Time: 1.77 (s), x: -2.30 (m), y: 3.59 (m)
Time: 1.88 (s), x: -2.33 (m), y: 3.60 (m)
Time: 1.98 (s), x: -2.38 (m), y: 3.62 (m)
Time: 2.08 (s), x: -2.44 (m), y: 3.65 (m)
Time: 2.18 (s), x: -2.48 (m), y: 3.67 (m)
Time: 2.29 (s), x: -2.53 (m), y: 3.70 (m)
Time: 2.39 (s), x: -2.59 (m), y: 3.71 (m)
Time: 2.49 (s), x: -2.64 (m), y: 3.71 (m)
Time: 2.60 (s), x: -2.69 (m), y: 3.70 (m)
Time: 2.70 (s), x: -2.74 (m), y: 3.69 (m)
Time: 2.80 (s), x: -2.79 (m), y: 3.67 (m)
Time: 2.91 (s), x: -2.84 (m), y: 3.65 (m)
Time: 3.01 (s), x: -2.88 (m), y: 3.62 (m)
Time: 3.11 (s), x: -2.92 (m), y: 3.60 (m)
Time: 3.22 (s), x: -2.96 (m), y: 3.56 (m)
Time: 3.32 (s), x: -3.03 (m), y: 3.50 (m)
Time: 3.43 (s), x: -3.08 (m), y: 3.45 (m)
Time: 3.53 (s), x: -3.14 (m), y: 3.40 (m)
Time: 3.63 (s), x: -3.20 (m), y: 3.34 (m)
Time: 3.74 (s), x: -3.26 (m), y: 3.28 (m)
Time: 3.84 (s), x: -3.31 (m), y: 3.23 (m)
Time: 3.94 (s), x: -3.36 (m), y: 3.16 (m)
Time: 4.05 (s), x: -3.42 (m), y: 3.09 (m)
Time: 4.15 (s), x: -3.46 (m), y: 3.04 (m)
