🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_sac_w87.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_87.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.27 (m)
Time: 0.42 (s), x: -2.25 (m), y: 3.32 (m)
Time: 0.53 (s), x: -2.25 (m), y: 3.37 (m)
Time: 0.63 (s), x: -2.25 (m), y: 3.42 (m)
Time: 0.73 (s), x: -2.25 (m), y: 3.47 (m)
Time: 0.83 (s), x: -2.25 (m), y: 3.52 (m)
Time: 0.93 (s), x: -2.25 (m), y: 3.57 (m)
Time: 1.03 (s), x: -2.25 (m), y: 3.62 (m)
Time: 1.14 (s), x: -2.25 (m), y: 3.67 (m)
Time: 1.25 (s), x: -2.25 (m), y: 3.73 (m)
Time: 1.35 (s), x: -2.25 (m), y: 3.78 (m)
Time: 1.45 (s), x: -2.25 (m), y: 3.83 (m)
Time: 1.55 (s), x: -2.25 (m), y: 3.88 (m)
Time: 1.65 (s), x: -2.25 (m), y: 3.93 (m)
Time: 1.76 (s), x: -2.25 (m), y: 3.98 (m)
Time: 1.86 (s), x: -2.25 (m), y: 4.04 (m)
Time: 1.96 (s), x: -2.25 (m), y: 4.09 (m)
Time: 2.06 (s), x: -2.25 (m), y: 4.14 (m)
Time: 2.17 (s), x: -2.25 (m), y: 4.19 (m)
Time: 2.27 (s), x: -2.25 (m), y: 4.24 (m)
Time: 2.37 (s), x: -2.25 (m), y: 4.29 (m)
Time: 2.47 (s), x: -2.25 (m), y: 4.34 (m)
Time: 2.58 (s), x: -2.25 (m), y: 4.40 (m)
Time: 2.68 (s), x: -2.25 (m), y: 4.45 (m)
Time: 2.79 (s), x: -2.26 (m), y: 4.50 (m)
Time: 2.89 (s), x: -2.26 (m), y: 4.55 (m)
Time: 3.00 (s), x: -2.27 (m), y: 4.61 (m)
Time: 3.10 (s), x: -2.28 (m), y: 4.66 (m)
Time: 3.20 (s), x: -2.29 (m), y: 4.71 (m)
Time: 3.30 (s), x: -2.30 (m), y: 4.76 (m)
Time: 3.41 (s), x: -2.30 (m), y: 4.81 (m)
Time: 3.51 (s), x: -2.31 (m), y: 4.86 (m)
Time: 3.62 (s), x: -2.32 (m), y: 4.91 (m)
Time: 3.72 (s), x: -2.33 (m), y: 4.97 (m)
Time: 3.83 (s), x: -2.34 (m), y: 5.01 (m)
Time: 3.93 (s), x: -2.35 (m), y: 5.06 (m)
Time: 4.04 (s), x: -2.36 (m), y: 5.12 (m)
Time: 4.14 (s), x: -2.37 (m), y: 5.17 (m)
Time: 4.25 (s), x: -2.38 (m), y: 5.21 (m)
Time: 4.35 (s), x: -2.39 (m), y: 5.26 (m)
Time: 4.46 (s), x: -2.40 (m), y: 5.30 (m)
Time: 4.56 (s), x: -2.41 (m), y: 5.34 (m)
Time: 4.66 (s), x: -2.42 (m), y: 5.38 (m)
Time: 4.77 (s), x: -2.43 (m), y: 5.42 (m)
Time: 4.88 (s), x: -2.44 (m), y: 5.47 (m)
Time: 4.98 (s), x: -2.45 (m), y: 5.52 (m)
Time: 5.08 (s), x: -2.46 (m), y: 5.56 (m)
Time: 5.19 (s), x: -2.48 (m), y: 5.60 (m)
Time: 5.29 (s), x: -2.49 (m), y: 5.65 (m)
Time: 5.39 (s), x: -2.51 (m), y: 5.69 (m)
Time: 5.50 (s), x: -2.51 (m), y: 5.71 (m)
Time: 5.60 (s), x: -2.52 (m), y: 5.75 (m)
Time: 5.70 (s), x: -2.53 (m), y: 5.78 (m)
Time: 5.81 (s), x: -2.53 (m), y: 5.81 (m)
Time: 5.92 (s), x: -2.54 (m), y: 5.84 (m)
Time: 6.02 (s), x: -2.55 (m), y: 5.85 (m)
Time: 6.12 (s), x: -2.56 (m), y: 5.87 (m)
Time: 6.23 (s), x: -2.56 (m), y: 5.89 (m)
Time: 6.33 (s), x: -2.56 (m), y: 5.91 (m)
Time: 6.44 (s), x: -2.57 (m), y: 5.92 (m)
Time: 6.54 (s), x: -2.57 (m), y: 5.93 (m)
Time: 6.64 (s), x: -2.57 (m), y: 5.94 (m)
Time: 6.74 (s), x: -2.57 (m), y: 5.95 (m)
Time: 6.84 (s), x: -2.58 (m), y: 5.96 (m)
Time: 6.94 (s), x: -2.58 (m), y: 5.98 (m)
Time: 7.05 (s), x: -2.59 (m), y: 5.99 (m)
Time: 7.16 (s), x: -2.60 (m), y: 6.00 (m)
Time: 7.26 (s), x: -2.60 (m), y: 6.02 (m)
Time: 7.36 (s), x: -2.61 (m), y: 6.03 (m)
Time: 7.46 (s), x: -2.62 (m), y: 6.05 (m)
Time: 7.57 (s), x: -2.62 (m), y: 6.06 (m)
Time: 7.68 (s), x: -2.63 (m), y: 6.08 (m)
Time: 7.78 (s), x: -2.64 (m), y: 6.09 (m)
Time: 7.89 (s), x: -2.64 (m), y: 6.10 (m)
Time: 7.99 (s), x: -2.64 (m), y: 6.11 (m)
Time: 8.09 (s), x: -2.65 (m), y: 6.12 (m)
Time: 8.20 (s), x: -2.65 (m), y: 6.12 (m)
Time: 8.30 (s), x: -2.64 (m), y: 6.13 (m)
Time: 8.40 (s), x: -2.65 (m), y: 6.13 (m)
Time: 8.50 (s), x: -2.65 (m), y: 6.15 (m)
Time: 8.60 (s), x: -2.67 (m), y: 6.17 (m)
Time: 8.70 (s), x: -2.68 (m), y: 6.19 (m)
Time: 8.81 (s), x: -2.68 (m), y: 6.20 (m)
Time: 8.92 (s), x: -2.68 (m), y: 6.21 (m)
Time: 9.02 (s), x: -2.69 (m), y: 6.22 (m)
Time: 9.12 (s), x: -2.69 (m), y: 6.23 (m)
Time: 9.22 (s), x: -2.69 (m), y: 6.25 (m)
Time: 9.34 (s), x: -2.70 (m), y: 6.27 (m)
Time: 9.44 (s), x: -2.71 (m), y: 6.28 (m)
Time: 9.54 (s), x: -2.73 (m), y: 6.32 (m)
Time: 9.64 (s), x: -2.76 (m), y: 6.36 (m)
Time: 9.75 (s), x: -2.79 (m), y: 6.41 (m)
Time: 9.86 (s), x: -2.82 (m), y: 6.45 (m)
Time: 9.96 (s), x: -2.84 (m), y: 6.48 (m)
Time: 10.07 (s), x: -2.85 (m), y: 6.52 (m)
Time: 10.18 (s), x: -2.87 (m), y: 6.57 (m)
Time: 10.29 (s), x: -2.90 (m), y: 6.61 (m)
Time: 10.39 (s), x: -2.92 (m), y: 6.67 (m)
Time: 10.50 (s), x: -2.93 (m), y: 6.72 (m)
Time: 10.60 (s), x: -2.94 (m), y: 6.77 (m)
Time: 10.70 (s), x: -2.95 (m), y: 6.82 (m)
Time: 10.80 (s), x: -2.96 (m), y: 6.87 (m)
Time: 10.91 (s), x: -2.97 (m), y: 6.92 (m)
Time: 11.01 (s), x: -2.98 (m), y: 6.98 (m)
Time: 11.12 (s), x: -2.98 (m), y: 7.03 (m)
Time: 11.22 (s), x: -2.98 (m), y: 7.09 (m)
Time: 11.33 (s), x: -2.98 (m), y: 7.14 (m)
Time: 11.43 (s), x: -2.97 (m), y: 7.19 (m)
Time: 11.53 (s), x: -2.97 (m), y: 7.24 (m)
Time: 11.64 (s), x: -2.97 (m), y: 7.29 (m)
Time: 11.74 (s), x: -2.97 (m), y: 7.34 (m)
Time: 11.85 (s), x: -2.96 (m), y: 7.40 (m)
Time: 11.95 (s), x: -2.96 (m), y: 7.45 (m)
Time: 12.05 (s), x: -2.95 (m), y: 7.50 (m)
Time: 12.16 (s), x: -2.95 (m), y: 7.55 (m)
Time: 12.26 (s), x: -2.94 (m), y: 7.60 (m)
Time: 12.36 (s), x: -2.93 (m), y: 7.66 (m)
Time: 12.47 (s), x: -2.93 (m), y: 7.71 (m)
Time: 12.57 (s), x: -2.92 (m), y: 7.76 (m)
Time: 12.67 (s), x: -2.92 (m), y: 7.81 (m)
Time: 12.78 (s), x: -2.91 (m), y: 7.86 (m)
Time: 12.88 (s), x: -2.90 (m), y: 7.91 (m)
Time: 12.98 (s), x: -2.90 (m), y: 7.96 (m)
Time: 13.09 (s), x: -2.89 (m), y: 8.02 (m)
Time: 13.20 (s), x: -2.88 (m), y: 8.07 (m)
Time: 13.30 (s), x: -2.87 (m), y: 8.12 (m)
Time: 13.41 (s), x: -2.86 (m), y: 8.17 (m)
Time: 13.52 (s), x: -2.85 (m), y: 8.22 (m)
Time: 13.62 (s), x: -2.84 (m), y: 8.27 (m)
Time: 13.72 (s), x: -2.84 (m), y: 8.32 (m)
Time: 13.82 (s), x: -2.83 (m), y: 8.37 (m)
Time: 13.92 (s), x: -2.82 (m), y: 8.43 (m)
Time: 14.02 (s), x: -2.81 (m), y: 8.48 (m)
Time: 14.13 (s), x: -2.80 (m), y: 8.53 (m)
Time: 14.23 (s), x: -2.78 (m), y: 8.58 (m)
Time: 14.33 (s), x: -2.77 (m), y: 8.63 (m)
Time: 14.44 (s), x: -2.76 (m), y: 8.68 (m)
Time: 14.54 (s), x: -2.75 (m), y: 8.73 (m)
Time: 14.64 (s), x: -2.74 (m), y: 8.78 (m)
Time: 14.75 (s), x: -2.72 (m), y: 8.83 (m)
Time: 14.85 (s), x: -2.71 (m), y: 8.88 (m)
Time: 14.95 (s), x: -2.70 (m), y: 8.93 (m)
Time: 15.05 (s), x: -2.69 (m), y: 8.98 (m)
Time: 15.15 (s), x: -2.67 (m), y: 9.03 (m)
Time: 15.25 (s), x: -2.66 (m), y: 9.08 (m)
Time: 15.36 (s), x: -2.65 (m), y: 9.13 (m)
Time: 15.46 (s), x: -2.64 (m), y: 9.18 (m)
Time: 15.56 (s), x: -2.63 (m), y: 9.23 (m)
Time: 15.66 (s), x: -2.61 (m), y: 9.27 (m)
