🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_sac_w175.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_175.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.23 (s), x: -2.25 (m), y: 3.22 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.27 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.32 (m)
Time: 0.53 (s), x: -2.25 (m), y: 3.37 (m)
Time: 0.64 (s), x: -2.25 (m), y: 3.42 (m)
Time: 0.75 (s), x: -2.25 (m), y: 3.48 (m)
Time: 0.86 (s), x: -2.24 (m), y: 3.53 (m)
Time: 0.96 (s), x: -2.23 (m), y: 3.58 (m)
Time: 1.07 (s), x: -2.23 (m), y: 3.63 (m)
Time: 1.17 (s), x: -2.22 (m), y: 3.69 (m)
Time: 1.27 (s), x: -2.22 (m), y: 3.74 (m)
Time: 1.38 (s), x: -2.21 (m), y: 3.79 (m)
Time: 1.48 (s), x: -2.20 (m), y: 3.84 (m)
Time: 1.58 (s), x: -2.19 (m), y: 3.89 (m)
Time: 1.69 (s), x: -2.18 (m), y: 3.95 (m)
Time: 1.80 (s), x: -2.17 (m), y: 4.00 (m)
Time: 1.91 (s), x: -2.16 (m), y: 4.05 (m)
Time: 2.02 (s), x: -2.15 (m), y: 4.11 (m)
Time: 2.12 (s), x: -2.14 (m), y: 4.15 (m)
Time: 2.23 (s), x: -2.14 (m), y: 4.19 (m)
Time: 2.33 (s), x: -2.13 (m), y: 4.24 (m)
Time: 2.43 (s), x: -2.12 (m), y: 4.27 (m)
Time: 2.53 (s), x: -2.11 (m), y: 4.31 (m)
Time: 2.63 (s), x: -2.11 (m), y: 4.34 (m)
Time: 2.74 (s), x: -2.10 (m), y: 4.38 (m)
Time: 2.84 (s), x: -2.09 (m), y: 4.41 (m)
Time: 2.94 (s), x: -2.09 (m), y: 4.43 (m)
Time: 3.04 (s), x: -2.08 (m), y: 4.46 (m)
Time: 3.14 (s), x: -2.08 (m), y: 4.48 (m)
Time: 3.25 (s), x: -2.07 (m), y: 4.51 (m)
Time: 3.35 (s), x: -2.07 (m), y: 4.53 (m)
Time: 3.45 (s), x: -2.06 (m), y: 4.56 (m)
Time: 3.55 (s), x: -2.06 (m), y: 4.57 (m)
Time: 3.66 (s), x: -2.06 (m), y: 4.59 (m)
Time: 3.76 (s), x: -2.05 (m), y: 4.61 (m)
Time: 3.87 (s), x: -2.05 (m), y: 4.63 (m)
Time: 3.97 (s), x: -2.04 (m), y: 4.65 (m)
Time: 4.07 (s), x: -2.04 (m), y: 4.67 (m)
Time: 4.18 (s), x: -2.03 (m), y: 4.69 (m)
Time: 4.28 (s), x: -2.03 (m), y: 4.70 (m)
Time: 4.39 (s), x: -2.03 (m), y: 4.72 (m)
Time: 4.49 (s), x: -2.02 (m), y: 4.72 (m)
Time: 4.59 (s), x: -2.02 (m), y: 4.73 (m)
Time: 4.70 (s), x: -2.02 (m), y: 4.75 (m)
Time: 4.81 (s), x: -2.02 (m), y: 4.76 (m)
Time: 4.91 (s), x: -2.01 (m), y: 4.77 (m)
Time: 5.01 (s), x: -2.01 (m), y: 4.78 (m)
Time: 5.12 (s), x: -2.01 (m), y: 4.79 (m)
Time: 5.22 (s), x: -2.00 (m), y: 4.80 (m)
Time: 5.33 (s), x: -2.00 (m), y: 4.81 (m)
Time: 5.43 (s), x: -2.00 (m), y: 4.82 (m)
Time: 5.54 (s), x: -1.99 (m), y: 4.83 (m)
Time: 5.64 (s), x: -1.99 (m), y: 4.84 (m)
Time: 5.74 (s), x: -1.99 (m), y: 4.86 (m)
Time: 5.85 (s), x: -1.98 (m), y: 4.87 (m)
Time: 5.95 (s), x: -1.97 (m), y: 4.88 (m)
Time: 6.05 (s), x: -1.96 (m), y: 4.89 (m)
Time: 6.15 (s), x: -1.96 (m), y: 4.91 (m)
Time: 6.26 (s), x: -1.96 (m), y: 4.93 (m)
Time: 6.37 (s), x: -1.95 (m), y: 4.94 (m)
Time: 6.47 (s), x: -1.95 (m), y: 4.95 (m)
Time: 6.57 (s), x: -1.95 (m), y: 4.96 (m)
Time: 6.67 (s), x: -1.95 (m), y: 4.97 (m)
Time: 6.77 (s), x: -1.95 (m), y: 4.98 (m)
Time: 6.87 (s), x: -1.95 (m), y: 4.99 (m)
Time: 6.98 (s), x: -1.95 (m), y: 4.99 (m)
Time: 7.08 (s), x: -1.95 (m), y: 4.99 (m)
Time: 7.19 (s), x: -1.96 (m), y: 4.99 (m)
Time: 7.29 (s), x: -1.96 (m), y: 4.98 (m)
Time: 7.40 (s), x: -1.97 (m), y: 4.97 (m)
Time: 7.51 (s), x: -1.97 (m), y: 4.96 (m)
Time: 7.61 (s), x: -1.97 (m), y: 4.95 (m)
Time: 7.71 (s), x: -1.97 (m), y: 4.95 (m)
Time: 7.81 (s), x: -1.98 (m), y: 4.95 (m)
Time: 7.92 (s), x: -1.98 (m), y: 4.95 (m)
Time: 8.02 (s), x: -1.99 (m), y: 4.95 (m)
Time: 8.12 (s), x: -2.00 (m), y: 4.95 (m)
Time: 8.22 (s), x: -2.00 (m), y: 4.96 (m)
Time: 8.33 (s), x: -2.01 (m), y: 4.96 (m)
Time: 8.44 (s), x: -2.01 (m), y: 4.96 (m)
Time: 8.54 (s), x: -2.02 (m), y: 4.96 (m)
Time: 8.64 (s), x: -2.02 (m), y: 4.97 (m)
Time: 8.74 (s), x: -2.03 (m), y: 4.97 (m)
Time: 8.84 (s), x: -2.03 (m), y: 4.97 (m)
Time: 8.95 (s), x: -2.04 (m), y: 4.98 (m)
Time: 9.05 (s), x: -2.04 (m), y: 4.98 (m)
Time: 9.15 (s), x: -2.03 (m), y: 4.99 (m)
Time: 9.26 (s), x: -2.02 (m), y: 5.00 (m)
Time: 9.36 (s), x: -2.02 (m), y: 5.00 (m)
Time: 9.46 (s), x: -2.03 (m), y: 5.01 (m)
Time: 9.56 (s), x: -2.03 (m), y: 5.01 (m)
Time: 9.67 (s), x: -2.03 (m), y: 5.02 (m)
Time: 9.78 (s), x: -2.04 (m), y: 5.02 (m)
Time: 9.88 (s), x: -2.04 (m), y: 5.03 (m)
Time: 9.99 (s), x: -2.03 (m), y: 5.03 (m)
Time: 10.10 (s), x: -2.02 (m), y: 5.04 (m)
Time: 10.20 (s), x: -2.01 (m), y: 5.04 (m)
Time: 10.30 (s), x: -2.02 (m), y: 5.04 (m)
Time: 10.41 (s), x: -2.02 (m), y: 5.04 (m)
Time: 10.52 (s), x: -2.01 (m), y: 5.05 (m)
Time: 10.63 (s), x: -2.01 (m), y: 5.05 (m)
Time: 10.73 (s), x: -2.01 (m), y: 5.05 (m)
Time: 10.84 (s), x: -2.02 (m), y: 5.05 (m)
Time: 10.94 (s), x: -2.03 (m), y: 5.04 (m)
Time: 11.04 (s), x: -2.04 (m), y: 5.04 (m)
Time: 11.15 (s), x: -2.04 (m), y: 5.03 (m)
Time: 11.26 (s), x: -2.05 (m), y: 5.03 (m)
Time: 11.36 (s), x: -2.05 (m), y: 5.03 (m)
Time: 11.46 (s), x: -2.04 (m), y: 5.03 (m)
Time: 11.57 (s), x: -2.02 (m), y: 5.04 (m)
Time: 11.68 (s), x: -2.01 (m), y: 5.04 (m)
Time: 11.79 (s), x: -2.01 (m), y: 5.05 (m)
Time: 11.89 (s), x: -2.02 (m), y: 5.05 (m)
Time: 11.99 (s), x: -2.02 (m), y: 5.06 (m)
Time: 12.09 (s), x: -2.02 (m), y: 5.06 (m)
Time: 12.19 (s), x: -2.03 (m), y: 5.07 (m)
Time: 12.30 (s), x: -2.03 (m), y: 5.08 (m)
Time: 12.41 (s), x: -2.03 (m), y: 5.08 (m)
Time: 12.52 (s), x: -2.03 (m), y: 5.10 (m)
Time: 12.62 (s), x: -2.04 (m), y: 5.11 (m)
Time: 12.72 (s), x: -2.04 (m), y: 5.13 (m)
Time: 12.82 (s), x: -2.04 (m), y: 5.14 (m)
Time: 12.92 (s), x: -2.03 (m), y: 5.15 (m)
Time: 13.03 (s), x: -2.03 (m), y: 5.16 (m)
Time: 13.13 (s), x: -2.03 (m), y: 5.17 (m)
Time: 13.23 (s), x: -2.03 (m), y: 5.17 (m)
Time: 13.34 (s), x: -2.02 (m), y: 5.18 (m)
Time: 13.44 (s), x: -2.02 (m), y: 5.20 (m)
Time: 13.54 (s), x: -2.00 (m), y: 5.21 (m)
Time: 13.64 (s), x: -2.00 (m), y: 5.20 (m)
Time: 13.74 (s), x: -1.99 (m), y: 5.19 (m)
Time: 13.84 (s), x: -1.98 (m), y: 5.18 (m)
Time: 13.95 (s), x: -1.98 (m), y: 5.17 (m)
Time: 14.05 (s), x: -1.97 (m), y: 5.16 (m)
Time: 14.15 (s), x: -1.97 (m), y: 5.16 (m)
Time: 14.25 (s), x: -1.96 (m), y: 5.15 (m)
Time: 14.36 (s), x: -1.95 (m), y: 5.14 (m)
Time: 14.46 (s), x: -1.95 (m), y: 5.13 (m)
Time: 14.56 (s), x: -1.94 (m), y: 5.13 (m)
Time: 14.67 (s), x: -1.93 (m), y: 5.12 (m)
Time: 14.77 (s), x: -1.92 (m), y: 5.11 (m)
Time: 14.88 (s), x: -1.92 (m), y: 5.11 (m)
Time: 14.98 (s), x: -1.91 (m), y: 5.10 (m)
Time: 15.08 (s), x: -1.91 (m), y: 5.09 (m)
Time: 15.19 (s), x: -1.90 (m), y: 5.08 (m)
Time: 15.29 (s), x: -1.89 (m), y: 5.07 (m)
Time: 15.39 (s), x: -1.89 (m), y: 5.06 (m)
Time: 15.50 (s), x: -1.88 (m), y: 5.05 (m)
Time: 15.60 (s), x: -1.88 (m), y: 5.04 (m)
Time: 15.71 (s), x: -1.87 (m), y: 5.04 (m)
Time: 15.81 (s), x: -1.86 (m), y: 5.03 (m)
Time: 15.91 (s), x: -1.85 (m), y: 5.02 (m)
Time: 16.02 (s), x: -1.85 (m), y: 5.02 (m)
Time: 16.12 (s), x: -1.86 (m), y: 5.01 (m)
Time: 16.22 (s), x: -1.85 (m), y: 5.01 (m)
Time: 16.33 (s), x: -1.84 (m), y: 5.00 (m)
Time: 16.43 (s), x: -1.85 (m), y: 5.00 (m)
Time: 16.53 (s), x: -1.84 (m), y: 4.99 (m)
