🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w270.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_270.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.34 (m)
Time: 0.33 (s), x: -2.26 (m), y: 3.50 (m)
Time: 0.43 (s), x: -2.26 (m), y: 3.66 (m)
Time: 0.54 (s), x: -2.28 (m), y: 3.81 (m)
Time: 0.65 (s), x: -2.30 (m), y: 3.96 (m)
Time: 0.76 (s), x: -2.33 (m), y: 4.10 (m)
Time: 0.87 (s), x: -2.35 (m), y: 4.26 (m)
Time: 0.97 (s), x: -2.38 (m), y: 4.41 (m)
Time: 1.08 (s), x: -2.41 (m), y: 4.57 (m)
Time: 1.18 (s), x: -2.45 (m), y: 4.73 (m)
Time: 1.29 (s), x: -2.50 (m), y: 4.87 (m)
Time: 1.40 (s), x: -2.56 (m), y: 5.03 (m)
Time: 1.51 (s), x: -2.62 (m), y: 5.17 (m)
Time: 1.61 (s), x: -2.67 (m), y: 5.32 (m)
Time: 1.72 (s), x: -2.70 (m), y: 5.48 (m)
Time: 1.82 (s), x: -2.73 (m), y: 5.63 (m)
Time: 1.93 (s), x: -2.75 (m), y: 5.79 (m)
Time: 2.03 (s), x: -2.78 (m), y: 5.94 (m)
Time: 2.14 (s), x: -2.82 (m), y: 6.10 (m)
Time: 2.25 (s), x: -2.87 (m), y: 6.23 (m)
Time: 2.36 (s), x: -2.93 (m), y: 6.35 (m)
Time: 2.47 (s), x: -3.00 (m), y: 6.50 (m)
Time: 2.57 (s), x: -3.08 (m), y: 6.63 (m)
Time: 2.68 (s), x: -3.15 (m), y: 6.77 (m)
Time: 2.78 (s), x: -3.20 (m), y: 6.91 (m)
Time: 2.88 (s), x: -3.23 (m), y: 7.05 (m)
Time: 2.98 (s), x: -3.23 (m), y: 7.14 (m)
Time: 3.09 (s), x: -3.23 (m), y: 7.22 (m)
Time: 3.19 (s), x: -3.24 (m), y: 7.32 (m)
Time: 3.29 (s), x: -3.24 (m), y: 7.42 (m)
Time: 3.40 (s), x: -3.24 (m), y: 7.49 (m)
Time: 3.50 (s), x: -3.25 (m), y: 7.58 (m)
Time: 3.61 (s), x: -3.27 (m), y: 7.68 (m)
Time: 3.72 (s), x: -3.30 (m), y: 7.81 (m)
Time: 3.82 (s), x: -3.34 (m), y: 7.91 (m)
Time: 3.93 (s), x: -3.40 (m), y: 8.02 (m)
Time: 4.04 (s), x: -3.46 (m), y: 8.15 (m)
Time: 4.15 (s), x: -3.53 (m), y: 8.29 (m)
Time: 4.25 (s), x: -3.59 (m), y: 8.43 (m)
Time: 4.35 (s), x: -3.64 (m), y: 8.57 (m)
Time: 4.45 (s), x: -3.66 (m), y: 8.71 (m)
Time: 4.55 (s), x: -3.66 (m), y: 8.81 (m)
Time: 4.66 (s), x: -3.64 (m), y: 8.88 (m)
Time: 4.76 (s), x: -3.64 (m), y: 8.91 (m)
Time: 4.87 (s), x: -3.64 (m), y: 8.95 (m)
Time: 4.98 (s), x: -3.65 (m), y: 8.97 (m)
Time: 5.08 (s), x: -3.66 (m), y: 8.98 (m)
Time: 5.19 (s), x: -3.68 (m), y: 8.99 (m)
Time: 5.30 (s), x: -3.69 (m), y: 8.99 (m)
Time: 5.40 (s), x: -3.71 (m), y: 8.99 (m)
Time: 5.51 (s), x: -3.73 (m), y: 8.99 (m)
Time: 5.62 (s), x: -3.74 (m), y: 8.98 (m)
Time: 5.73 (s), x: -3.74 (m), y: 8.97 (m)
Time: 5.84 (s), x: -3.73 (m), y: 8.96 (m)
Time: 5.95 (s), x: -3.72 (m), y: 8.96 (m)
Time: 6.05 (s), x: -3.70 (m), y: 8.97 (m)
Time: 6.16 (s), x: -3.67 (m), y: 8.99 (m)
Time: 6.27 (s), x: -3.63 (m), y: 9.03 (m)
Time: 6.38 (s), x: -3.57 (m), y: 9.08 (m)
Time: 6.48 (s), x: -3.51 (m), y: 9.13 (m)
Time: 6.58 (s), x: -3.46 (m), y: 9.19 (m)
Time: 6.68 (s), x: -3.39 (m), y: 9.26 (m)
Time: 6.78 (s), x: -3.33 (m), y: 9.34 (m)
Time: 6.88 (s), x: -3.26 (m), y: 9.43 (m)
Time: 6.99 (s), x: -3.20 (m), y: 9.53 (m)
Time: 7.09 (s), x: -3.14 (m), y: 9.65 (m)
Time: 7.19 (s), x: -3.09 (m), y: 9.78 (m)
Time: 7.29 (s), x: -3.06 (m), y: 9.89 (m)
Time: 7.40 (s), x: -3.05 (m), y: 9.96 (m)
Time: 7.50 (s), x: -3.06 (m), y: 10.02 (m)
Time: 7.60 (s), x: -3.07 (m), y: 10.13 (m)
Time: 7.70 (s), x: -3.09 (m), y: 10.26 (m)
Time: 7.80 (s), x: -3.11 (m), y: 10.40 (m)
Time: 7.91 (s), x: -3.13 (m), y: 10.54 (m)
Time: 8.01 (s), x: -3.14 (m), y: 10.69 (m)
Time: 8.11 (s), x: -3.13 (m), y: 10.84 (m)
Time: 8.21 (s), x: -3.10 (m), y: 10.98 (m)
Time: 8.32 (s), x: -3.05 (m), y: 11.12 (m)
Time: 8.42 (s), x: -2.99 (m), y: 11.26 (m)
Time: 8.52 (s), x: -2.93 (m), y: 11.40 (m)
Time: 8.62 (s), x: -2.89 (m), y: 11.55 (m)
Time: 8.73 (s), x: -2.87 (m), y: 11.66 (m)
Time: 8.83 (s), x: -2.86 (m), y: 11.79 (m)
Time: 8.93 (s), x: -2.85 (m), y: 11.95 (m)
Time: 9.03 (s), x: -2.84 (m), y: 12.10 (m)
Time: 9.13 (s), x: -2.83 (m), y: 12.25 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation succeeded with time 9.1350 (s)
Navigation metric: 0.5000
