🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w281.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_281.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.23 (m)
Time: 0.23 (s), x: -2.25 (m), y: 3.38 (m)
Time: 0.34 (s), x: -2.25 (m), y: 3.54 (m)
Time: 0.45 (s), x: -2.25 (m), y: 3.71 (m)
Time: 0.55 (s), x: -2.25 (m), y: 3.87 (m)
Time: 0.66 (s), x: -2.25 (m), y: 4.03 (m)
Time: 0.77 (s), x: -2.25 (m), y: 4.17 (m)
Time: 0.88 (s), x: -2.25 (m), y: 4.32 (m)
Time: 0.98 (s), x: -2.26 (m), y: 4.45 (m)
Time: 1.09 (s), x: -2.26 (m), y: 4.58 (m)
Time: 1.19 (s), x: -2.28 (m), y: 4.73 (m)
Time: 1.30 (s), x: -2.31 (m), y: 4.88 (m)
Time: 1.41 (s), x: -2.37 (m), y: 5.03 (m)
Time: 1.51 (s), x: -2.44 (m), y: 5.13 (m)
Time: 1.62 (s), x: -2.51 (m), y: 5.21 (m)
Time: 1.72 (s), x: -2.57 (m), y: 5.28 (m)
Time: 1.83 (s), x: -2.66 (m), y: 5.36 (m)
Time: 1.94 (s), x: -2.78 (m), y: 5.46 (m)
Time: 2.04 (s), x: -2.91 (m), y: 5.55 (m)
Time: 2.15 (s), x: -3.03 (m), y: 5.65 (m)
Time: 2.25 (s), x: -3.15 (m), y: 5.76 (m)
Time: 2.36 (s), x: -3.25 (m), y: 5.88 (m)
Time: 2.47 (s), x: -3.33 (m), y: 6.01 (m)
Time: 2.58 (s), x: -3.38 (m), y: 6.10 (m)
Time: 2.68 (s), x: -3.39 (m), y: 6.15 (m)
Time: 2.79 (s), x: -3.40 (m), y: 6.19 (m)
Time: 2.90 (s), x: -3.42 (m), y: 6.26 (m)
Time: 3.01 (s), x: -3.44 (m), y: 6.32 (m)
Time: 3.11 (s), x: -3.45 (m), y: 6.36 (m)
Time: 3.22 (s), x: -3.46 (m), y: 6.42 (m)
Time: 3.33 (s), x: -3.47 (m), y: 6.48 (m)
Time: 3.44 (s), x: -3.50 (m), y: 6.58 (m)
Time: 3.55 (s), x: -3.53 (m), y: 6.70 (m)
Time: 3.65 (s), x: -3.56 (m), y: 6.83 (m)
Time: 3.76 (s), x: -3.58 (m), y: 6.94 (m)
Time: 3.87 (s), x: -3.60 (m), y: 7.01 (m)
Time: 3.98 (s), x: -3.62 (m), y: 7.04 (m)
Time: 4.09 (s), x: -3.63 (m), y: 7.05 (m)
Time: 4.20 (s), x: -3.64 (m), y: 7.06 (m)
Time: 4.30 (s), x: -3.65 (m), y: 7.07 (m)
Time: 4.41 (s), x: -3.66 (m), y: 7.08 (m)
Time: 4.52 (s), x: -3.66 (m), y: 7.10 (m)
Time: 4.63 (s), x: -3.66 (m), y: 7.12 (m)
Time: 4.73 (s), x: -3.66 (m), y: 7.14 (m)
Time: 4.84 (s), x: -3.66 (m), y: 7.18 (m)
Time: 4.95 (s), x: -3.64 (m), y: 7.21 (m)
Time: 5.05 (s), x: -3.62 (m), y: 7.26 (m)
Time: 5.16 (s), x: -3.60 (m), y: 7.31 (m)
Time: 5.27 (s), x: -3.57 (m), y: 7.36 (m)
Time: 5.38 (s), x: -3.51 (m), y: 7.41 (m)
Time: 5.48 (s), x: -3.43 (m), y: 7.45 (m)
Time: 5.59 (s), x: -3.32 (m), y: 7.48 (m)
Time: 5.70 (s), x: -3.25 (m), y: 7.48 (m)
Time: 5.80 (s), x: -3.20 (m), y: 7.48 (m)
Time: 5.91 (s), x: -3.17 (m), y: 7.49 (m)
Time: 6.02 (s), x: -3.14 (m), y: 7.48 (m)
Time: 6.12 (s), x: -3.12 (m), y: 7.47 (m)
Time: 6.23 (s), x: -3.11 (m), y: 7.46 (m)
Time: 6.34 (s), x: -3.11 (m), y: 7.45 (m)
Time: 6.45 (s), x: -3.12 (m), y: 7.46 (m)
Time: 6.55 (s), x: -3.14 (m), y: 7.48 (m)
Time: 6.66 (s), x: -3.15 (m), y: 7.49 (m)
Time: 6.77 (s), x: -3.15 (m), y: 7.49 (m)
Time: 6.87 (s), x: -3.15 (m), y: 7.49 (m)
Time: 6.98 (s), x: -3.15 (m), y: 7.49 (m)
Time: 7.09 (s), x: -3.15 (m), y: 7.49 (m)
Time: 7.19 (s), x: -3.16 (m), y: 7.49 (m)
Time: 7.30 (s), x: -3.16 (m), y: 7.49 (m)
Time: 7.41 (s), x: -3.14 (m), y: 7.48 (m)
Time: 7.51 (s), x: -3.12 (m), y: 7.46 (m)
Time: 7.62 (s), x: -3.10 (m), y: 7.44 (m)
Time: 7.73 (s), x: -3.10 (m), y: 7.42 (m)
Time: 7.83 (s), x: -3.13 (m), y: 7.40 (m)
Time: 7.94 (s), x: -3.14 (m), y: 7.38 (m)
Time: 8.05 (s), x: -3.14 (m), y: 7.36 (m)
Time: 8.15 (s), x: -3.11 (m), y: 7.36 (m)
Time: 8.26 (s), x: -3.10 (m), y: 7.36 (m)
Time: 8.37 (s), x: -3.10 (m), y: 7.36 (m)
Time: 8.48 (s), x: -3.09 (m), y: 7.36 (m)
Time: 8.58 (s), x: -3.08 (m), y: 7.36 (m)
Time: 8.69 (s), x: -3.07 (m), y: 7.36 (m)
Time: 8.80 (s), x: -3.06 (m), y: 7.37 (m)
Time: 8.91 (s), x: -3.01 (m), y: 7.39 (m)
Time: 9.01 (s), x: -2.93 (m), y: 7.41 (m)
Time: 9.12 (s), x: -2.84 (m), y: 7.44 (m)
Time: 9.23 (s), x: -2.79 (m), y: 7.46 (m)
Time: 9.33 (s), x: -2.76 (m), y: 7.47 (m)
Time: 9.44 (s), x: -2.75 (m), y: 7.47 (m)
Time: 9.54 (s), x: -2.75 (m), y: 7.48 (m)
Time: 9.65 (s), x: -2.75 (m), y: 7.48 (m)
Time: 9.76 (s), x: -2.77 (m), y: 7.49 (m)
Time: 9.86 (s), x: -2.80 (m), y: 7.51 (m)
Time: 9.97 (s), x: -2.83 (m), y: 7.53 (m)
Time: 10.07 (s), x: -2.86 (m), y: 7.55 (m)
Time: 10.18 (s), x: -2.86 (m), y: 7.55 (m)
Time: 10.28 (s), x: -2.84 (m), y: 7.54 (m)
Time: 10.39 (s), x: -2.80 (m), y: 7.53 (m)
Time: 10.49 (s), x: -2.76 (m), y: 7.52 (m)
Time: 10.60 (s), x: -2.71 (m), y: 7.51 (m)
Time: 10.70 (s), x: -2.69 (m), y: 7.50 (m)
Time: 10.81 (s), x: -2.65 (m), y: 7.49 (m)
Time: 10.91 (s), x: -2.59 (m), y: 7.46 (m)
Time: 11.02 (s), x: -2.51 (m), y: 7.42 (m)
Time: 11.12 (s), x: -2.43 (m), y: 7.38 (m)
Time: 11.23 (s), x: -2.34 (m), y: 7.33 (m)
Time: 11.33 (s), x: -2.26 (m), y: 7.29 (m)
Time: 11.44 (s), x: -2.19 (m), y: 7.26 (m)
Time: 11.55 (s), x: -2.14 (m), y: 7.23 (m)
Time: 11.65 (s), x: -2.11 (m), y: 7.22 (m)
Time: 11.76 (s), x: -2.10 (m), y: 7.21 (m)
Time: 11.86 (s), x: -2.11 (m), y: 7.19 (m)
Time: 11.97 (s), x: -2.12 (m), y: 7.17 (m)
Time: 12.07 (s), x: -2.11 (m), y: 7.16 (m)
Time: 12.18 (s), x: -2.11 (m), y: 7.14 (m)
Time: 12.29 (s), x: -2.10 (m), y: 7.13 (m)
Time: 12.39 (s), x: -2.08 (m), y: 7.13 (m)
Time: 12.50 (s), x: -2.05 (m), y: 7.15 (m)
Time: 12.61 (s), x: -2.00 (m), y: 7.19 (m)
Time: 12.72 (s), x: -1.95 (m), y: 7.24 (m)
Time: 12.83 (s), x: -1.89 (m), y: 7.30 (m)
Time: 12.93 (s), x: -1.82 (m), y: 7.36 (m)
Time: 13.04 (s), x: -1.76 (m), y: 7.44 (m)
Time: 13.15 (s), x: -1.71 (m), y: 7.53 (m)
Time: 13.25 (s), x: -1.69 (m), y: 7.64 (m)
Time: 13.36 (s), x: -1.69 (m), y: 7.76 (m)
Time: 13.46 (s), x: -1.72 (m), y: 7.91 (m)
Time: 13.56 (s), x: -1.77 (m), y: 8.03 (m)
Time: 13.66 (s), x: -1.83 (m), y: 8.12 (m)
Time: 13.77 (s), x: -1.88 (m), y: 8.18 (m)
Time: 13.87 (s), x: -1.92 (m), y: 8.22 (m)
Time: 13.97 (s), x: -1.97 (m), y: 8.28 (m)
Time: 14.07 (s), x: -2.01 (m), y: 8.31 (m)
Time: 14.18 (s), x: -2.05 (m), y: 8.34 (m)
Time: 14.28 (s), x: -2.07 (m), y: 8.37 (m)
Time: 14.39 (s), x: -2.11 (m), y: 8.42 (m)
Time: 14.49 (s), x: -2.17 (m), y: 8.49 (m)
Time: 14.60 (s), x: -2.22 (m), y: 8.57 (m)
Time: 14.70 (s), x: -2.27 (m), y: 8.63 (m)
Time: 14.81 (s), x: -2.31 (m), y: 8.70 (m)
Time: 14.92 (s), x: -2.34 (m), y: 8.78 (m)
Time: 15.03 (s), x: -2.38 (m), y: 8.89 (m)
Time: 15.13 (s), x: -2.41 (m), y: 9.01 (m)
Time: 15.23 (s), x: -2.45 (m), y: 9.14 (m)
Time: 15.33 (s), x: -2.49 (m), y: 9.28 (m)
Time: 15.43 (s), x: -2.53 (m), y: 9.42 (m)
Time: 15.53 (s), x: -2.55 (m), y: 9.57 (m)
Time: 15.64 (s), x: -2.55 (m), y: 9.72 (m)
Time: 15.75 (s), x: -2.53 (m), y: 9.88 (m)
Time: 15.85 (s), x: -2.52 (m), y: 10.03 (m)
Time: 15.95 (s), x: -2.51 (m), y: 10.18 (m)
Time: 16.05 (s), x: -2.51 (m), y: 10.34 (m)
Time: 16.15 (s), x: -2.52 (m), y: 10.49 (m)
Time: 16.25 (s), x: -2.53 (m), y: 10.64 (m)
Time: 16.36 (s), x: -2.54 (m), y: 10.79 (m)
Time: 16.46 (s), x: -2.54 (m), y: 10.94 (m)
Time: 16.56 (s), x: -2.54 (m), y: 11.09 (m)
Time: 16.66 (s), x: -2.54 (m), y: 11.25 (m)
Time: 16.76 (s), x: -2.54 (m), y: 11.40 (m)
Time: 16.86 (s), x: -2.54 (m), y: 11.55 (m)
Time: 16.97 (s), x: -2.56 (m), y: 11.70 (m)
Time: 17.07 (s), x: -2.59 (m), y: 11.84 (m)
Time: 17.17 (s), x: -2.62 (m), y: 11.99 (m)
Time: 17.27 (s), x: -2.66 (m), y: 12.14 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation succeeded with time 17.2730 (s)
Navigation metric: 0.3619
