🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_e2e_w14.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_14.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -1.98 (m), y: 2.89 (m)
Time: 0.12 (s), x: -1.97 (m), y: 2.86 (m)
Time: 0.23 (s), x: -1.95 (m), y: 2.83 (m)
Time: 0.33 (s), x: -1.95 (m), y: 2.81 (m)
Time: 0.44 (s), x: -2.00 (m), y: 2.81 (m)
Time: 0.55 (s), x: -2.02 (m), y: 2.82 (m)
Time: 0.66 (s), x: -2.01 (m), y: 2.81 (m)
Time: 0.76 (s), x: -2.02 (m), y: 2.82 (m)
Time: 0.87 (s), x: -2.03 (m), y: 2.82 (m)
Time: 0.98 (s), x: -2.04 (m), y: 2.80 (m)
Time: 1.08 (s), x: -2.05 (m), y: 2.78 (m)
Time: 1.19 (s), x: -2.05 (m), y: 2.75 (m)
Time: 1.29 (s), x: -2.05 (m), y: 2.74 (m)
Time: 1.40 (s), x: -2.07 (m), y: 2.77 (m)
Time: 1.51 (s), x: -2.10 (m), y: 2.83 (m)
Time: 1.61 (s), x: -2.16 (m), y: 2.92 (m)
Time: 1.72 (s), x: -2.24 (m), y: 3.05 (m)
Time: 1.82 (s), x: -2.33 (m), y: 3.20 (m)
Time: 1.93 (s), x: -2.44 (m), y: 3.38 (m)
Time: 2.03 (s), x: -2.56 (m), y: 3.56 (m)
Time: 2.14 (s), x: -2.66 (m), y: 3.74 (m)
Time: 2.24 (s), x: -2.75 (m), y: 3.94 (m)
Time: 2.35 (s), x: -2.80 (m), y: 4.14 (m)
Time: 2.46 (s), x: -2.83 (m), y: 4.33 (m)
Time: 2.56 (s), x: -2.90 (m), y: 4.54 (m)
Time: 2.67 (s), x: -2.96 (m), y: 4.72 (m)
Time: 2.77 (s), x: -3.04 (m), y: 4.93 (m)
Time: 2.88 (s), x: -3.09 (m), y: 5.13 (m)
Time: 2.98 (s), x: -3.10 (m), y: 5.32 (m)
Time: 3.09 (s), x: -3.10 (m), y: 5.53 (m)
Time: 3.20 (s), x: -3.11 (m), y: 5.72 (m)
Time: 3.31 (s), x: -3.15 (m), y: 5.92 (m)
Time: 3.41 (s), x: -3.22 (m), y: 6.09 (m)
Time: 3.52 (s), x: -3.29 (m), y: 6.22 (m)
Time: 3.63 (s), x: -3.38 (m), y: 6.33 (m)
Time: 3.73 (s), x: -3.44 (m), y: 6.42 (m)
Time: 3.84 (s), x: -3.48 (m), y: 6.49 (m)
Time: 3.94 (s), x: -3.51 (m), y: 6.54 (m)
Time: 4.05 (s), x: -3.50 (m), y: 6.60 (m)
Time: 4.15 (s), x: -3.45 (m), y: 6.66 (m)
Time: 4.26 (s), x: -3.41 (m), y: 6.70 (m)
Time: 4.37 (s), x: -3.41 (m), y: 6.71 (m)
Time: 4.48 (s), x: -3.43 (m), y: 6.70 (m)
Time: 4.59 (s), x: -3.48 (m), y: 6.68 (m)
Time: 4.69 (s), x: -3.53 (m), y: 6.66 (m)
Time: 4.79 (s), x: -3.59 (m), y: 6.65 (m)
Time: 4.89 (s), x: -3.65 (m), y: 6.64 (m)
Time: 5.00 (s), x: -3.72 (m), y: 6.64 (m)
Time: 5.10 (s), x: -3.80 (m), y: 6.64 (m)
Time: 5.21 (s), x: -3.89 (m), y: 6.66 (m)
Time: 5.31 (s), x: -3.98 (m), y: 6.70 (m)
Time: 5.41 (s), x: -4.05 (m), y: 6.76 (m)
Time: 5.51 (s), x: -4.04 (m), y: 6.81 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation collided with time 5.5140 (s)
Navigation metric: 0.0000
