🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_applr_w269.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_269.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.01 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.01 (m), y: 3.17 (m)
Time: 0.22 (s), x: -2.02 (m), y: 3.22 (m)
Time: 0.32 (s), x: -2.03 (m), y: 3.26 (m)
Time: 0.43 (s), x: -2.04 (m), y: 3.33 (m)
Time: 0.54 (s), x: -2.06 (m), y: 3.41 (m)
Time: 0.64 (s), x: -2.08 (m), y: 3.50 (m)
Time: 0.74 (s), x: -2.13 (m), y: 3.60 (m)
Time: 0.85 (s), x: -2.18 (m), y: 3.71 (m)
Time: 0.96 (s), x: -2.22 (m), y: 3.81 (m)
Time: 1.06 (s), x: -2.26 (m), y: 3.90 (m)
Time: 1.16 (s), x: -2.31 (m), y: 3.99 (m)
Time: 1.26 (s), x: -2.39 (m), y: 4.10 (m)
Time: 1.36 (s), x: -2.47 (m), y: 4.20 (m)
Time: 1.46 (s), x: -2.57 (m), y: 4.30 (m)
Time: 1.56 (s), x: -2.66 (m), y: 4.36 (m)
Time: 1.67 (s), x: -2.78 (m), y: 4.41 (m)
Time: 1.77 (s), x: -2.89 (m), y: 4.43 (m)
Time: 1.88 (s), x: -3.01 (m), y: 4.43 (m)
Time: 1.98 (s), x: -3.12 (m), y: 4.41 (m)
Time: 2.08 (s), x: -3.23 (m), y: 4.37 (m)
Time: 2.18 (s), x: -3.33 (m), y: 4.31 (m)
Time: 2.29 (s), x: -3.42 (m), y: 4.25 (m)
Time: 2.39 (s), x: -3.51 (m), y: 4.18 (m)
Time: 2.49 (s), x: -3.59 (m), y: 4.09 (m)
Time: 2.59 (s), x: -3.65 (m), y: 4.01 (m)
Time: 2.69 (s), x: -3.71 (m), y: 3.90 (m)
Time: 2.79 (s), x: -3.76 (m), y: 3.80 (m)
Time: 2.90 (s), x: -3.81 (m), y: 3.68 (m)
Time: 3.00 (s), x: -3.84 (m), y: 3.57 (m)
Time: 3.11 (s), x: -3.86 (m), y: 3.48 (m)
Time: 3.21 (s), x: -3.89 (m), y: 3.36 (m)
Time: 3.31 (s), x: -3.93 (m), y: 3.22 (m)
Time: 3.41 (s), x: -3.95 (m), y: 3.10 (m)
Time: 3.52 (s), x: -3.98 (m), y: 2.97 (m)
Time: 3.62 (s), x: -3.99 (m), y: 2.84 (m)
Time: 3.73 (s), x: -4.01 (m), y: 2.71 (m)
Time: 3.83 (s), x: -4.01 (m), y: 2.62 (m)
Time: 3.93 (s), x: -4.01 (m), y: 2.54 (m)
Time: 4.04 (s), x: -4.00 (m), y: 2.50 (m)
Time: 4.15 (s), x: -3.98 (m), y: 2.49 (m)
Time: 4.25 (s), x: -3.95 (m), y: 2.51 (m)
Time: 4.35 (s), x: -3.92 (m), y: 2.55 (m)
Time: 4.46 (s), x: -3.90 (m), y: 2.58 (m)
Time: 4.56 (s), x: -3.88 (m), y: 2.60 (m)
Time: 4.67 (s), x: -3.87 (m), y: 2.62 (m)
Time: 4.77 (s), x: -3.86 (m), y: 2.63 (m)
Time: 4.88 (s), x: -3.85 (m), y: 2.65 (m)
Time: 4.99 (s), x: -3.84 (m), y: 2.66 (m)
Time: 5.10 (s), x: -3.84 (m), y: 2.67 (m)
Time: 5.20 (s), x: -3.84 (m), y: 2.66 (m)
Time: 5.31 (s), x: -3.85 (m), y: 2.65 (m)
Time: 5.41 (s), x: -3.86 (m), y: 2.64 (m)
Time: 5.52 (s), x: -3.87 (m), y: 2.62 (m)
Time: 5.62 (s), x: -3.88 (m), y: 2.60 (m)
Time: 5.73 (s), x: -3.90 (m), y: 2.58 (m)
Time: 5.83 (s), x: -3.91 (m), y: 2.56 (m)
Time: 5.94 (s), x: -3.92 (m), y: 2.54 (m)
Time: 6.04 (s), x: -3.92 (m), y: 2.52 (m)
Time: 6.14 (s), x: -3.93 (m), y: 2.49 (m)
Time: 6.24 (s), x: -3.92 (m), y: 2.45 (m)
Time: 6.35 (s), x: -3.90 (m), y: 2.38 (m)
Time: 6.45 (s), x: -3.87 (m), y: 2.29 (m)
Time: 6.55 (s), x: -3.83 (m), y: 2.16 (m)
Time: 6.65 (s), x: -3.78 (m), y: 2.03 (m)
Time: 6.76 (s), x: -3.74 (m), y: 1.89 (m)
Time: 6.86 (s), x: -3.68 (m), y: 1.77 (m)
Time: 6.96 (s), x: -3.63 (m), y: 1.67 (m)
Time: 7.06 (s), x: -3.56 (m), y: 1.56 (m)
Time: 7.16 (s), x: -3.49 (m), y: 1.45 (m)
Time: 7.26 (s), x: -3.41 (m), y: 1.35 (m)
Time: 7.37 (s), x: -3.31 (m), y: 1.26 (m)
Time: 7.47 (s), x: -3.21 (m), y: 1.17 (m)
Time: 7.57 (s), x: -3.12 (m), y: 1.10 (m)
Time: 7.67 (s), x: -3.02 (m), y: 1.03 (m)
Time: 7.78 (s), x: -2.90 (m), y: 0.96 (m)
Time: 7.88 (s), x: -2.79 (m), y: 0.90 (m)
Time: 7.99 (s), x: -2.67 (m), y: 0.85 (m)
Time: 8.09 (s), x: -2.55 (m), y: 0.80 (m)
Time: 8.19 (s), x: -2.44 (m), y: 0.76 (m)
Time: 8.29 (s), x: -2.32 (m), y: 0.73 (m)
Time: 8.39 (s), x: -2.22 (m), y: 0.70 (m)
Time: 8.50 (s), x: -2.14 (m), y: 0.67 (m)
Time: 8.60 (s), x: -2.03 (m), y: 0.67 (m)
