🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_sac_w73.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_73.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.21 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.31 (s), x: -2.25 (m), y: 3.26 (m)
Time: 0.41 (s), x: -2.25 (m), y: 3.31 (m)
Time: 0.52 (s), x: -2.24 (m), y: 3.36 (m)
Time: 0.62 (s), x: -2.23 (m), y: 3.42 (m)
Time: 0.73 (s), x: -2.22 (m), y: 3.48 (m)
Time: 0.83 (s), x: -2.21 (m), y: 3.53 (m)
Time: 0.93 (s), x: -2.20 (m), y: 3.58 (m)
Time: 1.03 (s), x: -2.20 (m), y: 3.63 (m)
Time: 1.14 (s), x: -2.19 (m), y: 3.69 (m)
Time: 1.24 (s), x: -2.19 (m), y: 3.74 (m)
Time: 1.34 (s), x: -2.19 (m), y: 3.79 (m)
Time: 1.45 (s), x: -2.20 (m), y: 3.85 (m)
Time: 1.55 (s), x: -2.21 (m), y: 3.90 (m)
Time: 1.65 (s), x: -2.21 (m), y: 3.95 (m)
Time: 1.75 (s), x: -2.22 (m), y: 4.00 (m)
Time: 1.86 (s), x: -2.23 (m), y: 4.06 (m)
Time: 1.96 (s), x: -2.24 (m), y: 4.10 (m)
Time: 2.07 (s), x: -2.25 (m), y: 4.15 (m)
Time: 2.17 (s), x: -2.27 (m), y: 4.20 (m)
Time: 2.27 (s), x: -2.29 (m), y: 4.25 (m)
Time: 2.37 (s), x: -2.30 (m), y: 4.29 (m)
Time: 2.48 (s), x: -2.31 (m), y: 4.32 (m)
Time: 2.58 (s), x: -2.32 (m), y: 4.35 (m)
Time: 2.68 (s), x: -2.33 (m), y: 4.39 (m)
Time: 2.79 (s), x: -2.34 (m), y: 4.42 (m)
Time: 2.89 (s), x: -2.35 (m), y: 4.45 (m)
Time: 2.99 (s), x: -2.37 (m), y: 4.48 (m)
Time: 3.10 (s), x: -2.39 (m), y: 4.51 (m)
Time: 3.21 (s), x: -2.40 (m), y: 4.54 (m)
Time: 3.31 (s), x: -2.41 (m), y: 4.56 (m)
Time: 3.41 (s), x: -2.43 (m), y: 4.59 (m)
Time: 3.52 (s), x: -2.45 (m), y: 4.61 (m)
Time: 3.63 (s), x: -2.46 (m), y: 4.63 (m)
Time: 3.73 (s), x: -2.47 (m), y: 4.65 (m)
Time: 3.83 (s), x: -2.48 (m), y: 4.67 (m)
Time: 3.94 (s), x: -2.49 (m), y: 4.69 (m)
Time: 4.04 (s), x: -2.49 (m), y: 4.71 (m)
Time: 4.15 (s), x: -2.50 (m), y: 4.73 (m)
