🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_applr_w273.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_273.world <<<<<<<<<<<<<<<<<<
Time: 0.00 (s), x: -1.95 (m), y: 3.09 (m)
Time: 0.11 (s), x: -1.96 (m), y: 3.12 (m)
Time: 0.21 (s), x: -1.97 (m), y: 3.15 (m)
Time: 0.32 (s), x: -1.98 (m), y: 3.17 (m)
Time: 0.42 (s), x: -2.01 (m), y: 3.18 (m)
Time: 0.53 (s), x: -2.04 (m), y: 3.19 (m)
Time: 0.63 (s), x: -2.08 (m), y: 3.20 (m)
Time: 0.74 (s), x: -2.11 (m), y: 3.20 (m)
Time: 0.84 (s), x: -2.14 (m), y: 3.20 (m)
Time: 0.94 (s), x: -2.17 (m), y: 3.20 (m)
Time: 1.04 (s), x: -2.20 (m), y: 3.20 (m)
Time: 1.15 (s), x: -2.23 (m), y: 3.19 (m)
Time: 1.25 (s), x: -2.27 (m), y: 3.18 (m)
Time: 1.35 (s), x: -2.30 (m), y: 3.17 (m)
Time: 1.46 (s), x: -2.34 (m), y: 3.15 (m)
Time: 1.56 (s), x: -2.37 (m), y: 3.14 (m)
Time: 1.66 (s), x: -2.40 (m), y: 3.13 (m)
Time: 1.76 (s), x: -2.43 (m), y: 3.12 (m)
Time: 1.86 (s), x: -2.47 (m), y: 3.11 (m)
Time: 1.96 (s), x: -2.50 (m), y: 3.10 (m)
Time: 2.07 (s), x: -2.53 (m), y: 3.09 (m)
Time: 2.17 (s), x: -2.57 (m), y: 3.08 (m)
Time: 2.28 (s), x: -2.60 (m), y: 3.06 (m)
Time: 2.38 (s), x: -2.63 (m), y: 3.06 (m)
Time: 2.48 (s), x: -2.66 (m), y: 3.05 (m)
Time: 2.59 (s), x: -2.68 (m), y: 3.05 (m)
Time: 2.69 (s), x: -2.70 (m), y: 3.05 (m)
Time: 2.80 (s), x: -2.73 (m), y: 3.04 (m)
Time: 2.90 (s), x: -2.75 (m), y: 3.03 (m)
Time: 3.01 (s), x: -2.77 (m), y: 3.03 (m)
Time: 3.11 (s), x: -2.77 (m), y: 3.03 (m)
Time: 3.22 (s), x: -2.77 (m), y: 3.03 (m)
Time: 3.32 (s), x: -2.77 (m), y: 3.03 (m)
Time: 3.43 (s), x: -2.77 (m), y: 3.03 (m)
Time: 3.54 (s), x: -2.77 (m), y: 3.03 (m)
Time: 3.64 (s), x: -2.77 (m), y: 3.03 (m)
Time: 3.74 (s), x: -2.77 (m), y: 3.03 (m)
Time: 3.84 (s), x: -2.77 (m), y: 3.03 (m)
Time: 3.95 (s), x: -2.77 (m), y: 3.03 (m)
Time: 4.05 (s), x: -2.77 (m), y: 3.03 (m)
Time: 4.15 (s), x: -2.77 (m), y: 3.03 (m)
Time: 4.26 (s), x: -2.77 (m), y: 3.03 (m)
Time: 4.36 (s), x: -2.77 (m), y: 3.03 (m)
Time: 4.46 (s), x: -2.77 (m), y: 3.03 (m)
Time: 4.57 (s), x: -2.77 (m), y: 3.03 (m)
Time: 4.67 (s), x: -2.77 (m), y: 3.03 (m)
Time: 4.78 (s), x: -2.77 (m), y: 3.03 (m)
Time: 4.88 (s), x: -2.77 (m), y: 3.03 (m)
Time: 4.99 (s), x: -2.77 (m), y: 3.03 (m)
Time: 5.09 (s), x: -2.77 (m), y: 3.03 (m)
Time: 5.20 (s), x: -2.77 (m), y: 3.03 (m)
Time: 5.30 (s), x: -2.77 (m), y: 3.03 (m)
Time: 5.41 (s), x: -2.77 (m), y: 3.03 (m)
Time: 5.51 (s), x: -2.77 (m), y: 3.03 (m)
Time: 5.61 (s), x: -2.77 (m), y: 3.03 (m)
Time: 5.72 (s), x: -2.77 (m), y: 3.03 (m)
Time: 5.83 (s), x: -2.77 (m), y: 3.03 (m)
Time: 5.93 (s), x: -2.77 (m), y: 3.03 (m)
Time: 6.03 (s), x: -2.77 (m), y: 3.03 (m)
Time: 6.14 (s), x: -2.77 (m), y: 3.03 (m)
Time: 6.25 (s), x: -2.77 (m), y: 3.03 (m)
Time: 6.35 (s), x: -2.77 (m), y: 3.03 (m)
Time: 6.46 (s), x: -2.77 (m), y: 3.03 (m)
Time: 6.57 (s), x: -2.77 (m), y: 3.03 (m)
Time: 6.67 (s), x: -2.77 (m), y: 3.03 (m)
Time: 6.78 (s), x: -2.77 (m), y: 3.03 (m)
Time: 6.88 (s), x: -2.77 (m), y: 3.03 (m)
Time: 6.99 (s), x: -2.77 (m), y: 3.03 (m)
Time: 7.09 (s), x: -2.77 (m), y: 3.03 (m)
Time: 7.19 (s), x: -2.77 (m), y: 3.03 (m)
Time: 7.30 (s), x: -2.77 (m), y: 3.03 (m)
Time: 7.40 (s), x: -2.77 (m), y: 3.03 (m)
Time: 7.51 (s), x: -2.77 (m), y: 3.03 (m)
Time: 7.62 (s), x: -2.77 (m), y: 3.03 (m)
Time: 7.73 (s), x: -2.77 (m), y: 3.03 (m)
Time: 7.83 (s), x: -2.77 (m), y: 3.03 (m)
Time: 7.93 (s), x: -2.77 (m), y: 3.03 (m)
Time: 8.04 (s), x: -2.77 (m), y: 3.03 (m)
Time: 8.14 (s), x: -2.77 (m), y: 3.03 (m)
Time: 8.24 (s), x: -2.77 (m), y: 3.03 (m)
Time: 8.35 (s), x: -2.77 (m), y: 3.03 (m)
Time: 8.46 (s), x: -2.77 (m), y: 3.03 (m)
Time: 8.57 (s), x: -2.77 (m), y: 3.03 (m)
Time: 8.67 (s), x: -2.77 (m), y: 3.03 (m)
Time: 8.78 (s), x: -2.77 (m), y: 3.03 (m)
Time: 8.89 (s), x: -2.77 (m), y: 3.03 (m)
Time: 8.99 (s), x: -2.77 (m), y: 3.03 (m)
Time: 9.10 (s), x: -2.77 (m), y: 3.03 (m)
Time: 9.21 (s), x: -2.77 (m), y: 3.03 (m)
Time: 9.31 (s), x: -2.77 (m), y: 3.03 (m)
Time: 9.41 (s), x: -2.77 (m), y: 3.03 (m)
Time: 9.52 (s), x: -2.77 (m), y: 3.03 (m)
Time: 9.62 (s), x: -2.77 (m), y: 3.03 (m)
Time: 9.73 (s), x: -2.77 (m), y: 3.02 (m)
Time: 9.83 (s), x: -2.81 (m), y: 2.99 (m)
Time: 9.93 (s), x: -2.85 (m), y: 2.95 (m)
Time: 10.03 (s), x: -2.89 (m), y: 2.91 (m)
Time: 10.14 (s), x: -2.96 (m), y: 2.84 (m)
Time: 10.25 (s), x: -3.03 (m), y: 2.76 (m)
Time: 10.35 (s), x: -3.11 (m), y: 2.68 (m)
Time: 10.45 (s), x: -3.20 (m), y: 2.58 (m)
Time: 10.56 (s), x: -3.29 (m), y: 2.48 (m)
Time: 10.66 (s), x: -3.35 (m), y: 2.39 (m)
Time: 10.77 (s), x: -3.41 (m), y: 2.30 (m)
Time: 10.87 (s), x: -3.45 (m), y: 2.24 (m)
Time: 10.98 (s), x: -3.46 (m), y: 2.22 (m)
Time: 11.09 (s), x: -3.46 (m), y: 2.20 (m)
Time: 11.19 (s), x: -3.46 (m), y: 2.17 (m)
Time: 11.29 (s), x: -3.47 (m), y: 2.13 (m)
Time: 11.40 (s), x: -3.48 (m), y: 2.10 (m)
Time: 11.50 (s), x: -3.51 (m), y: 2.07 (m)
Time: 11.61 (s), x: -3.55 (m), y: 2.05 (m)
Time: 11.72 (s), x: -3.59 (m), y: 2.02 (m)
Time: 11.83 (s), x: -3.64 (m), y: 2.02 (m)
Time: 11.93 (s), x: -3.68 (m), y: 2.02 (m)
Time: 12.04 (s), x: -3.73 (m), y: 2.03 (m)
Time: 12.14 (s), x: -3.76 (m), y: 2.05 (m)
Time: 12.24 (s), x: -3.78 (m), y: 2.07 (m)
Time: 12.35 (s), x: -3.81 (m), y: 2.09 (m)
Time: 12.45 (s), x: -3.82 (m), y: 2.10 (m)
Time: 12.55 (s), x: -3.84 (m), y: 2.14 (m)
Time: 12.66 (s), x: -3.86 (m), y: 2.18 (m)
Time: 12.76 (s), x: -3.87 (m), y: 2.21 (m)
Time: 12.86 (s), x: -3.89 (m), y: 2.25 (m)
Time: 12.97 (s), x: -3.90 (m), y: 2.29 (m)
Time: 13.07 (s), x: -3.91 (m), y: 2.33 (m)
Time: 13.18 (s), x: -3.93 (m), y: 2.38 (m)
Time: 13.28 (s), x: -3.94 (m), y: 2.42 (m)
Time: 13.39 (s), x: -3.95 (m), y: 2.46 (m)
Time: 13.49 (s), x: -3.96 (m), y: 2.49 (m)
Time: 13.60 (s), x: -3.97 (m), y: 2.53 (m)
Time: 13.71 (s), x: -3.98 (m), y: 2.56 (m)
Time: 13.81 (s), x: -3.99 (m), y: 2.59 (m)
Time: 13.91 (s), x: -3.99 (m), y: 2.62 (m)
Time: 14.01 (s), x: -4.00 (m), y: 2.65 (m)
Time: 14.11 (s), x: -4.01 (m), y: 2.68 (m)
Time: 14.21 (s), x: -4.01 (m), y: 2.71 (m)
Time: 14.32 (s), x: -4.01 (m), y: 2.75 (m)
Time: 14.42 (s), x: -4.01 (m), y: 2.77 (m)
Time: 14.53 (s), x: -4.01 (m), y: 2.80 (m)
Time: 14.63 (s), x: -4.01 (m), y: 2.83 (m)
Time: 14.73 (s), x: -4.01 (m), y: 2.86 (m)
Time: 14.83 (s), x: -4.01 (m), y: 2.88 (m)
Time: 14.94 (s), x: -4.01 (m), y: 2.91 (m)
Time: 15.04 (s), x: -4.01 (m), y: 2.98 (m)
Time: 15.14 (s), x: -4.00 (m), y: 3.07 (m)
Time: 15.25 (s), x: -3.99 (m), y: 3.20 (m)
Time: 15.35 (s), x: -3.98 (m), y: 3.32 (m)
