🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w277.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_277.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.35 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.51 (m)
Time: 0.44 (s), x: -2.26 (m), y: 3.66 (m)
Time: 0.54 (s), x: -2.27 (m), y: 3.82 (m)
Time: 0.65 (s), x: -2.30 (m), y: 3.95 (m)
Time: 0.76 (s), x: -2.32 (m), y: 4.02 (m)
Time: 0.86 (s), x: -2.33 (m), y: 4.05 (m)
Time: 0.97 (s), x: -2.34 (m), y: 4.06 (m)
Time: 1.07 (s), x: -2.36 (m), y: 4.11 (m)
Time: 1.18 (s), x: -2.39 (m), y: 4.17 (m)
Time: 1.29 (s), x: -2.43 (m), y: 4.26 (m)
Time: 1.39 (s), x: -2.49 (m), y: 4.38 (m)
Time: 1.50 (s), x: -2.56 (m), y: 4.52 (m)
Time: 1.60 (s), x: -2.62 (m), y: 4.66 (m)
Time: 1.71 (s), x: -2.69 (m), y: 4.81 (m)
Time: 1.81 (s), x: -2.75 (m), y: 4.96 (m)
Time: 1.92 (s), x: -2.82 (m), y: 5.11 (m)
Time: 2.03 (s), x: -2.88 (m), y: 5.25 (m)
Time: 2.14 (s), x: -2.94 (m), y: 5.40 (m)
Time: 2.25 (s), x: -3.00 (m), y: 5.55 (m)
Time: 2.35 (s), x: -3.07 (m), y: 5.70 (m)
Time: 2.46 (s), x: -3.13 (m), y: 5.85 (m)
Time: 2.56 (s), x: -3.19 (m), y: 5.99 (m)
Time: 2.67 (s), x: -3.24 (m), y: 6.15 (m)
Time: 2.78 (s), x: -3.30 (m), y: 6.30 (m)
Time: 2.89 (s), x: -3.33 (m), y: 6.46 (m)
Time: 3.00 (s), x: -3.34 (m), y: 6.62 (m)
Time: 3.10 (s), x: -3.32 (m), y: 6.77 (m)
Time: 3.21 (s), x: -3.30 (m), y: 6.93 (m)
Time: 3.32 (s), x: -3.29 (m), y: 7.08 (m)
Time: 3.42 (s), x: -3.28 (m), y: 7.24 (m)
Time: 3.53 (s), x: -3.26 (m), y: 7.39 (m)
Time: 3.63 (s), x: -3.22 (m), y: 7.54 (m)
Time: 3.74 (s), x: -3.18 (m), y: 7.70 (m)
Time: 3.85 (s), x: -3.15 (m), y: 7.85 (m)
Time: 3.96 (s), x: -3.12 (m), y: 8.02 (m)
Time: 4.07 (s), x: -3.12 (m), y: 8.17 (m)
Time: 4.17 (s), x: -3.13 (m), y: 8.29 (m)
Time: 4.28 (s), x: -3.14 (m), y: 8.36 (m)
Time: 4.39 (s), x: -3.13 (m), y: 8.40 (m)
Time: 4.50 (s), x: -3.12 (m), y: 8.42 (m)
Time: 4.60 (s), x: -3.12 (m), y: 8.44 (m)
Time: 4.71 (s), x: -3.11 (m), y: 8.46 (m)
Time: 4.81 (s), x: -3.12 (m), y: 8.47 (m)
Time: 4.92 (s), x: -3.12 (m), y: 8.48 (m)
Time: 5.02 (s), x: -3.13 (m), y: 8.49 (m)
Time: 5.13 (s), x: -3.13 (m), y: 8.50 (m)
Time: 5.23 (s), x: -3.13 (m), y: 8.50 (m)
