🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_applr_w0.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_0.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.00 (m), y: 3.17 (m)
Time: 0.21 (s), x: -2.00 (m), y: 3.25 (m)
Time: 0.31 (s), x: -2.00 (m), y: 3.38 (m)
Time: 0.41 (s), x: -2.00 (m), y: 3.54 (m)
Time: 0.52 (s), x: -2.00 (m), y: 3.75 (m)
Time: 0.63 (s), x: -2.00 (m), y: 3.96 (m)
Time: 0.74 (s), x: -2.00 (m), y: 4.18 (m)
Time: 0.84 (s), x: -2.00 (m), y: 4.39 (m)
Time: 0.95 (s), x: -2.00 (m), y: 4.60 (m)
Time: 1.05 (s), x: -2.00 (m), y: 4.80 (m)
Time: 1.16 (s), x: -2.00 (m), y: 4.99 (m)
Time: 1.27 (s), x: -2.00 (m), y: 5.14 (m)
Time: 1.37 (s), x: -2.00 (m), y: 5.25 (m)
Time: 1.48 (s), x: -2.00 (m), y: 5.36 (m)
Time: 1.58 (s), x: -2.00 (m), y: 5.44 (m)
Time: 1.68 (s), x: -2.00 (m), y: 5.51 (m)
Time: 1.78 (s), x: -2.00 (m), y: 5.57 (m)
Time: 1.88 (s), x: -1.99 (m), y: 5.64 (m)
Time: 1.98 (s), x: -1.98 (m), y: 5.70 (m)
Time: 2.08 (s), x: -1.98 (m), y: 5.76 (m)
Time: 2.18 (s), x: -1.97 (m), y: 5.82 (m)
Time: 2.29 (s), x: -1.97 (m), y: 5.86 (m)
Time: 2.40 (s), x: -1.96 (m), y: 5.92 (m)
Time: 2.50 (s), x: -1.95 (m), y: 5.98 (m)
Time: 2.61 (s), x: -1.94 (m), y: 6.04 (m)
Time: 2.71 (s), x: -1.92 (m), y: 6.09 (m)
Time: 2.82 (s), x: -1.91 (m), y: 6.14 (m)
Time: 2.93 (s), x: -1.90 (m), y: 6.18 (m)
Time: 3.03 (s), x: -1.88 (m), y: 6.22 (m)
Time: 3.13 (s), x: -1.87 (m), y: 6.26 (m)
Time: 3.23 (s), x: -1.85 (m), y: 6.30 (m)
Time: 3.33 (s), x: -1.83 (m), y: 6.33 (m)
Time: 3.44 (s), x: -1.81 (m), y: 6.37 (m)
Time: 3.54 (s), x: -1.78 (m), y: 6.40 (m)
Time: 3.64 (s), x: -1.76 (m), y: 6.43 (m)
Time: 3.74 (s), x: -1.73 (m), y: 6.47 (m)
Time: 3.84 (s), x: -1.71 (m), y: 6.50 (m)
Time: 3.95 (s), x: -1.69 (m), y: 6.53 (m)
Time: 4.05 (s), x: -1.68 (m), y: 6.55 (m)
Time: 4.15 (s), x: -1.66 (m), y: 6.56 (m)
Time: 4.25 (s), x: -1.65 (m), y: 6.58 (m)
Time: 4.35 (s), x: -1.65 (m), y: 6.59 (m)
Time: 4.45 (s), x: -1.63 (m), y: 6.61 (m)
Time: 4.56 (s), x: -1.61 (m), y: 6.63 (m)
Time: 4.66 (s), x: -1.60 (m), y: 6.64 (m)
Time: 4.77 (s), x: -1.58 (m), y: 6.66 (m)
Time: 4.87 (s), x: -1.58 (m), y: 6.66 (m)
Time: 4.97 (s), x: -1.58 (m), y: 6.67 (m)
Time: 5.07 (s), x: -1.58 (m), y: 6.67 (m)
Time: 5.17 (s), x: -1.58 (m), y: 6.68 (m)
Time: 5.27 (s), x: -1.57 (m), y: 6.68 (m)
Time: 5.37 (s), x: -1.55 (m), y: 6.70 (m)
Time: 5.48 (s), x: -1.54 (m), y: 6.70 (m)
Time: 5.58 (s), x: -1.53 (m), y: 6.71 (m)
Time: 5.68 (s), x: -1.53 (m), y: 6.71 (m)
Time: 5.79 (s), x: -1.52 (m), y: 6.72 (m)
Time: 5.89 (s), x: -1.50 (m), y: 6.73 (m)
Time: 5.99 (s), x: -1.48 (m), y: 6.74 (m)
Time: 6.09 (s), x: -1.45 (m), y: 6.75 (m)
Time: 6.19 (s), x: -1.42 (m), y: 6.77 (m)
Time: 6.29 (s), x: -1.38 (m), y: 6.79 (m)
Time: 6.40 (s), x: -1.34 (m), y: 6.81 (m)
Time: 6.50 (s), x: -1.29 (m), y: 6.83 (m)
Time: 6.60 (s), x: -1.25 (m), y: 6.87 (m)
Time: 6.70 (s), x: -1.21 (m), y: 6.91 (m)
Time: 6.80 (s), x: -1.19 (m), y: 6.94 (m)
Time: 6.91 (s), x: -1.18 (m), y: 6.96 (m)
Time: 7.01 (s), x: -1.16 (m), y: 6.97 (m)
Time: 7.11 (s), x: -1.15 (m), y: 6.98 (m)
Time: 7.21 (s), x: -1.14 (m), y: 6.99 (m)
Time: 7.31 (s), x: -1.13 (m), y: 7.01 (m)
Time: 7.41 (s), x: -1.11 (m), y: 7.03 (m)
Time: 7.51 (s), x: -1.10 (m), y: 7.04 (m)
Time: 7.61 (s), x: -1.09 (m), y: 7.06 (m)
Time: 7.72 (s), x: -1.08 (m), y: 7.08 (m)
Time: 7.82 (s), x: -1.07 (m), y: 7.11 (m)
Time: 7.92 (s), x: -1.05 (m), y: 7.15 (m)
Time: 8.02 (s), x: -1.04 (m), y: 7.18 (m)
Time: 8.12 (s), x: -1.02 (m), y: 7.23 (m)
Time: 8.23 (s), x: -1.00 (m), y: 7.29 (m)
Time: 8.33 (s), x: -0.99 (m), y: 7.35 (m)
Time: 8.43 (s), x: -0.98 (m), y: 7.42 (m)
Time: 8.53 (s), x: -0.99 (m), y: 7.49 (m)
Time: 8.63 (s), x: -1.00 (m), y: 7.54 (m)
Time: 8.73 (s), x: -1.01 (m), y: 7.58 (m)
Time: 8.83 (s), x: -1.01 (m), y: 7.59 (m)
Time: 8.93 (s), x: -1.00 (m), y: 7.58 (m)
Time: 9.04 (s), x: -0.99 (m), y: 7.56 (m)
Time: 9.14 (s), x: -0.99 (m), y: 7.55 (m)
Time: 9.24 (s), x: -0.98 (m), y: 7.55 (m)
Time: 9.34 (s), x: -0.98 (m), y: 7.54 (m)
Time: 9.44 (s), x: -0.97 (m), y: 7.54 (m)
Time: 9.54 (s), x: -0.98 (m), y: 7.54 (m)
Time: 9.65 (s), x: -1.00 (m), y: 7.57 (m)
Time: 9.76 (s), x: -1.05 (m), y: 7.64 (m)
Time: 9.86 (s), x: -1.11 (m), y: 7.73 (m)
Time: 9.96 (s), x: -1.17 (m), y: 7.81 (m)
Time: 10.07 (s), x: -1.25 (m), y: 7.93 (m)
Time: 10.17 (s), x: -1.35 (m), y: 8.07 (m)
Time: 10.27 (s), x: -1.46 (m), y: 8.22 (m)
Time: 10.37 (s), x: -1.58 (m), y: 8.39 (m)
Time: 10.47 (s), x: -1.68 (m), y: 8.55 (m)
Time: 10.57 (s), x: -1.78 (m), y: 8.73 (m)
Time: 10.68 (s), x: -1.86 (m), y: 8.91 (m)
Time: 10.78 (s), x: -1.94 (m), y: 9.09 (m)
Time: 10.89 (s), x: -2.01 (m), y: 9.29 (m)
Time: 10.99 (s), x: -2.06 (m), y: 9.47 (m)
Time: 11.09 (s), x: -2.11 (m), y: 9.63 (m)
Time: 11.19 (s), x: -2.15 (m), y: 9.78 (m)
Time: 11.30 (s), x: -2.18 (m), y: 9.92 (m)
Time: 11.40 (s), x: -2.21 (m), y: 10.06 (m)
Time: 11.50 (s), x: -2.24 (m), y: 10.19 (m)
Time: 11.60 (s), x: -2.27 (m), y: 10.33 (m)
Time: 11.71 (s), x: -2.30 (m), y: 10.46 (m)
Time: 11.81 (s), x: -2.32 (m), y: 10.58 (m)
Time: 11.91 (s), x: -2.33 (m), y: 10.69 (m)
Time: 12.01 (s), x: -2.35 (m), y: 10.80 (m)
Time: 12.12 (s), x: -2.36 (m), y: 10.91 (m)
Time: 12.23 (s), x: -2.37 (m), y: 11.00 (m)
Time: 12.33 (s), x: -2.38 (m), y: 11.09 (m)
Time: 12.43 (s), x: -2.39 (m), y: 11.18 (m)
Time: 12.53 (s), x: -2.39 (m), y: 11.27 (m)
Time: 12.63 (s), x: -2.40 (m), y: 11.35 (m)
Time: 12.74 (s), x: -2.40 (m), y: 11.42 (m)
Time: 12.84 (s), x: -2.40 (m), y: 11.50 (m)
Time: 12.94 (s), x: -2.41 (m), y: 11.57 (m)
Time: 13.04 (s), x: -2.41 (m), y: 11.63 (m)
Time: 13.15 (s), x: -2.41 (m), y: 11.70 (m)
Time: 13.25 (s), x: -2.41 (m), y: 11.75 (m)
Time: 13.35 (s), x: -2.41 (m), y: 11.81 (m)
Time: 13.45 (s), x: -2.40 (m), y: 11.86 (m)
Time: 13.56 (s), x: -2.40 (m), y: 11.91 (m)
Time: 13.66 (s), x: -2.40 (m), y: 11.96 (m)
Time: 13.76 (s), x: -2.40 (m), y: 12.01 (m)
Time: 13.86 (s), x: -2.40 (m), y: 12.05 (m)
Time: 13.97 (s), x: -2.40 (m), y: 12.09 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation succeeded with time 13.9670 (s)
Navigation metric: 0.2500
