🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_e2e_w56.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_56.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -1.99 (m), y: 3.11 (m)
Time: 0.12 (s), x: -1.98 (m), y: 3.21 (m)
Time: 0.22 (s), x: -1.97 (m), y: 3.34 (m)
Time: 0.32 (s), x: -1.96 (m), y: 3.47 (m)
Time: 0.43 (s), x: -1.96 (m), y: 3.61 (m)
Time: 0.54 (s), x: -1.97 (m), y: 3.77 (m)
Time: 0.65 (s), x: -2.00 (m), y: 3.93 (m)
Time: 0.75 (s), x: -2.07 (m), y: 4.07 (m)
Time: 0.86 (s), x: -2.21 (m), y: 4.20 (m)
Time: 0.96 (s), x: -2.34 (m), y: 4.29 (m)
Time: 1.07 (s), x: -2.42 (m), y: 4.36 (m)
Time: 1.17 (s), x: -2.45 (m), y: 4.43 (m)
Time: 1.28 (s), x: -2.47 (m), y: 4.50 (m)
Time: 1.38 (s), x: -2.47 (m), y: 4.53 (m)
Time: 1.48 (s), x: -2.46 (m), y: 4.53 (m)
Time: 1.59 (s), x: -2.44 (m), y: 4.49 (m)
Time: 1.70 (s), x: -2.41 (m), y: 4.41 (m)
Time: 1.80 (s), x: -2.37 (m), y: 4.30 (m)
Time: 1.90 (s), x: -2.33 (m), y: 4.18 (m)
Time: 2.01 (s), x: -2.29 (m), y: 4.08 (m)
Time: 2.11 (s), x: -2.26 (m), y: 4.00 (m)
Time: 2.21 (s), x: -2.23 (m), y: 3.95 (m)
Time: 2.32 (s), x: -2.23 (m), y: 3.93 (m)
Time: 2.42 (s), x: -2.23 (m), y: 3.95 (m)
Time: 2.52 (s), x: -2.25 (m), y: 4.01 (m)
Time: 2.63 (s), x: -2.27 (m), y: 4.09 (m)
Time: 2.74 (s), x: -2.28 (m), y: 4.18 (m)
Time: 2.84 (s), x: -2.29 (m), y: 4.25 (m)
Time: 2.95 (s), x: -2.29 (m), y: 4.34 (m)
Time: 3.05 (s), x: -2.29 (m), y: 4.41 (m)
Time: 3.15 (s), x: -2.30 (m), y: 4.43 (m)
Time: 3.26 (s), x: -2.33 (m), y: 4.41 (m)
Time: 3.37 (s), x: -2.36 (m), y: 4.35 (m)
Time: 3.47 (s), x: -2.40 (m), y: 4.29 (m)
Time: 3.58 (s), x: -2.42 (m), y: 4.26 (m)
Time: 3.68 (s), x: -2.42 (m), y: 4.26 (m)
Time: 3.79 (s), x: -2.43 (m), y: 4.27 (m)
Time: 3.89 (s), x: -2.42 (m), y: 4.28 (m)
Time: 4.00 (s), x: -2.42 (m), y: 4.30 (m)
Time: 4.11 (s), x: -2.42 (m), y: 4.33 (m)
Time: 4.21 (s), x: -2.42 (m), y: 4.36 (m)
Time: 4.31 (s), x: -2.42 (m), y: 4.36 (m)
Time: 4.42 (s), x: -2.43 (m), y: 4.35 (m)
Time: 4.52 (s), x: -2.43 (m), y: 4.34 (m)
Time: 4.63 (s), x: -2.44 (m), y: 4.36 (m)
Time: 4.74 (s), x: -2.43 (m), y: 4.41 (m)
Time: 4.84 (s), x: -2.43 (m), y: 4.47 (m)
Time: 4.95 (s), x: -2.44 (m), y: 4.56 (m)
Time: 5.05 (s), x: -2.45 (m), y: 4.63 (m)
Time: 5.17 (s), x: -2.47 (m), y: 4.72 (m)
Time: 5.28 (s), x: -2.48 (m), y: 4.79 (m)
Time: 5.38 (s), x: -2.47 (m), y: 4.83 (m)
Time: 5.48 (s), x: -2.48 (m), y: 4.84 (m)
Time: 5.59 (s), x: -2.50 (m), y: 4.86 (m)
Time: 5.70 (s), x: -2.53 (m), y: 4.89 (m)
Time: 5.80 (s), x: -2.55 (m), y: 4.93 (m)
Time: 5.91 (s), x: -2.59 (m), y: 4.99 (m)
Time: 6.01 (s), x: -2.61 (m), y: 5.05 (m)
Time: 6.12 (s), x: -2.65 (m), y: 5.14 (m)
Time: 6.23 (s), x: -2.69 (m), y: 5.22 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation collided with time 6.2270 (s)
Navigation metric: 0.0000
