🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_sac_w120.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_120.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.21 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.26 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.32 (m)
Time: 0.53 (s), x: -2.25 (m), y: 3.37 (m)
Time: 0.64 (s), x: -2.24 (m), y: 3.42 (m)
Time: 0.75 (s), x: -2.23 (m), y: 3.47 (m)
Time: 0.85 (s), x: -2.23 (m), y: 3.51 (m)
Time: 0.96 (s), x: -2.22 (m), y: 3.55 (m)
Time: 1.07 (s), x: -2.21 (m), y: 3.60 (m)
Time: 1.17 (s), x: -2.20 (m), y: 3.66 (m)
Time: 1.28 (s), x: -2.20 (m), y: 3.71 (m)
Time: 1.38 (s), x: -2.20 (m), y: 3.76 (m)
Time: 1.49 (s), x: -2.21 (m), y: 3.82 (m)
Time: 1.59 (s), x: -2.23 (m), y: 3.87 (m)
Time: 1.70 (s), x: -2.25 (m), y: 3.93 (m)
Time: 1.81 (s), x: -2.27 (m), y: 3.97 (m)
Time: 1.91 (s), x: -2.28 (m), y: 4.02 (m)
Time: 2.01 (s), x: -2.30 (m), y: 4.07 (m)
Time: 2.12 (s), x: -2.33 (m), y: 4.12 (m)
Time: 2.22 (s), x: -2.35 (m), y: 4.16 (m)
Time: 2.33 (s), x: -2.38 (m), y: 4.21 (m)
Time: 2.43 (s), x: -2.41 (m), y: 4.25 (m)
Time: 2.54 (s), x: -2.44 (m), y: 4.29 (m)
Time: 2.64 (s), x: -2.48 (m), y: 4.34 (m)
Time: 2.75 (s), x: -2.52 (m), y: 4.37 (m)
Time: 2.86 (s), x: -2.56 (m), y: 4.41 (m)
Time: 2.96 (s), x: -2.60 (m), y: 4.44 (m)
Time: 3.07 (s), x: -2.64 (m), y: 4.47 (m)
Time: 3.18 (s), x: -2.68 (m), y: 4.50 (m)
Time: 3.29 (s), x: -2.72 (m), y: 4.53 (m)
Time: 3.39 (s), x: -2.74 (m), y: 4.55 (m)
Time: 3.49 (s), x: -2.76 (m), y: 4.57 (m)
Time: 3.59 (s), x: -2.79 (m), y: 4.58 (m)
Time: 3.70 (s), x: -2.82 (m), y: 4.60 (m)
Time: 3.80 (s), x: -2.85 (m), y: 4.62 (m)
