🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_e2e_w84.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_84.world <<<<<<<<<<<<<<<<<<
Time: 0.02 (s), x: -1.99 (m), y: 2.90 (m)
Time: 0.12 (s), x: -2.01 (m), y: 2.92 (m)
Time: 0.23 (s), x: -2.05 (m), y: 2.98 (m)
Time: 0.33 (s), x: -2.09 (m), y: 3.07 (m)
Time: 0.44 (s), x: -2.16 (m), y: 3.19 (m)
Time: 0.55 (s), x: -2.24 (m), y: 3.33 (m)
Time: 0.65 (s), x: -2.33 (m), y: 3.48 (m)
Time: 0.76 (s), x: -2.42 (m), y: 3.63 (m)
Time: 0.86 (s), x: -2.53 (m), y: 3.79 (m)
Time: 0.96 (s), x: -2.64 (m), y: 3.96 (m)
Time: 1.06 (s), x: -2.76 (m), y: 4.16 (m)
Time: 1.17 (s), x: -2.82 (m), y: 4.35 (m)
Time: 1.27 (s), x: -2.85 (m), y: 4.54 (m)
Time: 1.37 (s), x: -2.86 (m), y: 4.72 (m)
Time: 1.48 (s), x: -2.86 (m), y: 4.92 (m)
Time: 1.58 (s), x: -2.89 (m), y: 5.12 (m)
Time: 1.69 (s), x: -2.96 (m), y: 5.33 (m)
Time: 1.80 (s), x: -3.05 (m), y: 5.51 (m)
Time: 1.90 (s), x: -3.14 (m), y: 5.67 (m)
Time: 2.01 (s), x: -3.21 (m), y: 5.81 (m)
Time: 2.11 (s), x: -3.25 (m), y: 5.93 (m)
Time: 2.22 (s), x: -3.26 (m), y: 5.99 (m)
Time: 2.32 (s), x: -3.26 (m), y: 6.02 (m)
Time: 2.43 (s), x: -3.26 (m), y: 6.01 (m)
Time: 2.54 (s), x: -3.26 (m), y: 5.96 (m)
Time: 2.64 (s), x: -3.26 (m), y: 5.90 (m)
Time: 2.74 (s), x: -3.25 (m), y: 5.81 (m)
Time: 2.85 (s), x: -3.24 (m), y: 5.72 (m)
Time: 2.96 (s), x: -3.23 (m), y: 5.63 (m)
Time: 3.07 (s), x: -3.23 (m), y: 5.59 (m)
Time: 3.17 (s), x: -3.23 (m), y: 5.59 (m)
Time: 3.27 (s), x: -3.23 (m), y: 5.60 (m)
Time: 3.38 (s), x: -3.24 (m), y: 5.65 (m)
Time: 3.48 (s), x: -3.25 (m), y: 5.73 (m)
Time: 3.58 (s), x: -3.26 (m), y: 5.81 (m)
Time: 3.69 (s), x: -3.27 (m), y: 5.90 (m)
Time: 3.80 (s), x: -3.28 (m), y: 5.98 (m)
Time: 3.90 (s), x: -3.30 (m), y: 6.08 (m)
Time: 4.01 (s), x: -3.33 (m), y: 6.24 (m)
Time: 4.12 (s), x: -3.35 (m), y: 6.36 (m)
Time: 4.23 (s), x: -3.37 (m), y: 6.47 (m)
Time: 4.33 (s), x: -3.38 (m), y: 6.55 (m)
Time: 4.43 (s), x: -3.40 (m), y: 6.64 (m)
Time: 4.54 (s), x: -3.42 (m), y: 6.74 (m)
Time: 4.65 (s), x: -3.45 (m), y: 6.90 (m)
Time: 4.75 (s), x: -3.48 (m), y: 7.04 (m)
Time: 4.85 (s), x: -3.52 (m), y: 7.20 (m)
Time: 4.96 (s), x: -3.55 (m), y: 7.34 (m)
Time: 5.06 (s), x: -3.58 (m), y: 7.48 (m)
Time: 5.16 (s), x: -3.60 (m), y: 7.59 (m)
Time: 5.27 (s), x: -3.60 (m), y: 7.65 (m)
Time: 5.38 (s), x: -3.60 (m), y: 7.68 (m)
Time: 5.48 (s), x: -3.59 (m), y: 7.69 (m)
Time: 5.58 (s), x: -3.59 (m), y: 7.68 (m)
Time: 5.68 (s), x: -3.60 (m), y: 7.65 (m)
Time: 5.79 (s), x: -3.61 (m), y: 7.61 (m)
Time: 5.89 (s), x: -3.64 (m), y: 7.56 (m)
Time: 6.00 (s), x: -3.68 (m), y: 7.50 (m)
Time: 6.11 (s), x: -3.73 (m), y: 7.42 (m)
Time: 6.23 (s), x: -3.80 (m), y: 7.32 (m)
Time: 6.33 (s), x: -3.87 (m), y: 7.26 (m)
Time: 6.43 (s), x: -3.94 (m), y: 7.18 (m)
Time: 6.54 (s), x: -4.02 (m), y: 7.13 (m)
Time: 6.64 (s), x: -4.11 (m), y: 7.11 (m)
Time: 6.75 (s), x: -4.12 (m), y: 7.11 (m)
Time: 6.85 (s), x: -4.12 (m), y: 7.11 (m)
Time: 6.95 (s), x: -4.12 (m), y: 7.11 (m)
Time: 7.06 (s), x: -4.12 (m), y: 7.11 (m)
Time: 7.17 (s), x: -4.12 (m), y: 7.11 (m)
Time: 7.27 (s), x: -4.12 (m), y: 7.11 (m)
Time: 7.38 (s), x: -4.12 (m), y: 7.11 (m)
Time: 7.48 (s), x: -4.12 (m), y: 7.11 (m)
Time: 7.58 (s), x: -4.12 (m), y: 7.11 (m)
Time: 7.69 (s), x: -4.12 (m), y: 7.11 (m)
Time: 7.80 (s), x: -4.12 (m), y: 7.11 (m)
Time: 7.90 (s), x: -4.12 (m), y: 7.11 (m)
Time: 8.00 (s), x: -4.12 (m), y: 7.11 (m)
Time: 8.10 (s), x: -4.12 (m), y: 7.11 (m)
Time: 8.21 (s), x: -4.12 (m), y: 7.11 (m)
Time: 8.31 (s), x: -4.12 (m), y: 7.11 (m)
Time: 8.42 (s), x: -4.12 (m), y: 7.11 (m)
Time: 8.53 (s), x: -4.12 (m), y: 7.11 (m)
Time: 8.64 (s), x: -4.12 (m), y: 7.11 (m)
Time: 8.74 (s), x: -4.12 (m), y: 7.11 (m)
Time: 8.85 (s), x: -4.12 (m), y: 7.11 (m)
Time: 8.96 (s), x: -4.12 (m), y: 7.10 (m)
Time: 9.06 (s), x: -4.12 (m), y: 7.10 (m)
Time: 9.17 (s), x: -4.12 (m), y: 7.10 (m)
Time: 9.27 (s), x: -4.12 (m), y: 7.10 (m)
Time: 9.37 (s), x: -4.12 (m), y: 7.10 (m)
Time: 9.48 (s), x: -4.12 (m), y: 7.10 (m)
Time: 9.59 (s), x: -4.12 (m), y: 7.10 (m)
Time: 9.69 (s), x: -4.12 (m), y: 7.10 (m)
Time: 9.80 (s), x: -4.12 (m), y: 7.10 (m)
Time: 9.91 (s), x: -4.12 (m), y: 7.10 (m)
Time: 10.02 (s), x: -4.12 (m), y: 7.10 (m)
Time: 10.13 (s), x: -4.12 (m), y: 7.10 (m)
Time: 10.23 (s), x: -4.12 (m), y: 7.10 (m)
Time: 10.33 (s), x: -4.12 (m), y: 7.10 (m)
Time: 10.44 (s), x: -4.12 (m), y: 7.10 (m)
Time: 10.55 (s), x: -4.12 (m), y: 7.10 (m)
Time: 10.65 (s), x: -4.12 (m), y: 7.10 (m)
Time: 10.76 (s), x: -4.12 (m), y: 7.10 (m)
Time: 10.87 (s), x: -4.12 (m), y: 7.10 (m)
Time: 10.97 (s), x: -4.12 (m), y: 7.10 (m)
Time: 11.08 (s), x: -4.12 (m), y: 7.10 (m)
Time: 11.18 (s), x: -4.12 (m), y: 7.10 (m)
Time: 11.29 (s), x: -4.12 (m), y: 7.10 (m)
Time: 11.39 (s), x: -4.12 (m), y: 7.10 (m)
Time: 11.49 (s), x: -4.12 (m), y: 7.10 (m)
Time: 11.59 (s), x: -4.12 (m), y: 7.10 (m)
Time: 11.70 (s), x: -4.12 (m), y: 7.10 (m)
Time: 11.80 (s), x: -4.12 (m), y: 7.10 (m)
Time: 11.90 (s), x: -4.12 (m), y: 7.10 (m)
Time: 12.01 (s), x: -4.12 (m), y: 7.10 (m)
Time: 12.11 (s), x: -4.12 (m), y: 7.10 (m)
Time: 12.22 (s), x: -4.12 (m), y: 7.10 (m)
Time: 12.32 (s), x: -4.12 (m), y: 7.10 (m)
Time: 12.43 (s), x: -4.12 (m), y: 7.10 (m)
Time: 12.53 (s), x: -4.12 (m), y: 7.10 (m)
Time: 12.63 (s), x: -4.12 (m), y: 7.10 (m)
Time: 12.74 (s), x: -4.12 (m), y: 7.10 (m)
Time: 12.84 (s), x: -4.12 (m), y: 7.10 (m)
Time: 12.95 (s), x: -4.12 (m), y: 7.10 (m)
Time: 13.06 (s), x: -4.12 (m), y: 7.10 (m)
Time: 13.16 (s), x: -4.12 (m), y: 7.10 (m)
Time: 13.27 (s), x: -4.12 (m), y: 7.10 (m)
Time: 13.37 (s), x: -4.12 (m), y: 7.10 (m)
Time: 13.47 (s), x: -4.12 (m), y: 7.10 (m)
Time: 13.58 (s), x: -4.12 (m), y: 7.10 (m)
Time: 13.69 (s), x: -4.12 (m), y: 7.10 (m)
Time: 13.80 (s), x: -4.12 (m), y: 7.10 (m)
Time: 13.90 (s), x: -4.12 (m), y: 7.10 (m)
Time: 14.01 (s), x: -4.12 (m), y: 7.10 (m)
Time: 14.12 (s), x: -4.12 (m), y: 7.10 (m)
Time: 14.22 (s), x: -4.12 (m), y: 7.10 (m)
Time: 14.33 (s), x: -4.12 (m), y: 7.10 (m)
