🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_applr_w48.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_48.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.01 (m), y: 3.10 (m)
Time: 0.11 (s), x: -2.01 (m), y: 3.14 (m)
Time: 0.21 (s), x: -2.02 (m), y: 3.18 (m)
Time: 0.32 (s), x: -2.05 (m), y: 3.25 (m)
Time: 0.42 (s), x: -2.07 (m), y: 3.32 (m)
Time: 0.53 (s), x: -2.09 (m), y: 3.39 (m)
Time: 0.63 (s), x: -2.11 (m), y: 3.45 (m)
Time: 0.73 (s), x: -2.14 (m), y: 3.54 (m)
Time: 0.83 (s), x: -2.18 (m), y: 3.64 (m)
Time: 0.94 (s), x: -2.23 (m), y: 3.74 (m)
Time: 1.05 (s), x: -2.27 (m), y: 3.84 (m)
Time: 1.16 (s), x: -2.36 (m), y: 3.96 (m)
Time: 1.26 (s), x: -2.45 (m), y: 4.05 (m)
Time: 1.37 (s), x: -2.54 (m), y: 4.11 (m)
Time: 1.47 (s), x: -2.64 (m), y: 4.15 (m)
Time: 1.57 (s), x: -2.77 (m), y: 4.18 (m)
Time: 1.68 (s), x: -2.88 (m), y: 4.18 (m)
Time: 1.79 (s), x: -3.00 (m), y: 4.16 (m)
Time: 1.89 (s), x: -3.10 (m), y: 4.13 (m)
Time: 1.99 (s), x: -3.19 (m), y: 4.10 (m)
Time: 2.09 (s), x: -3.29 (m), y: 4.05 (m)
Time: 2.20 (s), x: -3.37 (m), y: 3.99 (m)
Time: 2.31 (s), x: -3.45 (m), y: 3.93 (m)
Time: 2.41 (s), x: -3.52 (m), y: 3.88 (m)
Time: 2.51 (s), x: -3.57 (m), y: 3.82 (m)
Time: 2.61 (s), x: -3.64 (m), y: 3.75 (m)
Time: 2.71 (s), x: -3.68 (m), y: 3.69 (m)
Time: 2.82 (s), x: -3.72 (m), y: 3.64 (m)
Time: 2.92 (s), x: -3.75 (m), y: 3.60 (m)
Time: 3.03 (s), x: -3.78 (m), y: 3.56 (m)
Time: 3.13 (s), x: -3.80 (m), y: 3.52 (m)
Time: 3.23 (s), x: -3.82 (m), y: 3.47 (m)
Time: 3.33 (s), x: -3.84 (m), y: 3.41 (m)
Time: 3.44 (s), x: -3.87 (m), y: 3.35 (m)
Time: 3.54 (s), x: -3.88 (m), y: 3.30 (m)
Time: 3.65 (s), x: -3.89 (m), y: 3.26 (m)
Time: 3.75 (s), x: -3.90 (m), y: 3.24 (m)
Time: 3.85 (s), x: -3.90 (m), y: 3.24 (m)
Time: 3.95 (s), x: -3.90 (m), y: 3.24 (m)
Time: 4.05 (s), x: -3.90 (m), y: 3.24 (m)
Time: 4.16 (s), x: -3.90 (m), y: 3.24 (m)
Time: 4.26 (s), x: -3.90 (m), y: 3.24 (m)
Time: 4.37 (s), x: -3.90 (m), y: 3.24 (m)
Time: 4.47 (s), x: -3.90 (m), y: 3.24 (m)
Time: 4.57 (s), x: -3.90 (m), y: 3.24 (m)
Time: 4.68 (s), x: -3.90 (m), y: 3.24 (m)
Time: 4.79 (s), x: -3.90 (m), y: 3.24 (m)
Time: 4.89 (s), x: -3.90 (m), y: 3.24 (m)
Time: 4.99 (s), x: -3.90 (m), y: 3.24 (m)
Time: 5.10 (s), x: -3.90 (m), y: 3.24 (m)
Time: 5.21 (s), x: -3.90 (m), y: 3.24 (m)
Time: 5.31 (s), x: -3.90 (m), y: 3.24 (m)
Time: 5.41 (s), x: -3.90 (m), y: 3.24 (m)
Time: 5.51 (s), x: -3.90 (m), y: 3.24 (m)
Time: 5.62 (s), x: -3.90 (m), y: 3.24 (m)
Time: 5.72 (s), x: -3.90 (m), y: 3.24 (m)
Time: 5.83 (s), x: -3.90 (m), y: 3.24 (m)
Time: 5.93 (s), x: -3.90 (m), y: 3.24 (m)
Time: 6.04 (s), x: -3.90 (m), y: 3.24 (m)
Time: 6.14 (s), x: -3.90 (m), y: 3.24 (m)
Time: 6.24 (s), x: -3.90 (m), y: 3.24 (m)
Time: 6.34 (s), x: -3.90 (m), y: 3.24 (m)
Time: 6.45 (s), x: -3.90 (m), y: 3.24 (m)
Time: 6.55 (s), x: -3.90 (m), y: 3.24 (m)
Time: 6.65 (s), x: -3.90 (m), y: 3.24 (m)
Time: 6.75 (s), x: -3.90 (m), y: 3.24 (m)
Time: 6.85 (s), x: -3.90 (m), y: 3.24 (m)
Time: 6.96 (s), x: -3.90 (m), y: 3.24 (m)
Time: 7.07 (s), x: -3.90 (m), y: 3.24 (m)
Time: 7.17 (s), x: -3.90 (m), y: 3.24 (m)
Time: 7.27 (s), x: -3.90 (m), y: 3.24 (m)
Time: 7.38 (s), x: -3.90 (m), y: 3.24 (m)
Time: 7.48 (s), x: -3.90 (m), y: 3.24 (m)
Time: 7.59 (s), x: -3.90 (m), y: 3.24 (m)
Time: 7.70 (s), x: -3.90 (m), y: 3.24 (m)
Time: 7.81 (s), x: -3.90 (m), y: 3.24 (m)
Time: 7.91 (s), x: -3.90 (m), y: 3.24 (m)
Time: 8.02 (s), x: -3.90 (m), y: 3.24 (m)
Time: 8.13 (s), x: -3.90 (m), y: 3.24 (m)
Time: 8.23 (s), x: -3.90 (m), y: 3.24 (m)
Time: 8.34 (s), x: -3.90 (m), y: 3.24 (m)
Time: 8.44 (s), x: -3.90 (m), y: 3.24 (m)
Time: 8.55 (s), x: -3.90 (m), y: 3.24 (m)
Time: 8.65 (s), x: -3.90 (m), y: 3.24 (m)
Time: 8.76 (s), x: -3.90 (m), y: 3.24 (m)
Time: 8.86 (s), x: -3.90 (m), y: 3.24 (m)
Time: 8.96 (s), x: -3.90 (m), y: 3.24 (m)
Time: 9.07 (s), x: -3.90 (m), y: 3.24 (m)
Time: 9.18 (s), x: -3.90 (m), y: 3.24 (m)
Time: 9.28 (s), x: -3.90 (m), y: 3.24 (m)
Time: 9.38 (s), x: -3.90 (m), y: 3.24 (m)
Time: 9.48 (s), x: -3.90 (m), y: 3.24 (m)
Time: 9.58 (s), x: -3.90 (m), y: 3.24 (m)
Time: 9.69 (s), x: -3.90 (m), y: 3.24 (m)
Time: 9.79 (s), x: -3.90 (m), y: 3.24 (m)
Time: 9.90 (s), x: -3.90 (m), y: 3.24 (m)
Time: 10.00 (s), x: -3.90 (m), y: 3.24 (m)
