🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_sac_w176.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_176.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.27 (m)
Time: 0.42 (s), x: -2.25 (m), y: 3.32 (m)
Time: 0.53 (s), x: -2.25 (m), y: 3.37 (m)
Time: 0.63 (s), x: -2.25 (m), y: 3.42 (m)
Time: 0.73 (s), x: -2.25 (m), y: 3.47 (m)
Time: 0.83 (s), x: -2.25 (m), y: 3.52 (m)
Time: 0.93 (s), x: -2.25 (m), y: 3.57 (m)
Time: 1.04 (s), x: -2.25 (m), y: 3.62 (m)
Time: 1.14 (s), x: -2.25 (m), y: 3.66 (m)
Time: 1.24 (s), x: -2.25 (m), y: 3.71 (m)
Time: 1.34 (s), x: -2.25 (m), y: 3.75 (m)
Time: 1.45 (s), x: -2.25 (m), y: 3.79 (m)
Time: 1.55 (s), x: -2.25 (m), y: 3.82 (m)
Time: 1.65 (s), x: -2.25 (m), y: 3.86 (m)
Time: 1.75 (s), x: -2.25 (m), y: 3.89 (m)
Time: 1.85 (s), x: -2.25 (m), y: 3.93 (m)
Time: 1.96 (s), x: -2.25 (m), y: 3.97 (m)
Time: 2.06 (s), x: -2.25 (m), y: 4.00 (m)
Time: 2.16 (s), x: -2.25 (m), y: 4.03 (m)
Time: 2.26 (s), x: -2.25 (m), y: 4.06 (m)
Time: 2.37 (s), x: -2.25 (m), y: 4.09 (m)
Time: 2.47 (s), x: -2.25 (m), y: 4.11 (m)
Time: 2.58 (s), x: -2.25 (m), y: 4.13 (m)
Time: 2.68 (s), x: -2.26 (m), y: 4.16 (m)
Time: 2.79 (s), x: -2.26 (m), y: 4.18 (m)
Time: 2.89 (s), x: -2.26 (m), y: 4.21 (m)
Time: 2.99 (s), x: -2.26 (m), y: 4.23 (m)
Time: 3.10 (s), x: -2.26 (m), y: 4.25 (m)
Time: 3.20 (s), x: -2.27 (m), y: 4.28 (m)
Time: 3.30 (s), x: -2.26 (m), y: 4.30 (m)
Time: 3.41 (s), x: -2.26 (m), y: 4.32 (m)
Time: 3.51 (s), x: -2.26 (m), y: 4.33 (m)
Time: 3.61 (s), x: -2.27 (m), y: 4.35 (m)
Time: 3.72 (s), x: -2.27 (m), y: 4.37 (m)
Time: 3.82 (s), x: -2.27 (m), y: 4.39 (m)
Time: 3.92 (s), x: -2.28 (m), y: 4.40 (m)
Time: 4.02 (s), x: -2.28 (m), y: 4.41 (m)
Time: 4.13 (s), x: -2.29 (m), y: 4.42 (m)
Time: 4.24 (s), x: -2.29 (m), y: 4.41 (m)
Time: 4.34 (s), x: -2.29 (m), y: 4.41 (m)
Time: 4.44 (s), x: -2.29 (m), y: 4.41 (m)
Time: 4.55 (s), x: -2.29 (m), y: 4.40 (m)
Time: 4.65 (s), x: -2.29 (m), y: 4.39 (m)
Time: 4.75 (s), x: -2.29 (m), y: 4.40 (m)
Time: 4.86 (s), x: -2.30 (m), y: 4.39 (m)
Time: 4.96 (s), x: -2.30 (m), y: 4.39 (m)
Time: 5.07 (s), x: -2.30 (m), y: 4.39 (m)
Time: 5.17 (s), x: -2.31 (m), y: 4.40 (m)
Time: 5.27 (s), x: -2.31 (m), y: 4.40 (m)
Time: 5.37 (s), x: -2.31 (m), y: 4.41 (m)
Time: 5.48 (s), x: -2.31 (m), y: 4.41 (m)
Time: 5.58 (s), x: -2.31 (m), y: 4.41 (m)
Time: 5.69 (s), x: -2.31 (m), y: 4.41 (m)
Time: 5.79 (s), x: -2.31 (m), y: 4.41 (m)
Time: 5.89 (s), x: -2.31 (m), y: 4.41 (m)
Time: 5.99 (s), x: -2.31 (m), y: 4.41 (m)
Time: 6.10 (s), x: -2.31 (m), y: 4.41 (m)
Time: 6.20 (s), x: -2.31 (m), y: 4.40 (m)
Time: 6.31 (s), x: -2.31 (m), y: 4.40 (m)
Time: 6.42 (s), x: -2.31 (m), y: 4.40 (m)
Time: 6.53 (s), x: -2.31 (m), y: 4.40 (m)
Time: 6.63 (s), x: -2.31 (m), y: 4.40 (m)
Time: 6.73 (s), x: -2.31 (m), y: 4.40 (m)
Time: 6.83 (s), x: -2.31 (m), y: 4.40 (m)
Time: 6.94 (s), x: -2.31 (m), y: 4.40 (m)
Time: 7.04 (s), x: -2.31 (m), y: 4.40 (m)
Time: 7.15 (s), x: -2.31 (m), y: 4.40 (m)
Time: 7.25 (s), x: -2.31 (m), y: 4.40 (m)
Time: 7.36 (s), x: -2.31 (m), y: 4.40 (m)
Time: 7.46 (s), x: -2.31 (m), y: 4.40 (m)
Time: 7.57 (s), x: -2.31 (m), y: 4.40 (m)
Time: 7.67 (s), x: -2.31 (m), y: 4.40 (m)
Time: 7.77 (s), x: -2.31 (m), y: 4.40 (m)
Time: 7.87 (s), x: -2.31 (m), y: 4.40 (m)
Time: 7.98 (s), x: -2.31 (m), y: 4.40 (m)
Time: 8.09 (s), x: -2.31 (m), y: 4.40 (m)
Time: 8.19 (s), x: -2.31 (m), y: 4.40 (m)
Time: 8.29 (s), x: -2.31 (m), y: 4.40 (m)
Time: 8.40 (s), x: -2.31 (m), y: 4.40 (m)
Time: 8.50 (s), x: -2.31 (m), y: 4.40 (m)
Time: 8.61 (s), x: -2.31 (m), y: 4.40 (m)
Time: 8.71 (s), x: -2.31 (m), y: 4.40 (m)
Time: 8.81 (s), x: -2.31 (m), y: 4.40 (m)
Time: 8.91 (s), x: -2.31 (m), y: 4.40 (m)
Time: 9.01 (s), x: -2.31 (m), y: 4.40 (m)
Time: 9.11 (s), x: -2.31 (m), y: 4.40 (m)
Time: 9.22 (s), x: -2.31 (m), y: 4.40 (m)
Time: 9.32 (s), x: -2.31 (m), y: 4.40 (m)
Time: 9.43 (s), x: -2.31 (m), y: 4.40 (m)
Time: 9.53 (s), x: -2.31 (m), y: 4.40 (m)
Time: 9.63 (s), x: -2.31 (m), y: 4.40 (m)
Time: 9.73 (s), x: -2.31 (m), y: 4.40 (m)
Time: 9.84 (s), x: -2.31 (m), y: 4.40 (m)
Time: 9.94 (s), x: -2.31 (m), y: 4.40 (m)
Time: 10.05 (s), x: -2.31 (m), y: 4.40 (m)
Time: 10.15 (s), x: -2.31 (m), y: 4.40 (m)
Time: 10.26 (s), x: -2.31 (m), y: 4.40 (m)
Time: 10.36 (s), x: -2.31 (m), y: 4.40 (m)
Time: 10.46 (s), x: -2.31 (m), y: 4.40 (m)
Time: 10.56 (s), x: -2.31 (m), y: 4.40 (m)
Time: 10.67 (s), x: -2.31 (m), y: 4.40 (m)
Time: 10.77 (s), x: -2.31 (m), y: 4.40 (m)
Time: 10.88 (s), x: -2.31 (m), y: 4.40 (m)
Time: 10.98 (s), x: -2.31 (m), y: 4.40 (m)
Time: 11.08 (s), x: -2.31 (m), y: 4.40 (m)
Time: 11.18 (s), x: -2.31 (m), y: 4.40 (m)
Time: 11.29 (s), x: -2.31 (m), y: 4.40 (m)
Time: 11.39 (s), x: -2.31 (m), y: 4.40 (m)
Time: 11.49 (s), x: -2.31 (m), y: 4.40 (m)
Time: 11.59 (s), x: -2.31 (m), y: 4.40 (m)
Time: 11.69 (s), x: -2.31 (m), y: 4.40 (m)
Time: 11.80 (s), x: -2.31 (m), y: 4.40 (m)
Time: 11.90 (s), x: -2.31 (m), y: 4.40 (m)
Time: 12.00 (s), x: -2.31 (m), y: 4.40 (m)
Time: 12.10 (s), x: -2.31 (m), y: 4.40 (m)
Time: 12.21 (s), x: -2.31 (m), y: 4.40 (m)
Time: 12.31 (s), x: -2.31 (m), y: 4.40 (m)
Time: 12.41 (s), x: -2.31 (m), y: 4.40 (m)
Time: 12.51 (s), x: -2.31 (m), y: 4.40 (m)
Time: 12.61 (s), x: -2.31 (m), y: 4.40 (m)
Time: 12.71 (s), x: -2.31 (m), y: 4.40 (m)
Time: 12.82 (s), x: -2.31 (m), y: 4.40 (m)
Time: 12.92 (s), x: -2.31 (m), y: 4.40 (m)
Time: 13.03 (s), x: -2.31 (m), y: 4.40 (m)
Time: 13.13 (s), x: -2.31 (m), y: 4.40 (m)
Time: 13.23 (s), x: -2.31 (m), y: 4.40 (m)
Time: 13.34 (s), x: -2.31 (m), y: 4.40 (m)
Time: 13.44 (s), x: -2.31 (m), y: 4.40 (m)
Time: 13.54 (s), x: -2.31 (m), y: 4.40 (m)
Time: 13.65 (s), x: -2.31 (m), y: 4.40 (m)
Time: 13.75 (s), x: -2.31 (m), y: 4.40 (m)
Time: 13.86 (s), x: -2.31 (m), y: 4.40 (m)
Time: 13.96 (s), x: -2.31 (m), y: 4.40 (m)
Time: 14.06 (s), x: -2.31 (m), y: 4.40 (m)
Time: 14.17 (s), x: -2.31 (m), y: 4.40 (m)
Time: 14.27 (s), x: -2.31 (m), y: 4.40 (m)
Time: 14.37 (s), x: -2.31 (m), y: 4.40 (m)
Time: 14.47 (s), x: -2.31 (m), y: 4.40 (m)
Time: 14.57 (s), x: -2.31 (m), y: 4.40 (m)
Time: 14.68 (s), x: -2.31 (m), y: 4.40 (m)
Time: 14.78 (s), x: -2.31 (m), y: 4.40 (m)
Time: 14.88 (s), x: -2.31 (m), y: 4.40 (m)
Time: 14.99 (s), x: -2.31 (m), y: 4.40 (m)
Time: 15.09 (s), x: -2.31 (m), y: 4.40 (m)
Time: 15.19 (s), x: -2.31 (m), y: 4.40 (m)
Time: 15.30 (s), x: -2.31 (m), y: 4.40 (m)
Time: 15.40 (s), x: -2.31 (m), y: 4.40 (m)
Time: 15.50 (s), x: -2.31 (m), y: 4.40 (m)
Time: 15.60 (s), x: -2.31 (m), y: 4.40 (m)
