🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w287.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_287.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.12 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.35 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.50 (m)
Time: 0.42 (s), x: -2.25 (m), y: 3.65 (m)
Time: 0.52 (s), x: -2.24 (m), y: 3.80 (m)
Time: 0.62 (s), x: -2.23 (m), y: 3.95 (m)
Time: 0.72 (s), x: -2.22 (m), y: 4.10 (m)
Time: 0.82 (s), x: -2.21 (m), y: 4.25 (m)
Time: 0.93 (s), x: -2.21 (m), y: 4.41 (m)
Time: 1.03 (s), x: -2.20 (m), y: 4.56 (m)
Time: 1.13 (s), x: -2.19 (m), y: 4.71 (m)
Time: 1.24 (s), x: -2.16 (m), y: 4.85 (m)
Time: 1.34 (s), x: -2.13 (m), y: 4.97 (m)
Time: 1.45 (s), x: -2.09 (m), y: 5.06 (m)
Time: 1.56 (s), x: -2.06 (m), y: 5.13 (m)
Time: 1.66 (s), x: -2.03 (m), y: 5.21 (m)
Time: 1.76 (s), x: -2.01 (m), y: 5.32 (m)
Time: 1.86 (s), x: -2.00 (m), y: 5.45 (m)
Time: 1.97 (s), x: -2.00 (m), y: 5.59 (m)
Time: 2.08 (s), x: -2.01 (m), y: 5.75 (m)
Time: 2.18 (s), x: -2.01 (m), y: 5.91 (m)
Time: 2.28 (s), x: -2.01 (m), y: 6.06 (m)
Time: 2.39 (s), x: -2.01 (m), y: 6.21 (m)
Time: 2.49 (s), x: -2.01 (m), y: 6.36 (m)
Time: 2.59 (s), x: -2.03 (m), y: 6.51 (m)
Time: 2.70 (s), x: -2.07 (m), y: 6.65 (m)
Time: 2.80 (s), x: -2.11 (m), y: 6.76 (m)
Time: 2.90 (s), x: -2.14 (m), y: 6.80 (m)
Time: 3.00 (s), x: -2.15 (m), y: 6.82 (m)
Time: 3.11 (s), x: -2.15 (m), y: 6.82 (m)
Time: 3.21 (s), x: -2.16 (m), y: 6.83 (m)
Time: 3.31 (s), x: -2.17 (m), y: 6.85 (m)
Time: 3.41 (s), x: -2.19 (m), y: 6.89 (m)
Time: 3.51 (s), x: -2.21 (m), y: 6.94 (m)
Time: 3.61 (s), x: -2.25 (m), y: 7.01 (m)
Time: 3.71 (s), x: -2.29 (m), y: 7.10 (m)
Time: 3.82 (s), x: -2.34 (m), y: 7.21 (m)
Time: 3.92 (s), x: -2.39 (m), y: 7.32 (m)
Time: 4.02 (s), x: -2.43 (m), y: 7.41 (m)
Time: 4.13 (s), x: -2.46 (m), y: 7.46 (m)
Time: 4.23 (s), x: -2.48 (m), y: 7.48 (m)
Time: 4.33 (s), x: -2.48 (m), y: 7.46 (m)
Time: 4.44 (s), x: -2.48 (m), y: 7.44 (m)
Time: 4.54 (s), x: -2.48 (m), y: 7.42 (m)
Time: 4.64 (s), x: -2.48 (m), y: 7.40 (m)
Time: 4.74 (s), x: -2.48 (m), y: 7.37 (m)
Time: 4.84 (s), x: -2.48 (m), y: 7.34 (m)
Time: 4.95 (s), x: -2.48 (m), y: 7.30 (m)
Time: 5.05 (s), x: -2.48 (m), y: 7.25 (m)
