🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_e2e_w32.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_32.world <<<<<<<<<<<<<<<<<<
Time: 0.00 (s), x: -2.00 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.00 (m), y: 3.21 (m)
Time: 0.21 (s), x: -2.00 (m), y: 3.32 (m)
Time: 0.31 (s), x: -2.00 (m), y: 3.44 (m)
Time: 0.41 (s), x: -2.00 (m), y: 3.58 (m)
Time: 0.52 (s), x: -2.02 (m), y: 3.72 (m)
Time: 0.62 (s), x: -2.05 (m), y: 3.88 (m)
Time: 0.73 (s), x: -2.11 (m), y: 4.03 (m)
Time: 0.84 (s), x: -2.23 (m), y: 4.20 (m)
Time: 0.94 (s), x: -2.37 (m), y: 4.35 (m)
Time: 1.04 (s), x: -2.47 (m), y: 4.45 (m)
Time: 1.15 (s), x: -2.53 (m), y: 4.51 (m)
Time: 1.26 (s), x: -2.53 (m), y: 4.57 (m)
Time: 1.37 (s), x: -2.52 (m), y: 4.64 (m)
Time: 1.47 (s), x: -2.51 (m), y: 4.66 (m)
Time: 1.59 (s), x: -2.52 (m), y: 4.65 (m)
Time: 1.69 (s), x: -2.53 (m), y: 4.60 (m)
Time: 1.80 (s), x: -2.56 (m), y: 4.51 (m)
Time: 1.90 (s), x: -2.59 (m), y: 4.39 (m)
Time: 2.00 (s), x: -2.63 (m), y: 4.27 (m)
Time: 2.11 (s), x: -2.66 (m), y: 4.18 (m)
Time: 2.21 (s), x: -2.68 (m), y: 4.14 (m)
Time: 2.32 (s), x: -2.69 (m), y: 4.13 (m)
Time: 2.43 (s), x: -2.70 (m), y: 4.15 (m)
Time: 2.54 (s), x: -2.70 (m), y: 4.16 (m)
Time: 2.64 (s), x: -2.70 (m), y: 4.18 (m)
Time: 2.74 (s), x: -2.70 (m), y: 4.19 (m)
Time: 2.84 (s), x: -2.70 (m), y: 4.20 (m)
Time: 2.95 (s), x: -2.70 (m), y: 4.20 (m)
Time: 3.06 (s), x: -2.70 (m), y: 4.23 (m)
Time: 3.16 (s), x: -2.70 (m), y: 4.27 (m)
Time: 3.26 (s), x: -2.72 (m), y: 4.31 (m)
Time: 3.37 (s), x: -2.74 (m), y: 4.35 (m)
Time: 3.47 (s), x: -2.76 (m), y: 4.41 (m)
Time: 3.57 (s), x: -2.79 (m), y: 4.48 (m)
Time: 3.68 (s), x: -2.83 (m), y: 4.56 (m)
Time: 3.79 (s), x: -2.87 (m), y: 4.64 (m)
Time: 3.89 (s), x: -2.91 (m), y: 4.71 (m)
Time: 3.99 (s), x: -2.94 (m), y: 4.78 (m)
Time: 4.09 (s), x: -2.97 (m), y: 4.85 (m)
Time: 4.20 (s), x: -2.99 (m), y: 4.90 (m)
Time: 4.30 (s), x: -3.02 (m), y: 4.96 (m)
Time: 4.40 (s), x: -3.04 (m), y: 5.00 (m)
Time: 4.51 (s), x: -3.06 (m), y: 5.04 (m)
Time: 4.62 (s), x: -3.05 (m), y: 5.04 (m)
Time: 4.72 (s), x: -3.04 (m), y: 5.00 (m)
Time: 4.82 (s), x: -3.02 (m), y: 4.96 (m)
Time: 4.93 (s), x: -3.00 (m), y: 4.94 (m)
Time: 5.04 (s), x: -3.00 (m), y: 4.94 (m)
Time: 5.14 (s), x: -3.01 (m), y: 4.96 (m)
