🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w269.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_269.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.22 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.35 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.51 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.67 (m)
Time: 0.54 (s), x: -2.23 (m), y: 3.82 (m)
Time: 0.64 (s), x: -2.19 (m), y: 3.97 (m)
Time: 0.74 (s), x: -2.14 (m), y: 4.12 (m)
Time: 0.85 (s), x: -2.07 (m), y: 4.25 (m)
Time: 0.95 (s), x: -2.00 (m), y: 4.38 (m)
Time: 1.05 (s), x: -1.92 (m), y: 4.50 (m)
Time: 1.16 (s), x: -1.84 (m), y: 4.63 (m)
Time: 1.26 (s), x: -1.75 (m), y: 4.76 (m)
Time: 1.36 (s), x: -1.68 (m), y: 4.90 (m)
Time: 1.46 (s), x: -1.62 (m), y: 5.03 (m)
Time: 1.56 (s), x: -1.58 (m), y: 5.18 (m)
Time: 1.67 (s), x: -1.57 (m), y: 5.32 (m)
Time: 1.77 (s), x: -1.58 (m), y: 5.45 (m)
Time: 1.87 (s), x: -1.61 (m), y: 5.52 (m)
Time: 1.98 (s), x: -1.63 (m), y: 5.55 (m)
Time: 2.08 (s), x: -1.65 (m), y: 5.58 (m)
Time: 2.18 (s), x: -1.66 (m), y: 5.59 (m)
Time: 2.29 (s), x: -1.64 (m), y: 5.58 (m)
Time: 2.39 (s), x: -1.63 (m), y: 5.57 (m)
Time: 2.49 (s), x: -1.62 (m), y: 5.55 (m)
Time: 2.60 (s), x: -1.61 (m), y: 5.54 (m)
Time: 2.70 (s), x: -1.62 (m), y: 5.55 (m)
Time: 2.80 (s), x: -1.63 (m), y: 5.56 (m)
Time: 2.91 (s), x: -1.65 (m), y: 5.58 (m)
Time: 3.01 (s), x: -1.66 (m), y: 5.61 (m)
Time: 3.11 (s), x: -1.69 (m), y: 5.65 (m)
Time: 3.22 (s), x: -1.72 (m), y: 5.72 (m)
Time: 3.32 (s), x: -1.76 (m), y: 5.79 (m)
Time: 3.42 (s), x: -1.81 (m), y: 5.87 (m)
