🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_sac_w129.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_129.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.17 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.22 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.27 (m)
Time: 0.44 (s), x: -2.25 (m), y: 3.33 (m)
Time: 0.54 (s), x: -2.25 (m), y: 3.38 (m)
Time: 0.65 (s), x: -2.26 (m), y: 3.44 (m)
Time: 0.76 (s), x: -2.27 (m), y: 3.49 (m)
Time: 0.87 (s), x: -2.27 (m), y: 3.54 (m)
Time: 0.98 (s), x: -2.27 (m), y: 3.60 (m)
Time: 1.08 (s), x: -2.28 (m), y: 3.65 (m)
Time: 1.19 (s), x: -2.29 (m), y: 3.71 (m)
Time: 1.30 (s), x: -2.30 (m), y: 3.76 (m)
Time: 1.41 (s), x: -2.31 (m), y: 3.81 (m)
Time: 1.52 (s), x: -2.33 (m), y: 3.87 (m)
Time: 1.63 (s), x: -2.35 (m), y: 3.92 (m)
Time: 1.74 (s), x: -2.36 (m), y: 3.97 (m)
Time: 1.84 (s), x: -2.38 (m), y: 4.02 (m)
Time: 1.95 (s), x: -2.39 (m), y: 4.07 (m)
Time: 2.06 (s), x: -2.41 (m), y: 4.12 (m)
Time: 2.16 (s), x: -2.43 (m), y: 4.17 (m)
Time: 2.27 (s), x: -2.46 (m), y: 4.22 (m)
Time: 2.37 (s), x: -2.48 (m), y: 4.26 (m)
Time: 2.48 (s), x: -2.51 (m), y: 4.31 (m)
Time: 2.58 (s), x: -2.53 (m), y: 4.35 (m)
Time: 2.69 (s), x: -2.55 (m), y: 4.39 (m)
Time: 2.79 (s), x: -2.58 (m), y: 4.44 (m)
Time: 2.90 (s), x: -2.60 (m), y: 4.47 (m)
Time: 3.01 (s), x: -2.63 (m), y: 4.51 (m)
Time: 3.12 (s), x: -2.65 (m), y: 4.55 (m)
Time: 3.23 (s), x: -2.67 (m), y: 4.58 (m)
Time: 3.34 (s), x: -2.70 (m), y: 4.60 (m)
Time: 3.45 (s), x: -2.72 (m), y: 4.63 (m)
Time: 3.56 (s), x: -2.74 (m), y: 4.65 (m)
Time: 3.66 (s), x: -2.76 (m), y: 4.67 (m)
Time: 3.77 (s), x: -2.78 (m), y: 4.69 (m)
Time: 3.88 (s), x: -2.80 (m), y: 4.71 (m)
Time: 3.99 (s), x: -2.81 (m), y: 4.73 (m)
Time: 4.10 (s), x: -2.83 (m), y: 4.74 (m)
Time: 4.20 (s), x: -2.85 (m), y: 4.76 (m)
Time: 4.31 (s), x: -2.86 (m), y: 4.77 (m)
Time: 4.42 (s), x: -2.88 (m), y: 4.79 (m)
Time: 4.52 (s), x: -2.89 (m), y: 4.80 (m)
Time: 4.62 (s), x: -2.90 (m), y: 4.81 (m)
Time: 4.73 (s), x: -2.92 (m), y: 4.83 (m)
Time: 4.83 (s), x: -2.93 (m), y: 4.84 (m)
Time: 4.94 (s), x: -2.94 (m), y: 4.85 (m)
Time: 5.05 (s), x: -2.97 (m), y: 4.87 (m)
Time: 5.16 (s), x: -2.98 (m), y: 4.89 (m)
Time: 5.26 (s), x: -2.99 (m), y: 4.89 (m)
Time: 5.37 (s), x: -3.00 (m), y: 4.90 (m)
Time: 5.47 (s), x: -3.01 (m), y: 4.91 (m)
Time: 5.57 (s), x: -3.01 (m), y: 4.91 (m)
Time: 5.68 (s), x: -3.02 (m), y: 4.92 (m)
Time: 5.79 (s), x: -3.03 (m), y: 4.93 (m)
Time: 5.90 (s), x: -3.04 (m), y: 4.94 (m)
Time: 6.01 (s), x: -3.05 (m), y: 4.95 (m)
Time: 6.12 (s), x: -3.06 (m), y: 4.95 (m)
Time: 6.22 (s), x: -3.07 (m), y: 4.96 (m)
Time: 6.32 (s), x: -3.08 (m), y: 4.97 (m)
Time: 6.43 (s), x: -3.08 (m), y: 4.98 (m)
Time: 6.54 (s), x: -3.09 (m), y: 4.98 (m)
Time: 6.65 (s), x: -3.10 (m), y: 4.99 (m)
Time: 6.76 (s), x: -3.11 (m), y: 5.00 (m)
Time: 6.87 (s), x: -3.11 (m), y: 5.00 (m)
Time: 6.97 (s), x: -3.12 (m), y: 5.01 (m)
Time: 7.08 (s), x: -3.13 (m), y: 5.02 (m)
