🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w298.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_298.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.12 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.34 (m)
Time: 0.32 (s), x: -2.26 (m), y: 3.50 (m)
Time: 0.43 (s), x: -2.26 (m), y: 3.65 (m)
Time: 0.53 (s), x: -2.28 (m), y: 3.80 (m)
Time: 0.64 (s), x: -2.30 (m), y: 3.96 (m)
Time: 0.74 (s), x: -2.34 (m), y: 4.11 (m)
Time: 0.84 (s), x: -2.37 (m), y: 4.26 (m)
Time: 0.95 (s), x: -2.38 (m), y: 4.41 (m)
Time: 1.05 (s), x: -2.39 (m), y: 4.55 (m)
Time: 1.15 (s), x: -2.39 (m), y: 4.71 (m)
Time: 1.26 (s), x: -2.39 (m), y: 4.87 (m)
Time: 1.37 (s), x: -2.39 (m), y: 5.03 (m)
Time: 1.48 (s), x: -2.38 (m), y: 5.18 (m)
Time: 1.59 (s), x: -2.38 (m), y: 5.33 (m)
Time: 1.69 (s), x: -2.37 (m), y: 5.45 (m)
Time: 1.80 (s), x: -2.37 (m), y: 5.55 (m)
Time: 1.90 (s), x: -2.40 (m), y: 5.68 (m)
Time: 2.00 (s), x: -2.43 (m), y: 5.79 (m)
Time: 2.11 (s), x: -2.46 (m), y: 5.93 (m)
Time: 2.21 (s), x: -2.49 (m), y: 6.07 (m)
Time: 2.31 (s), x: -2.51 (m), y: 6.18 (m)
Time: 2.41 (s), x: -2.53 (m), y: 6.27 (m)
Time: 2.51 (s), x: -2.54 (m), y: 6.34 (m)
Time: 2.62 (s), x: -2.54 (m), y: 6.41 (m)
Time: 2.72 (s), x: -2.53 (m), y: 6.45 (m)
Time: 2.83 (s), x: -2.53 (m), y: 6.45 (m)
Time: 2.93 (s), x: -2.53 (m), y: 6.44 (m)
Time: 3.03 (s), x: -2.55 (m), y: 6.43 (m)
Time: 3.13 (s), x: -2.56 (m), y: 6.41 (m)
Time: 3.23 (s), x: -2.57 (m), y: 6.39 (m)
Time: 3.33 (s), x: -2.58 (m), y: 6.38 (m)
Time: 3.44 (s), x: -2.59 (m), y: 6.36 (m)
Time: 3.54 (s), x: -2.60 (m), y: 6.33 (m)
Time: 3.64 (s), x: -2.61 (m), y: 6.30 (m)
Time: 3.74 (s), x: -2.62 (m), y: 6.27 (m)
Time: 3.85 (s), x: -2.63 (m), y: 6.25 (m)
Time: 3.95 (s), x: -2.64 (m), y: 6.23 (m)
Time: 4.05 (s), x: -2.64 (m), y: 6.21 (m)
Time: 4.15 (s), x: -2.64 (m), y: 6.20 (m)
Time: 4.25 (s), x: -2.65 (m), y: 6.18 (m)
Time: 4.35 (s), x: -2.66 (m), y: 6.17 (m)
Time: 4.46 (s), x: -2.68 (m), y: 6.16 (m)
Time: 4.56 (s), x: -2.70 (m), y: 6.15 (m)
Time: 4.66 (s), x: -2.72 (m), y: 6.14 (m)
Time: 4.77 (s), x: -2.73 (m), y: 6.15 (m)
Time: 4.88 (s), x: -2.71 (m), y: 6.17 (m)
Time: 4.98 (s), x: -2.70 (m), y: 6.18 (m)
Time: 5.08 (s), x: -2.67 (m), y: 6.20 (m)
Time: 5.18 (s), x: -2.63 (m), y: 6.25 (m)
Time: 5.28 (s), x: -2.58 (m), y: 6.29 (m)
Time: 5.39 (s), x: -2.55 (m), y: 6.32 (m)
Time: 5.49 (s), x: -2.53 (m), y: 6.34 (m)
Time: 5.60 (s), x: -2.50 (m), y: 6.35 (m)
Time: 5.70 (s), x: -2.48 (m), y: 6.36 (m)
Time: 5.81 (s), x: -2.45 (m), y: 6.39 (m)
Time: 5.91 (s), x: -2.43 (m), y: 6.41 (m)
Time: 6.02 (s), x: -2.40 (m), y: 6.43 (m)
Time: 6.12 (s), x: -2.40 (m), y: 6.48 (m)
Time: 6.23 (s), x: -2.40 (m), y: 6.54 (m)
Time: 6.33 (s), x: -2.41 (m), y: 6.57 (m)
Time: 6.43 (s), x: -2.41 (m), y: 6.58 (m)
Time: 6.54 (s), x: -2.41 (m), y: 6.60 (m)
Time: 6.64 (s), x: -2.42 (m), y: 6.61 (m)
Time: 6.74 (s), x: -2.44 (m), y: 6.59 (m)
Time: 6.85 (s), x: -2.45 (m), y: 6.57 (m)
Time: 6.95 (s), x: -2.47 (m), y: 6.55 (m)
Time: 7.06 (s), x: -2.48 (m), y: 6.53 (m)
Time: 7.16 (s), x: -2.49 (m), y: 6.52 (m)
Time: 7.26 (s), x: -2.49 (m), y: 6.51 (m)
Time: 7.36 (s), x: -2.49 (m), y: 6.52 (m)
Time: 7.47 (s), x: -2.48 (m), y: 6.54 (m)
Time: 7.57 (s), x: -2.47 (m), y: 6.56 (m)
Time: 7.67 (s), x: -2.46 (m), y: 6.59 (m)
Time: 7.78 (s), x: -2.45 (m), y: 6.64 (m)
Time: 7.88 (s), x: -2.43 (m), y: 6.69 (m)
Time: 7.98 (s), x: -2.42 (m), y: 6.74 (m)
Time: 8.09 (s), x: -2.40 (m), y: 6.79 (m)
Time: 8.19 (s), x: -2.39 (m), y: 6.86 (m)
Time: 8.29 (s), x: -2.41 (m), y: 6.95 (m)
Time: 8.39 (s), x: -2.46 (m), y: 7.07 (m)
Time: 8.50 (s), x: -2.51 (m), y: 7.17 (m)
Time: 8.60 (s), x: -2.54 (m), y: 7.24 (m)
Time: 8.70 (s), x: -2.58 (m), y: 7.34 (m)
Time: 8.81 (s), x: -2.62 (m), y: 7.44 (m)
Time: 8.91 (s), x: -2.67 (m), y: 7.56 (m)
Time: 9.02 (s), x: -2.72 (m), y: 7.68 (m)
Time: 9.13 (s), x: -2.77 (m), y: 7.81 (m)
Time: 9.23 (s), x: -2.81 (m), y: 7.92 (m)
