🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w289.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_289.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.22 (m)
Time: 0.23 (s), x: -2.25 (m), y: 3.37 (m)
Time: 0.34 (s), x: -2.25 (m), y: 3.52 (m)
Time: 0.45 (s), x: -2.25 (m), y: 3.68 (m)
Time: 0.56 (s), x: -2.27 (m), y: 3.85 (m)
Time: 0.66 (s), x: -2.30 (m), y: 4.00 (m)
Time: 0.77 (s), x: -2.34 (m), y: 4.15 (m)
Time: 0.88 (s), x: -2.37 (m), y: 4.31 (m)
Time: 0.99 (s), x: -2.39 (m), y: 4.48 (m)
Time: 1.10 (s), x: -2.41 (m), y: 4.64 (m)
Time: 1.20 (s), x: -2.43 (m), y: 4.79 (m)
Time: 1.30 (s), x: -2.45 (m), y: 4.94 (m)
Time: 1.41 (s), x: -2.45 (m), y: 5.10 (m)
Time: 1.51 (s), x: -2.43 (m), y: 5.23 (m)
Time: 1.62 (s), x: -2.40 (m), y: 5.35 (m)
Time: 1.73 (s), x: -2.37 (m), y: 5.42 (m)
Time: 1.84 (s), x: -2.35 (m), y: 5.46 (m)
Time: 1.94 (s), x: -2.33 (m), y: 5.47 (m)
Time: 2.05 (s), x: -2.33 (m), y: 5.47 (m)
Time: 2.16 (s), x: -2.33 (m), y: 5.47 (m)
Time: 2.26 (s), x: -2.33 (m), y: 5.46 (m)
Time: 2.37 (s), x: -2.34 (m), y: 5.46 (m)
Time: 2.48 (s), x: -2.33 (m), y: 5.48 (m)
Time: 2.59 (s), x: -2.32 (m), y: 5.52 (m)
Time: 2.69 (s), x: -2.29 (m), y: 5.58 (m)
Time: 2.80 (s), x: -2.25 (m), y: 5.65 (m)
Time: 2.91 (s), x: -2.19 (m), y: 5.75 (m)
Time: 3.01 (s), x: -2.12 (m), y: 5.86 (m)
Time: 3.12 (s), x: -2.06 (m), y: 5.98 (m)
Time: 3.22 (s), x: -1.98 (m), y: 6.10 (m)
Time: 3.33 (s), x: -1.88 (m), y: 6.22 (m)
Time: 3.44 (s), x: -1.77 (m), y: 6.32 (m)
Time: 3.55 (s), x: -1.66 (m), y: 6.39 (m)
