🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_applr_w145.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_145.world <<<<<<<<<<<<<<<<<<
Time: 0.02 (s), x: -2.01 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.02 (m), y: 3.17 (m)
Time: 0.23 (s), x: -2.03 (m), y: 3.22 (m)
Time: 0.34 (s), x: -2.06 (m), y: 3.28 (m)
Time: 0.44 (s), x: -2.09 (m), y: 3.37 (m)
Time: 0.55 (s), x: -2.13 (m), y: 3.45 (m)
Time: 0.65 (s), x: -2.20 (m), y: 3.55 (m)
Time: 0.76 (s), x: -2.28 (m), y: 3.65 (m)
Time: 0.86 (s), x: -2.36 (m), y: 3.75 (m)
Time: 0.97 (s), x: -2.46 (m), y: 3.85 (m)
Time: 1.07 (s), x: -2.55 (m), y: 3.91 (m)
Time: 1.18 (s), x: -2.66 (m), y: 3.96 (m)
Time: 1.28 (s), x: -2.77 (m), y: 3.98 (m)
Time: 1.38 (s), x: -2.88 (m), y: 3.98 (m)
Time: 1.49 (s), x: -3.01 (m), y: 3.96 (m)
Time: 1.59 (s), x: -3.11 (m), y: 3.93 (m)
Time: 1.69 (s), x: -3.21 (m), y: 3.89 (m)
Time: 1.79 (s), x: -3.30 (m), y: 3.83 (m)
Time: 1.90 (s), x: -3.39 (m), y: 3.77 (m)
Time: 2.00 (s), x: -3.47 (m), y: 3.70 (m)
Time: 2.11 (s), x: -3.54 (m), y: 3.61 (m)
Time: 2.21 (s), x: -3.61 (m), y: 3.53 (m)
Time: 2.31 (s), x: -3.67 (m), y: 3.43 (m)
Time: 2.42 (s), x: -3.73 (m), y: 3.32 (m)
Time: 2.52 (s), x: -3.77 (m), y: 3.22 (m)
Time: 2.62 (s), x: -3.80 (m), y: 3.12 (m)
Time: 2.73 (s), x: -3.82 (m), y: 3.06 (m)
Time: 2.83 (s), x: -3.83 (m), y: 3.01 (m)
Time: 2.93 (s), x: -3.84 (m), y: 2.96 (m)
Time: 3.03 (s), x: -3.85 (m), y: 2.91 (m)
Time: 3.14 (s), x: -3.86 (m), y: 2.85 (m)
Time: 3.25 (s), x: -3.87 (m), y: 2.80 (m)
Time: 3.35 (s), x: -3.88 (m), y: 2.75 (m)
Time: 3.46 (s), x: -3.89 (m), y: 2.69 (m)
Time: 3.57 (s), x: -3.89 (m), y: 2.64 (m)
Time: 3.67 (s), x: -3.90 (m), y: 2.58 (m)
Time: 3.78 (s), x: -3.92 (m), y: 2.52 (m)
Time: 3.88 (s), x: -3.93 (m), y: 2.47 (m)
Time: 3.99 (s), x: -3.93 (m), y: 2.39 (m)
Time: 4.09 (s), x: -3.92 (m), y: 2.30 (m)
Time: 4.20 (s), x: -3.91 (m), y: 2.21 (m)
Time: 4.30 (s), x: -3.89 (m), y: 2.13 (m)
Time: 4.40 (s), x: -3.87 (m), y: 2.05 (m)
Time: 4.51 (s), x: -3.85 (m), y: 1.99 (m)
Time: 4.61 (s), x: -3.84 (m), y: 1.94 (m)
Time: 4.71 (s), x: -3.82 (m), y: 1.91 (m)
Time: 4.81 (s), x: -3.81 (m), y: 1.88 (m)
Time: 4.91 (s), x: -3.80 (m), y: 1.85 (m)
Time: 5.02 (s), x: -3.79 (m), y: 1.81 (m)
Time: 5.12 (s), x: -3.78 (m), y: 1.78 (m)
Time: 5.22 (s), x: -3.77 (m), y: 1.75 (m)
Time: 5.33 (s), x: -3.77 (m), y: 1.73 (m)
Time: 5.43 (s), x: -3.78 (m), y: 1.72 (m)
Time: 5.53 (s), x: -3.79 (m), y: 1.70 (m)
Time: 5.64 (s), x: -3.77 (m), y: 1.66 (m)
Time: 5.74 (s), x: -3.74 (m), y: 1.63 (m)
Time: 5.85 (s), x: -3.71 (m), y: 1.59 (m)
Time: 5.95 (s), x: -3.68 (m), y: 1.56 (m)
Time: 6.06 (s), x: -3.65 (m), y: 1.52 (m)
Time: 6.16 (s), x: -3.61 (m), y: 1.49 (m)
Time: 6.27 (s), x: -3.58 (m), y: 1.46 (m)
Time: 6.37 (s), x: -3.55 (m), y: 1.43 (m)
Time: 6.48 (s), x: -3.51 (m), y: 1.40 (m)
Time: 6.58 (s), x: -3.48 (m), y: 1.37 (m)
Time: 6.69 (s), x: -3.42 (m), y: 1.33 (m)
Time: 6.79 (s), x: -3.34 (m), y: 1.27 (m)
Time: 6.89 (s), x: -3.25 (m), y: 1.21 (m)
Time: 7.00 (s), x: -3.17 (m), y: 1.15 (m)
Time: 7.11 (s), x: -3.12 (m), y: 1.12 (m)
Time: 7.21 (s), x: -3.10 (m), y: 1.10 (m)
Time: 7.32 (s), x: -3.08 (m), y: 1.09 (m)
Time: 7.42 (s), x: -3.08 (m), y: 1.07 (m)
Time: 7.53 (s), x: -3.07 (m), y: 1.05 (m)
Time: 7.64 (s), x: -3.03 (m), y: 1.03 (m)
Time: 7.74 (s), x: -2.97 (m), y: 1.01 (m)
Time: 7.85 (s), x: -2.92 (m), y: 1.00 (m)
Time: 7.96 (s), x: -2.90 (m), y: 0.99 (m)
Time: 8.06 (s), x: -2.88 (m), y: 0.98 (m)
Time: 8.16 (s), x: -2.86 (m), y: 0.96 (m)
Time: 8.26 (s), x: -2.83 (m), y: 0.95 (m)
Time: 8.36 (s), x: -2.77 (m), y: 0.94 (m)
Time: 8.47 (s), x: -2.70 (m), y: 0.94 (m)
Time: 8.57 (s), x: -2.64 (m), y: 0.93 (m)
Time: 8.67 (s), x: -2.56 (m), y: 0.93 (m)
Time: 8.78 (s), x: -2.50 (m), y: 0.93 (m)
Time: 8.88 (s), x: -2.43 (m), y: 0.93 (m)
Time: 8.98 (s), x: -2.37 (m), y: 0.93 (m)
Time: 9.08 (s), x: -2.33 (m), y: 0.93 (m)
Time: 9.18 (s), x: -2.31 (m), y: 0.93 (m)
Time: 9.28 (s), x: -2.28 (m), y: 0.92 (m)
Time: 9.38 (s), x: -2.24 (m), y: 0.93 (m)
Time: 9.49 (s), x: -2.16 (m), y: 0.93 (m)
Time: 9.59 (s), x: -2.11 (m), y: 0.94 (m)
Time: 9.70 (s), x: -2.08 (m), y: 0.94 (m)
Time: 9.80 (s), x: -2.04 (m), y: 0.95 (m)
Time: 9.90 (s), x: -1.98 (m), y: 0.96 (m)
Time: 10.01 (s), x: -1.88 (m), y: 0.98 (m)
Time: 10.12 (s), x: -1.77 (m), y: 1.00 (m)
Time: 10.22 (s), x: -1.65 (m), y: 1.04 (m)
Time: 10.32 (s), x: -1.50 (m), y: 1.08 (m)
Time: 10.43 (s), x: -1.33 (m), y: 1.13 (m)
Time: 10.53 (s), x: -1.18 (m), y: 1.18 (m)
Time: 10.64 (s), x: -1.08 (m), y: 1.22 (m)
Time: 10.74 (s), x: -1.00 (m), y: 1.26 (m)
Time: 10.84 (s), x: -0.94 (m), y: 1.30 (m)
Time: 10.94 (s), x: -0.89 (m), y: 1.34 (m)
Time: 11.05 (s), x: -0.86 (m), y: 1.39 (m)
Time: 11.15 (s), x: -0.83 (m), y: 1.45 (m)
Time: 11.26 (s), x: -0.82 (m), y: 1.51 (m)
Time: 11.36 (s), x: -0.82 (m), y: 1.55 (m)
Time: 11.46 (s), x: -0.82 (m), y: 1.57 (m)
Time: 11.56 (s), x: -0.82 (m), y: 1.58 (m)
Time: 11.67 (s), x: -0.82 (m), y: 1.59 (m)
Time: 11.78 (s), x: -0.82 (m), y: 1.61 (m)
Time: 11.88 (s), x: -0.83 (m), y: 1.62 (m)
Time: 11.98 (s), x: -0.83 (m), y: 1.63 (m)
Time: 12.08 (s), x: -0.83 (m), y: 1.65 (m)
Time: 12.19 (s), x: -0.83 (m), y: 1.68 (m)
Time: 12.29 (s), x: -0.83 (m), y: 1.76 (m)
Time: 12.40 (s), x: -0.84 (m), y: 1.86 (m)
Time: 12.50 (s), x: -0.84 (m), y: 1.99 (m)
Time: 12.60 (s), x: -0.85 (m), y: 2.17 (m)
Time: 12.71 (s), x: -0.86 (m), y: 2.38 (m)
Time: 12.82 (s), x: -0.87 (m), y: 2.57 (m)
Time: 12.92 (s), x: -0.89 (m), y: 2.76 (m)
Time: 13.03 (s), x: -0.94 (m), y: 2.94 (m)
Time: 13.13 (s), x: -1.01 (m), y: 3.12 (m)
Time: 13.23 (s), x: -1.10 (m), y: 3.27 (m)
Time: 13.34 (s), x: -1.20 (m), y: 3.45 (m)
Time: 13.44 (s), x: -1.29 (m), y: 3.58 (m)
Time: 13.55 (s), x: -1.39 (m), y: 3.72 (m)
Time: 13.65 (s), x: -1.48 (m), y: 3.85 (m)
Time: 13.75 (s), x: -1.57 (m), y: 3.96 (m)
Time: 13.86 (s), x: -1.64 (m), y: 4.05 (m)
Time: 13.96 (s), x: -1.71 (m), y: 4.13 (m)
Time: 14.06 (s), x: -1.79 (m), y: 4.20 (m)
Time: 14.17 (s), x: -1.87 (m), y: 4.28 (m)
Time: 14.28 (s), x: -1.95 (m), y: 4.34 (m)
Time: 14.38 (s), x: -2.02 (m), y: 4.38 (m)
Time: 14.49 (s), x: -2.09 (m), y: 4.42 (m)
Time: 14.59 (s), x: -2.16 (m), y: 4.47 (m)
Time: 14.69 (s), x: -2.22 (m), y: 4.50 (m)
Time: 14.79 (s), x: -2.29 (m), y: 4.54 (m)
Time: 14.90 (s), x: -2.35 (m), y: 4.57 (m)
Time: 15.00 (s), x: -2.42 (m), y: 4.60 (m)
Time: 15.10 (s), x: -2.48 (m), y: 4.62 (m)
Time: 15.20 (s), x: -2.57 (m), y: 4.64 (m)
Time: 15.31 (s), x: -2.67 (m), y: 4.67 (m)
Time: 15.41 (s), x: -2.79 (m), y: 4.69 (m)
Time: 15.52 (s), x: -2.91 (m), y: 4.72 (m)
Time: 15.62 (s), x: -3.04 (m), y: 4.72 (m)
Time: 15.72 (s), x: -3.17 (m), y: 4.71 (m)
Time: 15.83 (s), x: -3.30 (m), y: 4.66 (m)
Time: 15.93 (s), x: -3.42 (m), y: 4.59 (m)
Time: 16.03 (s), x: -3.53 (m), y: 4.50 (m)
Time: 16.14 (s), x: -3.62 (m), y: 4.41 (m)
Time: 16.24 (s), x: -3.69 (m), y: 4.32 (m)
Time: 16.34 (s), x: -3.75 (m), y: 4.20 (m)
Time: 16.45 (s), x: -3.80 (m), y: 4.10 (m)
Time: 16.55 (s), x: -3.83 (m), y: 4.03 (m)
Time: 16.66 (s), x: -3.85 (m), y: 3.98 (m)
Time: 16.76 (s), x: -3.85 (m), y: 3.96 (m)
Time: 16.86 (s), x: -3.86 (m), y: 3.95 (m)
Time: 16.96 (s), x: -3.86 (m), y: 3.94 (m)
Time: 17.07 (s), x: -3.86 (m), y: 3.93 (m)
Time: 17.17 (s), x: -3.87 (m), y: 3.91 (m)
Time: 17.28 (s), x: -3.87 (m), y: 3.85 (m)
Time: 17.39 (s), x: -3.88 (m), y: 3.79 (m)
Time: 17.49 (s), x: -3.89 (m), y: 3.71 (m)
Time: 17.59 (s), x: -3.90 (m), y: 3.64 (m)
Time: 17.70 (s), x: -3.91 (m), y: 3.56 (m)
Time: 17.80 (s), x: -3.92 (m), y: 3.47 (m)
Time: 17.91 (s), x: -3.92 (m), y: 3.40 (m)
Time: 18.01 (s), x: -3.93 (m), y: 3.32 (m)
Time: 18.11 (s), x: -3.94 (m), y: 3.25 (m)
Time: 18.22 (s), x: -3.94 (m), y: 3.16 (m)
Time: 18.32 (s), x: -3.95 (m), y: 3.08 (m)
Time: 18.42 (s), x: -3.95 (m), y: 3.01 (m)
Time: 18.53 (s), x: -3.96 (m), y: 2.93 (m)
Time: 18.63 (s), x: -3.96 (m), y: 2.86 (m)
Time: 18.73 (s), x: -3.97 (m), y: 2.79 (m)
Time: 18.83 (s), x: -3.97 (m), y: 2.76 (m)
Time: 18.93 (s), x: -3.97 (m), y: 2.72 (m)
Time: 19.04 (s), x: -3.98 (m), y: 2.70 (m)
Time: 19.14 (s), x: -3.98 (m), y: 2.68 (m)
Time: 19.24 (s), x: -3.98 (m), y: 2.67 (m)
Time: 19.35 (s), x: -3.98 (m), y: 2.66 (m)
Time: 19.46 (s), x: -3.98 (m), y: 2.66 (m)
Time: 19.56 (s), x: -3.98 (m), y: 2.64 (m)
Time: 19.66 (s), x: -3.99 (m), y: 2.63 (m)
Time: 19.76 (s), x: -3.98 (m), y: 2.62 (m)
Time: 19.87 (s), x: -3.98 (m), y: 2.61 (m)
Time: 19.97 (s), x: -3.98 (m), y: 2.60 (m)
Time: 20.08 (s), x: -3.98 (m), y: 2.59 (m)
Time: 20.18 (s), x: -3.98 (m), y: 2.58 (m)
Time: 20.28 (s), x: -3.98 (m), y: 2.57 (m)
Time: 20.39 (s), x: -3.98 (m), y: 2.56 (m)
Time: 20.49 (s), x: -3.98 (m), y: 2.55 (m)
Time: 20.59 (s), x: -3.98 (m), y: 2.54 (m)
Time: 20.70 (s), x: -3.98 (m), y: 2.53 (m)
Time: 20.80 (s), x: -3.98 (m), y: 2.52 (m)
Time: 20.91 (s), x: -3.98 (m), y: 2.51 (m)
Time: 21.01 (s), x: -3.97 (m), y: 2.50 (m)
Time: 21.11 (s), x: -3.97 (m), y: 2.49 (m)
Time: 21.21 (s), x: -3.97 (m), y: 2.48 (m)
Time: 21.32 (s), x: -3.97 (m), y: 2.47 (m)
Time: 21.42 (s), x: -3.97 (m), y: 2.46 (m)
Time: 21.52 (s), x: -3.97 (m), y: 2.45 (m)
Time: 21.62 (s), x: -3.97 (m), y: 2.44 (m)
Time: 21.72 (s), x: -3.98 (m), y: 2.43 (m)
Time: 21.82 (s), x: -3.97 (m), y: 2.41 (m)
Time: 21.93 (s), x: -3.97 (m), y: 2.41 (m)
Time: 22.03 (s), x: -3.97 (m), y: 2.40 (m)
Time: 22.14 (s), x: -3.97 (m), y: 2.39 (m)
Time: 22.24 (s), x: -3.97 (m), y: 2.39 (m)
Time: 22.34 (s), x: -3.97 (m), y: 2.38 (m)
Time: 22.45 (s), x: -3.97 (m), y: 2.37 (m)
Time: 22.55 (s), x: -3.96 (m), y: 2.36 (m)
Time: 22.66 (s), x: -3.96 (m), y: 2.36 (m)
Time: 22.76 (s), x: -3.96 (m), y: 2.36 (m)
Time: 22.86 (s), x: -3.96 (m), y: 2.36 (m)
Time: 22.96 (s), x: -3.96 (m), y: 2.36 (m)
Time: 23.06 (s), x: -3.95 (m), y: 2.35 (m)
Time: 23.16 (s), x: -3.95 (m), y: 2.35 (m)
Time: 23.27 (s), x: -3.95 (m), y: 2.35 (m)
Time: 23.38 (s), x: -3.95 (m), y: 2.34 (m)
Time: 23.48 (s), x: -3.95 (m), y: 2.33 (m)
Time: 23.59 (s), x: -3.95 (m), y: 2.32 (m)
Time: 23.70 (s), x: -3.95 (m), y: 2.31 (m)
Time: 23.80 (s), x: -3.95 (m), y: 2.29 (m)
Time: 23.90 (s), x: -3.95 (m), y: 2.28 (m)
Time: 24.00 (s), x: -3.96 (m), y: 2.26 (m)
Time: 24.10 (s), x: -3.96 (m), y: 2.25 (m)
Time: 24.20 (s), x: -3.96 (m), y: 2.24 (m)
Time: 24.30 (s), x: -3.96 (m), y: 2.23 (m)
Time: 24.41 (s), x: -3.96 (m), y: 2.21 (m)
Time: 24.52 (s), x: -3.96 (m), y: 2.20 (m)
Time: 24.62 (s), x: -3.96 (m), y: 2.19 (m)
Time: 24.73 (s), x: -3.97 (m), y: 2.18 (m)
Time: 24.83 (s), x: -3.97 (m), y: 2.17 (m)
Time: 24.93 (s), x: -3.97 (m), y: 2.16 (m)
Time: 25.03 (s), x: -3.97 (m), y: 2.15 (m)
Time: 25.14 (s), x: -3.97 (m), y: 2.14 (m)
Time: 25.24 (s), x: -3.97 (m), y: 2.12 (m)
Time: 25.34 (s), x: -3.97 (m), y: 2.11 (m)
Time: 25.45 (s), x: -3.97 (m), y: 2.11 (m)
Time: 25.55 (s), x: -3.97 (m), y: 2.10 (m)
Time: 25.65 (s), x: -3.97 (m), y: 2.09 (m)
Time: 25.75 (s), x: -3.97 (m), y: 2.08 (m)
Time: 25.85 (s), x: -3.97 (m), y: 2.08 (m)
Time: 25.96 (s), x: -3.97 (m), y: 2.07 (m)
Time: 26.06 (s), x: -3.96 (m), y: 2.07 (m)
Time: 26.17 (s), x: -3.96 (m), y: 2.07 (m)
Time: 26.27 (s), x: -3.96 (m), y: 2.07 (m)
Time: 26.37 (s), x: -3.96 (m), y: 2.06 (m)
Time: 26.47 (s), x: -3.96 (m), y: 2.05 (m)
Time: 26.57 (s), x: -3.96 (m), y: 2.05 (m)
Time: 26.67 (s), x: -3.96 (m), y: 2.04 (m)
Time: 26.78 (s), x: -3.97 (m), y: 2.02 (m)
Time: 26.88 (s), x: -3.97 (m), y: 2.01 (m)
Time: 26.99 (s), x: -3.97 (m), y: 2.00 (m)
Time: 27.10 (s), x: -3.97 (m), y: 1.99 (m)
Time: 27.20 (s), x: -3.97 (m), y: 1.98 (m)
Time: 27.31 (s), x: -3.97 (m), y: 1.97 (m)
Time: 27.41 (s), x: -3.97 (m), y: 1.96 (m)
Time: 27.51 (s), x: -3.96 (m), y: 1.95 (m)
Time: 27.61 (s), x: -3.96 (m), y: 1.94 (m)
Time: 27.72 (s), x: -3.96 (m), y: 1.93 (m)
Time: 27.82 (s), x: -3.96 (m), y: 1.91 (m)
