🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w280.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_280.world <<<<<<<<<<<<<<<<<<
Time: 0.00 (s), x: -2.00 (m), y: 3.37 (m)
Time: 0.11 (s), x: -2.00 (m), y: 3.43 (m)
Time: 0.22 (s), x: -1.99 (m), y: 3.48 (m)
Time: 0.32 (s), x: -1.99 (m), y: 3.53 (m)
Time: 0.42 (s), x: -1.99 (m), y: 3.58 (m)
Time: 0.53 (s), x: -1.99 (m), y: 3.65 (m)
Time: 0.64 (s), x: -1.99 (m), y: 3.69 (m)
Time: 0.74 (s), x: -1.99 (m), y: 3.74 (m)
Time: 0.84 (s), x: -1.99 (m), y: 3.79 (m)
Time: 0.95 (s), x: -1.99 (m), y: 3.82 (m)
Time: 1.06 (s), x: -1.99 (m), y: 3.83 (m)
Time: 1.16 (s), x: -1.99 (m), y: 3.87 (m)
Time: 1.27 (s), x: -1.99 (m), y: 3.91 (m)
Time: 1.38 (s), x: -1.99 (m), y: 3.95 (m)
Time: 1.48 (s), x: -1.98 (m), y: 3.99 (m)
Time: 1.58 (s), x: -1.98 (m), y: 4.04 (m)
Time: 1.69 (s), x: -1.98 (m), y: 4.09 (m)
Time: 1.79 (s), x: -1.98 (m), y: 4.14 (m)
Time: 1.90 (s), x: -1.99 (m), y: 4.20 (m)
Time: 2.00 (s), x: -1.99 (m), y: 4.31 (m)
Time: 2.10 (s), x: -2.00 (m), y: 4.43 (m)
Time: 2.20 (s), x: -2.01 (m), y: 4.55 (m)
Time: 2.31 (s), x: -2.02 (m), y: 4.66 (m)
Time: 2.41 (s), x: -2.02 (m), y: 4.76 (m)
Time: 2.52 (s), x: -2.02 (m), y: 4.85 (m)
Time: 2.62 (s), x: -2.02 (m), y: 4.92 (m)
Time: 2.73 (s), x: -2.02 (m), y: 4.99 (m)
Time: 2.84 (s), x: -2.02 (m), y: 5.05 (m)
Time: 2.94 (s), x: -2.01 (m), y: 5.12 (m)
Time: 3.04 (s), x: -2.00 (m), y: 5.20 (m)
Time: 3.14 (s), x: -2.00 (m), y: 5.28 (m)
Time: 3.25 (s), x: -1.98 (m), y: 5.38 (m)
Time: 3.36 (s), x: -1.97 (m), y: 5.50 (m)
Time: 3.46 (s), x: -1.96 (m), y: 5.59 (m)
Time: 3.56 (s), x: -1.95 (m), y: 5.67 (m)
Time: 3.67 (s), x: -1.94 (m), y: 5.78 (m)
Time: 3.78 (s), x: -1.93 (m), y: 5.87 (m)
Time: 3.88 (s), x: -1.92 (m), y: 5.97 (m)
Time: 3.99 (s), x: -1.91 (m), y: 6.06 (m)
Time: 4.09 (s), x: -1.90 (m), y: 6.13 (m)
Time: 4.20 (s), x: -1.90 (m), y: 6.17 (m)
Time: 4.31 (s), x: -1.90 (m), y: 6.18 (m)
Time: 4.41 (s), x: -1.90 (m), y: 6.20 (m)
Time: 4.52 (s), x: -1.90 (m), y: 6.23 (m)
Time: 4.62 (s), x: -1.89 (m), y: 6.27 (m)
Time: 4.73 (s), x: -1.88 (m), y: 6.30 (m)
Time: 4.83 (s), x: -1.88 (m), y: 6.34 (m)
Time: 4.93 (s), x: -1.87 (m), y: 6.35 (m)
Time: 5.04 (s), x: -1.88 (m), y: 6.34 (m)
Time: 5.14 (s), x: -1.89 (m), y: 6.32 (m)
Time: 5.25 (s), x: -1.90 (m), y: 6.29 (m)
Time: 5.35 (s), x: -1.90 (m), y: 6.27 (m)
Time: 5.46 (s), x: -1.91 (m), y: 6.25 (m)
Time: 5.57 (s), x: -1.90 (m), y: 6.28 (m)
Time: 5.67 (s), x: -1.89 (m), y: 6.31 (m)
Time: 5.77 (s), x: -1.88 (m), y: 6.34 (m)
Time: 5.88 (s), x: -1.89 (m), y: 6.33 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation collided with time 5.8770 (s)
Navigation metric: 0.0000
