🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w39.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_39.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.01 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.07 (m), y: 3.14 (m)
Time: 0.22 (s), x: -2.12 (m), y: 3.17 (m)
Time: 0.32 (s), x: -2.17 (m), y: 3.19 (m)
Time: 0.42 (s), x: -2.22 (m), y: 3.20 (m)
Time: 0.52 (s), x: -2.28 (m), y: 3.21 (m)
Time: 0.62 (s), x: -2.33 (m), y: 3.20 (m)
Time: 0.73 (s), x: -2.38 (m), y: 3.19 (m)
Time: 0.83 (s), x: -2.41 (m), y: 3.19 (m)
Time: 0.94 (s), x: -2.42 (m), y: 3.19 (m)
Time: 1.04 (s), x: -2.42 (m), y: 3.19 (m)
Time: 1.14 (s), x: -2.42 (m), y: 3.19 (m)
Time: 1.24 (s), x: -2.43 (m), y: 3.17 (m)
Time: 1.34 (s), x: -2.47 (m), y: 3.14 (m)
Time: 1.45 (s), x: -2.51 (m), y: 3.11 (m)
Time: 1.55 (s), x: -2.56 (m), y: 3.07 (m)
Time: 1.66 (s), x: -2.60 (m), y: 3.04 (m)
Time: 1.77 (s), x: -2.64 (m), y: 3.01 (m)
Time: 1.87 (s), x: -2.69 (m), y: 2.97 (m)
Time: 1.97 (s), x: -2.75 (m), y: 2.91 (m)
Time: 2.08 (s), x: -2.81 (m), y: 2.86 (m)
Time: 2.18 (s), x: -2.87 (m), y: 2.81 (m)
Time: 2.28 (s), x: -2.94 (m), y: 2.76 (m)
Time: 2.38 (s), x: -3.00 (m), y: 2.72 (m)
Time: 2.48 (s), x: -3.04 (m), y: 2.69 (m)
Time: 2.58 (s), x: -3.07 (m), y: 2.66 (m)
Time: 2.69 (s), x: -3.10 (m), y: 2.63 (m)
Time: 2.79 (s), x: -3.14 (m), y: 2.60 (m)
Time: 2.89 (s), x: -3.19 (m), y: 2.57 (m)
Time: 3.00 (s), x: -3.24 (m), y: 2.56 (m)
Time: 3.10 (s), x: -3.28 (m), y: 2.55 (m)
Time: 3.20 (s), x: -3.31 (m), y: 2.54 (m)
Time: 3.31 (s), x: -3.33 (m), y: 2.51 (m)
Time: 3.41 (s), x: -3.35 (m), y: 2.49 (m)
Time: 3.52 (s), x: -3.37 (m), y: 2.47 (m)
Time: 3.62 (s), x: -3.38 (m), y: 2.48 (m)
Time: 3.72 (s), x: -3.39 (m), y: 2.51 (m)
Time: 3.82 (s), x: -3.41 (m), y: 2.57 (m)
Time: 3.93 (s), x: -3.44 (m), y: 2.67 (m)
Time: 4.04 (s), x: -3.48 (m), y: 2.78 (m)
Time: 4.14 (s), x: -3.51 (m), y: 2.89 (m)
Time: 4.24 (s), x: -3.55 (m), y: 3.00 (m)
Time: 4.35 (s), x: -3.59 (m), y: 3.12 (m)
Time: 4.45 (s), x: -3.62 (m), y: 3.23 (m)
Time: 4.55 (s), x: -3.65 (m), y: 3.32 (m)
Time: 4.66 (s), x: -3.68 (m), y: 3.40 (m)
Time: 4.76 (s), x: -3.70 (m), y: 3.47 (m)
Time: 4.86 (s), x: -3.72 (m), y: 3.53 (m)
Time: 4.96 (s), x: -3.74 (m), y: 3.61 (m)
Time: 5.07 (s), x: -3.76 (m), y: 3.68 (m)
Time: 5.17 (s), x: -3.78 (m), y: 3.75 (m)
Time: 5.27 (s), x: -3.79 (m), y: 3.81 (m)
Time: 5.37 (s), x: -3.81 (m), y: 3.88 (m)
