🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_e2e_w54.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_54.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.12 (m)
Time: 0.12 (s), x: -2.00 (m), y: 3.20 (m)
Time: 0.22 (s), x: -2.01 (m), y: 3.31 (m)
Time: 0.32 (s), x: -2.02 (m), y: 3.42 (m)
Time: 0.43 (s), x: -2.04 (m), y: 3.56 (m)
Time: 0.54 (s), x: -2.06 (m), y: 3.69 (m)
Time: 0.64 (s), x: -2.09 (m), y: 3.83 (m)
Time: 0.74 (s), x: -2.14 (m), y: 3.98 (m)
Time: 0.84 (s), x: -2.23 (m), y: 4.13 (m)
Time: 0.95 (s), x: -2.36 (m), y: 4.28 (m)
Time: 1.05 (s), x: -2.46 (m), y: 4.36 (m)
Time: 1.16 (s), x: -2.52 (m), y: 4.39 (m)
Time: 1.27 (s), x: -2.55 (m), y: 4.43 (m)
Time: 1.37 (s), x: -2.55 (m), y: 4.48 (m)
Time: 1.47 (s), x: -2.53 (m), y: 4.54 (m)
Time: 1.57 (s), x: -2.51 (m), y: 4.59 (m)
Time: 1.68 (s), x: -2.49 (m), y: 4.63 (m)
Time: 1.79 (s), x: -2.46 (m), y: 4.66 (m)
Time: 1.90 (s), x: -2.46 (m), y: 4.67 (m)
Time: 2.01 (s), x: -2.47 (m), y: 4.67 (m)
Time: 2.11 (s), x: -2.46 (m), y: 4.68 (m)
Time: 2.22 (s), x: -2.45 (m), y: 4.70 (m)
Time: 2.32 (s), x: -2.44 (m), y: 4.73 (m)
Time: 2.43 (s), x: -2.42 (m), y: 4.78 (m)
Time: 2.53 (s), x: -2.41 (m), y: 4.82 (m)
Time: 2.63 (s), x: -2.40 (m), y: 4.89 (m)
Time: 2.74 (s), x: -2.39 (m), y: 4.96 (m)
Time: 2.84 (s), x: -2.38 (m), y: 5.01 (m)
Time: 2.94 (s), x: -2.38 (m), y: 5.02 (m)
Time: 3.04 (s), x: -2.37 (m), y: 4.99 (m)
Time: 3.15 (s), x: -2.35 (m), y: 4.93 (m)
Time: 3.25 (s), x: -2.32 (m), y: 4.82 (m)
Time: 3.36 (s), x: -2.28 (m), y: 4.69 (m)
Time: 3.47 (s), x: -2.23 (m), y: 4.53 (m)
Time: 3.57 (s), x: -2.19 (m), y: 4.41 (m)
Time: 3.67 (s), x: -2.17 (m), y: 4.32 (m)
Time: 3.78 (s), x: -2.17 (m), y: 4.29 (m)
Time: 3.88 (s), x: -2.17 (m), y: 4.29 (m)
Time: 3.98 (s), x: -2.16 (m), y: 4.32 (m)
Time: 4.08 (s), x: -2.15 (m), y: 4.35 (m)
Time: 4.19 (s), x: -2.14 (m), y: 4.38 (m)
Time: 4.30 (s), x: -2.14 (m), y: 4.38 (m)
Time: 4.40 (s), x: -2.14 (m), y: 4.38 (m)
Time: 4.51 (s), x: -2.14 (m), y: 4.40 (m)
Time: 4.62 (s), x: -2.14 (m), y: 4.42 (m)
Time: 4.72 (s), x: -2.13 (m), y: 4.47 (m)
Time: 4.82 (s), x: -2.12 (m), y: 4.52 (m)
Time: 4.93 (s), x: -2.10 (m), y: 4.57 (m)
Time: 5.03 (s), x: -2.09 (m), y: 4.61 (m)
Time: 5.14 (s), x: -2.08 (m), y: 4.64 (m)
Time: 5.25 (s), x: -2.08 (m), y: 4.67 (m)
Time: 5.36 (s), x: -2.08 (m), y: 4.68 (m)
Time: 5.46 (s), x: -2.08 (m), y: 4.68 (m)
Time: 5.58 (s), x: -2.08 (m), y: 4.66 (m)
Time: 5.68 (s), x: -2.08 (m), y: 4.64 (m)
Time: 5.78 (s), x: -2.09 (m), y: 4.61 (m)
Time: 5.89 (s), x: -2.09 (m), y: 4.58 (m)
Time: 5.99 (s), x: -2.10 (m), y: 4.54 (m)
Time: 6.09 (s), x: -2.11 (m), y: 4.52 (m)
Time: 6.20 (s), x: -2.12 (m), y: 4.50 (m)
Time: 6.30 (s), x: -2.12 (m), y: 4.49 (m)
Time: 6.40 (s), x: -2.11 (m), y: 4.49 (m)
Time: 6.51 (s), x: -2.09 (m), y: 4.53 (m)
Time: 6.61 (s), x: -2.05 (m), y: 4.58 (m)
Time: 6.72 (s), x: -2.02 (m), y: 4.64 (m)
Time: 6.82 (s), x: -1.98 (m), y: 4.69 (m)
Time: 6.93 (s), x: -1.94 (m), y: 4.75 (m)
Time: 7.04 (s), x: -1.91 (m), y: 4.80 (m)
Time: 7.14 (s), x: -1.89 (m), y: 4.83 (m)
Time: 7.24 (s), x: -1.87 (m), y: 4.86 (m)
Time: 7.34 (s), x: -1.85 (m), y: 4.88 (m)
Time: 7.44 (s), x: -1.84 (m), y: 4.91 (m)
Time: 7.55 (s), x: -1.82 (m), y: 4.92 (m)
Time: 7.66 (s), x: -1.81 (m), y: 4.93 (m)
Time: 7.76 (s), x: -1.79 (m), y: 4.94 (m)
Time: 7.86 (s), x: -1.77 (m), y: 4.94 (m)
Time: 7.96 (s), x: -1.75 (m), y: 4.95 (m)
Time: 8.07 (s), x: -1.74 (m), y: 4.95 (m)
Time: 8.18 (s), x: -1.75 (m), y: 4.95 (m)
Time: 8.28 (s), x: -1.76 (m), y: 4.95 (m)
Time: 8.39 (s), x: -1.80 (m), y: 4.92 (m)
Time: 8.50 (s), x: -1.86 (m), y: 4.88 (m)
Time: 8.61 (s), x: -1.95 (m), y: 4.83 (m)
Time: 8.72 (s), x: -2.03 (m), y: 4.77 (m)
Time: 8.82 (s), x: -2.13 (m), y: 4.71 (m)
Time: 8.93 (s), x: -2.23 (m), y: 4.66 (m)
Time: 9.03 (s), x: -2.30 (m), y: 4.63 (m)
Time: 9.14 (s), x: -2.33 (m), y: 4.62 (m)
Time: 9.25 (s), x: -2.35 (m), y: 4.62 (m)
Time: 9.36 (s), x: -2.36 (m), y: 4.62 (m)
Time: 9.46 (s), x: -2.40 (m), y: 4.63 (m)
Time: 9.56 (s), x: -2.44 (m), y: 4.65 (m)
Time: 9.67 (s), x: -2.51 (m), y: 4.67 (m)
Time: 9.77 (s), x: -2.59 (m), y: 4.70 (m)
Time: 9.87 (s), x: -2.68 (m), y: 4.72 (m)
Time: 9.98 (s), x: -2.75 (m), y: 4.74 (m)
Time: 10.08 (s), x: -2.79 (m), y: 4.75 (m)
Time: 10.19 (s), x: -2.82 (m), y: 4.74 (m)
Time: 10.33 (s), x: -2.85 (m), y: 4.70 (m)
Time: 10.43 (s), x: -2.87 (m), y: 4.65 (m)
Time: 10.54 (s), x: -2.88 (m), y: 4.63 (m)
Time: 10.64 (s), x: -2.88 (m), y: 4.64 (m)
Time: 10.74 (s), x: -2.86 (m), y: 4.68 (m)
Time: 10.84 (s), x: -2.84 (m), y: 4.75 (m)
Time: 10.94 (s), x: -2.80 (m), y: 4.82 (m)
Time: 11.05 (s), x: -2.78 (m), y: 4.85 (m)
Time: 11.16 (s), x: -2.77 (m), y: 4.87 (m)
Time: 11.26 (s), x: -2.75 (m), y: 4.88 (m)
Time: 11.36 (s), x: -2.75 (m), y: 4.92 (m)
