🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_sac_w61.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_61.world <<<<<<<<<<<<<<<<<<
Time: 0.00 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.10 (s), x: -2.25 (m), y: 3.15 (m)
Time: 0.21 (s), x: -2.25 (m), y: 3.20 (m)
Time: 0.31 (s), x: -2.25 (m), y: 3.26 (m)
Time: 0.41 (s), x: -2.25 (m), y: 3.31 (m)
Time: 0.51 (s), x: -2.25 (m), y: 3.36 (m)
Time: 0.61 (s), x: -2.25 (m), y: 3.41 (m)
Time: 0.71 (s), x: -2.25 (m), y: 3.46 (m)
Time: 0.82 (s), x: -2.25 (m), y: 3.51 (m)
Time: 0.92 (s), x: -2.25 (m), y: 3.56 (m)
Time: 1.02 (s), x: -2.25 (m), y: 3.61 (m)
Time: 1.12 (s), x: -2.25 (m), y: 3.66 (m)
Time: 1.22 (s), x: -2.25 (m), y: 3.71 (m)
Time: 1.33 (s), x: -2.25 (m), y: 3.76 (m)
Time: 1.43 (s), x: -2.25 (m), y: 3.82 (m)
Time: 1.53 (s), x: -2.25 (m), y: 3.87 (m)
Time: 1.63 (s), x: -2.25 (m), y: 3.92 (m)
Time: 1.73 (s), x: -2.25 (m), y: 3.97 (m)
Time: 1.84 (s), x: -2.25 (m), y: 4.02 (m)
Time: 1.95 (s), x: -2.25 (m), y: 4.08 (m)
Time: 2.05 (s), x: -2.25 (m), y: 4.13 (m)
Time: 2.16 (s), x: -2.25 (m), y: 4.18 (m)
Time: 2.27 (s), x: -2.25 (m), y: 4.24 (m)
Time: 2.37 (s), x: -2.25 (m), y: 4.29 (m)
Time: 2.47 (s), x: -2.25 (m), y: 4.34 (m)
Time: 2.58 (s), x: -2.25 (m), y: 4.39 (m)
Time: 2.68 (s), x: -2.25 (m), y: 4.44 (m)
Time: 2.79 (s), x: -2.25 (m), y: 4.50 (m)
Time: 2.89 (s), x: -2.25 (m), y: 4.54 (m)
Time: 2.99 (s), x: -2.25 (m), y: 4.59 (m)
Time: 3.09 (s), x: -2.25 (m), y: 4.65 (m)
Time: 3.19 (s), x: -2.25 (m), y: 4.70 (m)
Time: 3.30 (s), x: -2.25 (m), y: 4.75 (m)
Time: 3.40 (s), x: -2.25 (m), y: 4.80 (m)
Time: 3.50 (s), x: -2.25 (m), y: 4.86 (m)
Time: 3.61 (s), x: -2.25 (m), y: 4.91 (m)
Time: 3.71 (s), x: -2.25 (m), y: 4.96 (m)
Time: 3.81 (s), x: -2.25 (m), y: 5.01 (m)
Time: 3.92 (s), x: -2.25 (m), y: 5.06 (m)
Time: 4.02 (s), x: -2.25 (m), y: 5.12 (m)
Time: 4.13 (s), x: -2.25 (m), y: 5.17 (m)
