🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w113.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_113.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.00 (m), y: 3.14 (m)
Time: 0.22 (s), x: -2.01 (m), y: 3.18 (m)
Time: 0.32 (s), x: -2.02 (m), y: 3.23 (m)
Time: 0.42 (s), x: -2.05 (m), y: 3.27 (m)
Time: 0.52 (s), x: -2.08 (m), y: 3.31 (m)
Time: 0.62 (s), x: -2.13 (m), y: 3.35 (m)
Time: 0.72 (s), x: -2.18 (m), y: 3.37 (m)
Time: 0.82 (s), x: -2.22 (m), y: 3.40 (m)
Time: 0.92 (s), x: -2.26 (m), y: 3.41 (m)
Time: 1.03 (s), x: -2.28 (m), y: 3.42 (m)
Time: 1.13 (s), x: -2.31 (m), y: 3.43 (m)
Time: 1.24 (s), x: -2.32 (m), y: 3.43 (m)
Time: 1.34 (s), x: -2.34 (m), y: 3.42 (m)
Time: 1.45 (s), x: -2.38 (m), y: 3.39 (m)
Time: 1.55 (s), x: -2.42 (m), y: 3.37 (m)
Time: 1.65 (s), x: -2.47 (m), y: 3.34 (m)
Time: 1.76 (s), x: -2.51 (m), y: 3.32 (m)
Time: 1.86 (s), x: -2.55 (m), y: 3.29 (m)
Time: 1.96 (s), x: -2.59 (m), y: 3.26 (m)
Time: 2.06 (s), x: -2.63 (m), y: 3.22 (m)
Time: 2.17 (s), x: -2.68 (m), y: 3.18 (m)
Time: 2.27 (s), x: -2.72 (m), y: 3.15 (m)
Time: 2.38 (s), x: -2.75 (m), y: 3.12 (m)
Time: 2.48 (s), x: -2.79 (m), y: 3.09 (m)
Time: 2.58 (s), x: -2.83 (m), y: 3.05 (m)
Time: 2.68 (s), x: -2.88 (m), y: 2.99 (m)
Time: 2.79 (s), x: -2.96 (m), y: 2.91 (m)
Time: 2.89 (s), x: -3.03 (m), y: 2.84 (m)
Time: 3.00 (s), x: -3.10 (m), y: 2.76 (m)
Time: 3.10 (s), x: -3.16 (m), y: 2.68 (m)
Time: 3.21 (s), x: -3.23 (m), y: 2.60 (m)
Time: 3.32 (s), x: -3.29 (m), y: 2.51 (m)
Time: 3.42 (s), x: -3.34 (m), y: 2.43 (m)
Time: 3.53 (s), x: -3.40 (m), y: 2.35 (m)
Time: 3.63 (s), x: -3.45 (m), y: 2.28 (m)
Time: 3.73 (s), x: -3.48 (m), y: 2.21 (m)
