🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w297.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_297.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.20 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.33 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.49 (m)
Time: 0.43 (s), x: -2.24 (m), y: 3.65 (m)
Time: 0.53 (s), x: -2.24 (m), y: 3.80 (m)
Time: 0.63 (s), x: -2.24 (m), y: 3.96 (m)
Time: 0.74 (s), x: -2.24 (m), y: 4.11 (m)
Time: 0.84 (s), x: -2.23 (m), y: 4.26 (m)
Time: 0.94 (s), x: -2.23 (m), y: 4.41 (m)
Time: 1.05 (s), x: -2.21 (m), y: 4.57 (m)
Time: 1.15 (s), x: -2.18 (m), y: 4.72 (m)
Time: 1.25 (s), x: -2.16 (m), y: 4.83 (m)
Time: 1.36 (s), x: -2.13 (m), y: 4.96 (m)
Time: 1.47 (s), x: -2.10 (m), y: 5.07 (m)
Time: 1.57 (s), x: -2.09 (m), y: 5.16 (m)
Time: 1.67 (s), x: -2.07 (m), y: 5.26 (m)
Time: 1.78 (s), x: -2.07 (m), y: 5.35 (m)
Time: 1.88 (s), x: -2.08 (m), y: 5.41 (m)
Time: 1.98 (s), x: -2.08 (m), y: 5.46 (m)
Time: 2.08 (s), x: -2.09 (m), y: 5.52 (m)
Time: 2.19 (s), x: -2.09 (m), y: 5.55 (m)
Time: 2.29 (s), x: -2.10 (m), y: 5.61 (m)
Time: 2.39 (s), x: -2.13 (m), y: 5.72 (m)
Time: 2.50 (s), x: -2.15 (m), y: 5.85 (m)
Time: 2.60 (s), x: -2.18 (m), y: 5.97 (m)
Time: 2.71 (s), x: -2.20 (m), y: 6.07 (m)
Time: 2.81 (s), x: -2.21 (m), y: 6.19 (m)
Time: 2.91 (s), x: -2.19 (m), y: 6.33 (m)
Time: 3.02 (s), x: -2.15 (m), y: 6.48 (m)
Time: 3.12 (s), x: -2.08 (m), y: 6.60 (m)
Time: 3.23 (s), x: -1.99 (m), y: 6.72 (m)
Time: 3.34 (s), x: -1.90 (m), y: 6.81 (m)
Time: 3.44 (s), x: -1.80 (m), y: 6.89 (m)
