🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w290.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_290.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.22 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.36 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.51 (m)
Time: 0.44 (s), x: -2.25 (m), y: 3.67 (m)
Time: 0.54 (s), x: -2.27 (m), y: 3.82 (m)
Time: 0.64 (s), x: -2.29 (m), y: 3.98 (m)
Time: 0.75 (s), x: -2.31 (m), y: 4.13 (m)
Time: 0.86 (s), x: -2.32 (m), y: 4.29 (m)
Time: 0.96 (s), x: -2.33 (m), y: 4.45 (m)
Time: 1.07 (s), x: -2.32 (m), y: 4.58 (m)
Time: 1.17 (s), x: -2.30 (m), y: 4.69 (m)
Time: 1.28 (s), x: -2.29 (m), y: 4.74 (m)
Time: 1.38 (s), x: -2.28 (m), y: 4.77 (m)
Time: 1.49 (s), x: -2.28 (m), y: 4.80 (m)
Time: 1.59 (s), x: -2.27 (m), y: 4.83 (m)
Time: 1.70 (s), x: -2.27 (m), y: 4.85 (m)
Time: 1.80 (s), x: -2.26 (m), y: 4.87 (m)
Time: 1.90 (s), x: -2.26 (m), y: 4.88 (m)
Time: 2.01 (s), x: -2.26 (m), y: 4.89 (m)
Time: 2.11 (s), x: -2.25 (m), y: 4.89 (m)
Time: 2.21 (s), x: -2.26 (m), y: 4.90 (m)
Time: 2.31 (s), x: -2.27 (m), y: 4.89 (m)
Time: 2.42 (s), x: -2.29 (m), y: 4.89 (m)
Time: 2.53 (s), x: -2.31 (m), y: 4.89 (m)
Time: 2.63 (s), x: -2.34 (m), y: 4.88 (m)
Time: 2.74 (s), x: -2.37 (m), y: 4.87 (m)
Time: 2.84 (s), x: -2.41 (m), y: 4.86 (m)
Time: 2.95 (s), x: -2.44 (m), y: 4.85 (m)
Time: 3.05 (s), x: -2.45 (m), y: 4.84 (m)
Time: 3.16 (s), x: -2.46 (m), y: 4.84 (m)
Time: 3.26 (s), x: -2.45 (m), y: 4.84 (m)
Time: 3.36 (s), x: -2.43 (m), y: 4.87 (m)
Time: 3.47 (s), x: -2.40 (m), y: 4.90 (m)
Time: 3.57 (s), x: -2.36 (m), y: 4.95 (m)
Time: 3.67 (s), x: -2.31 (m), y: 5.02 (m)
Time: 3.78 (s), x: -2.25 (m), y: 5.09 (m)
Time: 3.89 (s), x: -2.19 (m), y: 5.17 (m)
Time: 3.99 (s), x: -2.14 (m), y: 5.25 (m)
Time: 4.10 (s), x: -2.08 (m), y: 5.32 (m)
Time: 4.20 (s), x: -2.05 (m), y: 5.36 (m)
Time: 4.31 (s), x: -2.03 (m), y: 5.37 (m)
Time: 4.42 (s), x: -2.02 (m), y: 5.36 (m)
Time: 4.52 (s), x: -2.02 (m), y: 5.36 (m)
Time: 4.63 (s), x: -2.01 (m), y: 5.37 (m)
Time: 4.73 (s), x: -2.01 (m), y: 5.39 (m)
Time: 4.84 (s), x: -2.00 (m), y: 5.41 (m)
Time: 4.94 (s), x: -2.00 (m), y: 5.46 (m)
Time: 5.04 (s), x: -1.99 (m), y: 5.51 (m)
Time: 5.15 (s), x: -1.98 (m), y: 5.55 (m)
Time: 5.25 (s), x: -1.98 (m), y: 5.60 (m)
Time: 5.35 (s), x: -1.98 (m), y: 5.65 (m)
Time: 5.46 (s), x: -1.98 (m), y: 5.68 (m)
Time: 5.56 (s), x: -1.95 (m), y: 5.70 (m)
