🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_applr_w41.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_41.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.01 (m), y: 3.19 (m)
Time: 0.22 (s), x: -2.02 (m), y: 3.28 (m)
Time: 0.33 (s), x: -2.04 (m), y: 3.40 (m)
Time: 0.43 (s), x: -2.06 (m), y: 3.55 (m)
Time: 0.54 (s), x: -2.09 (m), y: 3.73 (m)
Time: 0.65 (s), x: -2.12 (m), y: 3.91 (m)
Time: 0.76 (s), x: -2.15 (m), y: 4.08 (m)
Time: 0.86 (s), x: -2.19 (m), y: 4.23 (m)
Time: 0.97 (s), x: -2.24 (m), y: 4.37 (m)
Time: 1.07 (s), x: -2.32 (m), y: 4.49 (m)
Time: 1.18 (s), x: -2.45 (m), y: 4.60 (m)
Time: 1.29 (s), x: -2.58 (m), y: 4.67 (m)
Time: 1.39 (s), x: -2.71 (m), y: 4.70 (m)
Time: 1.49 (s), x: -2.85 (m), y: 4.69 (m)
Time: 1.60 (s), x: -2.98 (m), y: 4.67 (m)
Time: 1.71 (s), x: -3.10 (m), y: 4.61 (m)
Time: 1.81 (s), x: -3.20 (m), y: 4.54 (m)
Time: 1.91 (s), x: -3.29 (m), y: 4.45 (m)
Time: 2.01 (s), x: -3.36 (m), y: 4.35 (m)
Time: 2.12 (s), x: -3.43 (m), y: 4.25 (m)
Time: 2.22 (s), x: -3.50 (m), y: 4.14 (m)
Time: 2.32 (s), x: -3.56 (m), y: 4.02 (m)
Time: 2.43 (s), x: -3.61 (m), y: 3.90 (m)
Time: 2.54 (s), x: -3.66 (m), y: 3.79 (m)
Time: 2.64 (s), x: -3.71 (m), y: 3.67 (m)
Time: 2.74 (s), x: -3.75 (m), y: 3.56 (m)
Time: 2.84 (s), x: -3.79 (m), y: 3.44 (m)
Time: 2.94 (s), x: -3.83 (m), y: 3.32 (m)
Time: 3.04 (s), x: -3.84 (m), y: 3.23 (m)
Time: 3.14 (s), x: -3.86 (m), y: 3.16 (m)
Time: 3.25 (s), x: -3.88 (m), y: 3.10 (m)
Time: 3.36 (s), x: -3.89 (m), y: 3.04 (m)
